global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54
520.5275522216481	0.2971288667506542	0.088285563456528	270948.9326218606	584.780883946912	1.060919636693484	341968.68222973176	1.1255504755218335	440.9052016497144	1.1935487580153676	1.4245586377600266	194397.3968417753	447.23450822007817	379.7773833886632	0.616232	21.050148	0.2460464589117216	0.108689953539082	0.0332127247	0.009309274	0.020384703	0.0212103628	-0.0333626446	0.0381709313	0.0338301512	0.0003603822	-0.0201599145	0.0493282897	0.0628869192	0.0638022145	-0.0210259883	0.0277538281	-0.0160980142	0.0442302667	-0.048654675	-0.030980386	0.0575747352	0.058727989	-0.0191319266	-0.0147944995	0.0279049807	-0.0293876726	0.0140861581	0.0549112566	0.1136140909	0.0113069539	-0.0015511673	0.0391893272	-0.0232571753	0.0562212401	0.0014980807	0.0188583118	-0.0043613696	0.009079608	-0.0159220767	-0.0032255259	-0.0131040661	0.0127954199	-0.0081346298	-0.0118837007	0.0204964376	0.0019191205	-0.0123591146	0.0417238794	-0.0058982421	-0.0588649131	0.0014081263	-0.0208929669	-0.0689339848	0.0794866703	0.0246527703	-0.0405903834	-0.088694871	-0.0993493113	0.0	0.0	0.0	0.0189092798752454	-0.0233062012892304	0.0003575608654003	0.0005431790185341	-0.0281698479381304	-0.0735719046294888	0.0007935403328573	0.0054128251508105	0.2463984860569681	-0.0268420408271623	0.0607122139311659	0.000720495155767	-0.001260968902751	-0.0008556635749446	1.5900425737050609e-06	7.321601534871441e-07	-0.0030342371939726	0.0007874909846384	9.206595349286718e-06	6.201420508867566e-07	0.0043081122185318	0.0008033716837336	6.454060622251195e-07	1.8559830887462985e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
520.6208320503316	0.093279828683535	0.0087011264392296	271046.0507647796	583.923123537261	-0.857760409651064	340966.2142015113	0.7357529203647611	439.9522990986189	-0.9529025510955194	0.9080232718843488	193558.02548216065	446.5817435491103	390.6730410557873	0.658237	22.48502	0.1649877672544787	0.0833227559873402	0.0063552905	-0.0389583066	0.0375181361	0.0274041738	-0.0022488856	0.0174212015	-0.0119664629	-0.0287832675	-0.0028540485	-0.0142002812	-0.0049367179	0.0392623913	-0.0031474411	0.0176048828	-0.0342396698	-0.0119270405	-0.0253575967	0.0127277884	-0.0405933605	0.0379618845	-0.0076764633	0.0236660618	0.0283869379	0.0035755944	0.0087177232	-0.0127314095	-0.033058689	0.0203228378	-0.0040765634	0.0487266668	-0.0420482358	0.0380639985	-0.0227029121	0.0220098293	-0.0032670094	0.0153583292	-0.0006467929	0.0063015762	-0.0041517872	0.011428073	-0.0110877101	-0.0630593441	0.0022175531	0.0012056941	0.0221622265	-0.0295044644	0.0074162419	-0.0003299349	0.0589455727	-0.0496935909	-0.0487094578	0.0784891477	0.0215248083	-0.0449542477	-0.0915619571	-0.0976960858	0.0	0.0	0.0	0.0318785336583857	0.0129692537831403	0.0010162409082088	0.0001682015436914	-0.0400597753444316	-0.0118899274063011	0.0016047856006463	0.0001413703737271	0.1954582007893108	-0.0509402852676572	0.0382039082557945	0.0025949126631503	-0.0025202588221903	-0.0012592899194393	6.351704530828037e-06	1.5858111012014385e-06	-0.0030397952306568	-5.558036684200074e-06	9.240355044323829e-06	3.0891771782913755e-11	0.0037891941587077	-0.000518918059824	2.6927595281160804e-07	1.4357992372384552e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
521.688077800831	1.06724575049941	1.1390134919590489	272158.4505195259	588.7892267687567	4.866103231495799	346672.75355895044	23.67896065957386	440.1389520027487	0.1866529041298008	0.0348393066200886	193722.2970700779	447.2348238530931	396.7425359168143	0.590882	20.184214	0.1844624977657894	0.1046561951192703	-0.0040062016	-0.0598927602	0.0621536097	0.0467364452	0.0032953161	0.0680733303	-0.0327871352	-0.0209951802	-0.0108295316	-0.0004556829	0.0162009869	0.0441844524	-0.0184836168	0.0300654728	-0.0428637893	0.004309878	-0.009405215	-0.0418013558	0.0107352411	0.0430613328	-0.0256338184	0.0174557042	0.037986796	-0.0027566342	0.0014310953	0.0242656806	0.0007604976	0.0185059434	-0.0061371203	0.0393319417	-0.0199575134	0.0182490514	-0.0109083777	0.0084824082	0.0019663441	-0.0109188978	-0.0340616881	0.0082013375	-0.0150545355	0.0094990143	0.1342473723	0.0074305615	-0.0485494737	0.0097795583	0.018541171	-0.0012074956	0.014171096	-0.0531735228	-0.0053473685	-0.115856247	-0.0229432309	0.0774716648	0.018374952	-0.0492152398	-0.0940566043	-0.0954220565	0.0	0.0	0.0	0.0181345996483628	-0.0137439340100229	0.0003288637044064	0.0001888957220718	-0.0368976528169326	0.0031621225274989	0.0013614367833988	9.99901887891666e-06	0.2631528168361683	0.0676946160468575	0.0692494050088099	0.0045825610417314	-0.003828193775481	-0.0013079349532907	1.4655067582631472e-05	1.7106938420395455e-06	-0.0026263034226563	0.0004134918080005	6.897469667856197e-06	1.709754752835224e-07	0.0040650039010447	0.000275809742337	7.607101396800242e-08	1.652425671550863e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
521.308643328131	-0.3794344727000407	0.1439705190731579	271762.7016086165	586.4018943523539	-2.3873324164028418	343867.18170002924	5.699356066407831	439.2801457733341	-0.858806229414597	0.7375481396813175	192967.04647064165	446.1010932864653	391.8456765588724	0.681261	23.271505	0.3070342008969218	0.1873078050764836	-0.0028640647	-0.0478089445	0.0403064316	0.0473756339	-0.0124249341	0.030828837	-0.0272947099	-0.0451962632	-0.0115183529	-0.0010221743	-0.060642567	0.0214499067	-0.0318953717	0.016582648	-0.0426872069	0.0381065113	-0.0160108323	-0.0180447498	-0.0525337112	0.0203379246	-0.0348367959	0.0480786056	0.0350794751	0.0011297678	0.0108241543	0.0258219077	0.0255104395	0.0263514802	-0.0049548372	0.0521475329	-0.0520255161	0.0143102309	-0.047848621	0.0058261115	0.0153871732	0.0080836085	0.0340124754	0.0074142094	0.0051813891	-0.0246232836	0.071938989	-0.0228593344	-0.0406113694	0.0096150718	0.0345124387	0.0162729832	0.0377315646	-0.0559724118	-0.0665016212	-0.0106252508	-0.0623571416	0.0764344802	0.0152064054	-0.0533636091	-0.0961686653	-0.0925416736	0.0	0.0	0.0	0.0109468239535885	-0.0071877756947742	0.0001198329546708	5.166411943838816e-05	-0.0878321609656467	-0.050934508148714	0.0077144884998952	0.0025943241203514	0.1264846692082599	-0.1366681476279084	0.0159983715447229	0.0186781825760437	-0.0017991090469193	0.0020290847285617	3.236793362706872e-06	4.117184835682308e-06	-0.0024131671781526	0.0002131362445037	5.823375829712981e-06	4.5427058721141126e-08	0.0040623494855996	-2.6544154450997004e-06	7.0459213551838394e-12	1.6502683343151337e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
521.6736333219372	0.3649899938062617	0.1332176955786949	272143.379703311	587.4419251014447	1.0400307490907608	345088.01536689134	1.081663959054289	439.8407439874777	0.5605982141436243	0.3142703577010208	193459.8800714579	446.6452637411282	393.4184447864317	0.7562449999999998	25.832895	0.1264426992130758	0.0594494885393615	0.0074284444	-0.0408017986	0.0269849011	0.0509421216	0.0061924671	0.0483774432	0.0030245132	-0.0224913896	-0.0277494844	0.0024698889	-0.0082546538	0.0359492585	-0.0195339946	0.0327289239	-0.0037193078	0.0217572139	-0.0011846851	-0.0105313881	-0.0795080345	0.0357833569	-0.0196587013	0.0013098975	0.0312341126	-0.0334043714	-0.0024879509	0.0210585861	-0.0382037942	0.0128460949	-0.0030924911	0.0515678706	-0.0530896599	0.0343232881	-0.0037683486	0.0367235191	-0.0234245136	0.0329875598	-0.0063157928	0.0007826245	0.0017229612	-0.0002080763	-0.0395053758	-0.0737378798	0.004967006	0.0217167916	0.0200903901	-0.0589268923	0.0035045087	0.0354079968	0.0269858502	-0.0365657856	-0.04079831	0.0753778579	0.0120223915	-0.0573898625	-0.097889549	-0.0890732402	0.0	0.0	0.0	0.0226443894237036	0.0116975654701151	0.0005127683723723	0.0001368330379276	-0.0542697948252026	0.0335623661404441	0.0029452106303695	0.0011264324209452	0.1669050862581116	0.0404204170498516	0.0278573078188276	0.0016338101144839	-0.0013248745341724	0.0004742345127468	1.755292531298534e-06	2.2489837308028957e-07	-0.0026161146650653	-0.0002029474869127	6.844055940769726e-06	4.118768244418055e-08	0.0039242844742059	-0.0001380650113936	1.9061947371142493e-08	1.540000863449348e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
519.3104850232949	-2.363148298642386	5.584469881376404	269683.3798551297	583.8544398866851	-3.5874852147595675	340886.0069753948	12.8700501661185	438.2387403810583	-1.60200360641943	2.56641555498086	192053.1935707766	445.28960115141297	393.89263605441687	0.598488	20.444025	0.1459807486488135	0.0777165909977566	-0.000844885	-0.0514084963	0.0394129682	0.0389874556	0.0011821071	-0.0007802865	-0.0362865477	-0.0571621242	0.0128182155	-0.0528761913	-0.0259513664	-0.0078302588	-0.0069057335	0.0056811021	-0.0270969358	0.0284489302	-0.0246922044	0.0296585652	-0.0920569776	-0.0069519113	-0.0194399407	0.0334143146	0.0333491569	-0.0207510235	0.0241709067	-0.0337590603	-0.0569603729	0.0139875956	-0.0036905572	0.043613621	-0.0431707874	0.0215492716	-0.0203138912	0.0120136216	0.0092061376	-0.0018620042	-0.0048999874	0.0128074574	-0.0055817142	0.0028231949	0.0751154821	-0.01243347	-0.0360436603	0.0053871038	0.046028336	-0.0145608713	0.022903187	-0.0121542603	0.0079512766	-0.0085659666	-0.0417409247	0.0743020665	0.0088261488	-0.0612847865	-0.0992122556	-0.0850387965	0.0	0.0	0.0	0.0219009314868117	-0.0007434579368919	0.00047965079999	5.527297039275609e-07	-0.0050982808211159	0.0491715140040866	2.5992467330958217e-05	0.002417837789454	0.2061346596965165	0.0392295734384049	0.0424914979281986	0.0015389594321592	-0.0021639214016977	-0.0008390468675252	4.682555832725339e-06	7.039996459040181e-07	-0.0027099842888906	-9.386962382530034e-05	7.344014846033892e-06	8.811506277103394e-09	0.0041280920482439	0.0002038075740379	4.1537527235254735e-08	1.704114395877452e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
520.8774426647841	1.566957641489239	2.4553562502215183	271313.3102770054	588.4187511575633	4.564311270878193	346236.6267138264	20.832937377465704	439.17383682654975	0.9350964454914674	0.8744053623707769	192873.65895295292	446.2245848824505	394.14906072616577	0.593207	20.263624	0.0756427276495121	0.0369491701214894	-0.0109134539	-0.0424615782	0.0338006946	0.0673158262	-0.0096398631	0.0584336178	0.0051857609	-0.0243141817	-0.0201669152	0.007039402	0.0085499291	0.0181153525	0.0027500176	0.0447381939	-0.0029718457	0.0437164848	-0.0125072451	-0.0384789681	-0.0085713316	0.018599627	-0.0077123222	0.0085198502	0.0527434326	-0.0202478533	0.0042850355	0.0387003022	0.0160897657	0.0112732842	-0.0076322303	0.0482753068	-0.0406767598	0.020543031	0.0077438588	0.0281527332	-0.0210961762	0.0200506847	-0.0202034082	0.0111656146	-0.0059074596	0.0074656143	0.0698112525	-0.0322988724	-0.0350302087	0.0220817199	0.0533049986	-0.0431665823	0.0242188661	0.0047047169	-0.0248349074	-0.0333523538	-0.0469772211	0.0732073795	0.0056209285	-0.0650394679	-0.1001314048	-0.0804639789	0.0	0.0	0.0	0.0241622378312769	0.0022613063444652	0.0005838137370151	5.113506383518568e-06	-0.0316220647532787	-0.0265237839321628	0.0009999549792605	0.00070351111408	0.2292253040986906	0.023090644402174	0.0525442400391371	0.0005331778589076	-0.0019578359233274	0.0002060854783702	3.8331215026712525e-06	4.247122439511536e-08	-0.0026248724702595	8.51118186311001e-05	6.88995548512621e-06	7.244021670693278e-09	0.0039439494858311	-0.0001841425624128	3.3908483291952074e-08	1.5554737546787398e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
519.2690573248956	-1.608385339888514	2.5869034015682906	269640.3538950857	581.8166168739056	-6.602134283657733	338510.575670597	43.588177099448814	438.65604955358566	-0.5177872729640853	0.2681036600435842	192419.1298099578	445.2879536985089	389.83252148808174	0.670243	22.895117	0.0984725962162907	0.0521710074879592	-0.0189138584	-0.0238327758	0.0054896028	0.0503481575	-0.0342687188	-0.0234347565	0.0013307048	-0.0468270043	-0.0318700832	-0.0014199711	-0.0326359789	8.53952e-05	-0.0020265313	-0.0043718855	-0.0138745791	-0.00415253	-0.0062687008	0.0099547077	-0.0561519953	-3.08613e-05	0.0008554831	0.0080419491	0.0047041985	-0.0147920143	1.32385e-05	-0.0069973304	-0.0239356038	0.010998621	-0.0150417901	0.0316092916	-0.0319841617	0.0159725005	0.0074326038	0.0295471959	-0.0183632808	0.0267561093	-0.0243225263	0.0241989109	0.0047836656	0.0062566037	-0.0265338256	-0.0706751462	-0.0083435965	0.0151704507	0.0634772049	-0.0827114617	0.0339432445	0.0362048428	0.0148424004	-0.0020958418	-0.0350579396	0.0720940754	0.0024099907	-0.0686453147	-0.1006432578	-0.0753778579	0.0	0.0	0.0	0.0271688910910654	0.0030066532597884	0.0007381486431181	9.0399638245968e-06	-0.0120677883093947	0.019554276443884	0.0001456315146803	0.0003823697272438	0.2244970440968074	-0.0047282600018832	0.0503989228082038	2.235644264540852e-05	-0.0025399551689152	-0.0005821192455878	6.451372260099042e-06	3.388628160837094e-07	-0.0025690242945461	5.584817571340026e-05	6.599885825968086e-06	3.1190187305148304e-09	0.0031582487769176	-0.0007857007089134	6.173256039871762e-07	9.974535336901515e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
522.3146735674023	3.045616242506753	9.275778296620954	272812.61822382204	591.0287578714305	9.212140997524898	349314.992631046	84.86354175827903	440.2887055499976	1.632655996411927	2.665565602619822	193854.14423489248	447.9028240671316	400.2447069631432	0.840195	28.700613	0.1131731643515742	0.060779270777169	-0.0176299641	-0.0665471528	0.0611887387	0.0749152711	0.0444547063	0.1043519436	-0.0617672142	-0.0042720504	-0.009514306	-0.0302626475	0.0651807717	0.0552971109	-0.0001268317	0.0282965797	-0.0622089702	0.0265003936	0.0056964039	-0.009007676	-0.0488063716	0.0589688238	-0.0209351813	0.0524085497	0.0522054024	-0.0226586678	-0.0069382157	-0.0155587562	-0.0237624292	0.0212444022	-0.0061771083	0.0541025953	-0.0544842097	0.0133225179	-0.0046321625	0.0130021157	-0.0181471814	0.0246533013	0.0134414887	0.0091827086	-0.0132090807	0.010400169	0.1582264352	-0.0345569889	-0.0666376202	0.0310737449	0.05363787	-0.0909655337	0.0235923292	0.0105990417	0.0333476732	-0.0913608387	-0.0204758089	0.0709624373	-0.0008033983	-0.0720940754	-0.1007457326	-0.0698127529	0.0	0.0	0.0	0.0377619010547789	0.0105930099637134	0.0014259611712709	0.0001122118600913	-0.0133156447766111	-0.0012478564672163	0.0001773063958168	1.5571457627737933e-06	0.1722931906435931	-0.0522038534532142	0.0296849435421495	0.0027252423153646	-0.0027422403719342	-0.000202285203019	7.519882257465819e-06	4.091930336043805e-08	-0.0030657419266606	-0.0004967176321145	9.398773560884648e-06	2.4672840605343605e-07	0.0034418148311327	0.0002835660542151	8.040970710312111e-08	1.1846089331805016e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
520.7789291302265	-1.535744437175822	2.358510976316482	271210.6930260255	582.5716014467437	-8.457156424686787	339389.6708122236	71.52349479162099	439.0465864193173	-1.242119130680294	1.542859934801969	192761.90504645504	445.5803277597124	386.8919657653233	1.111114	37.955051	0.3270459595460586	0.1751664885763197	-0.0166815943	-0.017228905	0.0412231012	0.036092977	-0.038809114	-0.0224673007	-0.053462345	-0.0770902006	0.0130217892	-0.0207333357	-0.0780379105	0.0139335338	-0.0401922968	0.0150736793	-0.0332240391	0.041185189	-0.0263051915	0.0405929405	-0.0862378846	0.0101154194	-0.0528446769	0.0478100158	0.0426708416	0.011662708	0.0250416099	-0.040326049	-0.0252897662	0.035334629	-0.0105398511	0.049569778	-0.0618464778	0.0071966109	-0.0800025597	-0.0194978573	0.0173977432	0.0219041251	0.0820266222	0.0363282131	0.0127200426	-0.0278650717	0.0788486454	-0.0807365278	-0.0421523256	0.0053181073	0.0882827354	0.0320975163	0.0700038162	-0.0720750916	-0.0596974406	0.0318567089	-0.0606994526	0.0698127529	-0.0040159702	-0.0753778579	-0.1004384124	-0.0638040271	0.0	0.0	0.0	0.0127022288655211	-0.0250596721892577	0.000161346618152	0.000627987170233	-0.1280853728042501	-0.114769728027639	0.0164058627264037	0.0131720904715382	0.0561198052273113	-0.1161733854162818	0.0031494325387513	0.0134962554790799	-0.002902797444357	-0.0001605570724227	8.42623300296553e-06	2.5778573504980223e-08	-0.0030918145386684	-2.607261200779972e-05	9.55931714152129e-06	6.797810969092621e-10	0.0046760486249597	0.0012342337938269	1.523333057824589e-06	2.18654307429875e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
522.9472746969708	2.1683455667442786	4.701722496819567	273473.85211298906	594.9193766626819	12.347775215938212	353929.06472871394	152.467552783338	440.17479287825387	1.1282064589365746	1.2728498139862048	193753.8482854137	447.522202634595	405.55486810522257	1.688226	57.668873	0.315852424120151	0.1608325630157555	0.0010832215	-0.0608777174	0.1210342296	0.0683825895	0.0547794289	0.1361338486	-0.0071266117	0.0320296295	-0.040822585	0.0046227998	0.0807870599	0.052107582	-0.0077358203	0.0935116624	-0.0099439482	0.0640295229	0.0001384138	-0.0493793631	-0.078833136	0.0534726101	-0.0089411489	0.0046150179	0.0902190103	-0.0797237947	-0.00707014	0.0516190253	-0.0533040115	0.0124895659	-0.0101539523	0.0653215592	-0.0539904918	0.006241029	0.0287587153	0.0192219566	-0.0612537169	0.0280869978	0.0046194875	0.0086943162	-0.0088519404	0.0757912371	0.083209779	-0.0801614926	-0.0180007392	-0.0084812998	-0.0176653168	-0.1035656504	-0.0247756575	0.0960408142	0.1997007494	-0.1336021368	-0.0383638248	0.0686453147	-0.0072244572	-0.0784891477	-0.0997225472	-0.0573898625	0.0	0.0	0.0	-0.0154302006651931	-0.0281324295307142	0.0002380910925681	0.0007914335913006	-0.0413511400892474	0.0867342327150027	0.0017099167866805	0.0075228271246602	0.1605851645506604	0.1044653593233491	0.0257875950737626	0.0109130112985564	-0.0043694880407368	-0.0014666905963797	1.909242573814192e-05	2.1511813055089326e-06	-0.0029970582891523	9.475624951609972e-05	8.982358388576513e-06	8.978746822357348e-09	0.0050450098300855	0.0003689612051258	1.3613237088788276e-07	2.5452124185659324e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
503.7201866653759	-19.22708803159492	369.6809141747005	253734.0264542011	556.1486447564487	-38.77073190623321	309301.31506443454	1503.1696525450095	426.8184011424389	-13.356391735814952	178.39320020054595	182173.9475537879	433.0666455429008	391.7661038299776	3.667403	125.276443	5.06920590314838	2.219592457311226	-0.1102904958	-0.0040999923	0.0060222664	-0.516270245	0.0869332733	-0.4744205874	-0.0554953627	-0.1698165861	0.00975411	0.1933037146	-0.4700619906	-0.4022835975	0.0574729811	-0.3352024516	0.045192567	-0.4736684032	-0.1614625159	0.3591199505	0.0355481323	-0.4007317699	0.0565166673	0.1313142834	-0.3793283529	0.463012378	0.1333301341	-0.2902471403	0.0032763111	0.0892705186	-0.003020082	-0.3074019448	0.3275263439	-0.1635175682	-0.3803585987	-0.3247417636	0.4146180661	-0.2523199755	-0.2320591399	0.1669322654	0.1901742587	-0.1244216361	-0.0295086466	-0.0934200164	-0.0856055804	-0.0940077112	0.0264832793	-0.08803788	-0.0121678605	0.1107775569	0.1628266213	0.0101539745	-0.0587257647	0.0674604195	-0.0104255958	-0.081420825	-0.098601049	-0.0506110176	0.0	0.0	0.0	-0.8275111382635885	-0.8120809375983954	0.6847746839502998	0.6594754492106889	0.7232673824529741	0.7646185225422215	0.5231157065203766	0.5846414850146497	1.234758871118899	1.0741737065682386	1.524629469806818	1.1538491518825484	-0.0289634908025789	-0.0245940027618421	0.000838883799471	0.0006048649718494	0.0104602657205805	0.0134573240097328	0.0001094171589451	0.0001810995695029	-0.0052703181271301	-0.0103153279572156	0.0001064059908649	2.7776253161156128e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
