global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
677.1628405275908	-0.9935314160244388	458549.51259139535	0.9871046746275266	711.2979125976562	-0.6103092286645051	505944.72046578303	0.3724773545930632	565.4363146680113	-0.0267512834669787	319718.2259453423	0.0007156311671306	566.2656007733261	603.3683665157561	0.901117	16.157089	0.0968513045965963	0.0465725442674848	-0.0483926601	-0.0037499544	0.1533678594	-0.0705580677	0.0298523845	0.0382545937	-0.0793910806	0.1116203626	0.0175924411	-0.0766115913	-0.0710004886	-0.0546224232	0.0288793668	0.0677898714	-0.0407405466	0.1205194775	0.0661767135	-0.0335839927	0.0321889635	0.0495073299	-0.101028432	-0.008680952	0.1017287454	0.0274693094	-0.1154258823	0.0492936665	-0.0567229711	0.0801193481	0.0788123979	0.0641246167	-0.0501337179	-0.1239759035	-0.0017697055	0.1011519914	0.055719595	0.1027450267	-0.0082446969	-0.0034439423	0.021229498	-0.0326020142	-0.1226465948	-0.0414414045	0.1290156664	-0.0204229297	-0.0743140939	0.0015829532	-0.0434718708	-0.0055547869	0.0424695646	-0.0428461278	-0.1138948881	0.0323426808	-0.1228491875	0.0075250275	-0.0644251854	-0.0090185115	0.0092904473	-0.088488778	-0.0872797545	0.0071827383	0.0468499455	-0.0417519717	0.0619229518	-0.0468416807	0.0020457905	0.0323244462	-0.0213659712	-0.0042483155	0.0209405362	-0.0303273806	0.0552062757	-0.0169496001	-0.170695194	0.0750592504	-0.1836179675	0.0159380614	-0.0038009906	-0.0154546243	-0.0244381502	0.0104691026	-0.0533074236	-0.0769027119	-0.0780503819	0.0748668745	-0.0704069228	0.017611703	0.0366145291	0.0773223646	0.0246757867	0.0049325705	0.1049240434	0.0252929898	-0.0238856077	-0.0058167463	-0.0033118767	0.027536848	-0.0383992304	0.0195803742	-0.0843939601	-0.087608448	0.1265659061	0.0686453147	-0.0072244572	-0.0784891477	-0.0997225472	-0.0573898625	0.0	0.0	0.0	0.0256367102333427	0.0010615603490862	1.126910374752016e-06	0.0006572409115883	0.1359587393362886	0.0207105393067194	0.0004289264383751	0.0184847788019128	0.2906073278968577	0.0297424797491956	0.0844526190273517	0.0008846151016313	-0.0005218244020533	0.0003753621287172	1.408967276751079e-07	2.723007065782841e-07	-0.0003832390089737	0.0004076175003708	1.6615202660862065e-07	1.468721379991437e-07	0.0009169003094017	0.0001237548747437	8.407061773809332e-07	1.5315269022853622e-08	0.0	0.0	0.0	0.0	0.0	0.0
676.3334049388179	-0.829435588772867	457426.8746361351	0.6879633959229926	712.4951499380717	1.1972373404154268	507649.3386852752	1.4333772492850048	565.4620673152616	0.0257526472503286	319747.34957244946	0.0006631988403998	566.6155800178037	594.3067200064261	0.8627749999999998	15.469611	0.0426371123841769	0.0205706351772066	-0.029743655	-0.0342176856	0.0631974024	-0.1022559807	0.0100109592	0.0516641764	-0.0550343502	-0.0129545825	-0.0237370752	0.0105077525	-0.0792428448	-0.08458161	0.0371776281	0.1423055084	0.0384571558	-0.0054164086	-0.0034416979	0.0110045944	0.0159150978	-0.0163232929	-0.0869717409	-0.0136583676	-0.0970563218	0.0156418124	-0.0130620527	0.0004131848	-0.0083519612	0.1238518297	0.1020666058	-0.0062012053	-0.0068051047	0.0132096945	0.1408231907	-0.0700906647	-0.0417018496	0.0192975392	-0.0937793824	0.0187788851	0.0611114414	0.0679983798	-0.0141945936	-0.0834429742	-0.0185394809	0.0632460938	-0.0444484685	0.1320005223	-0.0571834644	0.0046389618	0.0495575171	-0.1526924107	-0.0374965605	-0.0069270833	0.0256727651	0.0178503446	-0.0281882891	-0.0416426082	0.0230760094	-0.0715635728	0.0287884602	-0.0315240199	-0.0217260386	-0.0265440317	0.0365262309	0.0217541902	-0.0846744131	-0.1029501834	-0.0810989036	-0.0243734902	0.0768134702	0.069940129	0.0460815512	0.042069014	0.0134700486	-0.0011377105	-0.1279216219	-0.0330812994	0.0875333442	-0.0092775426	-0.0460782403	0.067817266	-0.050523783	-0.0066066145	0.0055997529	0.0542099024	-0.0681503121	-0.0237492898	0.0021975258	0.0887157507	-0.032661123	-0.0323740401	0.033087948	-0.0320846731	0.0306445834	-0.0128735872	0.0318649354	0.0170388867	-0.0574640144	-0.1052867972	-0.1357689492	-0.0576909674	0.0423758381	0.0674604195	-0.0104255958	-0.081420825	-0.098601049	-0.0506110176	0.0	0.0	0.0	0.0214803847105855	-0.0041563255227572	1.727504185112292e-05	0.0004614069273147	0.122771686858158	-0.0131870524781306	0.0001738983530609	0.0150728870939976	0.2796650940683136	-0.0109422338285441	0.0782125648402386	0.0001197324811585	-0.0006112403589578	-8.94159569045e-05	7.995213349147401e-09	3.736147764188602e-07	-0.0005722781062156	-0.0001890390972418	3.5735780286032524e-08	3.275022308537135e-07	0.0009083253524532	-8.574956948500059e-06	8.250549459092299e-07	7.352988666862944e-11	0.0	0.0	0.0	0.0	0.0	0.0
675.5685334789648	-0.7648714598531114	456392.8434269192	0.5850283500978298	712.7621660930355	0.2670161549638123	508029.9054136359	0.0712976270116586	565.1001758450776	-0.3618914701839912	319338.20874013763	0.1309654361919306	566.1135135672943	597.3969119719438	0.7210879999999998	12.929152	0.0630504175366884	0.0385506833614588	-0.0338055464	0.0089429754	0.0386940814	-0.0863012262	-0.0260115833	0.0647888779	-0.0906427154	-0.0514924517	-0.0052116275	-0.0128363242	-0.0347067754	-0.0360270691	0.0163586184	0.0817400455	-0.0025609075	-0.0953456416	-0.0262602501	0.0350485697	-0.0009481935	-0.0776186754	0.0173197787	-0.0513902731	-0.1281443883	-0.0545177678	-0.0615860388	0.0160191617	-0.0564587017	0.020943619	-0.0562018	0.099500849	0.0425763147	0.0393557068	-0.0022061048	0.0200319779	0.1220626694	-0.1052859621	-0.0946126932	0.0952881071	-0.1122934673	0.1513872297	-0.0057994856	-0.0909634823	0.0755224017	0.1069090777	-0.0416972983	-0.0520049707	-0.0268320602	-0.032182632	0.0327437017	-0.0983934543	-0.0277338246	-0.0673841412	0.0763913091	-0.0215914734	-0.0307929893	-0.0561304951	0.0051729466	-0.012766535	0.0643318584	-0.0453393165	-0.0088965252	0.0017516085	0.0175986094	-0.1204519975	0.0122377021	-0.015280304	-0.1150014108	-0.0975248329	0.0605130192	0.1038466964	0.0984580649	0.0637943477	0.0621593036	-0.1197456528	-0.0112200725	0.0428392282	-0.0039259946	-0.0028044598	-0.0080879905	0.0177372419	-0.0760355864	0.0525360237	0.0705232537	0.0236330474	-0.0276835507	-0.0429039234	-0.0221803648	0.0962777453	-0.0450177675	-0.0212463368	-0.0039395994	-0.0299418103	0.0576411808	-0.080664767	0.0690938444	-0.008602378	-0.0747347038	-0.116153938	-0.0923674071	-0.0514167281	0.0487107852	0.0662583687	-0.0136161298	-0.084166181	-0.0970784795	-0.043510568	0.0	0.0	0.0	0.0229103362684952	0.0014299515579097	2.0447614579683875e-06	0.0005248835079355	0.1543984800669164	0.0316267932087584	0.0010002540486695	0.0238388906469739	0.3004385985548339	0.0207735044865203	0.0902633515015926	0.0004315384886514	-0.0006316697448327	-2.0429385874900043e-05	4.1735980722556537e-10	3.9900666653700846e-07	-0.0006992983622586	-0.000127020256043	1.6134145445229277e-08	4.8901819945756e-07	0.0009452790762053	3.695372375210008e-05	8.935525319115454e-07	1.3655776991465252e-09	0.0	0.0	0.0	0.0	0.0	0.0
674.6578410409801	-0.9106924379847214	455163.20247807633	0.8293607166025557	710.3785678584401	-2.3835982345954108	504637.7096726084	5.681540543966359	563.80504792656	-1.2951279185176643	317876.1320674706	1.6773563253238983	564.9678224708601	590.2176336907224	0.679786	12.188614	0.0824774523018541	0.040379539076562	-0.0094979977	-0.0072571423	0.0081275074	-0.0477283043	-0.0529664033	0.0914666321	-0.0575978366	-0.0336918291	0.0509639311	-0.1134714242	0.0946229679	0.023771337	0.0075512524	0.0712693793	-0.0801123852	-0.0042528763	-0.0254172683	-0.0278177971	-0.0467492373	0.0317390087	-0.1081341158	-0.0977212866	-0.0554776433	-0.0105942472	0.0029242223	0.005332749	-0.0025076988	-0.0447567286	-0.00565855	-0.0322806788	0.0554237105	0.02292632	-0.0586034152	-0.1039085111	0.1190048754	0.0049328326	0.0317772817	0.0374542838	-0.0577343471	0.0189517913	0.1363540583	-0.1424407295	-0.0759743209	-0.0227363531	0.0142166766	-0.0154796424	0.0852081886	-0.0938924637	0.049204653	0.01065797	-0.0676758765	-0.02901467	0.0205141697	-0.0341349576	-0.0338886422	0.0135487148	0.0323488787	-0.0161308269	0.054168146	-0.0134503541	-0.006731263	0.005809305	0.1483083763	-0.0118228627	0.0249603243	-0.024792946	-0.0173841596	0.0309169354	0.0277556218	0.071510543	0.0032692339	0.0082432995	0.0895264541	-0.153521549	0.0370747834	-0.0508218923	-0.0089658567	0.0101454806	0.055489992	-0.0845658258	-0.0615208595	-0.0126534406	0.0564940194	0.0246316909	-0.0412722409	-0.0823876133	-0.0186980893	0.039256533	-0.0254765446	-0.0075926285	0.0304319119	-0.0526466623	0.104685009	-0.0155948262	0.0712050578	0.0085010959	-0.045961584	-0.1229425828	-0.0014961857	0.0686702182	-0.0432844503	0.0650394679	-0.016792814	-0.0867189333	-0.095161032	-0.0361336332	0.0	0.0	0.0	0.0230530197182048	0.0001426834497095	2.0358566821031108e-08	0.0005314417181279	0.1337348415880654	-0.020663638478851	0.0004269859551846	0.0178850078545849	0.3281496224113525	0.0277110238565185	0.1076821746887132	0.0007679008431765	-0.000491404445474	0.0001402652993587	1.967435420418573e-08	2.4147832903160946e-07	-0.0010622753391131	-0.0003629769768544	1.317522857264322e-07	1.1284288960878514e-06	0.0011212389303276	0.0001759598541222	1.2571767388821807e-06	3.0961870262741085e-08	0.0	0.0	0.0	0.0	0.0	0.0
674.4369418930794	-0.2208991479006954	454865.188590089	0.0487964335432533	709.2650177188036	-1.1135501396364589	503056.8653596548	1.2399939134843772	563.2965409688181	-0.5085069577418153	317302.9930674354	0.2585793260718363	564.6413872255916	582.6071042153349	0.814677	14.607215	0.0548235229985293	0.0268565033356791	0.0031521122	-0.080625941	-0.029237034	-0.0563307244	-0.0749745934	0.037614671	0.0050871734	-0.0980079495	-0.0374784704	-0.1489534318	0.1414059217	0.0498878792	-0.0190547225	0.0122191082	0.027327614	0.0025192686	0.1112750884	-0.0703552977	-0.02876312	0.0132766915	-0.0052001079	-0.0100618699	-0.0409270527	0.0868151635	-0.0683362157	-0.0871664616	0.0309543108	0.1430095586	-0.0424945145	-0.0189259422	-0.0179177368	0.07149969	-0.0349121192	-0.0331240944	0.0881581392	-0.0424288831	0.1315976871	0.0196001112	-0.0849161553	-0.0214260096	0.0454383064	0.0355915552	0.0387703395	-0.0917627347	0.0312058446	-0.000194926	0.1141565682	-0.1033021578	-0.0016312508	0.0197599177	0.0441349018	-0.0374327875	-0.0943178185	-0.0318034631	-0.02930597	-0.0195978522	0.0505101806	0.0143325513	-0.0320823977	-0.0772518304	-0.0417780663	0.0114108592	0.0117901471	-0.0701162736	-0.0842546854	0.0708922117	-0.0216065348	-0.0033426963	0.003988924	0.1083146645	0.0660625905	-0.0637025107	-0.0111568611	0.0815029695	0.1270337842	-0.0874993751	0.0551785425	0.0167969324	-0.001064736	0.0463754627	0.0228030576	-0.0964244275	0.0365219511	0.0406786681	-0.0342439769	-0.0827168737	0.0204405627	-0.0280431638	0.0005650004	0.0383243784	0.0447210114	-0.0409803907	-0.0087414721	-0.0719183592	0.0186547016	-0.0297914174	-0.079924996	-0.0371932607	-0.0405198498	-0.0384125052	-0.0599606262	0.0638040271	-0.0199524172	-0.0890732402	-0.0928565058	-0.0285270894	0.0	0.0	0.0	0.0292474674880338	0.006194447769829	3.837118317313949e-05	0.0008554143544635	0.1522372667559608	0.0185024251678954	0.0003423397370935	0.0231761853893255	0.3423065599629424	0.0141569375515899	0.1171737809936634	0.0002004188808396	-0.0003289916570216	0.0001624127884524	2.637791385288404e-08	1.0823551038981809e-07	-0.0009141830754355	0.0001480922636775	2.1931318561155772e-08	8.357306954127091e-07	0.0011123497322733	-8.889198054299946e-06	1.2373219268884822e-06	7.901784204856994e-11	0.0	0.0	0.0	0.0	0.0	0.0
675.0977697278998	0.6608278348204522	455756.9986915845	0.4366934272734868	708.9645404350467	-0.3004772837568907	502630.719594277	0.090286598053919	564.3216302078015	1.0250892389833552	318458.9023203906	1.0508079478794743	565.5255950570804	586.5875021574091	0.7782449999999999	13.953986	0.0497143286320875	0.0273563214122344	0.0171074621	-0.0934988231	-0.0493005829	-0.0335307368	-0.0853965475	-0.042204604	0.0651568103	-0.1298156195	-0.0301063512	-0.0656446178	0.047748122	0.0620902439	-0.0759596579	-0.0408633803	0.0796961388	-0.0073114871	0.1147125307	-0.0502180131	0.0555904568	0.0372913092	0.0137583874	-0.2292460919	0.0306409007	-0.0182000435	0.0646403841	-0.1181942496	-0.0038723363	0.1270669907	0.0236928158	-0.0242223441	0.10978991	0.0179700695	-0.1731466528	-0.0576695818	-0.0230936683	0.0786853771	-0.0056545481	0.0315057055	-0.0212264519	0.0406145478	-0.002291458	0.0116585638	0.0689534154	0.0825114947	0.0363407865	-0.055971324	0.01848296	-0.065020041	-0.0654312869	0.020111799	0.0950978303	-0.0285669253	-0.0852113752	0.002531704	0.1086662877	-0.03230833	-0.0062339879	-0.0408987674	-0.0518127926	-0.0207695683	-0.0433519491	-0.016635274	0.0406335535	0.0403974072	0.1191600378	-0.0152582846	-0.0464835905	-0.1016473105	-0.0864137696	0.1692753412	-0.0382392753	-0.1288027704	0.0430650685	0.0321373998	-0.0309694606	-0.0852740174	-0.0058412082	0.0248235699	-0.0183617479	0.0652545889	0.0434467441	-0.0410802128	0.0760905561	0.0177297289	-0.01153497	-0.0170442904	0.0622521331	-0.005793672	0.0143277435	0.0633736289	0.0134495349	-0.006172242	-0.0420114788	0.0067507031	-0.000765919	-0.0442727761	0.0678175404	-0.0667326366	-0.0818597886	0.0041670314	0.0115590977	0.0625523605	-0.0230917255	-0.0912237143	-0.090174275	-0.020739272	0.0	0.0	0.0	0.0303783741131837	0.0011309066251499	1.27894979480794e-06	0.0009228456137605	0.1522091354660375	-2.813128992329439e-05	7.913694727484443e-10	0.0231676209193185	0.319408349120458	-0.0228982108424843	0.1020216934878563	0.0005243280597868	-0.0004921546809225	-0.0001631630239009	2.6622172368485663e-08	2.4221622995392775e-07	-0.000729733198344	0.0001844498770915	3.402175715906948e-08	5.325105407653636e-07	0.0009468210357751	-0.0001655286964982	8.964700737862332e-07	2.7399749364393213e-08	0.0	0.0	0.0	0.0	0.0	0.0
674.9855114307372	-0.1122582971626116	455605.4406414139	0.0126019252818492	708.785305534921	-0.1792349001257207	502376.6093422313	0.032125149423077	564.5018662928496	0.1802360850481363	318662.3570481103	0.032485046353479	565.8395345587479	592.0190007949752	0.742931	13.320807	0.0633077202395784	0.0371765141465704	0.0101382371	-0.0838634817	-0.0632825989	0.0128687277	-0.0691084692	-0.1279581793	0.0196792828	-0.1301800166	0.018917237	-0.040971849	0.0400578328	0.0486907197	-0.1004325961	-0.0899872298	0.0523366175	-0.1601767867	0.0942253244	-0.0690231185	0.1193023487	0.0421279533	0.0274420323	0.0202350982	0.0451975361	-0.0133948972	-0.0750666352	-0.024184131	-0.0027432215	0.0834508397	0.0167020208	0.0088354746	-0.0145428632	-0.0409171706	-0.0253279206	0.0355577404	-0.0370544115	0.0780282857	0.1028677763	-0.058285976	0.0535844132	0.0288302562	0.0401975097	0.1204974083	0.0837534025	0.0568448846	-0.0951168267	0.0511052656	0.0100005891	-0.0567579875	-0.1098725534	0.055613471	0.099946107	-0.0953713458	0.0109864697	0.0169041017	0.0985152913	-0.0972489443	0.1209751617	-0.0759283443	-0.0031352064	0.0182448198	0.0798306988	-0.0101570419	-0.0502186156	-0.0377165498	0.0542477552	0.0623681803	-0.0054534001	0.0254637861	-0.0366588977	0.0314616484	0.0415762147	-0.0527987163	-0.1215041363	0.0778354291	0.0129135716	-0.0276220258	0.0136797426	0.0406297916	0.0341422074	-0.0123796875	0.038584267	0.0436869079	0.1320303652	-0.0236885039	0.0278041686	0.0220423487	0.0775878188	-0.0052857131	-0.0122468087	0.0067156967	-0.0022703645	-0.014297327	-0.0241666091	-0.0199772209	0.0167848302	-0.1225634547	0.0217538039	-0.0956139047	-0.0038512919	0.0751587137	-0.0094103483	0.0612847865	-0.0262075457	-0.0931654345	-0.0871252499	-0.0128196682	0.0	0.0	0.0	0.0306639787149975	0.0002856046018137	8.15699885772184e-08	0.0009402795906338	0.1738788192110831	0.0216696837450456	0.0004695751936102	0.0302338437702405	0.348259785910912	0.0288514367904539	0.1212848784827142	0.0008324054048735	-0.0005470916703806	-5.4936989458099984e-05	3.0180728107193886e-09	2.993092957998351e-07	-0.0008932514466875	-0.0001635182483435	2.673821754132655e-08	7.978981470093116e-07	0.0009152563715314	-3.156466424370007e-05	8.376942256288241e-07	9.963280288175175e-10	0.0	0.0	0.0	0.0	0.0	0.0
675.0350151761246	0.0495037453873692	455672.2717138308	0.0024506208073774	709.7375531080293	0.9522475731082524	503727.3942917727	0.9067754404905564	565.5384201681433	1.0365538752936343	319833.7046862793	1.0744439363862517	567.0229620236403	590.7241769113194	0.825561	14.802374	0.0589644444252963	0.0364100711231998	0.0357783608	-0.0906161917	-0.0745567054	0.0183988052	-0.0683640545	-0.1121083665	0.0623770811	-0.0869816779	0.1573531982	0.0244869846	-0.0581670125	0.0163983705	-0.1033458876	-0.0276417921	-0.0724074522	-0.0369225776	0.1139380469	0.0908059375	0.1008140799	-0.0274357016	0.0947069049	0.072055488	0.1045633685	-0.0100708302	-0.0472859468	-0.0774044084	0.0074093885	-0.1012113227	-0.0690781909	-0.0025959303	0.0220919269	-0.0348511446	0.0661628054	-0.0761085596	0.0106877196	-0.0044647019	0.0354316788	-0.1884153021	0.0827991749	-0.076129873	0.0532600837	0.1400102884	0.0853613326	0.0038016636	-0.1148675189	-0.0700437719	-0.0833811041	-0.056884756	-0.0910757274	0.0724480779	-0.0471839123	0.0076008443	-0.0055777726	0.106494762	0.0495203513	-0.1293909431	0.0192190416	0.0197228431	-0.0338931835	0.0325819556	0.0459582924	-0.0757187619	-0.0569356145	-0.0885315871	0.0166977566	0.1864827615	0.1075709077	0.0330378397	-0.0534300224	-0.1104044	-0.0409518015	-0.1082452718	-0.0144148615	0.0570937044	0.0234346557	0.0259814432	0.0458327581	0.0468286553	0.0596158857	-0.0669938796	0.0637206454	-0.0998212027	0.0185445784	-0.0152614094	0.020665031	0.0121834123	0.0950170956	-0.0296739503	0.0194334262	0.041140033	0.0410840363	-0.0027216706	0.0123086873	0.040941535	0.0558670575	-0.1016926998	0.028570051	-0.0817125069	0.0149216536	0.0485286407	0.0200712422	0.0600016272	-0.0292967087	-0.0948939573	-0.0837218326	-0.0048186025	0.0	0.0	0.0	0.0322104753874867	0.0015464966724891	2.391651958020161e-06	0.0010375147246878	0.1529676081313908	-0.0209112110796923	0.0004372787488194	0.0233990891374387	0.3525145859502814	0.0042548000393694	0.1242665333076983	1.8103323375017843e-05	5.390353244050808e-05	0.0006009952028211	3.6119523381398484e-07	2.905590809564907e-09	-0.0008659755136752	2.727593301230001e-05	7.439765216914776e-10	7.499135902850265e-07	0.0009320239683729	1.6767596841500048e-05	8.686686776215686e-07	2.811523038390824e-10	0.0	0.0	0.0	0.0	0.0	0.0
674.532779713747	-0.5022354623775982	454994.4709083543	0.2522404596696398	708.9234670313393	-0.8140860766899323	502572.4821077345	0.6627361402604063	565.6047956346167	0.0663754664734597	319908.78484487656	0.0044057025495693	566.9608844957853	581.7607034496639	0.690637	12.383176	0.0315143189931182	0.0192322156555385	0.0646299665	-0.0924489642	-0.0628299421	-0.0005394422	-0.0385382651	-0.136101895	0.017507077	-0.0596280979	0.0393180817	0.040520772	-0.0627914029	0.0217435464	-0.109270413	-0.0194601011	0.0356779203	-0.020234042	-0.0048249295	0.0532056859	0.0997131868	-0.0579974656	0.0951338813	-0.0241707258	0.0073065858	-0.0172437373	-0.0364155554	-0.0166561117	-0.0571148854	-0.0261472326	0.0464404062	0.0173008348	-0.1186033005	0.0755458238	-0.0323471331	0.0865449299	0.0826673576	-0.0660921688	-0.0765757165	0.0765464838	0.0525139064	0.1388377215	-0.0082768322	0.1090773968	-0.0031687382	-0.0196180542	-0.0013801644	-0.051012522	-0.0896656605	-0.0228552234	-0.0929703501	0.0029793375	0.0446975759	0.031697354	0.0319164442	0.0850312983	0.0168440426	-0.0671023779	-0.0625146212	-0.0409948686	2.66844e-05	-0.0375567124	0.0148766046	-0.0537862123	-0.0893008499	-0.0687406495	0.0724177825	0.0398862672	-0.0647021587	-0.0546466325	0.029034451	-0.0458932029	0.106768159	0.0891173984	-0.0989290874	0.0257164109	0.0524912388	0.0024917798	-0.1045053642	0.0505690364	-0.0033146308	0.0459429599	0.0783535474	-0.0840876427	0.008168189	0.0044791176	0.0186693703	0.0249608029	0.0928107713	-0.0376169243	0.0266200319	0.0276007918	-0.0218444959	0.007550381	-0.0174335344	-0.0295680307	0.0520037387	-0.0836551913	-0.0151578841	-0.0675812565	-0.0345099125	-0.0147748239	0.0706373388	0.0587032092	-0.0323560721	-0.0964053273	-0.079977867	0.0032130826	0.0	0.0	0.0	0.0297664961775296	-0.002443979209957	5.973034378702527e-06	0.0008860442946868	0.1550531672264838	0.002085559095093	4.349556739125148e-06	0.0240414846669639	0.3347084312962352	-0.0178061546540462	0.1120297339807865	0.0003170591435638	3.383191070056873e-05	-2.007162173993935e-05	4.028699992712059e-10	1.144598181651257e-09	-0.0007509857202423	0.0001149897934329	1.3222652593741018e-08	5.63979552007846e-07	0.0008835128628653	-4.851110550760005e-05	7.805949788484384e-07	2.353327357569504e-09	0.0	0.0	0.0	0.0	0.0	0.0
675.5745513227134	1.0417716089664282	456400.9743948856	1.0852880852485003	709.4036460504299	0.4801790190905421	503253.5330296436	0.2305718903747552	566.1093514635672	0.5045558289505152	320479.7978145007	0.2545765845279416	567.356521695678	584.962852438158	0.7236089999999998	12.974361	0.0778632349690551	0.0425461877006379	0.0714140071	-0.0423850406	0.0138433271	-9.7735e-06	0.0451153552	-0.1153404189	-0.0164675671	-0.0601106175	-0.0143413661	0.0606011916	-0.108087831	-0.0732802567	-0.0588431359	0.0097599488	0.0836103196	0.0271960524	-0.0069609708	0.0787282184	-0.0228343807	-0.082603194	-0.0508592834	-0.018601477	-0.0168617891	0.0137064377	0.0527002682	0.0864184466	0.065199865	-0.0890012983	0.1404031575	0.0775742972	0.0219954692	-0.0107379606	0.0772748258	0.013111167	0.0956643783	0.0362441469	0.1064101134	0.0520162738	0.0030342077	0.0001298342	-0.0422137879	-0.0495133136	-0.0120519656	0.0022378131	0.1386069437	0.0086288066	-0.0996311043	0.0464078824	-0.074701894	-0.0867075135	0.0196830356	0.0499500285	0.0029204657	0.0418791781	-0.0605537883	-0.0584181476	-0.0503786611	0.0096187522	0.0776385664	0.0544521297	-0.0089604606	0.0025624925	0.0134177001	0.0264373825	0.0706741283	-0.0053023073	0.0223495945	0.0770559537	0.09784085	-0.1013062089	0.0399272818	0.0731802255	0.0353367364	-0.0588801617	-0.0409751089	0.0938345032	0.0911690382	0.0540185566	-0.0330995047	0.0647184665	0.039930015	-0.0023248158	0.024438544	0.0086287345	0.0319609661	0.0647421974	0.1011746391	0.0086025093	0.036814613	-0.0064218436	0.0252131938	-0.0198852946	0.0277235022	0.0025137106	0.0459925308	0.0083681641	-0.0532033702	0.002818394	-0.023165876	-0.0020300441	0.0803306207	0.0573898625	-0.0353825241	-0.0976960858	-0.0759085821	0.0112243504	0.0	0.0	0.0	0.0283608241789181	-0.0014056719986114	1.9759137676804483e-06	0.0008043363481075	0.161877620714165	0.0068244534876812	4.657316540552422e-05	0.026204364088079	0.2977094796593462	-0.0369989516368889	0.0886309342790386	0.0013689224222288	-0.0002996411808823	-0.0003334730915828	1.1120430280983637e-07	8.978483728053923e-08	-0.0006511655040435	9.98202161988e-05	9.964075561975172e-09	4.2401651365622534e-07	0.0011029027120011	0.0002193898491358	1.2163943921393813e-06	4.8131905903829104e-08	0.0	0.0	0.0	0.0	0.0	0.0
