global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
657.2704353450207	-1.2715891730275644	1.616939024960925	432004.425178633	664.1323658098494	0.4565391104562195	0.2084279593761562	441071.7993161876	593.4382812764794	-1.4850925933772032	2.205500010903827	352168.9936843819	587.8221972617681	927.9209766901588	0.996707	20.799376	0.1643302514638337	0.0960384954885566	0.0434406032	0.0387369969	0.0502283408	-0.0328809328	-0.0649127368	-0.0493732324	0.0019182054	0.0950540338	0.0053739666	0.0147808585	0.0659224688	-0.0676113774	0.0012552685	0.1017624742	-0.0634996061	0.079614881	0.1402366051	-0.0083532339	0.0898270578	0.0858688343	0.0517142057	0.0271477302	0.0334526353	0.0092092248	-0.0968767608	0.111721759	-0.0016008565	-0.0845092425	-0.1668995647	-0.0570619656	-0.081964537	-0.0928510462	0.0875030035	0.1035860802	0.0012192028	-0.0025952183	-0.0306167812	-0.0739135512	0.0181845136	0.0420692137	-0.0943205246	0.0266941244	-0.0290166487	0.1197048022	-0.0267745768	-0.1040286876	-0.1226189127	0.0897894081	-0.1079813725	-0.0469731035	0.0149696278	0.0269864818	-0.0852469407	0.0002511977	-0.0702575498	0.0124655925	-0.0850344227	-0.0171551975	-0.0879891857	0.0363182918	-0.1301688837	-0.0409529123	0.1160824548	0.0321249458	-0.0653589564	-0.0380342138	-0.0693387712	-0.124091396	-0.0515855573	0.0803682945	0.1202415887	-0.0306274959	-0.024745226	-0.0407799874	-0.050724572	-0.0776344461	0.0916433962	-0.0580037117	-0.0161560619	0.0424546388	0.1631271316	0.0202863906	0.1078898532	-0.0351351911	0.0038020665	-0.0277821978	-0.071804173	0.0709624373	-0.0008033983	-0.0720940754	-0.1007457326	-0.0698127529	0.0	0.0	0.0	0.0633535210585591	-7.519005210100682e-05	0.0040136686305172	5.6535439349521205e-09	0.2865901505745398	0.0574573483786053	0.0821339144063374	0.0033013468827004	0.2836327717177411	0.0756130877765172	0.0804475491922882	0.0057173390430993	0.0013792919562517	-0.0003128118687013	9.785126520046189e-08	1.902446300580641e-06	-0.0025747820079908	-3.8009050602200254e-05	6.629502388673137e-06	1.4446879276806195e-09	0.0017767814408156	-0.0002728715858286	3.1569522884267595e-06	7.445890235261507e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
657.1191490784172	-0.1512862666035062	0.0228875344628271	431805.5760855431	658.7859234837123	-5.346442326137094	28.58444554671022	433998.8929802876	593.4008630847724	-0.0374181917070473	0.0014001210706253	352124.58430975274	587.5664147833512	926.7176168910904	0.951602	19.858114	0.1880783637349143	0.1173838989023355	-0.0142268338	-0.0038421229	-0.0251541304	0.0156359547	0.0328162664	0.0807674954	-0.0469839168	-0.0715101673	0.0372489007	-0.0025460311	-0.0581419995	-0.0310729885	-0.0290567959	0.0091788431	-0.027191229	0.0469410317	0.0837976853	-0.1031158452	0.0379858432	0.0364845927	0.0112925768	0.0473508835	-0.0212866745	0.0274961054	-0.0919030592	0.0463180812	0.0092370829	0.0285561703	0.0008935317	0.1177756064	-0.0344452159	0.1250184811	0.0082475205	-0.0824860231	-0.0761845489	-0.013966021	0.0378781022	0.0369131798	-0.0080857278	-0.0541169939	0.0123984977	0.0032472011	-0.1015159669	0.0027254355	0.016148682	-0.0015384928	-0.0887661835	-0.000533898	0.0042046352	-0.0692312971	0.0076992312	0.0191664797	-0.0014751332	0.1131085168	-0.0547165455	0.0634533833	0.0572088588	-0.1029901416	-0.0182729483	-0.0712437966	0.0232491341	0.031423658	0.031148723	-0.0185267529	-0.03816717	0.0104460669	-0.067962257	0.0921073196	-0.0784211565	-0.0055977249	0.0385116873	0.1027980625	0.0477908695	-0.0341694837	-0.1000611217	-0.0501607199	0.0536286284	-0.0065901702	0.0556220588	-0.0154945692	0.0169228144	0.0528756504	-0.0129579938	0.0257493971	0.0017581269	-0.0471034201	-0.0871971026	0.0698127529	-0.0040159702	-0.0753778579	-0.1004384124	-0.0638040271	0.0	0.0	0.0	0.0451471336096034	-0.0182063874489556	0.0020382636731633	0.0003314725439414	0.1786574675962811	-0.1079326829782587	0.0319184907279162	0.0116494640548852	0.2400048556000911	-0.0436279161176499	0.0576023307116205	0.0019033950647687	0.0015180696820533	0.0001387777258016	1.9259257178664107e-08	2.3045355595694078e-06	-0.0026220217033203	-4.723969532949984e-05	6.874997812682687e-06	2.231588814823969e-09	0.0019569915634855	0.0001802101226698	3.8298159795534215e-06	3.247568831270038e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
659.0026353357465	1.8834862573293092	3.5475204815483696	434284.4733794589	659.0534546988351	0.2675312151228581	0.071572951065113	434351.4561504696	592.8620294335091	-0.5388336512633032	0.290341703733743	351485.38594401896	586.9673493010173	934.5421576645472	0.83162	17.354319	0.17338989003499	0.1050874340374217	0.0120094102	0.0546612449	-0.0178329464	0.0466716106	0.0606475103	-0.0538695711	0.0975796491	0.0097910709	-0.1112094186	0.059920984	-0.0481610274	0.1010496025	-0.0709488222	0.0208195096	-0.0152163837	-0.0383072699	-0.055677734	0.0223353828	0.0657590993	0.0651429232	-0.0062624243	-0.0186421669	0.0094844572	-0.0067718379	0.0727238097	0.0209801726	0.0806351269	-0.0134992873	-0.0555148629	0.0936991481	-0.1869805857	0.063647925	-0.0383389118	0.0690951372	0.0319121183	-0.0349412681	-0.0245668836	0.1044454159	0.0576009707	-0.011297803	0.1375256789	-0.0201515618	0.033913889	0.022583482	-0.0376756137	0.0359581525	0.0178828373	0.0549256488	-0.0822368869	-0.0429622282	0.0128747025	0.0230762034	-0.0091198986	-0.0578395793	0.0661429188	-0.068982932	0.0007116852	0.0573041411	-0.1346916663	-0.0833029599	0.0090657357	0.0794942451	0.0263720944	0.0208055579	-0.0170025125	0.0326094256	-0.0392003578	-0.083742396	-0.0376724211	0.0624289647	0.0203992295	0.0072414692	0.0062290019	0.0491339262	2.19294e-05	-0.0140015173	0.0359135073	-0.0810450103	0.005618292	-0.0707535703	0.0012692652	-0.0240858911	-0.0011341275	-0.0575851715	-0.0148749542	0.0901532145	-0.0961361756	0.0686453147	-0.0072244572	-0.0784891477	-0.0997225472	-0.0573898625	0.0	0.0	0.0	0.0460120368677934	0.0008649032581899	0.0021171075367231	7.480576460276733e-07	0.2701769252619357	0.0915194576656546	0.0729955709439935	0.0083758111314155	0.2914430183460865	0.0514381627459953	0.0849390329426773	0.0026458845866835	0.001178771534255	-0.0003392981477983	1.151232330993571e-07	1.3895023299698865e-06	-0.002543959812026	7.806189129430001e-05	6.471731525203361e-06	6.093658872443112e-09	0.0017830042752751	-0.0001739872882104	3.1791042456492844e-06	3.0271576458808795e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
659.2168870706278	0.2142517348812589	0.0459038058996292	434566.9041990888	666.5870927211216	7.533638022286482	56.75570185084057	444338.3521823972	592.7142136712395	-0.1478157622696017	0.0218494995753434	351310.1390879157	586.9924841665355	941.917340674135	0.8267679999999998	17.253065	0.1885423397002423	0.0957313313888554	-0.0194605859	0.0788092094	-0.0202388053	-0.12384339	-0.0348780955	-0.0891988379	0.0217379012	-0.062297697	-0.0183804245	0.039061866	-0.0508632686	-0.0410296064	0.0128202204	-0.0233745898	0.0244149488	-0.0092544872	0.0550989623	0.0891108075	-0.1497699145	0.0218396162	-0.0162483864	0.0417002348	-0.2106717399	-0.0323376782	-0.1631055988	-0.0471858034	-0.1861119206	0.0100115725	-0.0711279336	-0.0086363147	-0.0537237968	0.0530617294	-0.0607036525	0.000309384	0.0453199554	-0.0691551949	-0.0660551364	-0.0803280726	0.024788777	-0.0617346683	-0.0450972091	-0.0413059258	0.1063923498	-0.0441161528	-0.0732216214	-0.0333805122	-0.0129469614	0.0094377776	-0.0047638993	0.0285475779	0.1423106021	-0.1442062161	0.0024703019	0.0646206809	0.0659788501	-0.0651157841	0.0948552001	-0.1944793503	0.0064559586	0.0964164124	-0.1083244356	0.0480781805	0.0936596404	-0.0054477608	-0.0116732403	0.0426140705	-0.018995057	0.0575455282	0.0462144256	-0.0512493215	0.0457246782	0.0086375757	0.0363503035	-0.1307045651	-0.0823830381	-0.0279173549	0.0916482268	-0.0345661947	-0.0086085232	-0.0194195942	-0.0120808443	0.0692691194	0.0285393084	-0.0064350931	0.0742302016	0.0250463045	-0.0164477233	0.0674604195	-0.0104255958	-0.081420825	-0.098601049	-0.0506110176	0.0	0.0	0.0	0.0571132859313081	0.0111012490635147	0.0032619274298713	0.0001232377307701	0.1849435146318683	-0.0852334106300674	0.034204103604388	0.0072647342876336	0.2604847325244463	-0.0309582858216401	0.0678522958783323	0.0009584154610143	0.0014719474864601	0.0002931759522051	8.59521389513671e-08	2.1666294028962065e-06	-0.0028047032347415	-0.0002607434227155	7.866360234969434e-06	6.798713248939397e-08	0.0024540727840549	0.0006710685087797	6.022473229438967e-06	4.503329434759444e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
657.7903896575995	-1.4264974130283008	2.0348948693764344	432688.19672589656	660.529713897705	-6.05737882341657	36.69183821037552	436299.5029417841	593.0331816104384	0.3189679391989557	0.1017405462368287	351688.35449099925	587.3356223445368	942.2034615425918	0.8334249999999999	17.391983	0.168718785290814	0.1013985272931857	0.0112251801	0.0845862255	-0.0309814189	0.0122133038	-0.0280913522	0.0979657665	0.0199493462	-0.003020107	0.0435760029	0.0142335159	-0.0194659412	-0.000364394	0.0286190366	-0.0356721821	0.0807829784	0.0326939911	-0.0790412859	0.016970329	-0.006748903	0.1184903812	0.0211980031	0.0838984893	-0.0309476506	0.023152443	-0.0006860528	-0.1378233245	0.0616824661	-0.0594160456	0.0340331816	0.0968592773	0.0389120698	-0.0018148557	0.0013167145	0.0008588314	0.1107095442	-0.0187054746	-0.0017585358	0.0429090997	0.0111340661	-0.0057630953	0.0076845606	0.0445759756	-0.0511937594	-0.0637315569	-0.0254312496	0.0035087494	0.0381640427	0.0685978662	0.0013500104	-0.0587525651	0.0855618945	-0.0950306793	0.0051305893	0.0883215653	0.0092288071	-0.0420255481	0.0828131126	0.0787899703	-0.1380330321	0.041846033	0.0247499461	0.0462383849	-0.030697522	0.0246928029	-0.0106332792	0.0250350699	-0.0208562605	-0.0107285918	-0.0943011789	0.0074172134	0.070815776	-0.0395177981	0.0220612673	0.0975053011	0.040708001	-0.0014571339	0.0902602828	-0.032467593	0.0333612503	-0.0007686319	0.0498343964	0.0901568764	0.1153508378	0.0127650403	-0.0097676851	0.0292968356	-0.0105110058	0.0662583687	-0.0136161298	-0.084166181	-0.0970784795	-0.043510568	0.0	0.0	0.0	0.0607026892966331	0.0035894033653249	0.0036848164878435	1.2883816519006417e-05	0.2711095941817945	0.0861660795499261	0.0735004120574173	0.0074245932650042	0.3138219187951492	0.0533371862707028	0.0984841967162692	0.0028448554392756	0.0012810899910601	-0.0001908574953999	3.6426583550360976e-08	1.6411915651943674e-06	-0.002843118844124	-3.841560938249973e-05	8.08332476181299e-06	1.4757590442288014e-09	0.0021708235667402	-0.0002832492173146	4.712474957914644e-06	8.023011910939006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.0375748760555	0.2471852184560248	0.0611005322231527	433013.44994876033	659.2828294372558	-1.2468844604492233	1.5547208577097509	434653.84919079376	593.5923176597877	0.559136049349263	0.3126331216819014	352351.8395847183	587.3479551342426	938.3119887072908	0.7357939999999998	15.354612	0.1054416961409715	0.0482079201937604	0.0092023138	0.0541136601	-0.0511979139	0.0444528269	-0.0041244259	-0.0660011959	-0.0183919185	0.0250226237	0.0527554929	-0.0036893636	0.0255598307	-4.66524e-05	0.0056537553	-0.001106877	-0.000881036	-0.0125450586	0.0460316945	-0.0002284567	-0.1407841826	0.0454523667	-0.0420239358	0.0688963088	-0.0663497254	0.024948846	-0.0028405938	-0.0361754641	-0.1183392473	-0.1462420436	-0.0073543369	0.0951374383	-0.0357138179	-0.0326018759	0.047592521	0.0121897284	-0.0169183222	-0.0549528283	-0.0711024842	0.0685795925	-1.08871e-05	0.0110994767	-0.0001697776	-0.0062464155	0.0415236873	0.0096593547	0.023500617	-0.0086921836	-0.0281182825	-0.018051854	0.0774751256	0.0264376621	0.0857637205	-0.0871197977	-0.000979316	-0.0166082014	-0.0339208467	0.1118585151	-0.001573229	-0.0049248621	0.0212809635	0.0448565044	-0.0966149096	0.0994141637	-0.0093244815	0.0141967575	-0.0321068725	0.0681653979	-0.0644614041	-0.0202730838	0.0134942272	0.0145503852	0.0029541081	-0.0261748143	0.0717838275	-0.0256948442	-0.0970804954	-0.0004060921	0.0497139744	0.048458205	0.0651164116	-0.0500283069	-0.0116623291	0.1425432569	0.0516645652	-0.0471623467	-0.0263577497	0.0030928335	-0.0126608036	0.0650394679	-0.016792814	-0.0867189333	-0.095161032	-0.0361336332	0.0	0.0	0.0	0.0404226124730087	-0.0202800768236244	0.001633987599143	0.0004112815159721	0.2370935238164548	-0.0340160703653396	0.0562133390357038	0.0011570930430997	0.2969165206518767	-0.0169053981432725	0.0881594202360163	0.0002857924863825	0.0014464632912823	0.0001653733002221	2.7348328426381854e-08	2.092256053027224e-06	-0.0025991320787368	0.0002439867653871	6.75548756271868e-06	5.9529541684108417e-08	0.0018953806161749	-0.0002754429505652	3.592467680171544e-06	7.586881901611829e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
657.9617016933611	-0.0758731826944085	0.0057567398521791	432913.6008952235	660.6932886832101	1.410459245954257	1.989395284497852	436515.6217110356	594.0673041685026	0.4749865087148919	0.225612183461162	352915.96188203216	588.1805436795734	937.4308952591792	0.898192	18.74354	0.2113258219337944	0.1025831820528733	0.0516834277	0.0747989597	-0.0227103205	0.0013147299	-0.0653536076	0.0643728753	0.0470519393	-0.0200989629	0.0760323121	-0.0325235073	0.0847416891	-0.0128414091	0.048394919	-0.0569413293	-0.0637397089	0.0643037189	-0.0814383432	-0.0125710323	0.1094029161	0.048654181	-0.0578080456	0.0630637522	-0.0146862093	0.0056612615	0.0301514164	-0.1008325205	0.0024383761	0.0269543444	-0.0013930171	0.0699707866	-0.0195090152	-0.0067076561	-0.0652024535	-0.0527005289	-0.0279965305	-0.1182718509	-0.0366983281	0.1309820217	-0.0199495704	0.0787674212	-0.0463947684	0.0448898821	-0.0201104334	-0.0798446401	-0.0131391298	0.0304792826	-0.0619433089	0.0649693566	-0.0053125823	-0.1222493368	0.018941649	-0.0178724772	-0.0049546569	0.0368980232	-0.0545944645	-0.0143131969	0.0950852892	0.0377423795	0.0991636137	-0.0233614784	0.0578708389	0.0717515482	-0.0412581711	0.0470507352	-0.0348405235	0.057915826	-0.0160652822	-0.0107485105	-0.0893141116	-0.0495948481	0.0803381429	-0.0412671544	0.1114069935	0.1071879938	0.0152740924	-0.0178789175	0.0557115222	0.0521317378	0.021397686	-0.0002182424	-0.0051722307	-0.0119096367	0.1215276004	0.0641612658	2.28679e-05	0.0592863353	0.0262027244	0.0638040271	-0.0199524172	-0.0890732402	-0.0928565058	-0.0285270894	0.0	0.0	0.0	0.0521417008943387	0.01171908842133	0.0027187569721546	0.0001373370334269	0.2953390791169425	0.0582455553004877	0.0872251716536436	0.0033925447122621	0.3452513181527834	0.0483347975009067	0.1191984726862344	0.0023362526494536	0.0001240086668901	-0.0013224546243922	1.7488862335763151e-06	1.5378149463859784e-08	-0.0030783894700339	-0.0004792573912971	9.476481729215595e-06	2.296876471129017e-07	0.001954196214707	5.8815598532100007e-05	3.818882845575168e-06	3.4592746306891646e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
656.7636289522242	-1.1980727411369116	1.4353782930553134	431338.4643144948	660.7631042698451	0.0698155866350589	0.0048742161371974	436607.8799643223	593.9794495555687	-0.0878546129338246	0.0077184330137521	352811.5864943364	587.9526242320948	937.0284481767692	0.916937	19.134722	0.165276982970562	0.0781140412961095	0.0223917272	-0.0058238521	-0.0627574379	0.0463696603	-0.0048307098	0.0116929784	0.0042149116	0.1364513117	0.0526018573	-0.0232559357	0.0265882172	0.0804070223	0.0261076066	0.0215780935	-0.096124474	-0.0750885646	0.0782274984	-0.1078416463	-0.0609646655	-0.0999316229	-0.0346570862	0.08634179	-0.046494375	0.037913697	0.0018112414	0.0325942922	0.0437975122	-0.0529653313	0.0252354113	0.0219272772	-0.2067793543	-0.0704992287	-0.1459740114	-0.0780356452	0.0631340868	-0.0551145887	-0.0279676601	0.0565190042	-0.0120699898	0.0309552275	0.0237049073	0.0913312706	-0.0064114598	0.0756309549	0.1193614815	0.0651386578	-0.0495587883	-0.1137147746	-0.0297830637	0.0338789452	0.0829924573	-0.0777230373	0.0171638845	-0.0563528619	-0.0559791229	-0.0001196777	-0.0505765616	0.0015939832	-0.0225116037	-0.1589039486	-0.0474561662	0.0758712831	0.0675695357	0.0098597133	-0.0258253007	0.0682127445	-0.0610464312	-0.01901986	0.0093392691	0.1451599285	-0.0847756095	-0.0383259217	0.0604755766	0.0893494594	-0.0109108427	-0.0553711856	0.034927499	0.0125160673	-0.0178435393	0.0412360677	0.0094712849	0.0252452209	-0.0606646445	0.0658442341	0.0347889184	-0.0149968535	0.1142565406	0.0625523605	-0.0230917255	-0.0912237143	-0.090174275	-0.020739272	0.0	0.0	0.0	0.0642486786772877	0.012106977782949	0.0041278927117773	0.0001465789110368	0.2596313077557823	-0.0357077713611602	0.0674084159669777	0.0012750449355808	0.3024041290216956	-0.0428471891310878	0.0914482572493703	0.0018358816164352	0.0010190998899364	0.0008950912230463	8.011882975745212e-07	1.0385645856683828e-06	-0.0030683093253773	1.0080144656600051e-05	9.414522116197302e-06	1.0160931629798255e-10	0.0013670666885026	-0.0005871295262044	1.868871330813465e-06	3.447210805410032e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
654.9575680132893	-1.80606093893482	3.261856115146124	428969.41589788254	663.3698627798898	2.606758510044642	6.795189929690163	440059.5748446098	592.4649893208336	-1.514460234735111	2.293589802593928	351014.7635709355	586.7537872410875	924.7589012981532	0.8174019999999999	17.057623	0.146448919918974	0.0713271365617311	0.0516300697	-0.071291767	-0.0444039272	-0.0422786676	-0.0984081657	-0.0326731767	-0.07891522	0.0459508937	-0.0241194635	0.0480438146	0.0032501729	-0.0619541312	0.0691076213	0.0400057329	0.0116966859	0.0610833085	0.0158618399	0.0007878091	0.0678990119	0.0663172463	-0.0740243779	-0.0392038201	-0.0761032096	0.0929273337	0.0837367819	0.0764959907	0.0527770554	0.0689671724	-0.0016513911	0.0502419865	-0.0754997643	-0.0526380598	-0.1262147263	-0.070938433	-0.0522563512	-0.0182187265	-0.0472833983	-0.0485027953	0.0410797524	-0.0261687242	-0.1022496131	0.0634067229	-0.0062640187	0.0292050574	-0.031394989	-0.0527879256	-0.0121056543	0.0433073399	-0.0536892351	-0.0752551965	0.0345735444	-0.0426908727	0.1005937698	-0.1048005207	-0.0298836129	0.0346641417	-0.0477401029	0.0094872645	-0.0216603053	-0.0993379177	0.0592305032	-0.0602257589	-0.0069697183	0.0325491504	-0.0105653023	0.0271807976	-0.0127354945	-0.0577037418	-0.0058034985	0.0773698012	0.0585267261	-0.1622991443	0.0627691514	-0.0187450402	0.0668867749	-0.0520544972	0.0156090909	0.0882365984	0.047988909	0.1337615939	0.0422869152	0.0289887632	0.0248989226	0.002537039	0.0091736439	0.0282061855	-0.0143100542	0.0612847865	-0.0262075457	-0.0931654345	-0.0871252499	-0.0128196682	0.0	0.0	0.0	0.0799914162442974	0.0157427375670096	0.0063986266727684	0.0002478337861037	0.298426336125658	0.0387950283698756	0.0890582780933842	0.0015050542262194	0.3521184708215443	0.0497143417998486	0.1239874174937027	0.0024715157805921	0.0007868206424126	-0.0002322792475238	5.3953648830222766e-08	6.190867233265767e-07	-0.0029807634941847	8.754583119260006e-05	8.884951008264183e-06	7.664272559203226e-09	0.001891177853431	0.0005241111649284	3.576553673307885e-06	2.746925132026045e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
655.1351407255219	0.1775727122325179	0.0315320681296126	429202.0526134493	655.6429431152344	-7.726919664655384	59.70528750403807	429867.6688568065	592.6596285805526	0.1946392597189969	0.0378844414239591	351245.4353492386	587.1517344349745	912.3609369849815	0.910966	19.010115	0.2239893969019041	0.1032763049075793	0.0091617853	-0.1263353969	-0.0448626444	0.070485418	0.0697986719	0.0484810138	-0.0933909037	-0.0148270806	0.0328065462	0.0338691506	-0.0888746163	0.0330337802	-0.0453169048	0.0019022617	-0.0162125912	0.0979149096	-0.0482565663	-0.0210298041	0.0366618194	-0.0803412537	-0.0605685111	0.0129088806	-0.1148741753	-0.1159865947	-0.0972587177	0.1290945044	0.0295565996	0.0811128155	-0.0824931412	-0.0953306717	0.1428054672	-0.0013121923	0.0160426671	0.019645553	-0.0191930965	-0.1148177169	-0.0415992668	-0.0927135757	0.0233220748	-0.0857516745	0.0565829217	0.0282837734	-0.0829080369	0.0148220846	-0.0275707332	0.0207762132	-0.0707457094	-0.050509053	-0.0359862819	-0.0877764504	-0.080512095	-0.1068319478	-0.0833899974	0.0049312427	0.055035909	-0.0269756256	0.0135431364	-0.1220439816	0.0059393718	-0.0227727196	0.0148495721	-0.073353561	-0.0078867293	-0.0300011557	-0.0115202491	0.0244805302	-0.0647198533	0.0783067523	-0.0809320061	0.046475534	0.0208930547	-0.0089746404	0.053511939	0.0282935809	0.0309311586	-0.066968672	-0.0221937968	0.1020469921	-0.0235617941	0.0921617043	0.0156433923	0.0101257529	-0.0755691875	0.0298900165	-0.1083217937	-0.0554386137	-0.0576624815	0.0600016272	-0.0292967087	-0.0948939573	-0.0837218326	-0.0048186025	0.0	0.0	0.0	0.0622398149043874	-0.0177516013399099	0.0038737945593324	0.000315119350131	0.236165279985073	-0.062261056140585	0.0557740394704279	0.003876439111741	0.2814178795690552	-0.0707005912524891	0.0791960229411432	0.0049985736034515	0.0014940930412253	0.0007072723988127	5.002342461222709e-07	2.2323140158378663e-06	-0.0033788670445653	-0.0003981035503805	1.1416742504849445e-05	1.5848643682563888e-07	0.0015310308392459	-0.0003601470141851	2.344055430722005e-06	1.2970587182644265e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.4800820362814	3.344941310759509	11.188632372425545	433596.0184385079	656.9759494890485	1.3330063738141007	1.776905992629018	431617.3982070368	592.8948425822558	0.2352140017031843	0.0553256265972255	351524.2943606379	587.0378189448496	936.0190380651176	1.013348	21.146633	0.1381022183899342	0.0654000417895102	-0.0136653806	-0.0208633072	-0.0060665401	0.0534884332	0.055141428	-0.0581550411	0.0440517572	-0.0145144904	-0.0538352273	0.0331263575	-0.0604014545	0.0918186385	-0.0733303652	-0.0138868829	0.0215156476	0.0103156884	-0.0019616232	0.0305517186	-0.0537978289	-0.0497072189	-0.0492116357	-0.109734466	0.0403412308	-0.0197554885	-0.0491725301	-0.0527893618	0.0832893186	0.0040419877	0.0190402785	0.1011547863	0.0469477525	0.0730399747	-0.0106960721	-0.0787825759	-0.0388164687	0.0092156414	-0.0330884936	0.0151484895	0.0272422543	-0.036600698	0.1013005974	-0.0483331229	0.0519720597	-0.0162960506	0.0030600756	0.0066427073	-0.0228737662	-0.0444810257	0.0214185912	0.0653672343	-0.0593054107	0.0272431248	0.0927555352	-0.0538331928	0.0250315108	-0.0155661816	0.1250239691	0.0286364096	-0.031477676	-0.0779620466	0.0297704268	-0.0089764747	0.0278670764	0.0075054208	-0.008940371	0.018160104	0.0149232586	0.0020882313	0.0288400702	0.0284830204	-0.116460769	-0.0351714801	-0.0014734018	-0.0118269453	0.0467668294	0.0596019729	0.0309670457	-0.0073987928	0.0331566889	-0.0140653369	-0.0155246162	0.0735969159	-0.0887879823	-0.0183944356	-0.0473061705	0.0792544032	-0.0711148467	0.0587032092	-0.0323560721	-0.0964053273	-0.079977867	0.0032130826	0.0	0.0	0.0	0.0910146390934301	0.0287748241890427	0.0082836645293073	0.0008279905071103	0.2762324999731049	0.0400672199880318	0.0763043940413914	0.0016053821175693	0.3151980291457548	0.0337801495766996	0.099349797577368	0.0011410985054241	0.0014876542563266	-6.438784898699958e-06	4.1457950971726616e-11	2.213115186366649e-06	-0.0031460212827636	0.0002328457618017	9.897449911601529e-06	5.421714878901403e-08	0.0020013467852687	0.0004703159460228	4.005388954905361e-06	2.2119708908332138e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
