global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
704.6341356843171	-0.4660767247667081	0.2172275133692618	496509.2651715846	699.7701944924571	8.829473296557467	489678.3251000113	77.95959869462138	601.7930806288078	-0.4253789417779217	0.1809472441081044	362154.9118927109	605.1743132861054	675.247452084653	1.374525	22.474262	0.0676052780395915	0.0531956829692041	0.1132490438	-0.0417046469	0.0021723971	-0.0418192059	0.1004153803	-0.0865257896	-0.1022004832	-0.1331400997	0.082633074	-0.0003381513	-0.0106205456	0.1695098281	-0.1186813132	-0.0667002634	-0.0089416994	0.0401104108	0.0333930028	0.023986926	0.0715421094	-0.0881334001	-0.0302779301	0.0994599661	0.0831448118	-0.1190837449	0.0966852105	0.030207462	0.0545876087	-0.0803068714	0.0711684235	-0.0061452	0.0251787525	-0.1055685046	-0.0477284761	0.0797295144	-0.0040729499	0.0166802376	-0.0252095416	-0.0478744809	0.0502131534	0.0719991617	-0.0358637894	-0.0052875588	0.1278037544	-0.0744930991	0.0204077769	0.0209137016	0.0612827607	-0.0051221043	-0.0314575696	0.0549136517	-0.0597009873	0.1172816586	0.1881793758	0.1158307352	0.0626344585	0.1522040257	-0.0507561435	0.0381161956	-0.0511762185	0.1491555027	0.0290698137	0.0435227796	-0.0374990295	0.0590950328	-0.0367756806	-0.0888159443	-0.0469054186	-0.0760566049	0.0947059012	-0.0397921957	0.0566882874	-0.0732052884	-0.0257942036	0.010429302	-0.0267150895	0.0526495257	-0.0240833698	-0.0287977124	0.0813783642	0.0084447755	-0.0288343815	0.1446524505	-0.1586013817	0.0135306557	-0.0050615409	0.1313019815	0.0704899327	-0.0840143551	-0.1485282777	0.0011430874	0.0959109673	-0.1628696625	-0.041231088	-0.1081910822	0.0931654345	0.0715305302	0.0391146212	0.0008033983	-0.0376289118	0.0	0.0	0.0	0.019383597811128	8.075291762560041e-05	0.0003757238641035	6.521033705047005e-09	-0.0020117261010312	-0.0516447031670281	0.0026671753652104	4.047041905570194e-06	0.0466520362865168	0.0003861439487877	0.0021764124896784	1.4910714918543266e-07	0.0013972391270579	-0.0001065480325992	1.9522771781815225e-06	1.1352483250781481e-08	-0.0003590738369982	1.8791504876000046e-05	1.289340204166099e-07	3.5312065550473345e-10	0.0013252520470493	-0.0001845340226477	3.405280551454185e-08	1.7562929882083602e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.5061086094611	-3.1280270748560497	9.784553381032495	492110.820416389	692.1789909784048	-7.591203514052268	479111.7555518826	57.6263707917595	602.0961906091491	0.3031099803412189	0.0918756601824541	362519.8227460488	605.2760379908799	666.2060708879351	1.357436	22.194857	0.1450281339627051	0.1116413363912775	0.0161459093	0.0661364196	-0.0581832846	-0.037774339	-0.0494525946	-0.0276422023	-0.035765016	0.0888509433	0.0522633577	0.0817887756	0.0295032178	-0.0978730997	0.0044918464	-0.0840700534	-0.0127268769	-0.0457305938	-0.0001245317	-0.1290522088	-0.0048525032	-0.0978656219	-0.0280737753	-0.0252382739	-0.0013189127	-0.0170126991	0.0902991702	0.0177729942	0.0689721512	0.0161323605	-0.1051340849	-0.0001042533	0.1169145785	-0.073547263	0.0030526986	-0.0928712147	0.0259820033	-0.0666236876	0.0479362888	-0.1034588178	0.0416041402	-0.1132275824	-0.0244987673	-0.0161995575	-0.0153057657	-0.0902783069	-0.0414539282	0.0446026728	-0.0508612266	0.1146934315	0.0173468836	0.0838079074	0.0066757991	0.0243706136	-0.0812461062	0.1286228321	-0.0211167283	0.045188657	-0.0332795332	0.0222675499	0.0443777774	-0.0787686665	0.0410088055	-0.0825730031	-0.0795331738	-0.0606124146	0.0444805822	-0.0735104828	0.0602883284	-0.0911222227	-0.1140428095	-0.0459826701	0.0208201855	0.0437424744	0.0032615596	0.0223289772	0.0463475083	0.00334005	-0.0867635221	0.0075428369	0.009021652	0.0347011371	-0.0035589561	-0.0923834079	0.0494439058	0.0154686934	0.0182767094	0.0233780564	0.1021046717	-0.0045946063	0.0645140364	-0.1610373682	0.0471863126	-0.097327914	-0.2181405831	0.0777812735	0.0925416736	0.0692312346	0.0346291655	-0.0056209285	-0.0449542477	0.0	0.0	0.0	0.0149684478229517	-0.0044151499881763	0.0002240544302284	1.9493549418093192e-05	0.1081473876152472	0.1101591137162784	0.0121350303347559	0.0116958574480025	0.0611320209304722	0.0144799846439554	0.0037371239830436	0.0002096699552891	0.001323379417213	-7.38597098449e-05	1.7513330819030196e-06	5.4552567383728174e-09	-0.0005470856315314	-0.0001880117945332	2.993026882281108e-07	3.5348434883594224e-08	0.0013828582549571	5.760620790779989e-05	3.318475189516667e-09	1.912296953302996e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
700.9403291195432	-0.5657794899178725	0.320106431211728	491317.3449862136	688.691959591731	-3.4870313866738343	474296.6152062985	12.159387891648445	600.8425499645632	-1.2536406445858574	1.571614865757644	361011.76984791865	603.8318852015904	654.2952591973382	1.146165	18.740446	0.1820632536552163	0.1419126416606806	-0.0634649503	-0.0094258526	0.0491212088	0.0674753821	0.0282671269	-0.0349802839	0.0854894154	-0.0528739014	0.0253309062	-0.0271421004	-0.0049062504	0.0633365807	-0.0388343267	-0.0210145222	0.0093316434	0.0671459851	0.0767771081	-0.0019672486	0.0839104314	0.0827655676	-0.0096409998	0.0195269729	-0.0016581665	0.0645944789	0.0694968431	-0.0501030209	0.0590959964	-0.0780813538	0.0005815228	-0.0457644138	-0.1196861319	0.1530453276	-0.0548367816	0.0393434433	-0.0142041957	0.0118616298	0.0114446051	0.0403244361	-0.0362921202	0.1000102509	0.0928373553	0.0544441905	0.0661517218	-0.0200650595	0.0234548825	0.067513284	0.0976942522	0.0050656504	-0.0294825255	-0.0094397328	0.0831528066	-0.0443829782	0.0495121487	0.0969492455	-0.0309807685	-0.0024405139	0.0495919842	0.0407802215	-0.0932658469	0.0835548114	-0.0906048558	-0.033752508	0.0773576182	-0.072107313	-0.0387994078	0.0462793779	-0.0698287294	-0.0381496356	0.1278961499	0.0435319127	0.0570986605	-0.0523417044	-0.0747681803	0.0027086183	-0.037635284	0.1107719266	0.0191912609	0.0393355656	-0.04887263	0.043958146	-0.0554354034	0.1352378715	-0.0511891801	0.0396233237	-0.017089805	-0.0476117271	-0.1235561616	-0.0866075519	-0.0557082947	0.0044648286	0.1008521409	-0.0577396541	-0.1199770491	-0.0276892001	0.0918943786	0.0668615196	0.0300644653	-0.0120223915	-0.0519939245	0.0	0.0	0.0	0.0279651996011551	0.0129967517782034	0.0007820523887324	0.0001689155567842	-0.0329223408012211	-0.1410697284164683	0.0199006682754961	0.0010838805238317	0.0537221760540376	-0.0074098448764346	0.002886072199981	5.4905801092824153e-05	0.00156385654592	0.0002404771287069	2.4456472962168328e-06	5.7829249431163015e-08	-0.0004768406987825	7.02449327489e-05	2.273770520153829e-07	4.934350576897483e-09	0.0014838747651834	0.0001010165102263	1.0204335338300174e-08	2.2018843187480903e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
702.4916566963105	1.551327576767335	2.4066172504388117	493494.527727927	688.7191396607943	0.0271800690633199	474334.0533351047	0.0007387561542868	600.9995191204014	0.1569691558381691	0.0246393158845474	361200.4219829537	603.64682434253	653.3377172177976	1.107448	18.107409	0.2040679308845062	0.145167781355068	-0.0210806378	0.0359792464	-0.0867652384	0.0187087317	0.0056218678	-0.0155290444	0.0014057803	0.0982826251	0.030830741	-0.0474609158	-0.0363998806	-0.0032181126	0.0346279021	0.0023615818	-0.0519528761	0.030306311	-0.0088395812	-0.0816886588	-0.0255779915	-0.0027063957	-0.046498579	-0.0709751774	-0.065232565	0.0743237272	0.0349655809	-0.2112743636	0.0433323759	0.0028065066	-0.0613256587	-0.0298428026	0.0259926245	0.0355424926	0.0194392733	-0.0414129855	-0.0094041346	0.0231726519	0.0922672882	0.0418447349	0.0332769198	-0.0357819752	-0.0214461878	-0.0011003287	0.0631789283	0.0023492512	-0.0671023479	-0.0356619108	0.011288647	0.0634095203	0.0129060101	0.0081867488	0.0680543922	-0.0717405853	-0.1118499964	0.0745949324	-0.0901023157	-0.0710151541	0.0227762665	0.0644917661	0.0692413311	0.0744461169	-0.0495044687	-0.0341538948	-0.0017169394	-0.1121716186	-0.0389590729	0.0481089236	-0.0351857996	-0.090790462	-0.0085669057	-0.0402009829	0.0011172827	0.0398861743	0.032836396	0.0642239384	0.0018580442	0.0236015908	-0.0614440383	-0.0196346999	-0.0003365754	0.0634259924	0.0373202737	-0.0018133225	0.1529505102	0.0228976238	-0.0283114777	-0.0829470976	0.0340069346	-0.0964967029	-0.11188197	-0.0694474883	-0.071175939	-0.0884003075	-0.0796617324	0.0884853059	0.0912237143	0.0644237955	0.0254309664	-0.018374952	-0.0587032092	0.0	0.0	0.0	0.0214121048551447	-0.0065530947460104	0.0004584782343277	4.294305075018913e-05	0.1078639197624227	0.1407862605636438	0.0198207711634942	0.0116346251865143	0.0797344239284996	0.0260122478744619	0.0063575783592096	0.0006766370394824	0.0017411321118665	0.0001772755659465	3.0315410309726984e-06	3.142662628165192e-08	-0.0007755890769127	-0.0002987483781302	6.015384162262941e-07	8.925059343542496e-08	0.0016221773751145	0.0001383026099311	1.9127611913754023e-08	2.631459436333369e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.4614936125278	0.9698369162172183	0.940583644057724	494858.07299556845	695.2082490979528	6.489109437158504	483314.5096138413	42.10854128741956	600.7183562890807	-0.2811628313206711	0.0790525377162561	360862.5435826549	603.9252559758035	665.6680270014582	1.118131	18.282078	0.1322726765065843	0.1024987342550376	0.0188056492	0.0051200632	-0.0373200521	-0.0856497599	0.0779357497	-0.0099896241	0.0263374484	-0.0544965098	0.0655683545	-0.0108686039	-0.0364666161	0.2270360281	-0.0781464197	0.0174244971	0.0373296451	0.0434933066	0.0380153314	-0.0294433057	-0.0432405117	0.0317397245	-0.1203435789	0.1635635565	0.0476203067	-0.0318544431	0.1437934691	0.1232177504	0.041782184	0.0293650843	0.114568048	-0.0089989018	0.0131831428	0.1069811856	-0.1702953352	0.0075848181	-0.0251643594	-0.0157241688	0.0140655591	-0.018182777	-0.0550343251	-0.0238429395	0.1290229727	0.1309450967	0.0390785121	0.0204289154	0.0193439517	0.0627030588	0.0591971658	0.0818437518	-0.0113541802	-0.0803167019	-0.0182810825	-0.0112725962	0.202688752	0.1767282595	0.0387127537	0.0951988233	-0.0064476688	0.0408396995	-0.0281805647	0.0301456584	0.0972199988	-0.1034090999	0.0806397568	0.0331231608	0.0650819779	0.0687795843	-0.0688203491	0.03493029	-0.010833658	-0.0761157941	0.0265522751	-0.065297272	-0.0504341837	-0.0253408835	0.0052457414	0.0560860202	-0.0584800327	-0.0390374649	-0.0337443011	0.0788115804	-0.0406788683	0.2089237614	0.0832325878	0.1477821149	0.0342976878	0.0760458954	-0.0221697735	-0.14605043	-0.115409807	0.0093068103	0.0604381491	-0.134119766	0.1127921112	0.0058069705	0.0905298512	0.0619205419	0.020739272	-0.0246527703	-0.0650394679	0.0	0.0	0.0	0.0271807095594027	0.0057686047042579	0.0007387909721526	3.327680023398752e-05	0.0069688864483197	-0.100895033314103	0.0101798077474539	4.8565378329573954e-05	0.0625931740192413	-0.0171412499092582	0.003917905433803	0.0002938224484516	0.0017242055675081	-1.692654435840016e-05	2.9728848390259286e-06	2.8650790391688826e-10	-0.0008059981378532	-3.0409060940500052e-05	6.49632998222826e-07	9.247109872830459e-10	0.0017441975413949	0.0001220201662803	1.4888920979096431e-08	3.042225063408013e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
699.0910506767892	-4.370442935738538	19.10077145454689	488728.2971363771	687.1804338232871	-8.027815274665727	472216.94862956105	64.44581808415636	598.5157315837803	-2.202624705300422	4.851555592399774	358221.0809532677	601.4617545290821	650.6183072889173	1.271511	20.789927	0.2125215963707473	0.1244863151852626	-0.0999105732	-0.0518853303	-0.0544207051	-0.0457232767	0.0324058115	0.0328452114	0.0982457406	0.1075203573	0.0281830914	0.0652882962	0.038408454	-0.079861308	-0.0006174546	0.1352030662	-0.0200590385	-0.0131583568	0.1722723986	-0.0755653881	0.0298273832	-0.0610803998	0.0676202714	0.0101638545	-0.0880606557	0.0349013949	0.0498833919	0.0330903432	0.0126172074	0.1007688058	0.0780905718	-0.018442049	0.0889565701	0.0473014622	0.0985489417	-0.0129941258	0.0588205312	0.1312384581	0.1514088375	-0.0539445005	-0.0935588587	-0.1266397209	0.0919011132	-0.1626522217	-0.0483955729	0.1323391065	-0.025493717	0.097146064	0.0099703591	0.0472684225	-0.1375261129	0.0888484921	-0.0125454039	-0.0135584466	-0.0288402507	-0.0161017634	0.0076049366	0.0219136685	0.0218164518	-0.0080738031	0.0860339637	-0.1160135032	0.0167029766	-0.102292021	-0.0047663371	-0.0807607011	-0.0339629421	0.0611103119	0.0170739822	0.1453481569	0.01070085	0.0017825988	-0.07293392	0.0515930624	0.0410183281	0.0092217932	0.095622703	-0.04096547	-0.0257093553	0.0715002495	-0.0386916687	0.0695742689	0.0273492297	0.3140555195	0.1581155113	0.0311113495	0.0391807434	0.0298526012	0.0170899265	-0.1570170263	-0.0627170141	-0.0868918796	-0.0533089344	0.1030643896	-0.0933027308	0.0122915868	0.0898129658	0.059354305	0.0160001183	-0.0308303106	-0.0709624373	0.0	0.0	0.0	0.0206159236917926	-0.00656478586761	0.0004250163096658	4.309641348757327e-05	0.1084252086210995	0.1014563221727798	0.0102933853088268	0.0117560258645289	0.1189327791510237	0.0563396051317823	0.0141450059565861	0.0031741511064051	0.0024293592075949	0.0007051536400868	5.90178615952612e-06	4.972416561276643e-07	-0.0008891703020212	-8.3172164168e-05	7.906238259964721e-07	6.9176088923887445e-09	0.0019190894011116	0.0001748918597167	3.0587162595165914e-08	3.68290412945888e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.0943300456634	2.003279368874132	4.013128229756742	491533.2596221775	684.7998910447571	-2.380542778529957	468950.89077491127	5.666983920411129	599.7580871582031	1.2423555744228452	1.5434473732995175	359709.7631116668	602.1991971868093	646.1622180423221	1.224028	20.013561	0.1137516894243442	0.067572418595744	-0.1185809334	0.0019461225	-0.0063094802	0.0061751438	0.0290035529	-0.0208497849	0.1220414651	-0.0067040883	-0.1074502054	-0.0938062825	-0.0242306425	0.0207848183	0.0045839426	0.0896470267	0.0613278404	0.0222857697	0.0007747869	0.02381125	-0.1195578435	0.072054143	-0.1138275967	-0.0050552572	0.0188488298	0.0822331799	0.0994817666	-0.0407681513	-0.0100737614	0.114154373	0.0292435146	0.0023862278	-0.037576852	-0.013263373	0.0208180022	0.073238402	0.0692133122	0.0125477288	-0.0426442399	-0.0659573974	-0.0942934828	-0.0105080287	0.0496353356	0.0438023004	0.0236204795	0.0988636904	0.0478829013	-0.0171764389	0.0141964447	-0.0098255369	0.0063911872	-0.1678188133	0.067610298	-0.0751142107	-0.034874067	0.1270961496	0.006585942	-0.0592893816	-0.0155288366	0.0107674132	0.07746165	-0.0693590075	-0.0540732175	-0.0595299378	0.0238745647	0.1164237221	0.014730502	-0.0567826181	-0.0487160551	0.098410024	-0.0069531738	0.0086809383	-0.0049932054	-0.0352763909	-0.0094903559	-0.0476927509	-0.0177584695	0.0759055002	0.0296680427	0.0307946955	-0.1145301182	0.0147714192	0.0548081197	0.0910459644	0.191530303	0.159672802	0.038430293	-0.0787363927	-0.0643029399	-0.1862610789	-0.0565078308	0.0699538126	-0.045208501	0.0058211421	0.08932983	0.0127838189	0.0890732402	0.0567276952	0.0112243504	-0.0368824449	-0.0764344802	0.0	0.0	0.0	0.0330827741054235	0.0124668504136308	0.0010944699425104	0.0001554223592358	0.0498665390668549	-0.0585586695542446	0.0034291177799632	0.0024866717185061	0.0979576135240449	-0.0209751656269787	0.0095956940473261	0.0004399575730791	0.0020273832775873	-0.0004019759300075	4.110282954240624e-06	1.6158464830547472e-07	-0.0009175601453159	-2.83898432947e-05	8.419166202721356e-07	8.059832022976222e-10	0.0019144350978241	-4.654303287499918e-06	2.1662539092032543e-11	3.665061743780772e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.7017744942196	0.6074444485562935	0.3689887580818595	492385.3803283367	688.5197646720278	3.7198736272706574	474059.4663440245	13.837459802863764	599.5766595299564	-0.1814276282467517	0.0329159842912415	359492.17065310123	602.2706486250506	660.6284217924685	1.167318	19.086315	0.1000544160267756	0.0537429211099513	0.0148442555	-0.0462206283	-0.0946964037	-0.0570081516	-0.0912713121	0.0541940247	0.012761424	0.1166681259	-0.0441630419	-0.0536797063	0.0866971583	0.0261517703	-0.0176177941	0.0960222766	0.0830817211	0.08931798	0.0108315491	0.0064547483	-0.0785779695	-0.0727533825	-0.0021787486	0.0886804086	-0.0442897097	-0.0492642486	-0.1327219982	-0.0370467984	-0.029701757	0.13576765	0.096907585	0.0731060428	-0.0732361564	0.0821658446	-0.0261398305	-0.0359697305	0.0226665083	-0.0984216586	0.1470068518	0.072599265	-0.010351494	0.0699372625	0.0681504534	-0.0583602638	-0.0297432559	0.096829168	0.0749627856	-0.0282888322	0.0210340382	0.0949067473	-0.0401736742	-0.0854808531	-0.1199114404	0.0249578618	0.0214787091	-0.1439518405	-0.0135232744	-0.0722552961	-0.0163562615	-0.0809531602	0.0469993571	-0.0295177551	-0.1213784493	-0.0161313669	0.0811698783	0.0388655664	0.0644726495	-0.0859859782	-0.0460706991	0.0585402719	-0.0278248046	0.1357771167	-0.0941973929	-0.0871910024	0.0234615991	-0.0164434019	0.0377079361	-0.1108602112	-0.058985807	-0.0168964567	-0.0418304102	0.0727856978	0.0084083678	0.0836100569	0.0928956377	0.1118051539	-0.0263463126	-0.0457129534	-0.0607309028	-0.1024646631	0.097126258	-0.0443483104	0.0549674792	0.0508804722	0.1580141555	0.051879495	0.0883108628	0.054043384	0.006422897	-0.0427845557	-0.081420825	0.0	0.0	0.0	0.0303587127350084	-0.002724061370415	0.0009216514389267	7.42051034978778e-06	0.078664839068324	0.0287983000014691	0.0008293420829746	0.0061881569056453	0.0997662395422764	0.0018086260182314	0.0099533025524068	3.2711280738239064e-06	0.0028329735081392	0.0008055902305518	8.025738897818526e-06	6.48975619560663e-07	-0.0011761742843343	-0.0002586141390183	1.3833859471293029e-06	6.688127290022825e-08	0.0016441708946612	-0.0002702642031629	7.30427395112773e-08	2.703297930851011e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
702.9703883933009	1.268613899081288	1.609381224942228	494167.36695782834	687.0951467876786	-1.4246178843492316	472099.7407391816	2.0295361164076806	600.2974540368834	0.7207945069270636	0.5195447212162287	360357.03332316416	602.631175642254	655.0263094721614	1.310917	21.434237	0.0726532542226816	0.0402509407801521	-0.0133914574	-0.0692596863	0.0908055069	0.1020965314	-0.028473399	-0.0785044916	0.0216799928	-0.0358227199	-0.1551397517	-0.0788005165	-0.0480064005	-0.0554599998	-0.0440847861	0.0493956524	-0.0279078059	-0.1034381425	-0.0179477389	0.0874638941	-0.080112985	0.1789697217	0.1009458368	0.0473952967	-0.044424551	-0.014208661	-0.0322117964	-0.0361576386	-0.0502365423	0.0832517071	0.0025202267	-0.0123932522	-0.1091694102	-0.0286411021	0.0654344443	0.0187893236	0.0950330909	-0.0233059097	0.0855054226	0.054818589	-0.1583374287	-0.0024072035	0.0021708985	0.0748913504	-0.0559143059	0.0571848367	0.0259096006	-0.0667652833	-0.0885341693	-0.1648134076	-0.0421342866	0.0035924219	0.0761530977	-0.1062328672	0.0298441588	-0.0913322743	-0.0288764568	-0.0670189652	-0.1200218083	-0.0447074754	0.0370347643	-0.075209075	-0.0935320333	0.0350478531	-0.077339121	0.0383408923	-0.0464865955	-0.067671255	-0.1735637608	0.1117844878	-0.0372499551	0.0349919478	-0.0846676545	0.0337183624	-0.0125294051	-0.0590462188	-0.0400738428	0.0481530005	0.0720785043	0.0412602107	0.0142146167	-0.0332117686	0.1588026643	0.0603866223	0.1115621399	-0.030410885	-0.0471795905	-0.0142548505	-0.104229679	-0.1940472214	-0.0473903746	0.0099687412	0.0217542564	0.1248326497	-0.1760786721	-0.0619646572	0.0875260273	0.0513041019	0.0016067456	-0.0485126352	-0.0858897861	0.0	0.0	0.0	0.0347471868794713	0.0043884741444629	0.0012073669960369	1.925870531661938e-05	0.05449584320435	-0.024168995863974	0.0005841403610727	0.002969796926553	0.1295542538515661	0.0297880143092897	0.016784304691036	0.0008873257964904	0.0028827784204994	4.980491236020006e-05	8.310411421697016e-06	2.480529295207208e-09	-0.0009406341637558	0.0002355401205784	8.847926300245732e-07	5.5479148402134276e-08	0.0016433605295008	-8.103651604001415e-07	6.566916931903472e-13	2.700633829921149e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.8673215051319	0.8969331118310038	0.804489007098848	495429.2062828088	694.6433958743979	7.548249086719352	482529.4474319155	56.97606427515953	601.0985234958023	0.8010694589188461	0.6417122780125328	361319.4349488336	603.4527319259003	666.9996094918466	1.335946	21.843487	0.0835996158312733	0.0448477623585596	0.0768661778	-0.0794111168	-0.1333603261	-0.0180089038	0.0198243787	-0.0613148254	-0.1395355403	0.0379659827	0.004288944	-0.1283375138	0.0942164686	0.0138600677	-0.0179776097	-0.0315632091	0.0262890933	0.0734845819	-0.0439922458	-0.0579905501	-0.1800038155	0.0445431972	0.042166256	0.0864673102	-0.1042015372	0.0455311075	-0.1665541665	0.0882055186	-0.1089732195	0.1895154278	0.0102993797	0.1143711251	0.1416522017	-0.070628843	0.1586988028	0.0694331565	0.0425991173	0.0254096294	-0.0316631746	-0.0575376931	-0.052103783	0.1005989785	-0.13170918	0.1381854674	0.142073986	-0.0193705226	0.0303010481	-0.1630539757	0.026969572	0.0884015641	-0.0515914296	-0.0446514171	0.0001835936	-0.0795587789	0.0781129952	-0.1669597286	0.0975718025	-0.0525316906	-0.1420187818	-0.1826656375	0.1840918591	-0.1242935622	-0.092888553	0.0770108297	-0.1153752521	0.0653130597	-0.0788585085	-0.0206761277	0.0049777878	0.0012089847	0.0664133799	-0.2458830064	-0.0399940865	-0.1274285517	0.1136010089	-0.0359121256	-0.0387660771	-0.129519523	-0.0283252154	-0.1214326294	-0.0193013256	-0.0521626668	0.0938891606	0.0107996319	0.0661429386	-0.0469142267	0.009868902	0.0517085457	0.024887828	-0.064823038	0.0606347154	0.0019339619	-0.136021014	0.0847340435	0.0793456193	0.0290852796	0.0867189333	0.0485126352	-0.0032130826	-0.054043384	-0.0898129658	0.0	0.0	0.0	0.0277617108826859	-0.0069854759967854	0.0007707125911338	4.879687490166501e-05	0.0920814944772558	0.0375856512729058	0.0014126811816084	0.0084790016251648	0.126656630245364	-0.0028976236062021	0.0160419019851108	8.396222563219687e-06	0.0028249272434397	-5.785117705970006e-05	7.980213930727821e-06	3.346758687192766e-09	-0.0006832557555489	0.0002573784082069	4.668384274906983e-07	6.624364501111764e-08	0.0012359728156598	-0.0004073877138409	1.6596474938859646e-07	1.527628801050014e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
