global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38
644.6744295931001	-5.068052354183578	25.68515466474571	415605.1201711889	779.8251648921116	-4.618760515929807	608127.2877990091	21.33294870351218	533.9586076474341	0.020265091297233	285111.79468078644	0.0004106739252851	555.9184599490749	836.0463542013665	1.018945	25.224245	0.1246773990672066	0.0753899446579894	-0.0423494691	-0.031244779	0.0727169782	-0.0026145878	0.0421729549	-0.062164867	0.09320119	-0.1167953296	-0.0128993676	-0.0160923134	-0.0679503312	0.0991339296	0.0447896975	0.0252732632	-0.0232725032	-0.0178649447	-0.0284986926	-0.0939721451	-0.0319866633	-0.0576637735	0.0709239175	0.0087180896	-0.0777659356	0.0317040684	-0.0013936416	0.0138463919	-0.0420147023	0.0059567112	0.0123166799	-0.0515177327	0.0101247778	-0.0476256021	-0.0928290369	-0.0195417995	-0.0224848624	0.0701564284	0.0870306641	-0.0023169017	0.0038283325	0.0208262655	-0.0040432207	0.0782102248	-0.0680026476	-0.0497276546	0.0404971962	-0.0016574261	-0.0067456359	0.1164184788	-0.0648313948	-0.0223935383	0.0434589524	0.0098007702	-0.1434095672	0.0258609435	-0.0519129049	0.0408199992	-0.0571439197	0.0239698988	0.0085191955	0.0057239793	0.0119027643	-0.0076979208	-0.052173392	-0.0980543817	0.0606071183	0.0057336344	-0.1150165229	-0.1138736947	-0.0232258907	-0.0323065532	0.0027455962	-0.0923331432	0.0239194257	0.0407797565	-0.0191880404	-0.0627988155	0.0383895182	0.0709624373	-0.0008033983	-0.0720940754	-0.1007457326	-0.0698127529	0.0	0.0	0.0	-0.0016929517783665	-0.0095785451878781	2.866085723874295e-06	9.174852791622268e-05	0.1237179597346482	0.0636892860581781	0.0040563251586004	0.015306133560904	0.1117670087363009	0.0328078238878503	0.0010763533082562	0.0124918642418603	0.0018283391937222	0.000353012445906	1.2461778696453664e-07	3.3428242073007444e-06	0.0008372745212832	1.886017991720005e-05	7.010286239900118e-07	3.5570638650915616e-10	-0.0007947664536651	-1.6225284280003106e-07	6.316537158713995e-07	2.6325984996691584e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
642.0849003287782	-2.589529264321868	6.705661810779356	412273.019230217	773.1363659512465	-6.688798940865127	597739.8403562998	44.74003127131844	533.4069317097895	-0.5516759376445179	284522.9547960521	0.3043463401759581	554.8658102866624	797.9644355294521	0.89652	22.193579	0.1694011342461388	0.0952577360107027	0.0403326161	-0.057620782	0.008431558	0.050709429	0.0494973943	-0.0009540345	0.0044986598	-0.0578746564	-0.0320126451	0.0059726377	-0.023389238	0.0494986204	0.0902429912	0.0326013414	0.1129424463	-0.0064834484	-0.017623419	0.0103632951	0.0225888968	-0.1109859135	-0.0597083459	0.0296115267	0.0161767112	-0.0154726809	0.061568469	-0.0060914783	-0.0263218212	0.0705118594	0.0853138816	0.0124929451	0.0666958269	-0.0443814959	-0.0395656337	0.0057053245	-0.011179199	0.0067705122	0.0952292171	0.0014296658	-0.0903040171	0.0193258019	-0.0724446103	0.0930845802	-0.0159127943	0.0019642922	0.023794229	0.0664764218	0.0095781925	0.0159400504	-0.0011311011	-0.0571368358	-0.0337534495	-0.0117652816	-0.1035382758	0.058273223	-0.0424264493	0.0091548186	-0.0143340762	-0.0376072791	-0.0122933829	-0.0042410377	-0.0114228684	0.0014024243	0.0044292457	-0.1007865652	0.0736792856	0.035341757	-0.0027219717	-0.0569146826	0.0731438742	-0.0096836438	0.0192521706	-0.0536172171	0.0683236363	0.0063303327	0.0090842952	0.0093196303	0.0366688828	0.0698127529	-0.0040159702	-0.0753778579	-0.1004384124	-0.0638040271	0.0	0.0	0.0	-0.0045227884226619	-0.0028298366442954	2.045561511616452e-05	8.00797543339705e-06	0.1986908435263501	0.0749728837917019	0.005620933304044	0.0394780513012125	0.1670312178962874	0.0552642091599864	0.0030541328140787	0.027899427751917	0.0017466497182135	-8.168947550869993e-05	6.673170408886486e-09	3.0507852381352992e-06	0.001157023536594	0.0003197490153107	1.338703464232487e-06	1.022394327922262e-07	-0.0011200120558487	-0.0003252456021836	1.2544270052464318e-06	1.0578470173977269e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
642.1905680227713	0.1056676939931549	0.011165661553831	412408.7256574097	769.8869384960004	-3.249427455246064	592725.8980667443	10.55877878690691	532.2789455034768	-1.1279862063126984	283320.87582629325	1.2723528816317131	553.7940132117196	796.7255176290789	0.755237	18.696098	0.1479575362372279	0.0910855119272689	0.0317067121	-0.0485593352	-0.016176473	0.0493327965	0.0485485755	0.0205416566	-0.0106467116	0.0324411004	0.0370315044	0.070376038	0.0204688248	0.0042093153	0.0487761513	0.0511642714	0.0376803507	0.0026207024	-0.0136673121	0.0450559176	-0.0012209657	0.0316228625	-0.1484740763	0.0685784576	0.0986611071	-0.0035478068	0.0898296229	0.0182877891	-0.0592423293	-0.0758628194	0.04828457	-0.0837324688	0.0243579381	0.0676070716	0.0347393906	0.0703314762	0.0106503746	-0.0389383254	0.0488651158	-0.0574822983	-0.0626025137	0.0017104786	0.0070972954	-0.0079769469	0.056392284	0.0246028449	0.0069865097	0.1212940362	-0.0484699043	-0.1216772116	0.001945589	-0.0133905564	0.0613884437	-0.0652331776	-0.0608514025	0.0221699488	-0.0617520347	-0.0292644031	0.0464018813	-0.0012593661	-0.0321639472	-0.0131542032	-0.050900293	-0.0034363534	0.04047273	-0.0522701717	-0.0093531597	0.0643025057	0.0406371204	-0.0250628442	0.0958619374	-0.0319909037	0.0087820754	-0.0012910731	0.049118003	-0.0427223358	0.0043311873	0.0224033533	-0.0053401749	0.0686453147	-0.0072244572	-0.0784891477	-0.0997225472	-0.0573898625	0.0	0.0	0.0	0.0014967846372542	0.0060195730599161	2.2403642503201872e-06	3.623525982366768e-05	0.111791108173449	-0.0868997353529011	0.0075515640044042	0.0124972518666477	0.1471170921919267	-0.0199141257043606	0.000396572402569	0.0216434388150078	0.002169005639785	0.0004223559215715	1.783845244865111e-07	4.704585465419137e-06	0.0009548720582683	-0.0002021514783257	9.117806476615396e-07	4.086522018926597e-08	-0.0010420374133449	7.797464250380013e-05	1.08584197081053e-06	6.080044873595433e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
643.4427400927196	1.2521720699483012	1.5679348927586134	414018.5597780272	774.5621687773686	4.675230281368158	599946.5533011009	21.857778183821782	531.9231185429192	-0.3558269605576925	282942.20404042443	0.1266128258597256	553.3053958378615	798.8398904714807	0.694126	17.183281	0.084228058889079	0.0484165483530823	0.0179238068	-0.0668698605	0.0142300791	0.0106601201	0.0569292633	0.0475095612	-0.0066166937	0.0523242221	0.001415079	0.0926437967	0.0269975506	0.032938247	-0.033421872	-0.0190640281	0.0154133923	-0.0389125968	0.0188374801	-0.0203134343	-0.0145150109	3.31093e-05	-0.1052541547	0.0456100322	-0.0168788084	-0.0354446533	-0.025683341	0.0745258606	-0.0823387699	0.0255860668	0.0979278726	-0.0251924832	0.1025593743	-0.0147628484	-0.0276868635	0.0915861782	0.0231297094	0.0251146935	-0.0138694544	0.0438157352	-0.046730713	-0.0092354562	0.0643988036	-0.0411374489	-0.0144990225	0.0272392889	0.0061098221	0.1101806042	0.045236836	-0.0353967811	0.0042933983	0.0223362864	0.0660792331	-0.020442162	-0.147827474	0.0324448414	-0.0465540051	0.0309446225	-0.0325384255	-0.0307294777	-0.0074521889	-0.0102851531	8.26913e-05	0.0279644971	0.0586805071	-0.0497125668	-0.0515994291	0.0812902184	-0.0104325729	-0.0026374273	0.0297847261	-0.0186165879	-0.057649748	0.0177034562	0.0055811275	0.0064277616	0.0174639528	-0.0596657613	0.0213721216	0.0674604195	-0.0104255958	-0.081420825	-0.098601049	-0.0506110176	0.0	0.0	0.0	0.0062139770968485	0.0047171924595942	3.861351136015771e-05	2.225190470085332e-05	0.1558196668094496	0.0440285586360005	0.0019385139755637	0.0242797685646078	0.1363401312753325	-0.0107769609165941	0.0001161428865977	0.0185886313961749	0.0019223820055018	-0.0002466236342832	6.08232169870536e-08	3.695552575077122e-06	0.0009552376245844	3.655663161000267e-07	9.124789194216472e-07	1.3363873146694462e-13	-0.0007949196764064	0.0002471177369384	6.318972919380557e-07	6.106717590960568e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
646.5100178051214	3.067277712401733	9.408192564996408	417975.2031223784	779.0119141013759	4.449745324007267	606859.5623118894	19.80023344852454	533.2202574264171	1.2971388834979507	284323.8429298945	1.68256928308231	554.7532967116018	822.1214526876727	0.913303	22.60906	0.1467500061504942	0.1118937802396938	-0.0261937342	-0.0325643218	-0.0693354689	-0.0231110854	0.0215552289	-0.0150195046	-0.0866442381	-0.0201120001	0.0161469509	0.0310554687	0.1017350013	0.0157293585	0.008697098	-0.0251776334	-0.0887072849	-0.0227056111	0.1134565254	0.005685918	0.0843008879	0.0395681821	-0.0254868225	-0.0420799261	-0.0323437917	0.1422793757	0.0820403366	-0.0252134117	0.0658547533	-0.0834758511	-0.0262279457	-0.0090175	-0.0462914206	-0.0385580262	-0.0331096468	0.0281480604	0.0868122298	-0.0406694204	-0.0079557421	0.0153475143	0.0911115951	-0.0313133538	-0.033161371	-0.0633710503	-0.004048049	0.0916671021	0.0501077895	0.0403120596	0.0021562606	0.1199827186	-0.0514604571	0.0233780663	-0.0216491482	-0.1092280295	0.0796046056	0.0882253414	0.0358670808	-0.0959369766	-0.0116163967	-0.0039265352	-0.0833743275	0.0322333191	0.0792038557	0.0653274641	-0.0150499424	0.0542883002	0.0079983266	-0.0063248895	-0.0272743337	0.0099101338	-0.0061410636	-0.0405002779	0.0117732494	0.0516472691	-0.005284738	-0.0337180371	0.0606635364	-0.0068226704	0.0403116034	0.0662583687	-0.0136161298	-0.084166181	-0.0970784795	-0.043510568	0.0	0.0	0.0	0.0126483147315639	0.0064343376347154	0.0001599798655486	4.140070079751498e-05	0.2669953892968948	0.1111757224874452	0.0123600412706054	0.0712865379058004	0.1250559427804489	-0.0112841884948836	0.000127332909988	0.0156389888247069	0.0016599182453605	-0.0002624637601413	6.888722538750989e-08	2.755328581280681e-06	0.0010498413823982	9.460375781380006e-05	1.1021669281957636e-06	8.949870992492136e-09	-0.0007948720436925	4.7632713900025616e-08	6.318215658438916e-07	2.2688754334816928e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
648.7521627606125	2.242144955491085	5.02721400143412	420879.3686865722	780.0188310951185	1.0069169937426068	608429.376862995	1.0138818322876488	535.1792321880574	1.95897476164032	286416.81056539866	3.837582116743749	556.1607759290355	823.1122312151979	0.9316	23.062006	0.1950746186044188	0.162154262864392	-0.0382025033	-0.0382745683	-0.1004175934	-0.0640141454	0.0030178491	-0.1645908776	-0.0464167007	-0.0470331428	-0.030187464	-0.0734739613	0.0939062668	0.0110220512	0.0009365252	3.93871e-05	0.0004672604	-0.0607480954	-0.034745024	-0.0975933593	-0.021818927	-0.0971256516	0.1354761881	-0.0131250157	0.0539248727	0.0095397766	0.0141914143	0.0143164467	0.0049048608	0.0493877918	-0.079515009	0.0011328491	-0.0182959651	0.0175891057	-0.1048303947	-0.067391307	0.0985073344	-0.0264289698	-0.0077963894	0.0270796596	0.0349626238	0.088729531	-0.0137878287	0.0663366679	-0.087198461	-0.0411799673	0.0739768073	-0.0944060625	-0.0603254369	-0.0106085697	-0.0141680805	0.0808326028	0.0923694504	0.0611615203	0.034389023	0.038414108	0.0078027664	-0.0384041785	-0.0099844628	0.0855313665	0.1139441807	-0.0725317152	-0.0111665411	0.0655528005	-0.0394358047	-0.0048220434	0.042886574	-0.0770128048	0.0825137729	-0.0684907664	-0.0205857683	-0.0261986702	0.0002914176	-0.0018008779	-0.0249751436	0.0292068207	-0.0341347987	-0.0911760694	0.0157300769	0.0650394679	-0.016792814	-0.0867189333	-0.095161032	-0.0361336332	0.0	0.0	0.0	0.0126792641727462	3.094944118229963e-05	0.0001607637399622	9.57867909496624e-10	0.1060406649091305	-0.1609547243877643	0.0259064233027411	0.0112446226143705	0.1015235864274117	-0.0235323563530372	0.0005537717955263	0.0103070386010841	0.0018424074348062	0.0001824891894457	3.3302304264548626e-08	3.3944651558291624e-06	0.001021269040653	-2.8572341745199996e-05	1.0429904533962992e-06	8.16378712804498e-10	-0.0007949422809503	-7.023725780001301e-08	6.319332300424657e-07	4.933272383265488e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
650.8027883912632	2.0506256306507566	4.205065477081813	423544.26937784336	784.2443608569491	4.225529761830671	615039.2175359246	17.85510176811677	536.30960947565	1.130377287592523	287627.99721592414	1.27775281230503	557.6312611738342	834.3855042380533	1.090195	26.988062	0.1177720908361243	0.068749147052237	-0.0625050506	-0.0460787452	0.0143125179	-0.0865112503	0.0438576858	0.0895239956	0.0427372005	0.0431911445	-0.0784142799	-0.1082504705	-0.0124836138	0.0846044635	-0.0653647999	0.0429368762	0.0171986281	0.0179845967	-0.0400783932	0.020921621	0.0871727069	-0.0302809163	-0.0466916931	-0.1124010983	-0.0694734367	-0.0375011838	0.0147395789	0.0697351906	0.0620947606	-0.1040314687	0.0488866467	-0.2143934004	-0.0570290376	0.0181611365	0.0507841413	-0.0962341166	0.0386318997	0.1176964272	0.0054702995	0.007609608	-0.0451014796	0.0090732822	0.0350693816	0.0110950669	-0.0035706129	0.0446602858	0.0464973618	0.0137824025	0.1181735783	-0.051609043	0.0167914683	-0.0584979232	-0.0177103116	-0.017647123	0.0035154927	0.0276279485	-0.0171407581	0.0670178465	-0.1055803532	0.0069525759	0.0430160216	0.0046076105	0.0032805122	-0.0448036775	0.0373251512	-0.0110314353	-0.0790458181	-0.0004423859	0.0788717475	0.0452083093	0.0871762797	-0.0120275501	0.0783524829	0.0871609627	-0.0493489636	0.0232688409	-0.005913018	0.008043127	0.0024778973	0.0638040271	-0.0199524172	-0.0890732402	-0.0928565058	-0.0285270894	0.0	0.0	0.0	0.0128430131964307	0.0001637490236845	0.0001649429879636	2.6813742757626957e-08	0.1665418937872118	0.0605012288780812	0.0036603986957579	0.0277362023862309	0.0942459405437432	-0.0072776458836684	5.296412960807704e-05	0.0088822973089747	0.0012437215266753	-0.0005986859081309	3.584248165945204e-07	1.5468432359155393e-06	0.0009562128356759	-6.505620497710004e-05	9.143429871113458e-07	4.232309806022456e-09	-0.0004620950530445	0.0003328472279058	2.1353183804819925e-07	1.107872771245756e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
650.5531039478327	-0.2496844434305103	0.0623423212912037	423219.3410561597	784.1208838201633	-0.1234770367858573	614845.560442914	0.0152465786134159	533.623935368802	-2.685674106847955	284754.5043984874	7.212845408193561	555.454722867864	865.1609390984746	1.180521	29.224112	0.2621345789668541	0.2181650073122633	-0.1143901564	-0.0393012038	0.0219206715	-0.1059382243	0.0119328463	-0.0123931562	0.0078719847	0.0002796843	0.1311045458	0.0060017641	0.0298389769	-0.042057518	0.0097766058	0.1723900124	-0.0896895815	-0.0617065276	0.0201792403	-0.0050424157	0.0032553624	-0.0515211282	0.0140496492	0.1586661332	-0.1292148188	-0.0413238915	-0.2120388269	0.1035492878	-0.0031596572	0.0727090381	0.0443619028	0.0383745941	0.008898023	-0.0136040757	-0.0009571605	0.0122295135	0.0507741526	0.0044687689	-0.020811387	-0.181906892	0.0315785059	0.0766970418	-0.0253278788	-0.0192917846	-0.0459640555	0.0206644621	-0.139944766	-0.0059559338	0.1510275881	-0.0403418669	-0.0651491108	0.1275197863	-0.114142088	0.0507517693	-0.0391313523	-0.0286851919	-0.0735855699	-0.0769451412	0.0303326538	0.1344250406	-0.0096074654	0.0965392966	-0.0265960948	0.1510195209	0.0588987073	-0.0464098256	-0.1139530357	-0.0636304826	0.0112049785	0.0430037933	-0.0316392161	-0.0789749666	0.002600184	-0.0821686576	-0.1455217624	-0.0264610349	-0.0638228761	-0.121720827	-0.0022487986	0.0625523605	-0.0230917255	-0.0912237143	-0.090174275	-0.020739272	0.0	0.0	0.0	0.0310448197743653	0.0182018065779345	0.0009637808348228	0.0003313057627005	-0.0493795625304613	-0.2159214563176731	0.0466220752983448	0.0024383411956997	0.0940590905708518	-0.0001868499728914	3.4912912369520335e-08	0.0088471125190157	0.0010250599688159	-0.0002186615578594	4.7812876885499803e-08	1.0507479396688535e-06	0.0009569361314141	7.232957381999878e-07	9.157267596057836e-07	5.231567248982654e-13	-0.000124990584675	0.0003371044683695	1.5622646257398344e-08	1.1363942259468324e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
649.8202213255292	-0.7328826223034639	0.5371169380744018	422266.3200435598	784.4832532360296	0.3623694158662829	615413.9746077844	0.131311593555271	535.439289697885	1.815354329082993	286695.2329521756	3.295511340120364	557.0445168474251	856.0852442386977	1.16393	28.813387	0.2820919468329574	0.228383684331255	-0.1038425931	-0.0357023817	0.0899181318	-0.0793183083	0.0316437292	-0.0291879447	0.085349357	-0.0617854711	-0.0859883321	-0.0864306093	-0.0630517024	0.0850283154	-0.0226753926	0.0174368	0.0615121133	-0.0583381589	0.0577358355	-0.0346469944	0.0264767812	-0.0363487872	0.0626079652	0.07702176	0.023516958	0.0989751635	-0.2070474691	-0.0769154391	0.0104760614	-0.0458842682	-0.116233262	-0.0729743485	-0.0495120181	0.0933868105	0.0727626944	-0.0776002518	0.0023379012	0.1183561688	0.0380684999	0.006679382	-0.0530560377	0.0590515988	-0.0435018212	-0.0360948198	-0.0551150229	0.0259310028	0.0217226662	-0.0619461498	-0.073074578	-0.0661174095	-0.0389881258	0.0607731731	-0.1873826463	-0.0290640033	0.0230530798	0.0215674945	-0.0104632624	0.0444474439	-0.1669833072	0.0192151267	0.1185551147	0.0434556167	-0.0122951547	0.0386083602	0.0455013546	-0.0907772289	-0.0085820048	-0.059567628	-0.0205066018	-0.084952155	-0.0715906789	-0.0284461492	-0.0691148522	-0.036463867	-0.0734503214	-0.0299656496	-0.1104068462	-0.014183708	-0.0842081508	0.0612847865	-0.0262075457	-0.0931654345	-0.0871252499	-0.0128196682	0.0	0.0	0.0	0.0303724207372653	-0.0006723990370999	0.0009224839414414	4.521204650930035e-07	0.1779707571512432	0.2273503196817045	0.0516881678593732	0.0316735904009867	0.0701006037758489	-0.0239584867950028	0.0005740090895063	0.0049140946497385	0.0005431132437632	-0.0004819467250527	2.322726457890228e-07	2.949719955509851e-07	0.0009499355944957	-7.000536918399993e-06	9.02377633689899e-07	4.9007517145881265e-11	-0.0002382581490869	-0.0001132675644119	5.6766945606315475e-08	1.2829541147803918e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
647.8694624246531	-1.950758900876167	3.8054602893475913	419734.840342409	782.4225611595591	-2.060692076470445	612185.064211484	4.246451834028076	535.427477524094	-0.0118121737909859	286682.5836878142	0.0001395274496684	557.7613039405368	839.7254807833496	1.087044	26.910065	0.141010235905171	0.0632117721513402	-0.0385881162	-0.0032349694	0.0039712322	-0.0140074327	0.0196751085	0.0883715297	-0.0305463594	-0.1253747959	0.0006854304	-0.0873342694	-0.0304490814	0.0356160158	0.0577017049	0.012567792	-0.0441374368	-0.0434959988	-0.0385738265	-0.0106909155	0.0295496439	0.0134076847	-0.1032919679	-0.0653004314	-0.009127852	-0.0031185586	0.1411396107	-0.1060936434	-0.0240875566	0.0245436692	-0.0532189624	-0.0970561594	-0.0063939902	0.0151367098	0.2096713323	-0.0922828522	-0.0119809032	0.0022731119	0.0844906938	-0.0412519482	0.0221732753	0.0216510482	0.045336307	0.0175707152	0.0080027978	0.0453188679	0.0633256481	0.1016167768	-0.0292447977	0.0201287861	0.0100401789	-0.0511535921	0.0065454444	-0.1290599062	0.1424680424	0.0029414846	0.004414006	-0.0466842661	-0.0844155283	0.0408949803	0.0517186558	0.0009349325	-0.0335346992	-0.0452843658	-0.004109022	0.0043667578	-0.0211225463	0.0762851884	-0.1215003767	-0.0450621262	-0.0576663886	0.0310525799	0.0725186556	0.0747214652	0.0251319022	0.0211771086	0.0253678034	-0.0889257166	-0.0178184311	0.0600016272	-0.0292967087	-0.0948939573	-0.0837218326	-0.0048186025	0.0	0.0	0.0	0.0160720484816039	-0.0143003722556614	0.000258310742395	0.0002045006466504	0.1617087811897306	-0.0162619759615126	0.0002644518621728	0.0261497299138681	0.0288390583757731	-0.0412615454000757	0.0017025151288025	0.0008316912880012	4.008022702597496e-05	-0.0005030330167372	2.5304221592775337e-07	1.6064245984536935e-09	0.0003249901094541	-0.0006249454850416	1.0561857124298792e-07	3.905568592738807e-07	-0.0004940064930665	-0.0002557483439796	2.44042415191862e-07	6.54072154483078e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
