global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
598.4939562279167	-2.412128230025246	358195.01564134343	5.818362598084726	686.2411620257652	4.615972997935387	21.307206717668603	470926.93245847255	528.3827762737141	-0.6472835407390676	279188.3582627178	0.4189759821117041	546.4125421163315	696.21178102416	0.945882	25.111021	0.3876471554892342	0.18129539127084	-0.1213902323	0.1383945559	-0.0848919037	0.0876828995	-0.0859858973	0.1658230454	-0.0074969019	-0.0833627879	0.0551424532	0.0770611125	-0.0489270278	0.0191207479	0.1583586333	0.0517337563	0.0617196012	-0.0948994563	-0.0139431431	0.0806919932	-0.0458947709	-0.0409875549	-0.0311758199	-0.0108924724	-0.0168804735	0.1359191552	0.0873363438	-0.017174516	-0.0059671019	-0.0646990254	0.1184459969	0.1507749784	0.0827601279	0.0095674065	0.1668449895	0.0597532539	-0.0498091357	-0.0238580505	0.1061606957	0.0945774494	-0.0501253835	0.0030680542	-0.0895326372	-0.0043293883	0.0266712497	0.0355646873	-0.0811788856	-0.1283394875	0.0982519995	0.204184106	-0.0012848954	-0.0189325161	0.0488029966	-0.0279654747	-0.0268428467	0.0159552936	0.1076230785	0.0289108865	-0.1545365095	0.1533851232	-0.0111878308	0.0190284338	0.0440566476	0.232733457	-0.0953525889	-0.0317958666	0.070141917	0.0269575507	-0.1792110065	0.0564977479	0.0782182838	-0.0601431077	0.0898129658	0.059354305	0.0160001183	-0.0308303106	-0.0709624373	0.0	0.0	0.0	-0.2353300375316394	-0.0291137733067898	0.0008476117961591	0.0553802265646428	0.0611862414591684	0.1062559305537433	0.0037437561438996	0.0112903227778419	0.3534460094500318	0.129705289151886	0.1249240815961519	0.0168234620339743	-0.0013318374716604	-0.0010145667721275	1.029345735105417e-06	1.773791050918767e-06	0.0004599284187896	-0.0009669585260203	2.115341504103017e-07	9.350087910433512e-07	-0.0028947000480869	-0.0004699179513884	2.2082288103707086e-07	8.3792883683943e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
599.4144505888028	0.9204943608860958	359297.6835746763	0.847309868423102	684.031173984754	-2.209988041011229	4.88404714141265	467898.6469829608	529.5222679618355	1.1394916881214383	280393.8322674459	1.2984413072978458	547.8431960005453	675.0089503802975	1.274371	33.831669	0.5036267140426172	0.2369176888314093	-0.0161797246	0.0450761025	0.0054513628	0.0661695944	-0.031824757	0.029728366	0.0082337684	-0.0112064691	0.0226999333	-0.009613506	0.0273774988	-0.0512781883	0.0037865254	0.0460932342	0.040159257	0.0126359158	-0.0079699778	-0.0123143363	0.0963558211	0.1971011655	-0.0611970475	0.0216369757	-0.06834747	0.0516877232	-0.0006115358	0.0062359121	-0.0674174779	0.0414715488	-0.0777738653	0.0404811828	-0.0733389722	-0.0413620824	0.0266130927	0.0202917794	0.0110510229	0.0435335142	-0.030121525	0.0347995239	0.0076714114	-0.0810259082	-0.014908157	0.035547044	-0.1562902108	0.1295715636	0.0718884408	0.0282183971	0.0164512508	0.0290248122	0.0018385179	-0.0703782118	-0.0119868232	-0.0698548889	0.049596733	0.0023319629	-0.0094295726	-0.0809066107	0.0466691642	-0.0417928866	0.0270606071	-0.0771829212	0.0247597081	-0.0462885341	-0.022859087	0.0394760433	-0.0454527796	-0.0724014479	-0.035965679	0.0589134099	-0.0782088359	0.0272913201	0.0890732402	0.0567276952	0.0112243504	-0.0368824449	-0.0764344802	0.0	0.0	0.0	-0.1326307735669019	0.1026992639647375	0.0105471388188988	0.0175909220969548	-0.0221133854091135	-0.0832996268682819	0.0004890018142519	0.0069388278363949	0.1609041369554091	-0.1925418724946227	0.025890141289365	0.0370723726637355	-0.0002372113193203	0.0010946261523401	1.1982064133868915e-06	5.626921001367733e-08	0.0008432228116306	0.0003832943928409	7.110247100542144e-07	1.469145915833508e-07	-0.0018709015789685	0.0010237984691184	1.0481633053691797e-06	3.5002727181868264e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
598.1590928240777	-1.2553577647250904	357794.3003281236	1.5759231174555757	684.3420077110534	0.3108337262993927	0.0966176054051658	468323.98351799545	528.6694554682379	-0.8528124935976393	279491.3931450832	0.7272891492362237	547.9429129819773	695.5828233267538	0.93212	24.745678	0.220917089959023	0.1238322265444606	-0.028404663	-0.005925101	0.067712666	0.1020430823	0.022705553	0.0501280326	-0.0765131442	0.0093833766	0.0318791984	0.0042791802	-0.0244544106	-0.0201326364	-0.0074540964	0.0883491367	0.0049490378	0.0485108627	0.0929225404	-0.0358192074	0.0341570467	0.0637092306	-0.0328889781	0.0006731089	-0.0257648566	0.00621132	-0.103507731	-0.0489649338	-0.0685667155	0.115353412	0.2043333548	0.0860705514	-0.0504014208	-0.0177196194	-0.0308164251	0.058128008	-0.027638572	0.0314941184	-0.01900796	0.0760489354	-0.033994712	-0.0244738255	0.0492733898	-0.088515746	-0.0211475143	0.0628958484	0.0950507629	0.0385975035	-0.0073468749	0.005130135	0.0188845505	-0.056226521	0.0415219513	-0.0666527256	0.0284308836	-0.0627458415	-0.0288269875	-0.0744199366	-0.033001977	-0.0810128123	-0.1154161363	0.0187338435	-0.0307853268	0.0576332073	-0.0921889354	0.0885726881	-0.0251721447	0.0432561997	-0.156877755	0.0275929052	0.0755275841	0.00152402	0.0883108628	0.054043384	0.006422897	-0.0427845557	-0.081420825	0.0	0.0	0.0	-0.1237210912431692	0.0089096823237326	7.938243910983484e-05	0.0153069084184005	0.0746368464602937	0.0967502318694072	0.0055706588495374	0.009360607366784	0.1580910757046609	-0.0028130612507481	0.0249927882174568	7.913313600460902e-06	-0.0016601374484392	-0.0014229261291189	2.0247187689292965e-06	2.756056347710217e-06	0.0005431171180609	-0.0003001056935697	2.949762039307776e-07	9.006342731295067e-08	-0.0013450511113544	0.0005258504676141	2.765187142899677e-07	1.8091624921557063e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
594.8157054335092	-3.343387390568523	353805.7234303631	11.178239243412598	684.2867449756083	-0.055262735445126	0.0030539699288779	468248.3493493131	527.5135508717357	-1.1559045965021824	278270.54635330726	1.336115436214873	547.0209144428119	661.4105303005423	1.177772	31.267178	0.1974528191110855	0.1125567407460275	0.0719912662	0.0012202604	-0.0038394565	0.0887962171	0.0013742884	0.0176254395	0.0351184187	0.0041443335	0.1124309337	0.0688365726	-0.0572259171	0.0301786304	-0.0256948611	0.0006954595	-0.0149996062	-0.0501734062	-0.0100012747	-0.0788637791	0.0095154102	0.1200426158	-0.1977135092	-0.0084470459	-0.1332006572	0.1516744323	0.0672128112	-0.0120322947	0.0202707359	0.0353005069	-0.251343655	0.0425461225	-0.0468960633	0.0273680993	0.0003558371	0.0126830134	-0.002936268	0.0102142491	0.0459181357	0.1188231039	-0.0070028876	0.0073925295	-0.1839876903	0.0295103135	-0.1738568739	0.119722009	0.0832810611	0.0388159899	0.0164885354	0.0167156984	0.0071706054	-0.0725586511	0.1114340555	-0.0027076308	-0.0794463711	0.0652780995	-0.0793865814	-0.1778203736	-0.0037379694	-0.0397495212	0.038413204	-0.0508258292	-0.0460565628	0.0273132288	-0.0593734601	-0.0531688956	0.0191122018	-0.0246741057	-0.0068603727	0.1322995739	-0.0715170963	0.0765019797	0.0875260273	0.0513041019	0.0016067456	-0.0485126352	-0.0858897861	0.0	0.0	0.0	-0.1245440388198488	-0.0008229475766795	6.772427139628218e-07	0.01551121760556	0.0604597317084198	-0.0141771147518739	0.0036553791582541	0.0002009905826878	0.2424009313261379	0.084309855621477	0.058758211507779	0.0071081517549142	-0.000476283759126	0.0011838536893132	1.4015095577004743e-06	2.268462192071936e-07	0.0011862889988376	0.0006431718807767	1.4072815887631157e-06	4.136700682218377e-07	-0.0012092186582232	0.0001358324531311	1.8450455323639612e-08	1.4622097633951164e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
594.1425171597934	-0.6731882737157093	353005.33069697546	0.4531824518683368	684.9356100004013	0.6488650247930536	0.4210258203996901	469136.78984662186	527.2566629156366	-0.2568879560990353	277999.5885889333	0.0659914219887399	546.9165946640758	659.0577624644028	1.147191	30.455338	0.0864063608060824	0.0515766406259877	0.0729843023	0.0161060961	-0.1074282139	-0.0307871615	0.0558070835	-0.0063186062	0.0033352445	-0.0408043478	0.0497479096	0.1478336829	-0.1623902392	0.0492441236	0.003074521	0.0309840836	-0.1302971955	-0.1114966997	0.1252134629	0.0156953897	-0.0148805558	0.0739159533	-0.141860144	-0.0028095214	-0.1672867746	0.0053924413	0.0126169859	-0.1626399679	0.0042035675	-0.025289871	0.0731103124	0.0120678878	0.0420953094	0.0426390189	-0.0299794292	0.0335588373	0.0359311665	-0.0865620865	0.1373027384	0.0961784576	-0.1248903576	0.0064057634	-0.034232385	-0.1339470896	-0.0509594426	0.0778454428	0.1652261371	0.073701549	0.0092789396	0.022425229	0.0115337201	-0.0790744482	0.0733839925	0.0030404739	-0.0741014935	0.0115210117	-0.1925194428	-0.0413584632	-0.1309974487	-0.0404090461	-0.1126930273	0.0615977494	0.0080715484	0.0337067437	-0.1380003477	0.0488645487	0.0450088175	0.0945083603	-0.0663757166	0.0191584025	0.0265438262	-0.0345291715	0.0867189333	0.0485126352	-0.0032130826	-0.054043384	-0.0898129658	0.0	0.0	0.0	-0.1323968674346503	-0.0078528286148014	6.166691725344514e-05	0.0175289305065083	0.0794230174012966	0.0189632856928768	0.0063080156931266	0.0003596062042696	0.2447736070429371	0.0023726757167991	0.0599141187048101	5.629590057088569e-06	-0.001418158234948	-0.000941874475822	8.871275282049672e-07	2.0111727793508266e-06	0.0013149108885421	0.0001286218897044	1.7289906448065749e-06	1.6543590511156548e-08	-0.0012830737083288	-7.385505010559985e-05	5.454568426100664e-09	1.6462781410046185e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
595.6575993196653	1.5150821598718949	354807.975627267	2.295473951162086	682.9636429738781	-1.9719670265232023	3.888653953694761	466439.33762415085	527.1600586684434	-0.0966042471932269	277897.7274553167	0.00933238057577	546.1570597872188	654.9232847964937	1.012038	26.867329	0.2608255317775443	0.1370813641286309	0.0592444267	0.0200613759	-0.1069368179	0.0335373313	-0.0030323021	-0.022956712	0.1290924403	-0.0409948672	0.0233830633	0.093426491	-0.0164694571	0.0652998082	0.0665436132	-0.1315659177	-0.0274630684	-0.106461184	-0.0045087979	-0.0783363194	0.0017388167	-0.0071163064	-0.1505694524	0.2075708208	-0.0753986566	0.0791363666	0.0496044862	0.0145955871	0.0016533988	0.0389931395	-0.0387074901	0.0564059922	-0.1891241533	0.0627824063	0.0353001519	-0.0278491061	0.0826208041	-0.1311307627	0.0701524425	0.079297935	0.0533572508	0.015312899	-0.1033592204	0.1591563226	-0.0914778523	0.0217952132	0.1424887364	-0.0325083991	0.0288753912	0.0605747769	-0.0348530484	-0.0204290092	0.1183682067	-0.1233508421	-0.208685316	0.1831987403	-0.0107648102	-0.0675379388	0.0261695295	0.0555092933	-0.000941036	0.0229764147	-0.1120784486	0.0589206086	-0.1605036659	0.1056542022	-0.0501771933	0.1639023451	0.1862263431	0.1289658892	0.0229919401	0.1295935934	0.0858897861	0.0456718233	-0.0080255581	-0.059354305	-0.0931654345	0.0	0.0	0.0	-0.2010057132917353	-0.068608845857085	0.0047071737298412	0.0404032967759192	0.1840130421421406	0.1045900247408439	0.0338607996784052	0.0109390732752903	0.2453064483865574	0.0005328413436203	0.0601752536200267	2.83919897471092e-07	-0.0011914407574481	0.0002267174774999	5.1400814603917695e-08	1.419531078508502e-06	0.0023670497596026	0.0010521388710605	5.602924564434726e-06	1.1069962039964634e-06	-0.0017460937564883	-0.0004630200481595	2.143875649976257e-07	3.0488434064474223e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
598.9951177319589	3.337518412293548	358795.1510667233	11.139029152398445	679.1772770990519	-3.786365874826174	14.33656653804818	461281.7737276824	527.3831262121668	0.2230675437233458	278132.9618133182	0.0497591290627667	544.9780857522518	680.5428439059946	1.099776	29.196573	0.4459893526812662	0.3021148927613545	-0.0595052432	0.0675381538	-0.0811451624	0.0248092201	-0.0743220175	0.0023554833	0.1707252527	-0.0270916702	0.0088078783	0.0052478217	0.015568428	0.0502021839	0.0596518343	-0.0503223295	0.1795413168	-0.0609607675	0.0299795903	0.0576975874	0.1018201408	0.1222141692	0.0405671408	-0.0367348278	0.0002917121	-0.0213266182	-0.0016378019	-0.0719936516	0.0264482511	-0.0755147197	-0.0899883317	0.1181912287	-0.0015891601	0.0416664443	0.1251186709	-0.1132270789	-0.0011172851	-0.0297895708	0.0186208747	0.0791892263	0.0380178149	-0.1277968451	0.0701531191	0.0150982234	-0.1005629471	0.0493544991	-0.0617715901	-0.0305076513	0.0290957964	0.0773231937	-0.038659209	-0.0400588758	-0.1320316387	-0.1025281161	-0.0134478649	0.0740025591	-0.074765999	-0.1028775163	-0.0092121829	0.0673080072	-0.0386496905	0.0279711225	0.1394146315	0.0229529797	0.0259185538	0.0509190881	-0.051659019	0.0636323264	-0.016462859	-0.0439011738	-0.052913913	-0.010920924	0.0850387965	0.0427845557	-0.0128196682	-0.0644237955	-0.0959258892	0.0	0.0	0.0	-0.2159929004392466	-0.0149871871475112	0.0002246157785945	0.0466529330401582	-0.0979579085637851	-0.2819709507059257	0.0095957518501908	0.0795076170420035	0.1935228181255581	-0.0517836302609993	0.0374510811352578	0.0026815443630078	-0.0014220075679887	-0.0002305668105406	5.3161054122864994e-08	2.0221055234171374e-06	0.0019616834470517	-0.0004053663125509	3.84820194643664e-06	1.6432184735111393e-07	-0.0030551123247334	-0.0013090185682451	1.7135296120104514e-06	9.33371131673792e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
600.8844888561729	1.8893711242139943	361062.1689479441	3.5697232450136527	680.0057580677886	0.8284809687366987	0.6863807155588988	462407.8310053479	529.0012851528354	1.6181589406686498	279842.3596933515	2.618438357265887	545.9236044273506	676.4021153117694	0.808639	21.467543	0.2778193012188916	0.1895199438124104	-0.0632059153	0.0622745703	-0.040726163	-0.0491601912	-0.0730960342	0.0244167153	0.1210484063	-0.0253984125	-0.0975798882	0.012212697	0.0328243649	-0.0222521535	0.1137337682	-0.0606921575	0.0760425931	-0.0519689953	0.0298657734	0.0565439004	0.1165809905	0.0615796012	0.0553621584	0.0845757216	0.0656495391	-0.017107404	0.0286146234	-0.0050718266	-0.0383059416	-0.1304762508	-0.0931370646	0.0836753158	0.0573307792	-0.0207295008	0.1162795394	-0.0294590429	0.0481108374	-0.0764305157	0.0021665821	-0.0136190685	0.0419290765	-0.1223114435	0.0999128112	0.0551081278	-0.0569456808	-0.0092314689	0.0042039684	-0.0357683809	-0.0015710425	0.0411862869	-0.0454849791	0.0242835295	-0.0203377567	-0.1724508792	-0.0918096048	0.051052222	-0.0006250441	0.0118945128	0.0434806699	0.1027534914	0.0515287072	-0.0530804063	-0.0101943045	-0.050214294	-0.045034157	0.0587160821	-0.0863003134	0.07039973	0.051306853	-0.0596289803	-0.0803903285	0.0810209805	0.084166181	0.0398537692	-0.017584442	-0.0692312346	-0.0980767887	0.0	0.0	0.0	-0.2130875646527954	0.0029053357864511	8.44097603203396e-06	0.0454063102096592	0.0791834552997841	0.1771413638635692	0.0062700195932129	0.0313790627914454	0.1434991736860169	-0.0500236444395412	0.0205920128485696	0.0025023650030136	-0.0018019936091232	-0.0003799860411345	1.4438939145706996e-07	3.247180967320856e-06	0.0019972723013039	3.558885425219982e-05	3.989096645555776e-06	1.266566546984321e-09	-0.0025157080775335	0.0005394042471998	2.909569418972905e-07	6.328787131367299e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
603.3962812193953	2.511792363222412	364087.0721893956	6.309100875942429	688.8148151554474	8.809057087658744	77.59948677363074	474465.84957763314	530.6786979195122	1.6774127666767529	281619.8804255488	2.813713589810158	548.3626261934688	692.7911622238314	1.044624	27.732397	0.3696717456054028	0.1505114815822706	-0.096782698	0.0264495212	0.0129624437	-0.1639490376	0.0113161583	0.098098455	-0.0539794497	-0.1018175349	-0.1064472334	0.0505586695	0.0618363333	-0.1135357104	0.0661012769	0.0158414519	-0.1290985716	-0.0371149805	0.0007499665	0.0971250855	0.053485759	0.0953751484	0.0255272512	0.0856153869	-0.037044523	0.0271798774	0.0331030307	-0.0015425224	-0.1050859949	-0.1286702085	0.0596839428	0.0286726166	0.0237319414	-0.1051749488	0.0128704603	0.0791531073	0.053995264	-0.0709937954	0.0310267443	-0.090676409	-0.1028629313	-0.0515588805	0.0619180812	-0.0072596969	-0.0638840901	0.0820209616	0.0695209386	-0.0569876368	-0.032110973	-0.0312414879	0.017309065	-0.0499316037	-0.0594496136	-0.1554722544	0.0604294084	-0.0236744938	-0.088803151	0.0855717264	-0.1340995914	0.0602407338	0.0073475091	-0.0621270606	-0.0120581236	-0.0172118807	0.0743029586	0.0448770474	-0.0259466701	-9.75328e-05	-0.0056516163	-0.0851580866	0.0337118563	-0.0630556801	0.0832721614	0.0368824449	-0.0223089761	-0.0737570677	-0.0996044652	0.0	0.0	0.0	-0.1267759910029724	0.086311573649823	0.0074496877459088	0.0160721518947857	0.0028943147915043	-0.0762891405082798	8.377058112320579e-06	0.005820032959492	0.0775050769468919	-0.0659940967391249	0.0060070369525436	0.0043552208044129	-0.0009908759731933	0.0008111176359299	6.579118193165097e-07	9.818351942517694e-07	0.0006888989307245	-0.0013083733705794	4.745817367533595e-07	1.7118408768412995e-06	-0.0018136603898793	0.0007020476876542	4.928709557406095e-07	3.2893640098171344e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
602.7635865386786	-0.6326946807166678	363323.9412569711	0.4003025590071662	685.5315542003335	-3.2832609551138603	10.779802499375178	469953.5118043248	530.5747191955993	-0.10397872391286	281509.53264948906	0.0108115750265467	547.6607160211825	695.1219773099334	0.933906	24.793079	0.2497878328045889	0.1597772119877711	-0.0943713308	0.0124305165	0.0391693502	-0.0603233061	-0.0093316657	0.0859168017	-0.0367722625	-0.0735533496	0.0100467068	0.0400500172	0.0074317809	-0.122052532	0.085821681	-0.032720953	-0.0770242437	0.0460964606	-0.1134159978	0.0421108724	0.0249656338	0.0720050324	0.0277802253	-0.033362136	0.0988299246	0.0481041133	0.0521079032	-0.1479438017	-0.0400908988	-0.0919715003	0.0318892118	0.0341559589	-0.1634346204	-0.1191869427	0.0424962796	0.0582462998	0.0339424022	-0.0534125449	-0.0438073504	-0.1193961922	-0.0313424811	0.0348157309	-0.0746318037	-0.068146992	-0.0847039533	-0.0683400206	0.0151194802	-0.0635677117	-0.037517915	-0.0374224114	0.0450001486	0.0311191285	0.0474259828	-0.1908478831	-0.0434425619	0.0061187375	0.0247031264	0.0933686035	-0.002410169	0.1279149534	0.0133605359	0.0125137185	-0.049361007	0.0031388876	-0.0249185995	0.0066797132	-0.0628071137	0.1078372956	-0.0861640859	-0.0021649274	0.1157227331	0.0765497469	0.0823569652	0.0338736052	-0.0269824588	-0.0779828852	-0.1004992113	0.0	0.0	0.0	-0.1433250542602451	-0.0165490632572727	0.0002738714946932	0.0205420711787022	0.1559128539731062	0.1530185391816019	0.0243088180340391	0.0234146733332714	0.0920508660436212	0.0145457890967292	0.0084733619393806	0.0002115799804465	-0.0017406522775697	-0.0007497763043763	5.621645066043318e-07	3.029870351408584e-06	0.0004867644284498	-0.0002021345022747	2.369396088040605e-07	4.085835700984072e-08	-0.0014520823711507	0.0003615780187286	1.3073866362769984e-07	2.1085432126066398e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
604.428308784117	1.6647222454383837	365333.5804596279	2.771300154457414	685.68321799361	0.1516637932764979	0.0230019061910163	470161.4754380725	531.0137187184154	0.4389995228160614	281975.5694671603	0.1927205810327296	548.8961329735554	706.0493468434536	1.029618	27.334019	0.4659128996321777	0.2360051708366006	-0.0812697578	-0.0594656413	0.1405297769	-0.0263756793	0.0080728885	0.0317086423	-0.0192372619	-0.0158446952	0.0041997071	-0.0073327228	0.1611539122	-0.132562285	0.0348964677	0.0028831644	-0.0243885368	0.1197685197	-0.0253666368	0.0079076335	0.07903597	-0.0506014621	-0.0383425266	0.0811376696	0.1854706173	-0.0625207594	0.1734335088	0.0982487524	-0.0761755333	-0.0698477094	-0.0834819754	-0.160048231	0.0360972183	-0.1235606615	-0.014896007	0.049422527	0.1140517454	0.0312957691	-0.1605874709	-0.0925327907	0.0117131639	-0.0569971937	-0.0501813829	0.0648719549	-0.0122808662	-0.1755487029	-0.0375926837	-0.0703304954	-0.0447651714	-0.1166478277	-0.0208654037	0.0230825704	-0.1003919708	-0.1667751039	0.0753586992	0.0538309934	0.0375452782	0.0716531634	0.0144391362	0.0255685341	0.0456324507	-0.047150692	0.0061323549	0.0405557125	0.1938265931	-0.0900767872	-0.0186859093	0.0105682276	0.1554528914	-0.1158804088	0.1413699863	0.0400998707	0.081420825	0.0308303106	-0.0315941957	-0.0818914983	-0.1007553414	0.0	0.0	0.0	-0.1252493798442913	0.0180756744159538	0.0003267300055915	0.0156874071513795	-0.0124978979809924	-0.1684107519540986	0.0001561974539432	0.0283621813737449	-0.0100927507305641	-0.1021436167741852	0.0001018636173093	0.0104333184477116	0.0011497738885155	0.0028904261660852	8.354563421589989e-06	1.3219799947120537e-06	0.0009270431116392	0.0004402786831893	8.594089308376901e-07	1.9384531887099206e-07	-0.0016670346516349	-0.0002149522804842	4.6204482885358246e-08	2.7790045297514925e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
601.5641588063955	-2.864149977721468	361879.4371604463	8.203355094881884	685.85554093313	0.1723229395199723	0.029695195484804	470397.8230286763	529.1024228076001	-1.911295910815284	279949.3738208724	3.653052058699224	547.1653437717044	693.4215025662216	1.113163	29.551962	0.2678558928788245	0.1315426153349461	-0.0585447958	-0.0283046793	0.1066522608	-0.035569931	0.0033748232	0.0586865894	-0.0541419425	-0.0345163864	0.0573650677	-0.0507106959	0.011991503	-0.051201882	-0.0104239392	0.0258865702	0.0229725778	0.0544766076	0.1300641194	-0.0188030238	0.0217729316	-0.0638751232	-0.000813082	0.0177749457	0.1128485903	-0.0399199211	-0.0278449122	0.0646379482	-0.1448818334	-0.0741971542	-0.0241671609	0.0078083806	-0.0263934751	-0.0545749718	0.0008758119	-0.019327963	0.0573158679	0.059994325	-0.0713710718	0.0331649834	-0.0310859766	-0.0577402823	0.0620122717	-0.1449948267	0.110519881	0.0137236538	0.0367614493	-0.0971160519	-0.0416252163	-0.0726097666	-0.0009970032	0.0259922587	-0.0669488765	-0.1335060616	0.0809910524	-0.0475061159	-0.0965287516	0.0166274202	0.0510569058	-0.0257412329	-0.1311796739	-0.0394741282	0.0077074476	-0.0691368959	-0.0840483359	-0.0779816464	-0.0357086191	-0.0108788928	-0.0179016765	-0.1249463353	0.0010446607	0.0471686286	0.0804639789	0.0277556564	-0.0361336332	-0.0854670082	-0.1003712278	0.0	0.0	0.0	-0.1336493040724491	-0.0083999242281578	7.055872703879243e-05	0.0178621364790499	0.0472332044482612	0.0597311024292536	0.0022309756024512	0.0035678045974139	0.0439417891444691	0.0540345398750332	0.0019308808332169	0.0029197314995065	-0.0009770735113202	-0.0021268473998357	4.523479862187878e-06	9.546726465235848e-07	0.0016578443628023	0.0007308012511631	2.748447931275364e-06	5.340704687015525e-07	-0.0017231925275637	-5.615787592880002e-05	3.153707028834496e-09	2.969392487051373e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
