global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
570.239714819564	-0.2378787085079921	325173.3323574977	0.0565862799614302	680.6085932551204	-3.051774968327664	463228.0572127139	9.313330457311311	453.4181932505995	1.3505377741143434	1.8239522793097247	205588.057970638	465.7887692523035	536.2917581539374	1.686417	35.956703	0.2646836276032112	0.175331085618602	0.2360565361	-0.0390742239	-0.0267115596	-0.0657879177	-0.0289127162	-0.2194711962	-0.0189484425	0.2434170943	0.1538315741	-0.0505441063	0.0335727153	-0.1565848638	0.1557669955	-0.2260791941	-0.0786950897	0.0057334262	0.0552786085	0.1437235751	0.183516214	-0.1187044899	0.0057453397	-0.082930124	-0.0281170521	0.006940053	-0.1319444641	0.0011096577	0.035506316	0.0787655402	0.0843928148	-0.1178132509	-0.0012842752	0.0753817398	0.1001357684	-0.1038025543	0.0152496715	-0.0456475567	-0.0490231216	-0.1176574476	-0.0262384307	0.1088284983	-0.0655382285	-0.0895164246	0.0044908428	-4.4595e-05	0.2045085063	-0.1691404414	-0.025558552	-0.0874768796	-0.1101760263	-0.094736301	0.2303440413	-0.1621513404	0.0377265826	-0.0362684077	0.0238904044	0.017388344	0.0934791865	-0.1221599365	-0.1344702781	0.0154466887	-0.1471472106	-0.1878747378	0.0119349545	0.0136981652	-0.1393334729	-0.0283875284	0.040874389	-0.0254527964	0.0282988465	0.2063207251	0.0815564576	-0.1690088216	0.058763076	0.0256632935	-0.1423821027	-0.0492568478	-0.2434741803	0.0586228074	0.0322690472	-0.0583518213	-0.0477199793	0.0271486583	-0.1070172155	-0.1008785587	2.89807e-05	0.0382070997	-0.1593066637	0.21002884	0.1023649515	-0.0114559939	0.1460889896	0.2199218777	-0.0314700245	0.0850387965	0.0427845557	-0.0128196682	-0.0644237955	-0.0959258892	0.0	0.0	0.0	-0.0142665981446299	0.0146314621277809	0.0002035358226203	0.0002140796839966	0.3080389499666722	0.1632521479616997	0.0266512638141086	0.0948879946965699	0.6269566726293476	-0.0459566619624354	0.0021120147787295	0.3930746693544629	-0.0004691968554078	0.0004816498674132	2.319865947791531e-07	2.2014568912456803e-07	0.0046930021676243	-0.0003270008903811	2.2024269345326375e-05	1.0692958231003249e-07	-0.0020479110950325	8.216353231599912e-06	4.193939853157213e-06	6.750846042642232e-11	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
565.6206879337246	-4.619026885839389	319926.7626186199	21.33540937210713	679.3607902733055	-1.247802981814857	461531.0833607702	1.5570122814260483	450.15228223139695	-3.26591101920252	10.66617478534844	202637.0771981353	464.5467862367305	566.259688853432	3.125759	66.645432	0.8463220584347656	0.4463372800680719	-0.0048043604	-0.3290435673	0.2581303936	-0.634570664	0.0493574075	-0.1149504418	0.1052214195	0.1044867889	-0.1914946096	-0.511095209	-0.0073236326	-0.2839134304	0.3011620513	0.0772944924	-0.1408113057	0.4959883143	0.3970408364	0.234089515	0.062676868	0.2029016095	-0.1075855528	-0.1223611236	0.1116935418	0.1892440813	0.189645496	0.0642851897	0.0045494808	-0.1491481174	0.0107190005	0.0246014192	0.0495854743	-0.0658491768	-0.0019379661	0.0127039699	-0.0155232072	-0.0453754441	0.1014463958	-0.0700699631	0.0697802409	0.0313334392	0.0162891915	0.0339006863	0.0240366822	-0.0147935702	0.1826660952	0.0923461107	-0.1184924166	-0.0097406367	-0.4396343434	0.4739078785	0.36567147	0.1375713712	0.0796085535	-0.01913995	-0.1650683545	-0.0135017132	-0.0732189569	0.3215817383	-0.1256447811	-0.1219495005	0.1592226481	-0.0013011385	0.0094895838	0.0472505895	0.0473223122	0.0048437813	-0.0348764895	0.050821564	-0.0282483071	0.141670989	0.752269949	-0.2687856504	-0.1151552223	0.0681322653	0.3673782505	0.2971238643	0.1395608353	-0.0303170963	0.0278537435	-0.0061508421	-0.0045365761	-0.0242614224	-0.0113990805	0.0538644308	0.0227269494	-0.0313548244	0.0127190349	0.0731088981	-0.0211431567	0.1213839309	-0.0849884199	-0.0585182713	-0.0275019491	0.084166181	0.0398537692	-0.017584442	-0.0692312346	-0.0980767887	0.0	0.0	0.0	0.0743144582717008	0.0885810564163307	0.0055226387082163	0.0078466035558331	0.4279168155838988	0.1198778656172266	0.0143707026649418	0.1831128010594644	0.762606741345941	0.1356500687165933	0.0184009411428165	0.5815690419462749	0.0068410725858082	0.007310269441216	5.344003930317649e-05	4.680027412429649e-05	0.0019841074825925	-0.0027088946850318	3.936682502479548e-06	7.338110414593534e-06	-0.002022813867588	2.5097227444499836e-05	4.091775942906323e-06	6.298708254009555e-10	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
573.5740262716848	7.95333833796019	328987.1636135114	63.25559071806736	690.5844700993719	11.22367982606636	476906.91034243023	125.97098883804898	453.037467065188	2.8851848337910724	8.324291525138017	205242.9465648413	470.4800709598224	591.262505841265	4.411662	94.062614	2.496574062174872	1.3301337629894057	-0.3849449792	-0.0571022148	-0.148863381	0.0469997428	-0.0411345151	0.4182419775	0.2236991791	-0.3954825892	-0.0649468183	-0.208654146	-0.2889567573	-0.2300981218	-0.3232610095	0.099080296	0.0636763541	0.1026915333	0.1927311947	-0.0490112536	-0.2763977345	0.3304922397	-0.1576696918	0.0483184617	-0.2193070062	0.2075559571	-0.1043231175	0.021855591	-0.1100018852	0.1807962755	-0.2483449669	-0.171723008	0.0350250437	0.0743174963	0.1177188635	0.0367956921	0.1735117387	-0.0076176789	-0.1195979352	-0.0107507299	0.0203922565	0.0169623345	0.0089684639	-0.0296828926	0.0516294844	-0.0114982085	-0.3777494688	0.1148542767	0.1802208718	0.0582533948	0.0534610367	0.493782518	-0.204837871	0.079469149	0.3525747275	0.0934454143	0.0488766171	-0.0478098657	-0.0472188769	-0.1888016338	-0.1671988662	0.1414611972	-0.2209988753	-0.0777374925	0.0751898002	-0.0616418154	-0.0395183667	-0.0472885553	0.108195297	-0.0357095916	0.1109880189	-0.3295224366	0.1431314753	-0.0773244769	0.0266311957	-0.3362935602	0.0471676972	-0.1343087399	-0.1681913365	0.0975970811	0.2632177783	0.0176235349	-0.1985252125	0.0774536716	0.2850191295	0.0468074107	-0.1386746622	0.1261904443	0.0812989845	-0.2607915398	0.0736183851	0.1985287879	0.23844402	0.098594661	0.1960807412	0.0832721614	0.0368824449	-0.0223089761	-0.0737570677	-0.0996044652	0.0	0.0	0.0	-0.0592080963371444	-0.1335225546088452	0.0035055986718685	0.017828272589272	-0.299284381007638	-0.7272011965915368	0.5288215803241629	0.089571140715125	-0.2822987130129988	-1.0449054543589398	1.0918274085490625	0.0796925633687954	0.001432037038114	-0.0054090355476942	2.9257665556219496e-05	2.0507300785303178e-06	0.0069521404526642	0.0049680329700717	4.833225687356999e-05	2.4681351591719443e-05	-0.0005809852530429	0.0014418286145451	3.3754386425332255e-07	2.078869753721043e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
572.5111615578194	-1.0628647138654514	327769.0301082836	1.129681399980288	686.3271483550201	-4.257321744351771	471044.95456913376	18.1247884349304	453.625569681602	0.5881026164139485	0.3458646874329318	205776.1574689579	468.6181540079364	555.750943590821	2.676909	57.075344	0.8648091402109949	0.4612740560295258	-0.1067751218	-0.0525256286	0.2042732629	0.1698530445	-0.0667928747	0.135488456	-0.214684893	0.0126399572	0.0181211947	-0.0796342406	-0.0827274037	0.0336329619	-0.1546430559	-0.0604654495	-0.0647256309	0.1068596592	-0.1860178669	0.1389693625	-0.0956984497	-0.1468209611	0.0189569543	-0.0185296751	-0.1086300369	-0.0016615725	-0.1268780516	0.1496847438	-0.0354707312	-0.039093678	0.1868318899	-0.0014470399	-0.0231279366	0.0084140763	-0.014482021	-0.0658694743	0.1320987451	0.010254995	0.0407332774	-0.061066841	-0.0110396838	-0.0046844635	0.097044009	0.1230932251	-0.0523553691	-0.0115253802	-0.114828065	-0.1774965045	-0.1408271923	0.1214786735	0.048089464	-0.0357083491	0.0863878167	-0.1267066388	-0.0597618423	0.1944537902	-0.006944685	-0.0127376481	-0.0220894805	-0.1529926564	-0.0130215253	0.0437239576	0.1097234748	-0.2449719473	0.0433947458	0.0316425264	-0.0456190057	0.1379818197	-0.0835000065	-0.06835759	0.1166048299	-0.1852800258	-0.0808266645	-0.1251320875	-0.0224940807	0.1812863676	0.0332924097	0.0487849992	-0.0296344771	0.2516336909	0.1747875724	-0.0670092233	0.0367450926	-0.0131750008	0.0768948006	-0.2009211858	0.0301549934	-0.1730453498	0.0500660064	0.2108910351	0.0208636136	-0.092410208	0.0804984484	0.115520973	0.0685491762	0.0823569652	0.0338736052	-0.0269824588	-0.0779828852	-0.1004992113	0.0	0.0	0.0	-0.0985494512985525	-0.0393413549614081	0.0097119943512457	0.0015477422101995	0.017726502424594	0.317010883432232	0.1004959002144841	0.0003142288882091	0.012474582534061	0.2947732955470598	0.0868912957676742	0.000155615209399	-0.0018618735567864	-0.0032939105949004	1.0849847007197106e-05	3.46657314146044e-06	0.0066412274853502	-0.000310912967314	4.410590251217094e-05	9.66668732439968e-08	-0.0012498338162344	-0.0006688485631915	1.562084568203044e-06	4.47358400483334e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
573.3682462374179	0.857084679598529	328751.1457933723	0.7345941480025131	688.9776206351615	2.6504722801414573	474690.1617360886	7.025003307798256	452.3231605454247	-1.302409136177289	1.696269557998072	204596.24156580205	469.1286605897412	590.3749843904568	1.955265	41.688911	0.1919192888749991	0.0808982413086581	-0.3009424267	-0.0676923964	-0.1051705501	0.0545905459	-0.0132675238	0.2785254431	0.0699559621	0.0296104201	-0.0651742687	-0.0019564242	-0.0069308526	0.0842219043	-0.1983694693	0.1372701171	0.0615504344	-0.0127021577	0.1090091917	0.1464666068	0.0313283886	-0.0331813042	-0.095686179	0.0749042048	0.0246429375	-0.0445587316	-0.0593958006	0.2149710465	0.0154283565	-0.0384031797	0.0303869711	0.088703066	-0.0631367881	-0.0992466874	0.0584183369	0.0858049635	-0.053395596	0.039997499	-0.1869100325	0.1430562022	0.0522132239	-0.0033952196	-0.0597817619	-0.0194012405	0.004056532	0.0207488124	-0.2375876629	0.0925314138	0.0922722112	-0.0343321499	-0.0153658019	0.0679813827	0.1015370758	-0.0464578133	-0.1211759453	0.0487549303	0.0392833764	-0.0559053981	0.0024236079	0.0301761437	0.0814831337	0.1130326314	0.1195761888	-0.1300434729	-0.0978193307	-0.1320184084	-0.00974348	-0.0041652024	0.0337742195	-0.0170293865	-0.0598348211	-0.219411124	0.0238502993	0.0799631368	-0.1053153278	-0.0400240376	-0.0188079689	0.0929194099	-0.0237234637	0.1420645436	-0.0041237915	-0.0975321143	-0.0786393539	0.0489799549	0.0150554545	-0.2272841707	0.0500444881	-9.51933e-05	-0.0189981834	0.0323405622	-0.0884141533	-0.1753947694	-0.0448923304	-0.1646124691	0.1028279723	0.081420825	0.0308303106	-0.0315941957	-0.0818914983	-0.1007553414	0.0	0.0	0.0	-0.129920131859734	-0.0313706805611815	0.0168792406624506	0.0009841195988716	-0.0238388236989237	-0.0415653261235176	0.0017276763357543	0.0005682895153483	-0.022987998053189	-0.03546258058725	0.0012575946219072	0.0005284480544934	-0.0009287250156805	0.0009331485411059	8.707661997680694e-07	8.62530154750745e-07	0.0061977617188682	-0.0004434657664819	3.84122503238681e-05	1.966618860414677e-07	-0.0015436335407075	-0.000293799724473	2.382804507997173e-06	8.631827810046947e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
564.2726800560406	-9.095566181377308	318403.6574576268	82.72932415981458	676.0799190211941	-12.897701613967456	457084.0569037044	166.3507069229387	451.2726609636061	-1.050499581818599	1.1035493714010511	203647.01453317376	467.2360098970213	557.748819503792	1.928232	41.112518	0.2021987403270405	0.0981336246583545	-0.1454034536	0.110365718	0.1270457747	0.1663585886	0.3412815747	0.1285069923	-0.0342005676	0.0984691844	0.1271452572	-0.0718037992	-0.0063987115	0.2261851263	-0.1746397195	0.1869623621	-0.2036849395	-0.144680841	0.0593088219	0.1895982881	0.0221286728	-0.1255676716	0.1180517041	0.094584192	0.0108552464	0.008658877	-0.0743721949	0.1367878712	0.0134293643	0.0174628533	0.102127739	-0.0552975206	0.0581543079	-0.0624600086	0.0186803937	0.1155614265	-0.0465793448	-0.0704491475	0.0632999153	-0.0018576168	0.0279112476	0.0322375616	-0.008366905	0.0344122033	0.1605591611	-0.1323105056	-0.1998579363	0.0764340212	-0.2081584166	-0.2129768002	0.0395177658	-0.0998399354	0.107835214	-0.0873411622	-0.0698186981	0.1391713952	0.0619131714	-0.1281612325	-0.0608305858	0.0273088886	0.0351941779	0.0216914257	0.2091034502	-0.1261226431	0.0836810526	-0.0672499091	-0.0299500548	-0.0525932659	0.093927405	0.0423750213	0.0154493144	-0.1707258241	-0.0931239385	-0.0687669252	-0.0884895656	0.1097321512	0.098018025	0.0441456486	0.0142982023	0.199719738	0.0069323863	-0.0319049463	-0.0143309092	0.233707024	-0.1394068321	-0.1985139745	0.0755139301	-0.0400940088	-0.0933895534	0.0539010362	-0.0855905753	-0.0441084589	0.0417682651	-0.0327182013	-0.0363949259	0.0804639789	0.0277556564	-0.0361336332	-0.0854670082	-0.1003712278	0.0	0.0	0.0	-0.1544121013997426	-0.0244919695400085	0.0238430970586843	0.0005998565719487	0.0254805637417092	0.0493193874406329	0.0024324019775192	0.0006492591285953	0.046646404729735	0.069634402782924	0.0048489500509344	0.0021758870742102	-0.0002652261076761	0.0006634989080044	4.402308009230312e-07	7.03448881930142e-08	0.0064657904958309	0.0002680287769626	4.180644673597719e-05	7.183942528012075e-08	-0.0017871654670099	-0.0002435319263023	3.193960406472714e-06	5.9307799128557575e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
561.5359481472311	-2.7367319088094746	315322.6210616098	7.48970154069595	674.4184530309728	-1.6614659902212452	454840.2497886905	2.7604692366618626	451.0072794999227	-0.2653814636834113	0.0704273212667497	203407.56616192136	466.5869799688113	519.1521046966855	1.583883	33.770546	0.3047358005938215	0.1584865146465377	-0.0817240828	0.3507594844	0.1183691551	-0.0581931774	0.3563797423	0.0342114076	-0.0145798743	-0.1405548775	-0.0480359415	0.1148887234	-0.0848350391	0.0202702231	-0.1332948253	0.2223584799	-0.1189491468	-0.2257017494	-0.0039559456	-0.0013753004	-0.0095765353	0.0072564765	0.1873635927	-0.1839938378	-0.0274345656	0.1164437532	0.0488564463	0.0023118763	0.0690517697	0.0080511608	-0.0026292187	0.2414801136	0.0771554559	-0.0697379472	-0.0134416362	-0.0671458339	0.0417781931	0.0249197776	-0.0894799608	0.0308187281	-0.0489551956	-0.0930223765	-0.0404566907	0.137552523	-0.0508795294	0.1202830603	-0.1647158023	0.2070620996	-0.136422533	-0.1321855763	0.0656029816	-0.1864297233	-0.0929178698	-0.043661431	0.1793031959	0.0340425299	-0.127124531	-0.0063057518	0.0810216883	0.1838027365	0.0130433651	0.0320246594	0.0906799854	0.1081960094	0.1387452181	-0.1106575048	-0.0917494225	0.0835739632	-0.1365708033	0.1605022137	-0.121281734	-0.1213057686	-0.0797287066	0.0784078835	-0.1513913337	0.0515461384	0.1755104471	0.0335902632	-0.1312814849	0.0998958722	-0.0754053978	0.0369902548	0.0648269177	0.1422494226	-0.1383343516	0.1828349551	-0.0715028553	-0.029332633	0.0258777089	-0.0955956614	-0.1110022339	-0.1020065344	-0.1556036833	-0.0594738974	0.0326630991	0.0794866703	0.0246527703	-0.0405903834	-0.088694871	-0.0993493113	0.0	0.0	0.0	-0.1889173488578563	-0.0345052474581137	0.0356897646994809	0.0011906121021456	0.0617014433670704	0.0362208796253612	0.0013119521208349	0.0038070681135797	0.1757293288963666	0.1290829241666316	0.0166624013114083	0.0308807970343673	-0.0009006286776287	-0.0006354025699526	4.037364259023688e-07	8.111320149672208e-07	0.0076560073351914	0.0011902168393605	5.861444831650453e-05	1.4166161246972993e-06	-0.0020600810445711	-0.0002729155775611	4.243933910201154e-06	7.448291247556333e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
563.4978309703312	1.9618828231000407	317529.8055082679	3.8489842115749857	676.0487830084724	1.630329977499514	457041.95700723655	2.657975835533565	451.1414339273283	0.1341544274056332	0.0179974103925333	203528.59340600597	466.24307825523056	521.5961405551413	1.11875	23.853262	0.0404817088265487	0.0226152924210938	-0.040872688	0.2704643922	0.1462792115	-0.0193375712	0.2259347198	0.0014919116	-0.1303825982	0.0404618019	-0.0962043586	0.0508357231	-0.1293139977	0.1657688252	-0.0226651339	0.1678485642	-0.0828161167	0.0177371636	-0.1276046215	-0.0095930132	-0.0513487635	-0.0018087567	0.0711354202	-0.1066841715	0.1480548763	-0.0600227036	-0.0243156518	0.0781165223	0.0722583188	-0.0267953488	0.097038146	-0.1113191322	-0.0431915915	0.1337798453	-0.0462440781	0.0299430167	-0.0729894245	-0.0882305842	0.0623749241	-0.2052483316	0.0094069761	0.0694154735	-0.0336618139	0.0936709908	0.1057628603	-0.0188834402	-0.0590727727	0.1000348141	-0.2016770601	0.043063411	-0.0015173761	-0.136252185	-0.0384357929	0.0486982312	-0.1030426493	0.0473139139	-0.1196234113	0.0495092316	0.0620118092	0.1000765349	-0.047409371	0.0662286733	0.004286798	-0.0311685487	-0.0255170758	0.0076056235	-0.1393214702	-0.1100512861	0.024490833	-0.015782575	0.1242372784	-0.0921430981	-0.126826198	0.021931138	-0.1210861791	0.0867436586	0.2265859785	-0.0034227188	-0.0630861804	0.0474241138	-0.0451137847	0.0558794926	0.0397894821	-0.0025505716	-0.1138596095	0.1429924256	-0.0922007287	-0.0809607057	0.0299557265	0.0734118428	0.0653338183	-0.0217661315	0.1114693788	0.0911273104	-0.1011637705	0.0784891477	0.0215248083	-0.0449542477	-0.0915619571	-0.0976960858	0.0	0.0	0.0	-0.1915950086023343	-0.002677659744478	0.0367086473213285	7.16986170719802e-06	0.0732766309897101	0.0115751876226397	0.0001339849684993	0.0053694646492021	0.1809536717578126	0.0052243428614459	2.7293758333941684e-05	0.0327442313226341	-0.0005641948579556	0.0003364338196731	1.1318771501983201e-07	3.1831583774353965e-07	0.007575164292106	-8.084304308540041e-05	5.738311405239779e-05	6.5355976153079075e-09	-0.0020628945537723	-2.8135092012002497e-06	4.255533939983418e-06	7.915834025238467e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
564.6215249907459	1.123694020414746	318797.4664828755	1.2626882515158553	679.1537019471864	3.104918938714036	461249.7508685677	9.640521615985095	450.6632940613397	-0.4781398659886235	0.2286177314476189	203097.40461421752	466.0645610398192	530.944300220865	0.917477	19.561853	0.0425494232032713	0.0255225731344666	-0.0735022744	0.2617067033	0.0318223351	-0.0402388143	0.1913163433	0.0231547933	-0.0247541325	-0.0492320319	-0.142178799	0.1342995841	-0.0221323794	-0.0069556344	-0.019212126	0.2225790842	0.0430561154	0.0371749133	-0.0472555265	-0.133652944	-0.0973458607	0.0119006648	0.1099143289	-0.168428752	0.0840939621	-0.0302649958	0.0312022627	-0.0070008461	0.1228385375	-0.0240040398	-0.0187613332	-0.0144725154	-0.0300240656	0.0641985604	-0.0838933523	-0.0526318765	-0.0239156247	0.0710163017	-0.0200485134	-0.0720118433	-0.0001253132	0.0397203102	0.0474389506	0.1318860794	0.036780872	0.0604571064	-0.0698037303	0.2153249159	-0.0495403997	0.0774809525	-0.0790506812	-0.1096510994	-0.1193013466	0.0483954942	-0.0160606476	-0.0164329782	-0.1851203521	0.0446537252	0.0153368753	0.0206645755	-0.0141125367	0.0878896285	0.0319644951	0.0858892287	-0.068661795	0.0013048036	-0.0283997573	-0.0902953414	-0.016470307	0.0447197911	0.0078805824	-0.0883745741	-0.0870159639	0.0979958129	-0.1161738746	0.0088405179	0.1463182336	0.0543121174	-0.108648649	0.0226608777	-0.0315171516	0.0142132095	-0.0051842049	-0.066723449	-0.1789952474	0.1552958882	-0.0282624509	-0.0476522959	-0.0189960505	-0.0537891358	-0.0181344099	-0.0011121626	-0.0122679215	-0.0483131455	0.0310129477	0.0774716648	0.018374952	-0.0492152398	-0.0940566043	-0.0954220565	0.0	0.0	0.0	-0.191359479672073	0.0002355289302612	0.0366184504603665	5.5473876990031046e-08	0.0515745121212063	-0.0217021188685038	0.0004709819633826	0.0026599303005404	0.1767792975197863	-0.0041743742380263	1.7425400279097665e-05	0.0312509200315891	-0.0004749398849908	8.925497296479996e-05	7.966450198947172e-09	2.2556789435507437e-07	0.0073360639935258	-0.0002391002985801	5.381783491710571e-05	5.716895278114057e-08	-0.0020632873055569	-3.927517845999512e-07	4.257154505272253e-06	1.5425396430644645e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
566.3161562653039	1.6946312745579917	320713.9888471081	2.871775156710044	678.9958225559544	-0.1578793912319724	461035.3270484372	0.0249259021757782	451.040135510133	0.3768414487933	0.1420094775286333	203437.20384099917	465.7709622454676	528.7467997172323	1.049228	22.370968	0.0539643303310154	0.0316419607527431	-0.0362202533	0.189551504	0.1276767698	0.0221456153	0.1063036489	-0.0584333747	-0.1326529204	-0.1181925014	-0.0572966369	-0.0072701122	0.0576360287	0.1733560639	0.0205481875	0.1734557893	-0.0275271149	0.0756273015	-0.2182811866	-0.0980564628	-0.00429095	-0.0695305916	-0.0200568999	-0.0652385732	0.0317346404	0.0437253938	-0.0133314474	-0.0202995994	0.0083298052	-0.1108318276	-0.0156266594	-0.0727950115	0.0218109476	-0.0202658399	0.1017420277	0.0899221795	-0.0479538011	0.067177719	0.0426235529	0.0064272023	-0.128474153	-0.0750080791	-0.0188965065	0.0704471752	-0.0052387928	0.0877663833	-0.0096597198	0.1225968962	-0.1761352725	0.1801756567	0.0799631122	-0.0502744948	-0.0527433533	-0.0487869516	-0.0429389645	-0.025672428	-0.0416263072	0.0915948254	-0.042719696	0.0330181186	-0.0352061994	-0.0033675608	0.0292795768	-0.010486658	-0.0772496126	0.0186203678	0.0788381098	-0.1691383254	0.0831842125	-0.012349854	-0.0307105295	-0.0829531626	-0.1355457453	-0.0080365333	-0.0781247213	0.0859770324	0.1979383644	0.0179568669	-0.0461537571	0.0248635518	-0.0295084371	0.0762740801	0.0892894871	-0.1128255359	0.0037290183	0.0513183719	-0.0869591909	-0.0451727445	0.0253892997	0.0649561103	0.0362029381	-0.0738543273	0.0606004627	0.0210861595	-0.0089932125	0.0764344802	0.0152064054	-0.0533636091	-0.0961686653	-0.0925416736	0.0	0.0	0.0	-0.1798142781108396	0.0115452015612333	0.0323331746125223	0.0001332916790895	0.0787255720525337	0.0271510599313273	0.0007371800553945	0.0061977156949986	0.1717141995280116	-0.0050650979917747	2.5655217666280187e-05	0.0294857663195457	-0.0003440087136251	0.0001309311713657	1.7142971635194296e-08	1.1834199504999609e-07	0.0072639270911101	-7.213690241569988e-05	5.2764636784963245e-05	5.2037326901322074e-09	-0.0020642786487091	-9.913431521998972e-07	4.261246339516268e-06	9.827612454136285e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
