global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42
626.6638237828527	-0.4116825559049175	0.1694825268364055	392707.5480381462	684.8239417442909	1.4654437511951528	2.1475253879169207	468983.8311861879	529.9652905246958	-0.5870066082142102	0.3445767580871513	280863.2091609252	534.9912632566864	675.7940704574451	0.955534	18.760855	0.0830913658037899	0.0389104878124351	-0.0259201618	0.0297895128	-0.0017448658	-0.0335674155	0.0524868116	-0.0210763947	-0.0218962868	0.038160296	-0.0766808984	-0.0505930608	0.1188282639	0.0120528002	0.00782358	0.0427278585	-0.0527593483	0.0870267525	0.0261860701	-0.0009382983	0.0217135854	0.0953951264	0.1407607963	-0.0631925235	0.0542233419	-0.1192029999	0.0502162984	-0.0242246913	-0.0648887677	0.0512662139	-0.001375059	0.0744564793	0.0164082609	-0.0112615495	-0.1014881657	-0.0559081488	0.047031026	-0.0707401079	-0.0312916049	-0.0568558683	0.0257420659	-0.0638291402	-0.1126962038	-0.0574208555	-0.0491763015	0.0583639943	-0.011441929	-0.00601986	0.0781498006	-0.0148473725	0.1330507699	-0.051119489	0.1182002212	0.0763388374	0.067611706	0.0064098324	0.0131706466	0.0105896786	0.056635386	0.0290039441	-0.0204704128	-0.0475597313	0.0117827498	0.0267318397	0.0211305045	0.0019841095	0.0370389278	0.0338344013	0.0764754333	0.0158797378	-0.0523089829	-0.0954857401	-0.0930052179	0.0	0.0	-0.0334691169317125	0.0111317303111064	0.0001239154197192	0.0011201817881886	0.0232672725352642	0.0030065568092822	9.039383847441751e-06	0.0005413659712302	0.2289510131322316	0.0175887493698211	0.0524185664142752	0.0003093641043943	0.0021840900983066	0.0003451459519322	1.1912572813518454e-07	4.7702495575209335e-06	0.0013438627686948	-0.0002591332112763	6.715002118641935e-08	1.8059671410840533e-06	-0.0001279675242292	0.000423007423063	1.6375687257350887e-08	1.789352799663999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
625.6680607175196	-0.995763065333108	0.9915440822815876	391460.5222020217	682.4800130137197	-2.3439287305711787	5.494001893997017	465778.9681632071	529.4274633577227	-0.5378271669731021	0.289258061534313	280293.4389573928	534.6449802276004	675.7563372785241	0.911181	17.890036	0.1173503393297484	0.0654500997250559	-0.0132170921	-0.0083511935	0.0088901555	-0.1002412833	0.0384464384	-0.0091951719	0.0040879698	-0.0009858426	-0.033148575	-0.0792439073	0.1068614833	0.0545722732	0.0069562095	0.0376760415	-0.1001314966	-0.0244012318	-0.0353553747	-0.0350752905	0.019303555	-0.0185604839	-0.0221863833	-0.0105843836	-0.035537141	-0.0039397586	0.0741158311	0.0549196248	-0.0337907185	0.0711942929	0.0602413694	0.1124914182	-0.0053671125	-0.0128313642	-0.0685852914	-0.035814926	-0.035242443	-0.0776431943	0.0271667728	-0.0643895482	0.0175552578	0.0449411768	-0.0532057588	0.0016134497	-0.0329423758	0.0576477761	-0.0281660606	0.0007239317	0.0699936107	-0.0491120398	0.1112890209	0.0012736292	0.066853683	0.0118371304	0.1408792883	0.0124806634	0.0334860729	0.0401050577	-0.0171371827	-0.0633178713	-0.0194597749	-0.0824044805	0.057895812	0.0089874408	0.1139859945	-0.0109663006	0.0526153797	0.0352587305	0.0754311665	0.0127230203	-0.0563331336	-0.0972825048	-0.0896938657	0.0	0.0	-0.049604505388487	-0.0161353884567745	0.000260350760651	0.0024606069548364	-0.0179403252437282	-0.0412075977789924	0.0016980661147152	0.0003218552698507	0.182224131149475	-0.0467268819827565	0.033205633973181	0.0021834014998304	0.0022851316136416	0.000101041515335	1.020938782119304e-08	5.221826491664262e-06	0.0012562632875032	-8.759948119160007e-05	7.673669105037495e-09	1.5781974475283475e-06	-0.0002049359499271	-7.696842569790001e-05	4.199874357252284e-08	5.924138554413155e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
626.6346635686835	0.966602851163998	0.93432107187837	392671.0015858372	681.3372256405704	-1.1427873731493037	1.305962980229486	464220.4150435896	528.8864098670942	-0.5410534906284283	0.2927388797212067	279720.834542104	533.7027097646529	702.4568014851322	1.118848	21.967333	0.0866951143596013	0.0452337723072024	0.0472579248	0.0078361171	0.0433693766	-0.0952640585	0.0605435684	-0.0075220875	0.0450310604	-0.0096534262	0.0218428974	-0.1102946644	0.0575384172	0.1134229676	0.0462455397	0.0579046175	-0.0731878552	-0.0681686777	0.0419664147	-0.0012832296	0.0296199283	0.0187498022	-0.0579031901	0.0129572607	0.0074466134	0.0116966055	-0.021630745	0.035890455	0.0264810087	0.0876442861	0.080563777	0.1533593887	-0.0170489998	-0.0270475095	0.0083630115	0.0177527483	0.0151822307	-0.0019963004	0.0104575069	-0.0311016394	0.0498383394	-0.0288646695	-0.0012734378	0.0979077677	0.0100201317	0.0690568548	-0.0844922905	-0.0274042937	0.0164133404	-0.1003084535	0.0783159206	0.0760054233	0.0846216865	-0.0125508708	0.0273143845	-0.0004039092	-0.0530466075	0.0361048975	0.0161437753	-0.0215971828	-0.0587595955	-0.110451155	0.0776460132	0.0199654324	0.0895872034	-0.0229369299	-0.0196556007	0.0297471316	0.0743679103	0.0095534918	-0.0602296717	-0.0986875473	-0.0858182988	0.0	0.0	-0.0497928847902358	-0.0001883794017488	3.548679900323703e-08	0.0024793313757336	-0.0385402534717371	-0.0205999282280088	0.0004243570429991	0.0014853511376657	0.1569516083445776	-0.0252725228048973	0.0246338073619496	0.000638700408924	0.0028049983623599	0.0005198667487182	2.70261436422936e-07	7.86801581284172e-06	0.0013340172204763	7.77539329731001e-05	6.0456740927853435e-09	1.7796019445273133e-06	1.0129046880424236e-05	0.0002150649968075	1.0259759070583195e-10	4.625295285182041e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
627.368353589084	0.7336900204004451	0.5383010460352055	393591.0510850779	683.4835330989811	2.1463074584106607	4.6066357060292304	467149.740017466	530.0202853850326	1.1338755179383495	1.2856736901799608	280921.50291963137	534.5405560620528	688.066612507721	1.035985	20.340425	0.0547217604044574	0.0385506101597517	0.0265339089	0.0372282767	0.0906677718	-0.0827869857	0.0283916135	-0.0227455151	0.0375723526	0.0326829736	0.0004042716	-0.0804221502	0.0721992518	-0.079429988	0.0549364404	0.1711264628	-0.0312903199	-0.0216305998	0.1576933226	-0.1317749298	0.0064240648	0.1283473958	0.0736716195	-0.0664870911	0.0954674688	0.0933957572	0.0328956266	-0.0006315593	0.0129468264	0.0754797293	-0.0601004135	0.1667324556	-0.0537287621	-0.016621267	-0.0132097215	-0.0551728767	0.1233272677	-0.0083511965	0.1372181329	0.1097178418	0.0863450223	-0.0159086982	-0.1404407293	0.0034040239	0.0233979994	0.0592664242	0.0450007874	-0.0645677287	-0.0389326489	-0.1030388549	0.0953377253	0.0849181206	0.0939840279	0.0135161166	-0.0333954449	-0.0271885308	-0.0241629106	0.0205904679	0.0637639174	0.0708308363	-0.0690611441	-0.0703918902	0.1024144907	-0.0240140198	0.0288725724	-0.0055114229	0.0570793712	0.0193206513	0.0732859323	0.0063743438	-0.0639897702	-0.0996952098	-0.0814028964	0.0	0.0	-0.0495011811135128	0.000291703676723	8.509103501371727e-08	0.0024503669316327	-0.0751195748521951	-0.036579321380458	0.0013380467526548	0.0056429505259745	0.1635389937038383	0.0065873853592606	0.026745002461664	4.339364587140193e-05	0.002836001515132	3.1003152772100025e-05	9.611954818101734e-10	8.042904593831e-06	0.0011460074536802	-0.000188009766796	3.5347672410723895e-08	1.313333083890576e-06	3.874966688309544e-06	-6.254080192114692e-06	1.501536683550864e-11	3.9113519049401336e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
629.1743760616171	1.806022472533073	3.261717171294473	395860.39549252513	686.1370154961006	2.6534823971195465	7.040968831823294	470784.0040338962	530.6021700712191	0.5818846861865268	0.3385897880183927	281538.6628842869	535.3698077355191	704.0425724621592	1.216479	23.884212	0.1172517067866089	0.0679403546454048	0.0631103604	0.1168962134	0.1185292733	0.019252357	0.0265405048	0.0246816113	0.041809004	0.065284511	0.0396562095	-0.0636174989	0.0148530178	-0.1611905013	0.0889793286	0.0370525105	-0.128917332	-0.0673508356	-0.0081451497	-0.0219570441	0.007298804	0.0517912255	-0.0254237577	-0.0332469227	-0.1303623022	0.137865724	0.011307811	0.0405963921	0.0494576921	0.0639309133	-0.1609789007	0.1057733055	-0.0964992468	0.0239253624	0.0216030171	0.0047454262	-0.0195439007	-0.0652963292	0.1165547334	0.008556775	0.023064901	-0.0454868808	-0.0204346264	-0.0463337743	0.0500679947	0.0780382425	0.0356745041	0.0450449693	-0.0322610496	-0.0512129753	0.0595490949	0.1400163495	0.0612340247	0.0415673005	0.0487310831	-0.0732559729	0.1043519755	0.0675582946	0.0058127049	0.1175132754	-0.0818756154	-0.0244361606	0.0444597314	-0.0544585337	-0.1375323694	-0.0437449567	-0.0588495514	0.0057399813	0.072185505	0.0031887773	-0.0676049112	-0.1003014349	-0.0764754333	0.0	0.0	-0.050328543128657	-0.0008273620151441	6.845279041034657e-07	0.002532962253453	-0.0386740025306409	0.0364455723215542	0.0013282797418456	0.00149567847174	0.1091148653004623	-0.0544241284033759	0.011906053829538	0.0029619857524671	0.0029849569499505	0.0001489554348185	2.2187721561968496e-08	8.909967993057793e-06	0.0008906665998793	-0.0002553408538009	6.519895161977261e-08	7.932869921405531e-07	0.0001106715589996	0.0001067965923112	1.2248193971401945e-08	1.1405512129303985e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
630.0718218412004	0.8974457795833359	0.8054089272919416	396990.5006782894	686.3925742836266	0.2555587875259562	0.0653102938817368	471134.7660317038	530.2657188696871	-0.336451201531986	0.113199411012317	281181.7326083861	535.0234098332216	719.5801224666508	1.193632	23.435646	0.1027318481385053	0.0771642143887861	0.0917617956	0.1171429766	0.1362295487	0.0279191406	0.0164971211	0.0056838248	-0.0374009422	-0.0141569014	0.079040463	-0.0402908163	-0.0053839367	-0.1415209937	-0.028858911	0.056731949	-0.0413409726	-0.1116746926	0.0889261326	-0.0005629549	0.1051972019	0.0439401415	0.0327258698	-0.0744624045	-0.0839793039	-0.0856457218	0.1201213727	0.1082766313	0.087806258	0.0283920134	-0.0993703176	0.0455275714	-0.0824791124	-0.1239159125	0.0970053589	-0.0514322836	0.031869149	-0.0601360402	-0.0223967549	0.0600496354	-0.0426277193	-0.1420190622	-0.0482475023	-0.0514895454	0.0759658169	0.0379694848	-0.0924407152	0.007507003	0.0001611863	-0.1522381903	-0.0504769471	0.0727498342	0.0478862898	-0.0139616623	-0.0060215741	-0.1073339303	0.0506362209	-0.0297930212	0.0175485193	0.0028960446	-0.0586409159	0.0722361987	-0.0613665103	-0.0175890831	0.040805348	-0.0561188253	-0.0428712188	0.028527949	0.0710669055	0.0	-0.0710669055	-0.1005037815	-0.0710669055	0.0	0.0	-0.0503531196289657	-2.4576500308702565e-05	6.040043674236573e-10	0.0025354366563689	-0.1148945848499352	-0.0762205823192943	0.0058095771690923	0.0132007656278389	0.1011802947278539	-0.0079345705726083	0.0102374520412153	6.295741017170308e-05	0.0032069834535303	0.0002220265035798	4.9295768291870936e-08	1.028474287121713e-05	0.0007940956207901	-9.657097908920003e-05	9.325954002246712e-09	6.305878549580142e-07	5.822666674272069e-05	-5.244489225687931e-05	3.3903447199678554e-09	2.7504667238356793e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
629.0983653765827	-0.9734564646176976	0.947617488505987	395764.7533194884	685.9107628668938	-0.4818114167327394	0.2321422412940094	470473.5746166442	529.6983185807433	-0.5674002889438725	0.32194308789359	280580.3087072666	534.6689977952568	719.9209467569987	1.076271	21.131395	0.0520131744016907	0.0329928229447586	0.08355386	0.0288952289	0.0866370858	0.0824928795	-0.0698843672	-0.055198679	-0.0994814438	0.1502560214	0.0869711564	-0.0367396723	-0.012034376	-0.0881525346	-0.0405556706	-0.0176336651	0.0024689173	0.0141910649	0.083755248	-0.0520844817	-0.0333516264	-0.0577776476	0.038605256	-0.0515847266	0.0021485916	-0.1198880926	-0.0614776905	0.1457609001	0.0936247201	0.0317685254	-0.047748788	-0.0705738115	-0.0406959738	-0.0272331918	-0.0211355091	-0.0775569825	0.0542088873	-0.0519211591	-0.092546096	0.1096610177	-0.0850842287	-0.0668404253	-0.0481834054	0.0583227689	0.0892503455	0.0719983752	0.0638101424	-0.03617347	-0.0871368697	-0.0856950257	-0.0626874901	-0.0543074957	-0.0499575758	0.0859442882	-0.0194802192	0.0052927624	-0.0959517273	-0.1382771735	-0.0435091318	0.0057436421	-0.0149139927	0.3116035665	-0.0234020611	0.0269437804	-0.0061810288	-0.2165444743	0.0338344365	-0.0922209352	0.0699304151	-0.0031887773	-0.0743679103	-0.1003014349	-0.0652113349	0.0	0.0	-0.0505027760594174	-0.0001496564304517	2.239704717554454e-08	0.0025505303897076	-0.1094976461863836	0.0053969386635516	2.91269469381382e-05	0.0119897345203584	0.0826586948510268	-0.0185215998768271	0.0068324598344751	0.0003430496619972	0.0036529806565569	0.0004459972030265	1.989135051075502e-07	1.334426767717888e-05	0.0007121657847353	-8.192983605479994e-05	6.712498035966397e-09	5.071801049476457e-07	8.919921627852773e-05	3.0972549535807045e-05	7.956500184703567e-09	9.592988247480212e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
627.828298165876	-1.2700672107066566	1.613070719712187	394168.37197786017	683.9312326924784	-1.9795301744154583	3.918539711421296	467761.931052253	528.7010361015667	-0.9972824791765332	0.9945723432724928	279524.7855748702	533.8696752200631	722.0228546048388	0.845523	16.600906	0.0848634696020908	0.0481864892061217	0.0875998288	-0.0202596557	-0.0085191197	0.1251983005	-0.1040537044	0.0149684807	-0.0368682813	0.0986105987	0.1004184368	-0.0240396833	0.0257232727	0.0355513537	0.0343738883	-0.086445989	-0.0140136356	0.0347564588	0.0282614808	-0.0406215407	-0.0134744622	0.0824990613	0.0928721928	0.0086594281	0.0317246377	-0.0796431541	-0.0212481496	-0.0353617677	0.099394192	0.0342802747	-0.0151652072	-0.092921027	0.057348231	0.0513069392	-0.0582734793	-0.0055729116	-0.0328193645	-0.0403130733	0.0183928114	0.0505571878	-0.0160914818	-0.0951377042	-0.134829005	0.0349455749	0.0834047186	0.0484034362	0.0354837657	-0.0149553666	-0.1078216255	-0.0349842651	-0.0732107272	-0.0336211274	-0.0845438046	0.1278986623	0.0121478437	-0.0515177433	-0.0882421112	-0.0830709803	-0.033045414	0.0753159637	0.0084135707	0.2648904221	0.0321048792	0.0516072103	-0.1164525527	-0.2059319492	-0.0703136501	-0.1960378756	0.0687763202	-0.0063743438	-0.0775004478	-0.0996952098	-0.0589455559	0.0	0.0	-0.0503968704998385	0.0001059055595789	1.1215987549720037e-08	0.0025398445561774	-0.0702324660514364	0.0392651801349471	0.0015417543710298	0.0049325992876661	0.0972072111019883	0.0145485162509614	0.0094492418902265	0.0002116593251044	0.003177985465513	-0.0004749951910439	2.2562043151483118e-07	1.009959161901188e-05	0.00080756630885	9.540052411469992e-05	9.101260001359442e-09	6.521633431896135e-07	4.071757830506292e-05	-4.848163797346481e-05	1.6579211830289303e-09	2.3504692205901056e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
627.9547715801868	0.1264734143107944	0.0159955245274298	394327.1951503246	682.9035914494441	-1.0276412430342816	1.0560465243850434	466357.3152145493	528.7917207730308	0.0906846714640323	0.0082237096385394	279620.68395810295	533.1827376922093	700.4695840125781	1.097036	21.539082	0.1646081124309518	0.0792060622645568	0.0568256892	0.0608850764	0.0120049878	-0.0665095185	-0.0658677177	0.1079438252	0.0330631641	-0.0184636235	0.0513316169	-0.0874725835	0.0621065278	0.0560200204	0.0130641492	-0.0841605915	0.0538813814	-0.0618316709	-0.006051709	0.1170006596	-0.155806661	0.0539603079	0.0499301533	0.003080679	-0.1105610181	-0.0792627543	-0.0377859854	0.0672395409	0.058748254	0.0941426655	0.0068952212	0.0115980576	0.0934397109	-0.0587101212	-0.0154923312	0.1302033458	-0.1165876588	0.0516123884	-0.0345897705	-0.0059072512	-0.127678795	0.0059592874	-0.0826722038	-0.039261008	0.0507265846	0.0754205212	-0.0850859886	0.0655353739	-0.0213236206	-0.0794448672	-0.0975271646	-0.0053473644	-0.0899711597	0.1224384258	0.0436578069	-0.0191462337	-0.0604281764	-0.1719309832	0.053455276	0.1414657186	0.0626665564	0.0980639413	0.0192475541	-0.0127349545	-0.1108145471	-0.1267012935	-0.0739330692	-0.1445222139	0.0676049112	-0.0095534918	-0.080457422	-0.0986875473	-0.0523089829	0.0	0.0	-0.0223917564921976	0.0280051140076409	0.0007842864105809	0.0005013907588058	-0.0452566722286604	0.024975793822776	0.0006237902770778	0.0020481663812124	0.1481981602326314	0.0509909491306431	0.0219626946963366	0.0026000768932438	0.0024043971261173	-0.0007735883393956	5.984389188489966e-07	5.7811255400811325e-06	0.0010952369980732	0.0002876706892231	8.27544254381509e-08	1.1995440819483945e-06	0.000192183659084	0.0001514660807789	3.6934558818915144e-08	2.2941973626531497e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
629.6317290530495	1.6769574728626822	2.812186365789993	396436.1142303328	684.9660995590103	2.062508109566238	4.253939702026497	469178.557545084	530.0102394749441	1.2185187019133537	1.4847878269126045	280910.8539482876	534.4070303947601	712.0626762195029	1.052491	20.664505	0.1932130708250818	0.1130505910653009	0.0733139452	0.0697838792	0.0343010826	0.0414183589	-0.0992795592	0.0572385175	-0.0350783069	0.0155534558	0.0748064785	-0.0758093988	-0.0581485791	-0.07523132	0.0264278868	0.0014067638	0.1108478394	0.0254014285	0.051352915	0.0482925922	-0.0811410811	0.0370649646	0.0357089842	-0.002044208	-0.0245644571	-0.0345763477	-0.0299531786	-0.0398513934	0.083030924	0.0873423111	-0.066604339	-0.0815998295	0.0009261177	-0.0089232462	0.0266018769	0.0436666155	0.02835868	0.1307752589	-0.0386499153	0.0503175302	-0.0232151914	-0.0257911793	-0.0313029124	-0.0131996362	0.0796610492	0.0839004095	0.065045385	0.0461929659	0.0378288444	-0.0314635958	-0.1009653631	0.0005287423	-0.0791309525	0.0195897298	-0.0275248273	0.0080346308	-0.1219528754	-0.1242603208	-0.0141378856	0.0429803806	-0.0571380659	0.1207409217	-0.0245638549	-0.00597551	-0.1570614836	-0.073412879	0.0608133725	0.016997945	0.0664164831	-0.0127230203	-0.0832321342	-0.0972825048	-0.0453433629	0.0	0.0	-0.0285760821380307	-0.0061843256458331	3.8245883693708985e-05	0.0008165924703594	-0.1152704743572883	-0.0700138021286279	0.0049019324885066	0.0132872822585542	0.0710940739957806	-0.0771040862368508	0.0050543673573175	0.0059450401144197	0.0031178626503037	0.0007134655241864	5.090330542025745e-07	9.721067506158812e-06	0.001112906645061	1.7669646987800028e-05	3.122164246734706e-10	1.2385612006209306e-06	0.0002592656241852	6.70819651012e-05	6.721866388414136e-08	4.499990041838614e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
628.8094495894524	-0.8222794635971695	0.6761435162536489	395401.32389299	686.1931250512183	1.2270254922079855	1.5055915585282496	470861.0048675569	529.8162494253957	-0.1939900495484607	0.0376321393238142	280705.25815519306	534.9907249929712	721.8764466112464	1.10622	21.71941	0.0997481222859408	0.0442166864674458	0.0779738173	0.0095854338	-0.0084620725	0.158286771	-0.1269708784	-0.0642927823	-0.0415904731	0.0356585484	0.0604583048	-0.0604797888	-0.0100050405	-0.0559145747	-0.0018507384	-0.0964690864	0.0635527697	0.0269628696	-0.1108728389	-0.1224393037	-0.0722002255	-0.0482255446	-0.0510877446	-0.0153329789	0.0423876746	-0.0341228741	-0.00422233	-0.0537388733	0.0664108878	0.0778383506	-0.0470696355	-0.1520468278	0.0098813182	0.046379653	-0.0632172316	-0.0520210241	-0.065685804	0.003653795	0.0618192061	0.0360949204	0.000210186	0.0244249439	0.0217446172	0.1130075316	0.0907814482	0.0705686355	0.081410537	0.0459687606	-0.0418709962	0.0531456779	-0.0964278066	0.0494516673	-0.0850789504	0.0092762278	0.0763751202	0.0200295367	-0.1199792518	0.0344217067	-0.0499889044	-0.0785006252	-0.1210827167	0.0419323696	0.0060668331	0.0585331511	-0.0307647048	0.0694981563	-0.0843568869	0.0344576254	0.0652113349	-0.0158797378	-0.0858182988	-0.0954857401	-0.0380925129	0.0	0.0	-0.0435472373017518	-0.014971155163721	0.0002241354869362	0.001896361876615	-0.0960870736019501	0.0191834007553381	0.0003680028645399	0.0092327257133865	0.0434616667188691	-0.0276324072769115	0.001888916473982	0.0007635499319171	0.0028031066277341	-0.0003147560225696	9.90713537438346e-08	7.85740676644684e-06	0.0011047537227537	-8.152922307299963e-06	6.647014214886936e-11	1.220480787938159e-06	-0.0001770486127373	-0.0004363142369225	3.134621127220242e-08	1.9037011334126345e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
