global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
595.66005014935	-2.5995178283715177	6.757492940021371	354810.8953439261	691.2835136413574	-3.908917465209925	15.279635749823182	477872.8962323408	491.5771457498724	-0.6967838027260314	241648.09022359128	0.4855076677413489	513.4487983720163	1003.9455106048348	0.77293	19.765358	0.0413153231553517	0.0209118602476485	0.0032281512	0.0336857699	-0.024661576	0.0823702792	-0.0415573141	0.0333422426	-0.0275696557	-0.0210463573	0.1013017202	-0.1143843393	-0.0028704131	0.0165267688	0.0498428816	0.0684768714	-0.0084851734	0.0411454766	0.0873703007	0.0513496765	-0.0425390994	-0.0437313841	-0.0599358238	0.0153217643	0.0111422884	0.0206341032	0.0249639486	0.0029349684	0.0142822698	-0.0394444566	-0.043524715	-0.0918250444	0.0921627909	-0.0612925304	0.0641131886	-0.0323105883	-0.0685502617	-0.0210451144	-0.0562065487	-0.1478905301	0.0276707108	0.0216056276	-0.0400236762	0.0361380614	0.0608191965	0.0236659814	0.0303133139	-0.0267762548	-0.0619807393	-0.0867590055	-0.0314981924	0.0600417742	-0.0072675752	-0.0225443989	-0.0454399839	0.0402738261	0.0099636261	0.0252903158	-0.1125506835	0.0853717211	-0.0216398555	0.0225582019	-0.0236182433	0.0252575698	0.0125767324	-0.1188347155	0.031700837	-0.0115843505	-0.0123317342	0.0556099162	0.0025736268	0.0383755556	0.0217762181	0.0002686493	-0.0078507546	-0.0318913529	-0.0841156131	0.0594558291	0.0332472724	0.0160973926	-0.0501225098	0.0285899243	0.0360916999	-0.0738314382	0.104795924	0.0166665137	0.0526484787	0.0399879557	0.0535762377	0.0084531404	0.0151596486	0.0610651352	-0.0271857966	-0.0939335243	-0.0863824638	-0.0105052926	0.0	0.0	0.0	0.0	-0.1628988085245311	-0.0025350241966606	6.426347677655149e-06	0.0265360218187118	0.1352416023438536	0.0092101775378097	8.482737027797434e-05	0.018290291004533	0.053323159344373	0.0163092128616213	0.0028433593224653	0.0002659904241656	0.0017478064141059	-9.532249973470012e-05	3.0548272611897244e-06	9.086378955671908e-09	-0.0040178789639753	-0.0001458362336279	2.1268207038800494e-08	1.614335136915523e-05	-0.0038390181797258	-2.405943782249993e-05	1.4738060584265191e-05	5.788565483347401e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
595.8128383422589	0.1527881929089289	0.023344231892376	354992.9383334588	688.9278528594971	-2.355660781860365	5.549137719194987	474621.5864455969	491.0855678645048	-0.4915778853675761	241165.0349648032	0.2416488173824577	512.9016244685572	1004.6748076236968	0.708534	18.118612	0.1552861624698958	0.0758185428407951	0.0249601763	0.0282700856	-0.0303356465	0.0420942203	-0.0692990573	0.0137078413	0.0448124278	0.0665283003	0.0285697348	-0.0311105197	-0.0181480061	-0.0168760153	0.0186602076	0.0339927245	-0.0355591722	-0.0216992279	0.0112288071	0.071227291	-0.0649104421	0.0454093604	-0.025527128	0.0127170415	-0.0438932401	-0.0182168481	-0.0697667983	-0.0976516887	0.0430819578	-0.0351586935	0.013300172	-0.0017013421	0.0089248211	-0.0492522936	-0.029265137	-0.0565484017	0.0652847507	0.0039644072	-0.0171148646	-0.0472646366	0.0390064726	0.01640643	-0.0067389116	0.0074162969	0.0624807245	0.0055169854	-0.0091904489	0.0367993872	0.0130586124	-0.0837379045	0.0140399038	-0.0370670722	0.006027082	-0.015639168	-0.0512167898	-0.0056064696	0.117798138	0.0316383579	0.0049643584	0.0249022579	0.0127696885	-0.0226769454	-0.0867902329	0.040839395	0.0721472523	0.0670229769	0.0287744796	0.0214267908	0.0222780432	0.053980909	-0.0634539278	0.0061044029	-0.0107229145	0.0984360535	0.0406530418	0.0128355449	0.0029120294	-0.0026787342	0.003819883	0.0566295801	0.0111048943	-0.0123464482	0.0456784744	-0.0737507779	0.0689433478	-0.028716478	0.0749969644	-0.0032989622	0.0571703685	0.0049619729	0.0797314024	0.0597675591	-0.0302900726	-0.0956109317	-0.082849909	-0.0024284557	0.0	0.0	0.0	0.0	-0.1512714361200124	0.0116273724045186	0.0001351957890333	0.0228830473858109	0.0834673532117165	-0.0517742491321371	0.0026805728731965	0.0069667990521694	0.009961295659103	-0.0433618636852699	9.922741120806428e-05	0.0018802512222599	0.0013995262933526	-0.0003482801207533	1.958673845785268e-06	1.2129904251193324e-07	-0.0042320019049999	-0.0002141229410246	4.584863387302433e-08	1.790984012392278e-05	-0.0042470686629073	-0.0004080504831815	1.80375922274492e-05	1.665051968246557e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
595.6723582282449	-0.1404801140140534	0.0197346624334014	354825.5583571985	690.0269168090821	1.099063949585002	1.2079415652773835	476137.1459210479	491.28603120283645	0.2004633383316445	241361.9644550344	0.0401855500150673	513.2550953101698	1001.3696317009432	0.820422	20.979815	0.1372273899798284	0.0807106621586562	0.0069546421	0.0074508993	-0.0209241259	0.0342766955	-0.0412313091	-0.0025921188	-0.0098910296	0.0861722359	0.0799129718	-0.0965319803	-0.0724330675	0.0076077285	0.0354323551	0.0356086806	-0.0051237453	-0.01176975	0.0257334999	-0.1466870805	-0.0266497499	-0.0267235167	-0.1738458992	-0.0413821956	-0.1123051358	0.0057103043	-0.039444927	-0.0663062281	-0.0070872774	-0.027181817	-0.0601886222	-0.0501231342	-0.0245764829	0.0708651719	0.0207197811	-0.0554667291	-0.1167296387	-0.0807543996	-0.0922628111	-0.0456112737	0.107188069	-0.1028123507	-0.0280210053	0.02244483	0.0452467199	0.0147219787	-0.0207147959	0.0784763097	-0.0957614727	-0.0175504785	0.0812665199	-0.0250479324	-0.0045182978	-0.1705309872	0.035704875	0.0119478697	0.0099089523	0.0206909999	-0.0515470817	0.0845196054	-0.0401170758	0.0801438058	0.0751749609	-0.0450678697	0.1195355138	0.0164999905	0.0616386901	0.0058373308	0.0010682009	0.02863192	-0.0226139584	0.0171393718	-0.0139101014	0.0302917727	0.0748082501	-0.0081017324	-0.0154793169	-0.0909949022	0.0004920165	-0.0011045826	-0.0438569761	0.0224635528	0.1377774503	-0.0702443985	0.0931928672	0.0615912894	-0.0348011975	-0.0052667803	-0.0539497768	0.0349760692	0.0344995704	0.0584546282	-0.0333632235	-0.0970673078	-0.0789769061	0.0056639705	0.0	0.0	0.0	0.0	-0.168043465296833	-0.0167720291768206	0.0002813009627081	0.0282386062289679	0.1518639679285343	0.0683966147168178	0.0046780969047208	0.0230626647549988	0.045443740721538	0.035482445062435	0.0020651335707663	0.0012590039076087	0.0013990074262413	-5.188671112999962e-07	1.957221778678306e-06	2.6922307918880273e-13	-0.0044048935098366	-0.0001728916048367	2.9891507023009755e-08	1.94030868330006e-05	-0.0040889531143802	0.000158115548527	1.6719537571599536e-05	2.50005266860257e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
596.4929671043992	0.8206088761543242	0.673398927623263	355803.8598050099	688.0123155212402	-2.014601287841856	4.058618348974065	473360.9463088986	491.0547522631559	-0.2312789396805783	241134.76972022935	0.0534899479397725	512.1728515211258	994.2262607085096	0.74428	19.032709	0.0668424375293348	0.0326876110042064	0.0012525729	-0.0001435303	-0.0400004257	-0.0417438395	0.0181417504	0.0182201207	-0.0619956782	0.0084432575	0.1575176215	-0.0017134606	-0.0288782352	0.0188062396	0.0075023205	-0.0105903791	0.0259767466	0.0783719957	0.0264211701	-0.0355177658	-0.0062638445	-0.0424460713	0.0168695866	-0.0023815245	0.0777546695	0.0165109909	0.0036681483	0.0471038544	0.016920732	0.0045473855	-0.0353080494	-0.084601277	0.0461271853	-0.0115891339	0.0993237257	-0.045812677	0.0691647011	0.0245761887	0.0097863006	-0.0156958806	0.0086859349	-0.0120214882	-0.0020112721	0.0047458696	-0.0327701841	0.0223654133	-0.0091856525	-0.0593982276	-0.0654211379	0.0016528736	0.0283829557	0.0913236337	-0.0245976476	0.0244791275	0.0211495034	-0.0284477622	0.0136741823	-0.0656847106	-0.0885898315	-0.0328228381	-0.0275151864	0.1068117948	-0.0139826184	0.0578978182	0.0358810784	-0.1169984585	0.0170284426	-0.0106523761	-0.0057101342	0.0335899601	0.020532874	0.0337067707	0.0250428573	-0.0105113525	0.0113459685	-0.0719897061	-0.0561065016	0.0394089366	0.0316860734	-0.0510827143	-0.0415737107	0.0300406732	0.0836383233	-0.0163798812	0.0547203637	0.1010905976	0.0378732548	-0.0194815089	0.0009472072	-0.1072613403	0.0191841926	0.0571266799	-0.0364020914	-0.0982992856	-0.0747793702	0.0137200373	0.0	0.0	0.0	0.0	-0.1651120384338327	0.0029314268630002	8.593263453119762e-06	0.0272619852357754	0.157481554541107	0.0056175866125726	3.155727934975596e-05	0.0248004400206836	0.0623908548205349	0.0169471140989969	0.003892618765237	0.0002872046762844	0.001344067915673	-5.493951056829982e-05	1.806518561941563e-06	3.0183498214843277e-09	-0.0040040253203788	0.0004008681894577	1.6069530531917437e-07	1.6032218766234554e-05	-0.003717834615311	0.0003711184990692	1.382229422680469e-05	1.3772894035137594e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
598.4838116891161	1.9908445847169105	3.963462160496648	358182.8728539334	689.9086064147949	1.896290893554692	3.5959191529784524	475973.8852052044	490.5987243652344	-0.4560278979215013	240687.1083487952	0.2079614436827032	511.8588224977837	1017.2635249059756	0.820034	20.969896	0.1022373495803533	0.0638433077014044	0.0459162775	0.0581939189	0.0006455326	-0.0749459116	0.0308222289	0.0438980648	-0.0318991842	0.0231964839	0.056723556	0.0985034737	0.0202759662	-0.0628131127	0.0273389275	-0.0099981849	0.061880952	0.0588552756	-0.0526144517	0.0496574232	0.0132040903	0.0175131377	0.0070140339	0.0027884591	0.0733516503	-0.0338955295	0.0652826917	0.0124438742	-0.1908809358	0.0209718315	-0.057277935	-0.0618165697	0.0718280093	0.0166915908	0.0472510215	-0.0442126095	0.050441855	0.0432433639	0.0611684282	0.0525574755	0.0078939942	-0.0957992152	0.067511094	0.0239150559	-0.0026930095	0.0389375564	-0.0328559901	-0.0890862551	0.0309752054	0.0129560135	0.017675764	0.0226710614	0.0111129252	0.0194542094	0.0006734495	-0.0276810903	0.0178365053	-0.0355856145	-0.0291524166	0.0324340086	0.1542370024	0.0677348779	0.0759028245	0.0039544249	0.0196986294	-0.1053350238	0.0005530446	0.00488971	0.0364796384	0.0583444014	-0.0252167676	0.0115569858	0.0367533582	-0.0019434624	0.0273059617	-0.0276412695	-0.0243898949	0.0724886805	-0.0082477119	-0.0190833075	0.0208709938	0.0160270062	0.0038818103	0.1232639655	-0.0171292678	-0.0638936702	0.0587945352	-0.0362095314	0.048636946	-0.078771708	0.0713656038	0.0557840552	-0.0394035537	-0.0993040172	-0.0702745499	0.0216880296	0.0	0.0	0.0	0.0	-0.1645419533017076	0.0005700851321251	3.249970578701091e-07	0.0270740543963413	0.1017114789400039	-0.055770075601103	0.0031103013325527	0.0103452249481628	0.0378229462237698	-0.0245679085967651	0.0014305752610461	0.000603582132819	0.0013210790509089	-2.29888647641e-05	1.7452498587503605e-06	5.284879031420785e-10	-0.0037966106838194	0.0002074146365594	4.3020831459068075e-08	1.4414252684491611e-05	-0.0039140167189947	-0.0001961821036837	1.5319526876570036e-05	3.8487417805762064e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
598.0275469924684	-0.4562646966477359	0.2081774734070505	357636.946961829	689.326025466919	-0.5825809478759538	0.3394005608280448	475170.3693860194	491.4748860705983	0.876161705363927	241547.5636381076	0.7676593339462249	512.7076817510443	1013.9555306058764	0.779016	19.920969	0.0666448079487366	0.0292247837578008	0.0112594423	0.0327437655	0.0341646334	-0.0193022327	0.0274363177	0.0314505571	0.0392726377	0.0496205458	-0.0238062966	0.0266066768	-0.063652177	-0.0083448534	0.0713288085	0.028006692	0.0322810406	0.0420756269	-0.0372404756	0.010826874	0.0406934676	-0.0994942865	0.000543674	-0.0411809757	0.0373464237	0.0214856055	-0.0575548908	0.026292771	-0.0714244757	0.0796088687	-0.0475587699	0.0887341515	-0.0167639184	0.0258732207	-0.0083950615	-0.0047257079	0.0169024809	-0.0627152158	-0.0148932611	-0.0711944606	-0.0483415377	-0.108865764	0.0077771737	0.0571874199	0.0036086744	0.0557376829	-0.0833654059	-0.0115320837	0.0083679675	0.0388490079	-0.0443442592	0.047292956	0.0496157205	-0.0461507111	-0.0080071299	-0.0600351191	0.003045506	-0.0454950881	-0.017998157	-0.0869867539	0.0537478849	0.056202262	0.0335731379	0.017063998	-0.0309383713	0.0162443136	-0.0394192856	-0.0055717548	0.0100010437	0.0430485297	-0.0443118664	0.0105950048	0.0280756408	-0.0131245093	0.0565744384	0.0220602991	-0.0668406373	-0.0446242997	0.0040948401	-0.0138996581	-0.0158069114	0.0401026947	0.0945558719	0.1003997841	-0.0112808589	-0.0707552888	0.0329498894	-0.0256379159	0.0581514657	-0.0130522026	0.0384125381	0.0544270991	-0.0423645263	-0.1000791797	-0.0654809563	0.0295167975	0.0	0.0	0.0	0.0	-0.1747850855060306	-0.010243132204323	0.0001049217573552	0.0305498261153504	0.1213323969288353	0.0196209179888313	0.0003849804227244	0.0147215505444964	0.0263650995733826	-0.0114578466503871	0.0006951184755143	0.0001312822498637	0.0011362304333348	-0.0001848486175741	1.2910195976361872e-06	3.4169011419055945e-08	-0.0037308973160188	6.57133678006001e-05	4.318246707696946e-09	1.3919594782676288e-05	-0.0041699129557239	-0.0002558962367291	1.738817405831403e-05	6.548288397216669e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
596.7664539325218	-1.2610930599465746	1.5903557058454147	356130.20053919667	689.4507361602783	0.1247106933593613	0.0155527570381726	475342.3175919497	491.1466243917292	-0.3282616788691257	241225.00665139031	0.107755729813977	512.9260253740754	1014.9109494122324	0.789683	20.193756	0.1923101768732824	0.1028401132911102	0.0270997812	0.053063827	-0.0015796205	0.0078362552	-0.0012243489	-0.0368258774	-0.026781482	-0.0566936986	0.0473349827	-0.0211217486	0.0208333506	-0.0275851294	0.0391599376	0.0305455789	0.0202639123	0.0731631244	-0.0195696955	-0.0343592068	0.0539360539	0.0009246012	-0.0633199615	-0.0727559273	0.0379696498	0.0304426086	-0.0031437533	0.0739877969	-0.0843601846	0.0354869474	-0.0321899586	0.0097052214	-0.0385645254	-0.0142139424	-0.0926869274	-0.0217369561	0.0210963541	0.0068365955	-0.0399436635	-0.0377597928	-0.0484548828	-0.0183775098	0.0116175137	0.0361653353	0.0433675824	0.0090327173	-0.0321229044	-0.0639068603	-0.0361604178	0.0418948663	-0.0215221803	-0.0106004796	-0.0096441625	-0.0957176077	0.0797193097	-0.0421624184	-0.0265570132	-0.0646459485	-0.0723812355	-0.011119638	0.0707628638	0.0054255615	0.0597021837	-0.036584769	0.0189364385	-0.023223065	-0.011177354	-0.0241259713	0.0101632729	0.028905368	0.0401186886	0.0357508762	0.0119898975	-0.0322110516	0.0076340998	-0.112727717	-0.1062458193	0.043314121	-0.0098452583	-0.0496211055	-0.0237158214	0.0462354884	0.0582914581	0.0012850014	-0.0456499849	-0.0613884581	0.0074936581	0.0664415977	-0.0324103891	0.0622084334	0.0126752116	0.0530561602	-0.0452819664	-0.1006229812	-0.0604182874	0.0371560849	0.0	0.0	0.0	0.0	-0.1740579508978612	0.0007271346081694	5.287247383976987e-07	0.0302961702707622	0.184863765346293	0.0635313684174577	0.0040362347729947	0.0341746117380092	0.0958639035179729	0.0694988039445902	0.0091898879977032	0.0048300837497285	0.0016542419395273	0.0005180115061925	2.736516394491043e-06	2.683359205478226e-07	-0.0040522055649063	-0.0003213082488875	1.0323899080315179e-07	1.6420369940257588e-05	-0.0038381753127426	0.0003317376429812	1.4731589731346756e-05	1.1004986377078823e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
597.455522242624	0.6890683101022432	0.4748151359871612	356953.10105820664	688.8718814849854	-0.5788546752929733	0.3350727351085335	474544.4691006637	492.0650972453031	0.9184728535739168	242128.0599270296	0.8435923827522137	513.0430731700972	985.2187128671354	1.113424	28.47246	0.131503134549688	0.0752268528252979	-0.0576530072	-0.0008321096	-0.0550298753	-0.0157775351	0.0187012237	-0.0141337291	-0.0476985746	-0.0324898263	0.1203758312	0.0604076113	0.059657484	0.0847980407	0.0259200359	0.0033892361	-0.0131093392	0.0779244299	0.0719071734	0.1150716219	0.0120427646	-0.1011797378	0.0249484429	0.0278012151	0.0277369491	-0.0182567239	0.0153559016	0.1536761712	0.0721506016	0.0915280549	0.0493233895	0.0017780558	-0.0693118357	-0.1318111601	0.0477551703	-0.1205139706	-0.0415023239	0.023706514	-0.1416966159	0.0176540949	0.0020116966	-0.0438312931	-0.0550690287	0.0165067147	-0.0363927003	-0.0007031458	0.0346539485	-0.122984105	-0.0256604531	-0.0091065669	-0.0340327805	0.172205446	0.0045439173	0.0832952842	-0.1149820123	-0.0114064588	-0.0812061465	-0.0339962682	-0.0338572641	-0.1309367587	0.0018994019	0.0006523139	-0.1537786046	-0.0887526959	0.1243813094	-0.0338769786	-0.0086500826	-0.0610184731	-0.0266680533	-0.0014874089	0.0173169671	0.0455262005	0.0716709094	-0.0171669329	0.0690709974	0.0002144862	-0.1475235633	0.1327045016	0.0621483366	0.0552065307	-0.0723571738	0.0494141769	0.0286177605	-0.0150462229	-0.0022758113	0.0978197892	-0.1036487075	0.0442598097	0.0182734192	-0.1008879006	-0.0093407451	0.0516715908	-0.0481528762	-0.1009341646	-0.0551073469	0.0445568522	0.0	0.0	0.0	0.0	-0.1874476164757368	-0.0133896655778756	0.0001792831442873	0.0351366089224349	0.1853878845425498	0.0005241191962568	2.747009318848803e-07	0.0343686677351617	0.0915169210364723	-0.0043469824815006	0.0083753468359959	1.8896256694473132e-05	0.0028934798252529	0.0012392378857255	8.372225499145553e-06	1.535710537417655e-06	-0.0033700787579762	0.0006821268069301	4.652969807326544e-07	1.1357430834962409e-05	-0.004181657965968	-0.0003434826532254	1.748626334434363e-05	1.1798033306676039e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
600.0324107801633	2.576888537539276	6.640354534901307	360038.89398665464	689.9867945098877	1.1149130249023074	1.243031053096813	476081.77659802994	492.0205659866333	-0.0445312586697923	242084.23735380697	0.0019830329987159	513.0985531589731	1007.67039464983	1.244637	31.82782	0.158482663199066	0.0871350908418682	-0.0718001371	0.0092005844	0.0569208771	0.0011036236	0.091221561	0.0158449007	0.0393898967	0.0995453062	0.0075979708	-0.0161156984	-0.0511616298	0.0712386093	0.0482760571	-0.0159319837	0.0764861982	-0.0029245523	-0.0433636766	-0.0648761292	0.0489473927	-0.0890500699	-0.0015922029	-0.0318817645	-0.0306955534	0.1459128725	-0.0178826858	0.0581688823	0.0482368455	-0.0518583643	0.0273289536	0.0121014431	0.0841602007	-0.1536756541	0.0306246914	-0.0023961994	-0.0161010029	0.0892680299	0.1312100804	0.0009715891	0.0599593348	0.0124732335	-0.0525789744	0.0435821046	-0.0698589657	0.0625741496	-0.0659686147	0.0314477239	-0.030686584	0.0776346039	-0.0109036817	0.0111441876	0.0342256727	-0.0809734552	0.0326155456	0.0419384928	0.00559317	0.0006729846	-0.0916608812	-0.0877311265	-0.0272885158	-0.0725286941	-0.068223231	0.1162204594	0.0431603373	-0.1197252391	0.0409446387	-0.046171534	-0.0460197435	0.0168336107	-0.0415060661	0.0420519653	0.0022744401	-0.0116205333	0.1177392604	0.0627878796	-0.1254314439	-0.0575131616	-0.0370772682	0.0013887081	-0.075184419	0.0484397096	0.1622846917	0.1459357967	-0.0464848938	0.0023717596	-0.0123158023	0.1099094816	0.0205218553	-0.0645792083	0.0497427602	0.0502737465	-0.0509743057	-0.1010120104	-0.0495699584	0.0516715908	0.0	0.0	0.0	0.0	-0.1895367864179888	-0.002089169942252	4.364631047609227e-06	0.0359241934056583	0.2205438094619296	0.0351559249193798	0.001235939056937	0.0486395718919799	0.0213336134265631	-0.0701833076099092	0.000455123061834	0.0049256966670671	0.0035798635663813	0.0006863837411284	1.281542315390424e-05	4.711226400854185e-07	-0.0031236687725537	0.0002464099854225	6.07178809159167e-08	9.757306600627138e-06	-0.0042699494539676	-8.829148799959982e-05	1.823246833943821e-05	7.795386853183479e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
597.4226741278104	-2.6097366523529217	6.810725394634234	356913.851562024	693.5185093688965	3.531714859008844	12.473009845343856	480967.92283725616	491.28391950780696	-0.7366464788263443	241359.88956695332	0.5426480347672517	513.5841124362904	1007.7499115721336	1.088335	27.830891	0.0264018891265658	0.0131361859082547	-0.0421199876	0.0339290908	0.0332512597	0.1148916985	0.0444487841	0.0136698845	0.0376040938	-0.122891525	0.094658305	-0.1561684481	-0.0141328635	0.0384551952	0.0116343097	0.0089091045	0.006919707	0.0869323224	0.0431547939	0.0658120984	0.0323244195	-0.0712804526	-0.0418715768	-0.0835982268	-0.1308032593	0.0554523268	0.0132724393	0.1082472226	0.0401137383	0.0232032376	0.0233190991	-0.0305881075	0.0439128831	0.0330075755	0.0245410206	-0.0077027861	0.0155511642	0.0598274545	-0.0444691944	0.0516889345	-0.0118844605	0.1258400802	-0.0551787075	0.0202159734	0.0064992365	0.0007834993	-0.0148050039	-0.0689856924	-0.0381593608	-0.0039562064	-0.1159134338	0.0237832359	-0.0888095534	-0.1553532479	-0.0374766836	0.0582776108	0.0489674001	-0.1134076934	-0.1357555503	-0.0298736434	-0.0673944984	-0.019440356	0.0242608252	-0.0103778164	-0.0034354526	0.063359769	-0.0269902774	-0.0523719392	-0.0476481649	0.0358851119	-0.0072737645	0.076021713	-0.0261057092	-0.0118607827	0.0177542373	-0.0696194165	-0.167753844	-0.0449906547	-0.0303210889	0.0577289721	-0.107810491	0.0723905194	0.060631677	-0.0566299107	0.0639113155	-0.0301694206	-0.0614976189	0.0642836131	-0.0260714685	0.0694154645	0.0123219662	0.0488629865	-0.0537433556	-0.1008563388	-0.0438288763	0.0584546282	0.0	0.0	0.0	0.0	-0.1917367347420508	-0.002199948324062	4.839772628543232e-06	0.0367629754495435	0.2184011026232326	-0.002142706838697	4.591192596598989e-06	0.0476990416270437	0.0229934534580849	0.0016598400315218	0.0005286989019291	2.755068930242296e-06	0.0034400684915547	-0.0001397950748266	1.1834071226587429e-05	1.954266294577471e-08	-0.0033187465037496	-0.0001950777311959	3.805532120853996e-08	1.1014078356150197e-05	-0.0041968343813444	7.311507262320032e-05	1.761341882443443e-05	5.345813844695857e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
