global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39
547.387874205284	-1.666145577326006	2.7760410848430093	299633.4848269798	585.4415322452611	3.5930911378363817	342741.7876776791	12.910303924798344	473.4789451706303	-0.971416565954712	224182.31151989277	0.9436501446112454	472.6278024395223	546.9813935314065	0.987629	26.23381	0.1570940684646729	0.0922144277059941	0.0077567189	-0.0249027891	0.0060064663	-0.0310738977	0.0271148988	-0.0429269686	0.0019091056	0.0138112906	0.1621264199	-0.0592176715	-0.0053697472	0.0243208604	-0.0036428698	-0.0009796147	-0.0440723718	-0.0801141696	-0.0219846894	-0.0302976156	0.0740940661	0.1304446808	0.0420226561	-0.0476148933	-0.0989677316	-0.0645211369	-0.0685066458	-0.0261858286	0.0036674032	0.0359698876	-0.0997543307	-0.016386649	0.0010875542	-0.0025849684	-0.0357850287	0.0265680506	-0.0906218651	0.0124890088	0.0619897569	0.1370335188	0.0245577747	-0.0174053072	0.0906275677	0.0243348512	-0.0254476076	-0.0666976654	0.0566012836	0.0617663348	0.0658475144	-0.0249440518	-0.0014409343	0.0219057025	-0.0343707225	0.0168830483	-0.0102232719	-0.0092697852	0.0085467365	-0.061591742	0.013968356	-0.0366943695	-0.0181823155	-0.0037151075	-0.0394635092	-0.0313109236	0.0289310007	0.0880539973	-0.0272283046	-0.1407056429	0.0579473405	0.1003111077	-0.0372261239	0.0155290427	0.0227074709	-0.0662822901	0.0699654526	0.0898129658	0.059354305	0.0160001183	-0.0308303106	-0.0709624373	0.0	0.0	0.0	-0.1147506510891958	0.011775500393071	0.0131677119253943	0.0001386624095072	0.0262223214784285	-0.0343020855092389	0.000687610143718	0.0011766330702831	0.1719482553864537	-0.0161405580040679	0.0002605176126826	0.0295662025304451	-0.0069743239785651	0.0017007830528337	2.8926629928063206e-06	4.8641194957988125e-05	0.003963070096093	3.443688924929973e-05	1.570592458654658e-05	1.1858993411685355e-09	-0.0021527155354492	0.0001622985490828	4.634184176564336e-06	2.6340819034414425e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
546.9411619116194	-0.4467122936646319	0.1995518733111163	299144.63459323224	578.3437349617137	-7.097797283547379	334481.475769465	50.37872627833256	472.8912655963143	-0.5876795743159846	223626.1490772839	0.3453672820682169	471.59604161687935	547.6766092237928	0.926553	24.611486	0.0756251788867305	0.041964735478109	-0.0099472328	-0.0020188439	0.0147430308	-0.0518503271	-0.0197089822	-0.0394654974	-0.1066622117	0.1656503636	-0.0480729255	-0.0266894726	0.0464714113	-0.1305988339	0.0073827263	0.0408295544	-0.0969364781	-0.1041393377	-0.0654209364	0.0136894367	0.0276689044	-0.0239704432	0.0384367652	0.0388469245	0.0166256845	-0.0831136628	0.0568793966	0.0737870953	0.0039951758	-0.0561698335	0.0922733006	-0.0956282993	-0.0275390043	0.0050839901	-0.0774039486	0.025967364	-0.1316734633	0.0390836494	-0.0221064874	-0.0384528149	0.0149755362	0.001999935	-0.006481008	-0.1326791719	0.0390577699	0.0402058264	0.0606894015	0.0500677091	-0.0352489084	0.0416456454	-0.0598008361	0.0285513853	-0.0068811678	0.0254971446	-0.022030547	-0.0293597015	0.02307162	-0.0587071278	-0.0789790807	-0.0231269708	-0.03303766	0.0490218034	-0.0154407511	0.027853934	0.0024064661	-0.0872334284	0.0001751849	0.0168415173	0.0095304566	-0.0084391597	-0.0370823078	0.0172747488	0.0601634586	-0.0069208879	-0.0827651675	0.0890732402	0.0567276952	0.0112243504	-0.0368824449	-0.0764344802	0.0	0.0	0.0	-0.1157766786502918	-0.001026027561096	0.0134042393192929	1.0527325561286095e-06	0.0632636020208678	0.0370412805424393	0.0040022833406547	0.0013720564642236	0.1867631708851789	0.0148149154987252	0.0002194817212343	0.0348804819990865	-0.0071299492994769	-0.0001556253209118	2.4219240508900773e-08	5.083617701311114e-05	0.0042009597587744	0.0002378896626814	1.7648062894841863e-05	5.659149161067029e-08	-0.0022140596575454	-6.134412209619997e-05	4.902060167170054e-06	3.7631013157534905e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
547.6518850364813	0.7107231248619428	0.5051273602135247	299922.5871840113	576.5106043291919	-1.8331306325218293	332364.47690401005	3.360367915889882	473.0879978847382	0.1967322884238456	223812.25374259	0.0387035933084831	471.61901818370217	547.5318907917755	0.9482	25.186495	0.4625405391604944	0.2569753374988344	-0.0403576825	0.0344622216	0.0257115125	-0.1195362026	-0.0157360708	0.1008215498	-0.0763124733	0.1329959687	-0.0317245829	0.0019793929	0.0809184296	-0.1751489252	-0.0061251628	0.0529597839	-0.062917272	-0.1781396834	0.0217346336	0.002509915	0.2312947332	-0.1141280324	-0.0655927916	0.0317651583	-0.0082873716	-0.0292266395	0.1574931994	0.1166163532	-0.1741978766	-0.0873733136	0.0746361525	-0.0583453935	-0.0269146816	-0.00831274	-0.0304411867	-0.033794428	-0.1865884934	-0.0742168729	-0.0135350088	-0.0927599153	0.2551778333	0.0054487523	0.0108548841	-0.1538052962	-0.0066257048	0.1599889769	0.0918089732	-0.0593448861	-0.0333128269	-0.0721121408	-0.1092956331	0.0414211887	0.0308866348	0.0909731021	0.0170456427	-0.0290016569	0.0887954356	-0.0856280821	-0.1162861532	-0.1232554698	-0.0648345117	-0.0650357736	-0.087496466	-0.0139782212	-0.0274243549	-0.0463571469	0.1020929994	0.0306595138	0.0160351202	0.0635013217	0.032754195	-0.0480215552	0.1136389763	0.1361411787	-0.1598177301	0.0883108628	0.054043384	0.006422897	-0.0427845557	-0.081420825	0.0	0.0	0.0	-0.0821575120317419	0.0336191666185499	0.0067498567832458	0.0011302483641258	-0.1600215014786812	-0.223285103499549	0.0256068809354915	0.0498562374448043	0.1026256910672884	-0.0841374798178905	0.0070791155101059	0.0105320324670385	-0.0049323669800669	0.00219758231941	4.829368050583436e-06	2.4328244026054268e-05	0.0042064425102823	5.48275150790041e-06	1.769415859231006e-05	3.006056409738422e-11	-0.0019871489439732	0.0002269107135721	3.948760925533804e-06	5.148847193384494e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
550.7433089445226	3.0914239080412926	9.556901779209298	303318.1923471619	585.4549168934022	8.94431256421035	342757.45971466054	80.00072724629112	474.60290858632914	1.5149107015909635	225247.9208386035	2.2949544337948256	473.4339307176134	552.5219827553783	1.497882	39.787373	0.4518972638258999	0.2740562651512572	0.0097245993	-0.0836339237	0.0676215093	0.1264467594	0.0273331964	-0.0400728092	0.0616468374	-0.0611483054	-0.0178625792	-0.0150397383	0.023743269	-0.0034214811	-0.0257390245	-0.1094473378	-0.0033551215	-0.0022916248	0.0886096013	-0.1097215927	-0.0855756462	-0.019179727	0.0716605894	0.0708438426	-0.1265337917	-0.1092958644	-0.0052170655	-0.1008483773	0.0006639446	0.0358992081	-0.01945159	0.0649079907	-0.0325929511	-0.0257406623	0.0674436791	0.0825455666	0.0361366731	-0.0688645118	0.1006033098	-0.0064811828	-0.083618283	-0.0344488067	0.0952731727	-0.1251931851	-0.0369676694	-0.1562319832	-0.0103437137	-0.0424906738	0.0017732689	0.0051653425	0.1084832406	0.0075784913	-0.0673562736	0.0866924834	-0.0157395325	0.0471421713	0.0516654953	-0.0017110138	0.1446478716	0.0323784763	0.0199842317	0.0781915853	-0.0160688422	0.0135174869	0.002025861	0.1477343715	0.0304688522	0.0417360572	0.1219670014	-0.0132630494	-0.0334929753	0.0107710557	-0.0039918834	-0.0214939349	-0.0599174979	0.0875260273	0.0513041019	0.0016067456	-0.0485126352	-0.0858897861	0.0	0.0	0.0	-0.096226302104398	-0.0140687900726561	0.0092595012166868	0.0001979308541084	-0.0239370678413735	0.1360844336373076	0.0005729832168425	0.0185189730783867	0.1186486606907095	0.0160229696234211	0.000256735555553	0.0140775046836991	-0.0098010986150057	-0.0048687316349388	2.3704547733053848e-05	9.606153406106664e-05	0.0047870718565563	0.000580629346274	2.2916056959833384e-05	3.371304377545726e-07	-0.0017220885153357	0.0002650604286375	2.9655888546511155e-06	7.025703082949532e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
549.5640428394344	-1.1792661050882316	1.3906685466099682	302020.63718202367	583.2317231018419	-2.223193791560334	340159.2428323436	4.942590634832413	474.2537379940808	-0.3491705922483561	224916.60800135825	0.1219201024910677	473.2016080892615	557.5633362280597	1.257567	33.404018	0.1992992008317224	0.0920993532562467	-0.0356337062	-0.0295364338	0.0704613872	-0.0653512239	0.016240993	0.0233945331	-0.0483267123	-0.1050151662	-0.0236163923	0.0294124595	0.0918709114	-0.0316563772	-0.0309940519	-0.0073213097	-0.0562458598	-0.0493127708	0.0613835394	-0.0788232537	0.0992231248	-0.0524863931	-0.0409836722	0.0225493903	0.0308505374	-0.125358725	0.038798203	0.0074763669	0.0360972795	-0.03946699	-0.0140388514	-0.0105220768	-0.0158417812	-0.033677263	-0.0149344805	0.0388278862	-0.040764407	-0.0849470212	0.036920616	-0.0610653592	0.0969731262	0.0295701677	0.0321882132	-0.0592429063	0.0800354301	0.0031889741	-0.0442110744	0.1026510421	-0.0196427946	0.0473647079	-0.0107742851	0.0301415145	-0.0224360022	0.1115602346	0.0097108996	0.0274721135	0.0797340165	-0.080835009	-0.0713225112	0.0172517824	-0.1119176531	0.02151321	-0.1018163663	0.0046834462	0.0990098306	0.0624625881	0.021825187	0.0383553427	-0.0732593034	0.0903200689	0.096476426	-0.0208692505	0.0750566755	0.0106212737	0.0673100916	0.0867189333	0.0485126352	-0.0032130826	-0.054043384	-0.0898129658	0.0	0.0	0.0	-0.0772056869726469	0.0190206151317511	0.0059607181009183	0.0003617837999901	-0.0873375173162003	-0.0634004494748268	0.0076278419309575	0.00401961699361	0.07162357875184	-0.0470250819388695	0.0022113583313573	0.005129937033221	-0.0088214642529111	0.0009796343620946	9.596834833964955e-07	7.781823156538838e-05	0.0046670230818899	-0.0001200487746663	2.1781104446893104e-05	1.4411708298904037e-08	-0.0020194664643002	-0.0002973779489645	4.078244800433151e-06	8.843364453033278e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
548.622315030643	-0.94172780879137	0.8868512658509953	300986.4445495821	583.9004363131661	0.6687132113241887	340939.71952670574	0.447177358999509	474.3582570744657	0.1045190803849323	225015.7560547249	0.0109242381645119	473.2100602647971	544.3308104903389	1.24516	33.074471	0.2122776093394774	0.1089965623873451	0.0185978441	-0.0523433042	0.017375137	0.0666566971	0.0204277936	0.0091848505	0.0309317301	-0.0300571824	0.105411519	-0.0629246241	0.0420370753	-0.0391911426	-0.0386942699	-0.0333057428	-0.0150211517	-0.0170576068	0.0378092839	-0.0591396784	-0.039322457	0.0932996023	-0.0125842336	-0.0013242849	-0.0710259328	-0.0404843397	0.0572613077	0.088407787	-0.0211579589	0.0172924718	-0.0434441943	0.0777081328	0.0150784122	-0.0356502219	0.0195057896	0.0289577232	-0.0135011402	-0.0346221109	0.0562513704	0.0684908512	-0.0518510068	0.0795071884	0.048246748	-0.0638878511	-0.0393378884	-0.0003655695	0.10590529	-0.0229535535	-0.0677648873	-0.0561447725	0.1178079491	0.0216335857	-0.0402100281	0.0500299894	-0.0040448791	0.0179004766	0.0123266256	-0.0071812918	0.1522774502	-0.0748725967	0.0089952476	0.024138625	-0.0190176527	0.01094397	-0.030743693	0.1377775256	0.0550713139	-0.0260741982	0.0533113287	0.0129243713	-0.0994019104	0.0817976837	0.0445309367	-0.0454970005	-0.0045048241	0.0858897861	0.0456718233	-0.0080255581	-0.059354305	-0.0931654345	0.0	0.0	0.0	-0.0813062552450532	-0.0041005682724062	0.0066107071419737	1.6814660156665114e-05	-0.0162760381341087	0.0710614791820916	0.0002649094173429	0.0050497338235468	0.1357308538083046	0.0641072750564646	0.0041097427151652	0.0184228646755313	-0.0082028294556901	0.0006186347972209	3.827090123326667e-07	6.728641107913714e-05	0.004132126154599	-0.0005348969272909	1.707446655752112e-05	2.861147228252467e-07	-0.0023261004763586	-0.0003066340120583	5.410743426115706e-06	9.402441735103097e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
549.1030481199749	0.4807330893319204	0.2311043031786121	301514.1574546475	581.6034588234962	-2.296977489669871	338262.58331545425	5.276105588050102	473.7616370969653	-0.5966199775004384	224450.08878479665	0.3559553975526236	472.654007425772	554.1650720260072	1.367644	36.32793	0.6022620510197167	0.313636430944901	-0.1120041224	0.089602129	-0.0838427668	0.0072333123	0.0209470628	0.0580191551	0.0089514294	0.1570039624	0.0964744205	0.04808596	-0.0468085707	-0.0944315575	-0.0220447529	0.1185491459	0.050768245	-0.0776424373	-0.0050654077	0.049834661	-0.0702795829	-0.0002354902	0.0505623067	-0.0786437223	-0.0512156123	0.1243556263	-0.0005289161	-0.0752631077	0.0804079871	0.0032125983	0.0295976587	-0.0379242645	-0.1535211226	-0.0211627962	-0.0455745752	-0.1317912639	-0.0710877363	0.0062930721	0.0012474005	0.0208137011	-0.0711317505	-0.0539481427	0.0030622496	0.1099836456	-0.075388019	0.003310957	-0.0480592803	-0.0059724769	-0.0540979069	-0.007889538	-0.0436767165	0.0682939948	0.1109245402	-0.0556538368	0.0642830141	-0.0383553937	-0.0430016492	0.006266514	-0.0176649395	-0.0215326001	0.0148282901	0.0451648438	0.1163466034	0.0633838728	0.0379662189	0.0241502488	-0.0646204548	-0.2038376911	-0.029550612	-0.0143623676	-0.0393196838	-0.0930331131	0.0150792069	-0.0330548161	0.0002683801	0.0850387965	0.0427845557	-0.0128196682	-0.0644237955	-0.0959258892	0.0	0.0	0.0	-0.0247730249871978	0.0565332302578553	0.0006137027670163	0.0031960061233876	0.1480575938351478	0.1643336319692565	0.0219210510922535	0.027005542596207	0.1734284923918494	0.0376976385835448	0.0014211119547755	0.0300774419733097	-0.0044392582560481	0.003763571199642	1.4164468174774726e-05	1.970701386389122e-05	0.0011498854121221	-0.0029822407424769	1.3222364610112116e-06	8.893759846089172e-06	-0.0021979614142963	0.0001281390620622	4.831034378735392e-06	1.6419619226205957e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
549.2899980536797	0.1869499337047955	0.0349502777122274	301719.50196181145	580.387352871757	-1.2161059517392232	336849.4793734854	1.4789136858555618	473.981899724305	0.2202626273397072	224658.8412662611	0.0485156250025907	472.9400982846669	553.3203895705725	1.025873	27.249662	0.2913005130209167	0.1554470434011838	-0.1280838118	0.0640347895	-0.0882286984	0.1058447941	0.0161977675	0.0362219932	-0.0771269779	0.0328845652	-0.015287754	0.0698067087	-0.0302268019	0.079246041	-0.0268109825	0.1195316824	0.0384274495	-0.0803567697	0.0498208766	-0.0424165234	-0.0207799768	-0.0631214079	0.0241806195	0.0275656773	0.1079224079	-0.0788025357	-0.1220050392	0.0423761054	-0.1291419035	0.0735440618	-0.0250285148	-0.0519427697	-0.0123620406	-0.0273593376	-0.0536305212	-0.1128438384	-0.0406999963	-0.0419856281	0.0451411022	-0.0833862466	-0.043953953	-0.026861988	-0.0305468208	-0.0366369431	0.1231720326	-0.0485189626	0.0974942825	-0.0116439885	0.1534374662	0.0135582058	-0.0397020006	0.0803287634	0.1068093968	-0.0180806737	0.0917526444	-0.0330651301	-0.0148472839	-0.0277567299	0.0871400515	-0.0713735508	0.0322642668	0.0871662462	-0.0690007079	0.1328231302	-0.0269595153	-0.0391692265	0.0098394204	0.0451336147	-0.0513037769	-0.0556044648	0.0016260339	0.0620320764	-0.0187299874	-0.0429192498	0.0747317375	0.084166181	0.0398537692	-0.017584442	-0.0692312346	-0.0980767887	0.0	0.0	0.0	-0.0262752835159716	-0.0015022585287737	0.0006903905238446	2.256780687273617e-06	0.0161018307352804	-0.1319557630998674	0.0002592689530276	0.0174123234152683	0.1441828716713189	-0.0292456207205304	0.0008553063313291	0.020788700483388	-0.0030077221046772	0.0014315361513709	2.049295752681808e-06	9.046392258963846e-06	0.0016503483561431	0.000500462944021	2.7236496966242327e-06	2.504631583381668e-07	-0.0015580230962533	0.000639938318043	2.42743596845872e-06	4.095210508997038e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
549.577308501511	0.2873104478312598	0.082547293432999	302035.218019765	579.7508601150072	-0.6364927567498171	336111.05980409065	0.4051230293949818	473.50672505306864	-0.4751746712363456	224208.61867048236	0.2257909681845691	471.8315651391576	548.7526449138028	1.147499	30.48036	0.6197469107775032	0.3641700011832737	-0.0685733997	0.0503494336	-0.1189746582	0.0206689751	-0.0044803973	0.1820161955	0.0015527508	0.0796775407	-0.190982088	-0.0079073912	-0.0556034689	0.0332728798	0.0056419182	0.0201883786	0.1289022649	-0.0298895548	-0.0591266161	0.1359949357	-0.0452129291	-0.1383541207	-0.03527115	0.1207632003	0.0859319668	0.050025413	0.1411596763	0.0286522784	0.0530127632	0.1289941633	0.0500777049	0.159038232	-0.0679062102	0.0066820306	0.0964554469	-0.1344582753	-0.0172956774	0.0715144421	-0.122131149	-0.1311034931	-0.0227348892	-0.0177769913	-0.0934109057	-0.0820354769	-0.0093589081	0.1224025878	-0.0841789804	0.0046966316	-0.0477681769	0.0159731028	0.1373893859	0.0419169204	0.1132829042	-0.1501258698	-0.0122670883	-0.0547405405	-0.0743900894	-0.0392780674	-0.0396994409	0.0025757643	0.0169926517	0.0924131788	0.0986209198	-0.0838200976	-0.0289863787	0.0695155297	0.0549691801	0.1360779485	-0.0261995868	-0.1208395503	-0.0777453826	-0.0734853245	-0.0115152145	0.0534009809	-0.0579958591	0.0832721614	0.0368824449	-0.0223089761	-0.0737570677	-0.0996044652	0.0	0.0	0.0	-0.0767964824958085	-0.0505211989798369	0.005897699723729	0.0025523915463602	0.2378579849962534	0.221756154260973	0.0565764210264779	0.0491757919526164	0.4280963305974623	0.2839134589261434	0.0806068521594069	0.1832664682710117	-0.0041178494545594	-0.0011101273498822	1.2323827329564771e-06	1.695668413041515e-05	0.0016609083411616	1.0559985018499972e-05	2.758616517740178e-06	1.1151328359094384e-10	-0.001407588458943	0.0001504346373103	1.981305269749529e-06	2.2630580102681534e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
549.9935700669898	0.4162615654788624	0.1732736908949132	302492.92711503286	584.1399246392223	4.389064524215087	341219.4515575163	19.263887397723405	474.3528258030137	0.8461007499450375	225010.60334730425	0.7158864790575549	473.2131609926768	554.7707532326257	0.940747	24.988523	0.3528804355051822	0.1949321791619044	-0.0780204963	0.0435046673	-0.0830299462	-0.0380172666	0.034432314	0.0724007746	0.0080245005	0.0091264378	-0.0798877635	0.0617449128	-0.0958954247	0.0258610112	-0.0256864412	0.0038802897	0.1450279028	-0.0395962127	0.0291918605	0.0941389662	-0.020327255	-0.0557708806	-0.0368543481	-0.0910279532	0.0536541248	-0.0115791693	-0.0584847385	-0.0068345129	-0.02597228	0.126667235	0.0899697405	0.01021786	-0.0446442981	-0.0260834598	0.0886017086	-0.1375852916	-0.0003498098	0.0001825063	-0.0480129632	-0.0537065406	0.0025390247	-0.034462138	0.0099098913	0.0794272888	0.030642716	-0.0286406068	0.0757719135	-0.0859394771	0.0515835094	0.1547656973	0.1118862474	0.0547509931	0.0767317052	-0.0796258963	0.0185112525	-0.0464114779	-0.0217078072	-0.0080433857	-0.0421015404	-0.0430834277	0.0290905627	0.0445777691	0.0056632146	-0.0388794597	0.056183165	0.0645028364	-0.0154616145	0.0684162278	-0.0864454871	0.0159381174	0.0022696576	-0.0268673142	-0.1037219877	-0.0783015683	0.0354058594	0.0823569652	0.0338736052	-0.0269824588	-0.0779828852	-0.1004992113	0.0	0.0	0.0	-0.0600932179617359	0.0167032645340726	0.0036111948449966	0.0002789990460952	0.1056300628885935	-0.1322279221076599	0.0111577101858482	0.0174842233849093	0.2949442559180326	-0.1331520746794297	0.0177294749914364	0.0869921140990419	-0.0046911318770359	-0.0005732824224764	3.2865273592052374e-07	2.2006718287742367e-05	0.0021411675245859	0.0004802591834243	4.584598368341311e-06	2.3064888326337554e-07	-0.0017699903367226	-0.0003624018777796	3.132865792091383e-06	1.3133512101818026e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
548.4203925343521	-1.5731775326377146	2.474887549196088	300764.92694753286	583.2309075504369	-0.90901708878539	340158.2915221063	0.8263120677038658	473.9286843564166	-0.4241414465970479	224608.397855804	0.1798959667214364	472.8686126644465	546.4482031359502	0.85892	22.814997	0.1588632252841281	0.0756910685421045	-0.0533866836	0.0398093644	-0.048763219	-0.0067054418	0.0268711977	0.0614216295	0.0351410081	0.0394286719	0.0748590781	0.0164024474	-0.0738472143	-0.0380670261	-0.0227714297	0.0191243142	0.0805924918	-0.0714682103	-0.0140819376	0.0575841827	0.0636271425	-0.0321968714	-0.0176035066	-0.0103919051	-0.0040877524	0.0378433654	0.0952163301	-0.0099422659	0.0822142219	-0.0971114542	0.0469724695	0.0581570954	0.0196302492	-0.0222326763	0.0388882069	-0.0966704398	-0.0629872245	0.0177935927	-0.0109774385	0.0132147202	0.0717094055	-0.0266002639	0.0166458704	0.0214710372	-0.0045620787	0.0431976022	-0.0928306755	0.0172482976	-0.1115851232	0.0126007277	-0.0200476802	0.050112681	0.0585075787	-0.0413638051	0.0143686692	-0.0540146069	-0.0055620648	-0.0252221926	-0.0857158553	-0.0609260336	0.0096942216	0.0007923056	0.0328671578	-0.0846699558	-0.0459735968	0.0023905512	-0.0126828266	-0.0679076394	0.0177143651	0.0505476169	-0.0572218975	-0.0247051095	0.0224360377	0.0252613373	0.0948272099	0.081420825	0.0308303106	-0.0315941957	-0.0818914983	-0.1007553414	0.0	0.0	0.0	-0.0754154824030308	-0.0153222644412948	0.0056874949860818	0.0002347717876089	0.0617088599305049	-0.0439212029580886	0.0038079833939226	0.0019290720692856	0.2694830690336829	-0.0254611868843496	0.0006482720375597	0.0726211244958127	-0.0055260171493524	-0.0008348852723164	6.970334179309959e-07	3.053686553493682e-05	0.0026602739617935	0.0005191064372076	7.077057551796486e-06	2.6947149315036805e-07	-0.0018991700472064	-0.0001291797104837	3.60684686820596e-06	1.668739760067837e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
