global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
600.6485923867172	-0.9294357838983842	0.8638508763908039	360778.7315361447	572.1427183569931	-5.771703133931965	33.31255706624006	327347.29016892955	562.3566866142805	-0.6205277317253604	0.3850546658402208	316245.0429797921	573.134337154787	466.6585563601869	0.727381	21.394249	0.1734897912432086	0.0831879046796995	0.0674490236	-0.0631710457	-0.0346380286	-0.0417250225	-0.0555036832	-0.0047035568	-0.0153761776	0.0020195707	0.0395772109	-0.0512032961	0.1075036228	-0.0001712661	-0.0262277156	-0.0106037495	0.0113617038	0.0643045253	0.0700686723	-0.0764917226	0.018411528	0.177347879	0.123078946	-0.0128988648	0.0806158241	0.10101925	-0.0321963065	0.0273163739	0.0572637144	-0.041271287	-0.0664591267	0.0055616103	-0.0634694572	-0.1000489285	0.1095979441	0.1322807143	-0.0088319564	-0.0229117018	0.1227440762	0.0645691613	0.0356905709	-0.047164145	-0.0967379344	0.0451068919	-0.0427392775	-0.1041480009	0.0230745183	2.44938e-05	-0.036514617	0.0502107691	-0.0687715901	-0.0037285168	-0.0396802686	0.0157436267	-0.0579341112	0.039218775	-0.0212367549	0.1268513125	0.0255900715	0.0037965687	0.1327968564	0.1604646723	0.093623613	-0.0757659062	0.0882100574	0.0543364466	0.0071698577	-0.0417507797	-0.080457422	0.0	0.0	-0.059874007869169	-0.0196117545536651	0.0035848968183173	0.0003846209166732	0.1475774315266846	0.0495684823107751	0.0217790982960132	0.0024570344385936	0.0065394664239235	0.0542845023695334	4.276462110962281e-05	0.0029468071975078	-0.0257680993838997	0.0001495093277147	2.2353039073702055e-08	0.0006639949458585	-0.0008738942328332	0.0002274133219006	5.17168189779114e-08	7.636911301791272e-07	-0.0027367115294141	-0.0006235783905693	7.489589995228062e-06	3.8885000918499853e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
604.5659165292606	3.917324142543407	15.34542843775344	365499.9474288648	574.9291013392007	2.786382982207556	7.763930123535872	330543.47156670084	564.9588935792908	2.602206965010282	6.771481088748024	319178.55143433646	575.6705113026633	472.4478839774879	0.68473	20.139755	0.0673930508299792	0.0385329508571069	0.0668748598	-0.0496849979	-0.0715738424	0.0005375084	-0.0362986947	0.0203696086	0.0080764549	0.0820141823	0.04964155	-0.0508329678	0.1289750216	-0.036732343	0.0502264273	0.051229775	0.0055106519	0.0568203187	0.0842528384	-0.0911907812	-0.0191201568	0.1441545555	-0.0131706244	0.0134657386	0.012965119	0.0841442243	-0.0833637787	-0.0433772677	0.0166937383	-0.0736341306	-0.066514808	-0.0132445114	-0.0752139064	-0.1394638484	-0.0005692017	0.0982098099	0.0116031607	0.0032619689	0.0084574455	-0.0159383955	0.0340555627	-0.0476457409	-0.0884953926	0.0495858935	-0.0386838535	-0.0965728567	-0.0285726145	-0.0348521692	-0.024114489	0.0506386657	-0.0115086209	0.1153886664	0.0284534951	0.1060056618	-0.0352203892	-0.025779885	0.1422231163	0.0342328509	0.0870675196	-0.0275149886	0.1089124412	0.0013098377	0.1030055874	-0.0085110268	0.0874347489	0.0516265203	0.0023917586	-0.0474650289	-0.0849775642	0.0	0.0	-0.0333558962995113	0.0265181115696577	0.0011126158179437	0.0007032102412208	0.1469170432484929	-0.0006603882781917	0.0215846175968795	4.36112677973003e-07	0.0018139303605337	-0.0047255360633898	3.2903433528659186e-06	2.233069108639757e-05	-0.0261921649686941	-0.0004240655847944	1.7983162020701789e-07	0.0006860295057472	-0.0011517654512258	-0.0002778712183925	7.721241401098793e-08	1.3265636546373705e-06	-0.0027445550246019	-7.843495187800052e-06	7.532582283067536e-06	6.152041676104258e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
604.1026621679915	-0.4632543612690369	0.2146046032347834	364940.0264384545	577.7432016512242	2.814100312023584	7.919160566131231	333787.2070542072	563.5937108712603	-1.3651827080304884	1.8637238263054576	317637.8709336378	574.5617444337304	482.3160332189413	0.636679	18.726463	0.0724093135650425	0.0366559424268167	0.0862186652	-0.0384668063	-0.056068008	0.0472909789	-0.0307400299	0.0122794354	0.0110051584	0.0733212213	0.0341951468	0.0196784288	0.046304659	-0.0956294412	0.0145339032	-0.0099294101	-0.0164959193	0.0395736036	-0.0063672597	-0.0133227869	-0.0233390162	0.0721140013	-0.0545125501	0.0031368239	-0.0149086449	0.0168236642	-0.0138486754	-0.0083698123	0.0183009864	-0.0329866875	-0.0159611512	0.025134407	-0.0782382958	-0.0292877046	0.0011029418	0.0375533531	0.0476180512	0.014177714	-0.0177201822	-0.0090465624	0.04261604	-0.0473623405	-0.0916653426	0.046137551	-0.0302953251	-0.0534152354	-0.006086602	-0.0169260256	-0.0304952812	0.0462998179	-0.0389501903	0.0305806071	-0.0041814372	0.0339287474	-0.0118208478	0.0173611053	-0.0834079462	-0.0003933322	0.0370907352	-0.0437675988	0.0853868626	-0.030493552	0.0670308062	0.1062956293	0.0866374291	0.0488646105	-0.0023917586	-0.0529881532	-0.0889631595	0.0	0.0	-0.016778956928249	0.0165769393712623	0.0002815333956	0.0002747949189185	0.1431295884907228	-0.00378745475777	0.0204860791015236	1.4344813542155307e-05	0.0053489897243537	0.0035350593638199	2.8611691071241462e-05	1.2496644705731458e-05	-0.0256897193663025	0.0005024456023916	2.524515833626604e-07	0.0006599616811193	-0.0014368402945816	-0.0002850748433558	8.126766631433397e-08	2.064510032133339e-06	-0.0025618782689055	0.0001826767556964	6.563220264690241e-06	3.3370797071762246e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
603.3823821152496	-0.7202800527419413	0.5188033543779337	364070.29904707306	578.3738532833937	0.6306516321694744	0.397721481158022	334516.31416188064	564.0626980567163	0.4689871854559442	0.2199489801218882	318166.72733902227	575.6642800516157	485.6489028519991	0.595632	17.51914	0.0655966434621061	0.0429127278509734	0.0774691893	-0.0443079427	-0.061648912	0.048381893	-0.0050217241	0.0328908425	-0.0159634729	0.0488159216	0.0219946996	0.0294984603	0.0165293359	-0.0263544456	0.0221986533	-0.0330589511	-0.0332293815	0.0166445887	-0.0564591294	0.0355863071	-0.0136791363	-0.0759246423	0.0372260189	-0.054907908	-0.0054907244	0.0499998206	0.0108258776	-0.0260247089	0.0256272594	-0.0205965684	0.0413293026	0.0303013808	-0.0046845124	0.0550300034	0.0378828144	-0.0626447337	-0.010121879	0.0219391586	0.0367116561	0.0275482803	0.0434021476	-0.0373507708	-0.087491269	0.0507436543	-0.0270260297	0.0167371189	-0.0003740394	0.0514451432	-0.0345207768	0.0214091809	-0.0130017679	0.0324963794	0.0037560119	0.0574513653	-0.0098087338	-0.0202147673	-0.0343327239	-0.0031904252	0.027915938	-0.0461900448	0.0591184653	-0.0623420733	-0.0031239273	0.1359080917	0.0858182988	0.0460534982	-0.0071698577	-0.0582979129	-0.0923891367	0.0	0.0	-0.0155487446130564	0.0012302123151925	0.000241763459042	1.5134223404515348e-06	0.1656973930137155	0.0225678045229927	0.0274556260515416	0.000509305800988	-0.0044485273276322	-0.0097975170519859	1.9789395384690483e-05	9.599134038395448e-05	-0.025688740997754	9.783685484994475e-07	9.572050166929158e-13	0.0006599114140496	-0.0014117216601701	2.5118634411500085e-05	6.309457946985961e-10	1.992958045793423e-06	-0.0019479530804268	0.0006139251884786	3.79452120354426e-06	3.769041370486072e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
602.405950396724	-0.9764317185255322	0.9534189009427242	362892.9290733804	574.9661380674781	-3.407715215915573	11.61252299278252	330586.0599242303	563.5539432022923	-0.5087548544239553	0.2588315018999399	317593.0468988525	574.3429573400697	474.6429680089631	0.625673	18.402754	0.1547954708379952	0.0879861451119297	0.0683593287	-0.071840133	-0.0184733552	-0.0038398846	-0.0061447528	0.0003721253	-0.030548787	0.0561865431	0.0598407062	-0.0055801042	0.1275711249	0.0130780244	0.0060855766	-0.0001974046	-0.0006302987	0.1054817797	0.0465906765	-0.0571864346	-0.0906678073	0.0698464025	0.0536729087	-0.0040187158	0.0390332943	0.1420159336	-0.050664828	0.0032420376	0.0329806083	-0.0937328843	-0.0493365631	0.008367127	-0.0628413337	-0.0713190102	0.0576786476	0.008271894	-0.050049735	0.097348889	0.0801604758	0.0137646548	0.0543395023	-0.0299316157	-0.0901504118	0.0476513259	-0.0012858818	0.0194782091	0.0140989299	0.0128860628	-0.0358621052	0.0104995263	-0.0554053972	0.0929984558	-0.0139016022	0.0737697343	0.0055937848	0.043652746	0.0354912137	0.0279317944	0.085678039	-0.046889944	0.104882411	0.0683396355	0.1444779451	-0.0585779454	0.0849775642	0.0431960139	-0.0119317147	-0.0633729275	-0.0952339448	0.0	0.0	-0.0205507089602861	-0.0050019643472297	0.0004223316387703	2.501964733095705e-05	0.1775531089769515	0.011855715963236	0.0315251065073812	0.0001405580010009	0.0606421322050323	0.0650906595326644	0.0036774681983726	0.0042367939583972	-0.0263692432762389	-0.0006805022784849	4.630833510231422e-07	0.0006953369909614	-0.0020260345428255	-0.0006143128826554	3.773803177963876e-07	4.104815968722133e-06	-0.0021100805391838	-0.0001621274587569	4.452439881842196e-06	2.6285312883002675e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
604.2100043405095	1.804053943785448	3.2546106320878274	365069.7293451585	578.2259595917492	3.2598215242710467	10.62643637010081	334345.26034579915	564.5494486964026	0.9955054941102616	0.9910311888037162	318716.08002341207	575.8927169913676	476.3112340163576	0.571871	16.820282	0.0873967438871783	0.0388259150080497	0.0714565677	-0.0641560553	-0.038848221	0.0020791342	-0.0146369851	0.0414169326	-0.0131021408	0.0701794179	0.0115559127	-0.0157585904	0.0131987613	-0.0802388369	0.041899663	-0.0113556954	-0.0276682071	0.0706916471	0.0068674029	-0.0038334253	-0.0594799797	0.0588156124	-0.0427225208	0.0252589931	-0.0317226611	0.0703578657	-0.0148244449	-0.0366495877	0.0234929123	-0.0603481209	-0.004504804	0.0279564819	-0.0633214149	-0.0301228839	-0.040291093	-0.0143185024	0.0013145935	0.0599475434	-0.0508179042	-0.0085736252	0.0513170759	-0.033373612	-0.0863213186	0.045687121	-0.0132440076	0.0249242063	-0.0150194892	0.0100808102	-0.0230279482	0.0057876909	-0.0116373738	0.1002526082	0.0107190149	0.0700695869	0.0227286334	0.0015715645	0.0560107209	-0.0045799002	0.0297543944	-0.0359174894	0.0824420694	-0.0230450255	0.1096078448	0.0214100995	0.084115437	0.0402950349	-0.0166665426	-0.0681927617	-0.0974796887	0.0	0.0	-0.0176066734224633	0.0029440355378228	0.0003099949490052	8.66734524796359e-06	0.1577825242987103	-0.0197705846782411	0.0248953249740731	0.0003908760185195	0.0402195475900981	-0.0204225846149342	0.0016176120083521	0.0004170819623541	-0.025963957805128	0.0004052854711109	1.6425631309358582e-07	0.0006741271049064	-0.0022088414203185	-0.0001828068774929	3.341835445874067e-08	4.878980420114648e-06	-0.0018129821066641	0.0002970984325196	3.286904119084198e-06	8.82674786056627e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
603.1391490056199	-1.070855334889643	1.1467311482616096	363776.8330632233	578.9000074433118	0.674047851562591	0.4543405061961446	335125.21861786646	563.9391141669695	-0.6103345294330893	0.3725082378183105	318027.32448742626	575.3509514652081	476.7178715442736	0.526678	15.491019	0.0533975833640524	0.0259057924147079	0.0741166281	-0.0736614532	-0.0026393233	0.0081905398	0.0115958995	0.0284926256	0.0159054367	0.0982822495	-0.0367581563	-0.0093680229	0.0490856644	-0.0554719397	0.0197091017	-5.4289e-05	-0.0354416503	0.0741565994	-0.0322571816	-0.0237410499	-0.0694368075	0.0407633855	-0.0116105404	-0.007592828	-0.0435073773	0.0892843635	0.0266464902	-0.0199195726	0.0077373181	-0.056442215	0.0243474416	0.0155980033	-0.1025043611	-0.0065465439	0.0046800017	-0.0286678685	0.0230226507	0.0090661206	0.0088845833	0.0538970617	0.0625551442	-0.0216965708	-0.0954243841	0.0281221094	0.0080384664	0.0485213616	0.0019149393	0.0070857652	-0.0253506949	-0.0062747992	-0.059894081	0.0442941455	-0.0143865545	0.0343650028	0.0258879504	0.0623069743	-0.101227835	-0.0406154997	0.0272205567	-0.0604810352	0.1034704629	0.0147798265	0.0078134857	0.0690272457	0.0832321342	0.0373534822	-0.0213636154	-0.0727380076	-0.0991122417	0.0	0.0	-0.0166437829008287	0.0009628905216346	0.0002770155092499	9.27158156653754e-07	0.1443308079941516	-0.0134517163045587	0.0208313821362446	0.0001809486715383	0.0463653259156373	0.0061457783255392	0.0021497434472632	3.777059122666746e-05	-0.0257731413022243	0.0001908165029036	3.6410937780396896e-08	0.0006642548125844	-0.0018298248093475	0.000379016610971	1.436535913919425e-07	3.3482588329036143e-06	-0.0018998929570358	-8.691085037170008e-05	3.609593248194236e-06	7.553495912332041e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
604.5365191120507	1.3973701064307988	1.952643214346422	365464.4029401148	578.5702906910966	-0.3297167522151767	0.1087131366913242	334743.58127038	564.2750376620033	0.3359234950338532	0.1128445945157592	318406.3181284553	575.5782525646152	483.1993328825329	0.508994	14.970882	0.0719184611356058	0.0375661060511044	0.0693353004	-0.0656495454	-0.0280953509	0.0247644533	0.0175504797	0.0421455702	-0.0046586937	0.086799959	0.0028410632	-0.0047668402	0.0342606216	0.0225153495	0.030771926	-0.0163877378	-0.0205105371	0.0426073134	-0.0310225967	0.0307132504	-0.0250180726	0.0036659472	-0.0156050568	-0.0863028442	0.0495399754	0.1365680158	0.0749340017	-0.0261130908	0.000969974	-0.028509029	0.0095515207	0.0416241725	-0.0405347005	0.0232264293	0.031239949	-0.0406057024	0.0691744823	0.0416648463	0.1072612497	0.0613227096	0.0542589267	-0.0258211745	-0.0857695694	0.0312871522	-0.0017035716	0.0565373233	-0.0206274372	0.0247698242	-0.021225157	-0.0082134661	0.0041597885	0.0365033567	0.0260394459	0.043795125	-0.0139296301	0.0120966081	-0.0355794883	-0.0623538713	0.0095027985	-0.0623903913	0.1136659486	-0.0339366576	0.0050499029	0.0867101602	0.0823278781	0.0343743178	-0.0260122928	-0.0769903634	-0.1001213343	0.0	0.0	-0.0089795745580971	0.0076642083427315	8.063275924442473e-05	5.874008952079664e-05	0.1518517497612634	0.0075209417671117	0.0230589539055573	5.656456506428667e-05	0.0165601980867649	-0.0298051278288724	0.0002742401606728	0.0008883456448954	-0.0255468598878913	0.000226281414333	5.120327847254293e-08	0.0006526420501315	-0.0021122023323287	-0.0002823775229811	7.973706548499807e-08	4.461398692694799e-06	-0.0019297976836594	-2.990472662359992e-05	3.7241190998571855e-06	8.942926744322455e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
602.9833801723615	-1.55313893968912	2.412240565978644	363588.9567640867	578.8138447086985	0.243554017601923	0.0593185594900378	335025.4668264654	563.2905284319737	-0.98450923002963	0.9692584240135352	317296.21942117217	574.8378041964859	477.32714257856304	0.579228	17.036676	0.0982636997443566	0.0564669053638652	0.0651220094	-0.0763694272	-0.0118179929	0.0062930371	0.0313819639	0.0345567683	-0.0058678543	0.0648965661	-0.0104572679	0.0170985137	0.0371839802	0.0228744868	-0.0011446229	-0.003483773	-0.0285230021	0.0843264122	-0.0058194603	-0.004428487	-0.0690576399	-0.0064738868	0.0946522554	-0.093435218	0.0325544596	0.0619286266	-0.0116228389	-0.0003348289	0.0165462622	-0.0611845084	0.0142495356	0.0156402446	-0.0593554865	-0.0149602389	0.0883768569	-0.0845626133	-0.0181715829	0.0590392844	0.0885836456	0.0421202598	0.0618806153	-0.0192094991	-0.0895441733	0.0289596314	0.0160102495	0.0688401621	-0.0043116788	0.0260328422	-0.0162042658	-0.0159532378	-0.0594373592	0.0490140298	-0.0105465812	0.0521823445	0.0157861089	0.0485314287	-0.0655363274	-0.0222448583	0.0535078818	-0.095707042	0.086006412	0.0275899761	0.0532428424	0.0082742282	0.0814028964	0.0313605413	-0.0306020439	-0.080932706	-0.1005006188	0.0	0.0	-0.0030715940442149	0.0059079805138822	9.434689972456444e-06	3.490423375241179e-05	0.158643052931751	0.0067913031704875	0.0251676182435063	4.6121798753474855e-05	0.0452479107792669	0.028687712692502	0.0020473734298884	0.0008229848595275	-0.0264030872154039	-0.0008562273275125	7.331252363793657e-07	0.0006971230145042	-0.0019349971810906	0.000177205151238	3.140166562531785e-08	3.744214090828568e-06	-0.0020338992722584	-0.0001041015885989	4.136746249693248e-06	1.0837140748835436e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
602.9090441940544	-0.07433597830709	0.0055258376708721	363499.3155709883	578.256414869355	-0.5574298393435129	0.3107280257905345	334380.48133755964	564.9709084207698	1.6803799887960622	2.823676906746254	319192.1273617898	576.0945574347653	469.2692784745918	0.633129	18.62203	0.0981187538442135	0.0525502341435183	0.0497524462	-0.062866243	-0.0432503085	-0.0153030724	-0.0342391792	0.053779979	-0.0134080479	0.0513175712	0.0084343744	-0.0182955408	0.0246040556	-0.0001154188	0.0462262735	-0.0061221848	-0.0444269425	0.0219744391	-0.0021295555	0.0069100074	-0.006621457	-0.0263667852	-0.0049707966	-0.0329957907	0.0376494058	-0.016687792	-0.1576591777	-0.0448173038	0.021293855	-0.037534637	0.0202358007	0.0242399071	0.0169562269	-0.0204240089	0.0144055775	-0.0265797007	0.0082940024	0.0482921073	0.0561265616	-0.0317436376	0.044275416	-0.0285915556	-0.0647438827	0.0325213963	0.0005912114	0.0178338782	-0.0359449885	-0.0320962691	-0.0128890545	-0.0232597781	0.023631528	0.09245647	0.055726195	0.0286558873	0.0476265614	0.0092351135	0.1128379769	-0.0571568436	0.0397645352	-0.0454980263	0.0571555084	0.0221135244	0.1228927396	0.0103012775	0.080457422	0.0283151873	-0.0351224716	-0.0845491613	-0.1002477094	0.0	0.0	0.008767782093713	0.0118393761379278	7.687400284283431e-05	0.0001401708273353	0.1377567100186638	-0.0208863429130871	0.0189769111551662	0.000436239320283	0.0463086922754953	0.0010607814962283	0.0021444949802665	1.1252573827405531e-06	-0.0270874065714992	-0.0006843193560953	4.682929811266884e-07	0.0007337275947696	-0.0020302011339004	-9.520395280980012e-05	9.063792630610648e-09	4.1217166440904696e-06	-0.0015267775152241	0.0005071217570343	2.3310495809938768e-06	2.571724764575556e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
603.0787120814837	0.1696678874292274	0.0287871920246969	363703.9329658611	578.103273419636	-0.1531414497189871	0.023452303622033	334203.39473849843	564.0566356097081	-0.9142728110616644	0.835894773046598	318159.88817534305	575.453036721073	472.3877834094959	0.7254819999999998	21.338394	0.3717661166410526	0.2150452488077641	0.0343966935	-0.0285128138	-0.050885087	-0.0188879179	0.0488575062	0.0416261787	-0.0256470915	0.0374077901	0.006838263	0.0412413646	0.0932508797	-0.0265203313	0.0076919408	-0.031400679	-0.0322316727	0.0332450438	-0.0222189669	-0.054508089	0.0670451659	0.101809304	0.0763198045	0.0235031216	-0.0233355845	-0.0897885951	-0.0189764639	-0.01137383	0.0427005755	-0.0525174013	0.0327621824	0.0098939731	-6.87303e-05	-0.009971645	0.0331573695	0.1005261906	-0.0684701228	0.0024095514	-0.0347652391	-0.0143031354	0.0277411909	-0.0351655648	-0.0433691622	0.0102033326	-0.0102861128	-0.0935156295	-0.0097098865	-0.1286754596	0.0419862123	-0.0034149448	-0.0721171244	0.0090878232	-0.0345725029	0.0211957182	0.1521398528	0.0802392741	-0.0248623428	-0.0146492361	-0.0684934634	-0.072119751	-0.0226131834	-0.0216924641	0.0453497487	0.0142443909	0.0794916928	0.0252413224	-0.0395633355	-0.0878251669	-0.099364197	0.0	0.0	0.0340645092476847	0.0252967271539717	0.0011603907902855	0.0006399244047024	0.0523822857045246	-0.0853744243141391	0.0027439038556304	0.0072887923269706	0.0392813052805536	-0.0070273869949417	0.001543020944544	4.938416797667576e-05	-0.0304095775992466	-0.0033221710277474	1.1036820337604218e-05	0.0009247424097646	-0.0011585439343884	0.000871657199512	7.597862734611027e-07	1.342224047908153e-06	-0.0006392541789235	0.0008875233363006	4.086459052711581e-07	7.876976724781479e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
603.7085023731253	0.6297902916415978	0.3966358114460088	364463.9558376018	580.591350425162	2.488077005525952	6.190527185426987	337086.31618851324	565.6266783721687	1.5700427624606164	2.4650342759549635	319933.5392863328	577.3315869231723	476.9995142132091	1.081002	31.795208	0.6733954460729921	0.353799386909052	-0.0781629332	0.0777564907	-0.1015734648	0.0763459454	-0.0398965152	0.0830922286	0.0643705944	-0.0159181822	-0.0044805937	0.0347164654	-0.085073651	-0.010097826	0.0636360688	-0.0320458948	-0.0100623248	-0.116831582	0.0371597499	0.015816208	-0.0038491269	0.0025602205	-0.0625701351	-0.0322560321	0.069117073	-0.1069187384	0.0573106693	-0.0722292537	0.0211732273	0.1177356161	-0.004137443	-0.0095953993	0.0169644032	-0.0286071533	-0.097800018	-0.0172323398	0.1089984619	-0.0525158616	0.0248357668	-0.0044085735	-0.0774789909	-0.084379982	0.0843303974	0.0742350076	-0.0405665693	0.0262861842	-0.0030915286	-0.0430577153	0.0576876697	-0.0053214344	0.0673108499	-0.1001648476	0.0176784098	-0.0930447125	-0.0775113143	0.0314397889	0.0207115289	0.0359321276	-0.0546507016	0.0071079177	0.090236005	-0.1255203626	0.0444864074	0.135950767	0.0785059521	0.0221420417	-0.0439145758	-0.0907475315	-0.0978556392	0.0	0.0	0.072375035134911	0.0383105258872263	0.0052381457107796	0.0014676963937558	0.0410016221913167	-0.0113806635132078	0.0016811330223194	0.0001295195020008	-0.1518648392509192	-0.1911461445314728	0.0230629294007075	0.0365368485692466	-0.0360243790078235	-0.0056148014085769	3.152599485775715e-05	0.0012977558828993	-0.0038072560850002	-0.0026487121506118	7.015676056798587e-06	1.4495198896771052e-05	-0.0010269028625565	-0.000387648683633	1.054529489126734e-06	1.502715019223978e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
603.1742326843901	-0.5342696887352076	0.2854441003012156	363819.15497440274	583.1277406273819	2.536390202219877	6.433275257916989	340037.96188919514	565.5426589374395	-0.0840194347292708	0.0070592654122262	319838.4990780289	577.1050163098236	469.0064062691952	0.943714	27.757193	0.5001353021554148	0.3237105838836313	-0.153060595	0.1477954018	-0.0934086558	0.0415172122	-0.0232092203	0.098784799	0.0661085573	-0.0852702552	0.0460481339	0.0933509726	-0.1067419851	0.0516064419	0.0512258331	-0.0453733939	-0.004383533	-0.1430926628	0.0480080874	0.0352951957	-0.0320925421	0.0330944694	-0.0702056769	0.0004917527	-0.069107634	-0.2631511373	-0.1209244399	-0.0627313675	-0.0012349273	0.1516167207	-0.0121038825	0.0331376951	0.0949667267	-0.0251805612	0.0089389148	-0.0399300769	0.0318369585	-0.0096054095	-0.1393072705	-0.1426465464	-0.1536303875	-0.0950672373	0.1599683992	0.0581061891	0.0125385814	0.0048540071	-0.0149303763	-0.1513334436	0.0704585744	0.0156413384	0.0379482388	0.0488645252	-0.0116889676	0.0486422623	-0.1213678336	-0.0186334084	0.0863511283	-0.0935566609	0.1250405988	0.0411044212	-0.0612126633	-0.0478364203	0.0525979525	-0.0730324757	0.0775004478	0.0190204657	-0.0481663355	-0.0933044879	-0.0957315257	0.0	0.0	0.1004269439320069	0.0280519087970959	0.0100855710675224	0.0007869095871605	-0.0048018869151604	-0.0458035091064771	2.305811794598866e-05	0.0020979614464671	-0.1038692495224324	0.0479955897284868	0.0107888209963533	0.0023035766333852	-0.0415334187072066	-0.0055090396993831	3.034951840937904e-05	0.0017250248695081	-0.0053309447064227	-0.0015236886214224	2.321627015052397e-06	2.84189714629362e-05	-0.001559860432218	-0.0005329575696615	2.433164567999326e-06	2.840437710594926e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
