global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
538.4793089369217	0.9771012946847576	289959.9661531848	0.9547269400746295	550.5183290038445	4.1492342515424525	303070.43056918524	17.216144874173057	457.36916796463737	0.2480844027415401	209186.55580466468	0.0615458708836266	470.0507802044299	522.9848535913794	1.773954	38.105942	0.3579185091028769	0.1805289408948681	0.0783263141	-0.0708269493	-0.1587154674	0.0320609764	-0.0438448334	0.0914568146	0.1385762354	-0.151688604	-0.0211233092	0.0167800095	-0.0326544684	-0.156241032	-0.0030404589	-0.1269782577	-0.1093867909	0.0631951005	-0.0628780667	-0.1248912286	0.0049513418	-0.0556101316	0.0965754642	0.0454279792	0.0608785146	0.0886955333	-0.0192685547	-0.0334819789	0.0966644871	-0.089882332	0.0259222689	0.1126154259	0.0478763008	0.1369575803	0.0900102127	0.0566897156	-0.0590703144	-0.0905034124	-0.0427338521	0.0535870025	0.0412331689	-0.044792077	-0.0496408539	-0.0196186283	-0.1284121559	-0.1097717462	-0.1903354541	-0.1215939003	-0.0466514285	0.0651066717	-0.0148581722	-0.0464638067	-0.1591385437	0.0243398452	-0.0055946724	0.0515515766	0.1195869276	-0.104795898	-0.0009697487	-0.0454737558	0.011822304	0.0383788517	-0.0198630497	-0.0458422804	-0.0641292904	-0.1827427282	-0.0576172562	0.0557515032	-0.0145215861	0.1481557056	-0.1575721044	-0.0216794278	-0.0403035383	-0.0697278801	0.2845161151	0.0592175174	-0.0663273823	0.057140225	0.0930380745	-0.2620694816	0.0581004167	-0.0573676626	-0.0705367154	-0.137724458	0.0600593423	0.0333507457	0.0763117546	0.1174265668	0.0464871509	-0.125225676	-0.48664409	0.0329741232	0.0060663134	-0.140759324	-0.0570784993	-0.0085987178	0.2830596789	0.2562921705	0.3329694928	0.0531499688	0.0549373491	0.2626363829	0.012192822	0.0458280424	0.0251695095	0.0405625215	0.0112243504	-0.0982577928	-0.0331158914	0.0908796718	0.0533636091	0.0	0.0	0.0	0.0221096012193982	0.0508838524833379	0.0004888344660808	0.002589166443546	0.0392258549567259	-0.0095427929670677	0.001538667697086	9.106489761231684e-05	0.2885259399379265	0.0851173672437113	0.0072449662065008	0.0832472180170639	-0.0097157299208717	-0.0008372467330783	7.009820920504534e-07	9.43954078953216e-05	0.0013800870411839	0.0005810198888051	1.9046402412437315e-06	3.3758411118720685e-07	-0.0013488243933977	0.0028292233062916	1.8193272442246732e-06	8.004504516863574e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
539.709645847038	1.230336910116307	291286.5018203352	1.513728912394542	547.8710032761699	-2.6473257276746835	300162.6362308369	7.008333508408293	457.7800135473745	0.4108455827371244	209562.5408034344	0.1687940928546074	470.5615733798107	546.3775391031224	1.525052	32.759323	0.5042439267532484	0.2823582069536701	-0.0893427854	-0.0494399184	0.0233294554	0.1667569278	-0.0149054195	0.3098865238	-0.0253412706	-0.0957067416	0.0598154351	-0.0848787565	0.0004925999	-0.0706034981	0.089184496	-0.2055670904	0.0301590357	0.0900366515	0.0873433222	-0.0057101349	0.1146149296	-0.1437692436	-0.0158798471	0.2944700423	0.0789208873	-0.016048605	0.1806826104	0.0466456168	0.0758432661	-0.0156659734	0.0746717465	0.1857426126	0.1786533549	-0.118932072	-0.0172279203	-0.0019037251	-0.053719447	0.1268331749	0.003065729	-0.0612158679	-0.0459296365	0.0548097269	-0.1280898604	0.1267046048	-0.0859011663	0.0510748918	-0.0432247281	-0.1191404349	-0.0869581664	0.013059108	0.0342337454	0.0381023187	-0.0334537394	0.0600017622	-0.1251063995	0.1178284482	-0.0896404121	-0.0978908943	0.1290713975	-0.2059008239	-0.1037770375	-0.0360729491	0.1229981133	-0.1971021473	-0.1249958626	-0.1604203854	-0.114874105	-0.1894471017	-0.1403961141	0.1392708805	0.0031455231	-0.1363905099	-0.0144723464	-0.1440701613	0.0964751294	-0.164777054	0.0366885656	0.0981897417	0.019421548	-0.0114859968	0.0568082761	0.0237054761	0.1283499268	-0.0736925295	-0.1150641038	-0.1043763653	0.2219440953	-0.0184015884	0.1818354299	0.2083699296	-0.2568344432	-0.0982887349	0.1341043418	0.0580044147	-0.1682576235	-0.192049762	0.0347773119	0.0104580648	0.1255901475	-0.1411295632	0.1656418554	-0.0187977879	0.0236021163	-0.0838030275	-0.014557609	-0.0882815238	0.0096261783	-0.0989192302	-0.0285270894	0.0934684399	0.0463864952	0.0	0.0	0.0	-0.0982764897715782	-0.1203860909909764	0.0096582684418231	0.0144928109040876	0.0380450897541351	-0.0011807652025907	0.0014474288544001	1.3942064636492897e-06	0.2536604265505104	-0.0348655133874161	0.001215604023768	0.0643436119977868	-0.0116032039805275	-0.0018874740596558	3.562558325873551e-06	0.0001346343426137	0.0019296257303025	0.0005495386891186	3.7234554590454568e-06	3.019927708381894e-07	-0.0058680427880686	-0.0045192183946709	3.443392616260391e-05	2.0423334898731828e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.1919793596184	1.4823335125803396	292888.7585231816	2.197312642518768	549.3017667712587	1.430763495088854	301732.4309780263	2.0470841788788734	458.331411224412	0.551397677037528	210067.68251496108	0.3040393982423819	470.87301041074176	562.0144694196603	1.483094	31.85804	0.4708828942384401	0.2303195731932159	-0.2248060915	0.027874939	0.029820669	0.0390254392	-0.1916165851	0.3314276346	-0.0938282681	-0.0147074348	0.0121133527	-0.0933301352	0.0054618735	-0.1466566357	-0.0127321872	-0.1150494165	0.116171408	0.0985910311	0.1724668379	-0.0336474939	0.1624282312	-0.0728010304	-0.1706126103	0.0342749833	-0.1503684971	0.0495432204	-0.2674964599	-0.1102799798	-0.1540542949	0.1747182125	0.1618517655	0.0006667688	-0.0418375419	-0.1388920209	0.1320290032	-0.0544909706	0.038415214	0.0009792987	0.0306744106	-0.0921057327	-0.0393895351	-0.0116270758	0.0080152379	0.0896641043	0.0255512475	0.1380223063	0.1380848795	0.0219134156	-0.1072970448	-0.0153252462	0.0253129787	0.0789399487	0.041504029	-0.0124540115	-0.2221079331	0.1281272754	-0.1060213242	0.0857466258	0.1612561403	-0.0230049013	0.1341341352	-0.0322936	-0.1792215494	0.2476616092	0.0671919777	0.1832888893	-0.1009793943	-0.1393023946	0.0027256339	0.0451722469	0.1062433301	-0.062938662	-0.0748701612	-0.0743260863	-0.0808184041	0.1039626417	0.1276695817	0.0054436892	0.1746682201	0.0054267361	0.0126899923	-0.0052905884	0.1915763709	-0.1386187551	-0.1043918427	-0.2504465275	-0.0260873025	-0.0232323333	0.0127128813	0.3822159925	0.0623512791	-0.1909096542	-0.0615819632	0.1560054357	0.0623018547	0.2628243924	-0.1237808339	0.1851612995	0.0261110998	-0.0749883737	-0.0392130925	-0.0181426729	0.015231072	0.2001922146	-0.0265618009	0.0786702748	0.0080255581	-0.0994800506	-0.0238730068	0.0956770143	0.0391146212	0.0	0.0	0.0	-0.0241016928067097	0.0741747969648685	0.000580891596149	0.0055019005047794	0.0030846932561416	-0.0349603964979935	9.515332484485467e-06	0.0012222293232969	0.3077162306849885	0.054055804134478	0.002922029960625	0.094689278626977	-0.0147615897267105	-0.0031583857461829	9.975400521691935e-06	0.0002179045312597	0.0015242812200522	-0.0004053445102503	2.323433237803823e-06	1.6430417199005565e-07	-0.0032779351116799	0.0025901076763887	1.074485859638392e-05	6.708657775287672e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.8826197750881	0.6906404154697157	293636.7736143127	0.4769841834801814	553.5017023953525	4.199935624093769	306364.13455455337	17.639459246531914	458.5938825388232	0.2624713144111865	210308.349102032	0.0688911908887359	471.2514213218934	559.1445364357032	1.366574	29.355085	0.3420961497310644	0.1761683113734908	-0.1797007392	0.0916809745	0.0903179248	-0.0480537971	-0.0698361882	0.1628557536	-0.0373348239	0.0768083271	0.0225401633	-0.0350687211	0.0004590366	-0.1602607261	-0.1031990599	-0.0628228192	0.0017057395	-0.1645526226	-0.0022971275	-0.1891057815	-0.0071196339	-0.036507323	-0.1536841624	0.1260773647	-0.2030289393	-0.1907175149	0.0484669409	0.1430443143	-0.038605278	0.0059065904	0.0382383817	-0.0562883138	0.1140044532	-0.1088526633	0.0137372825	-0.0942842277	-0.0591731273	0.0480408954	-0.0977639995	-0.0391039865	0.034321424	0.1347155128	0.0853614445	-0.0953342504	0.0752790658	-0.0642425864	-0.0529036271	0.014788049	0.0094510038	0.077506867	-0.1068967394	-0.0270649978	0.0998194103	0.0549865403	0.0015916085	0.0393686705	0.1703936787	-0.0041475186	0.2515135794	0.0751293558	0.0332634776	-0.2220032491	0.0503859809	-0.1119869211	-0.0017331702	0.0032488227	-0.0562872354	-0.1616296784	-0.0457445354	-0.002478036	-0.0044657329	0.026333395	0.0343079529	-0.0232121974	-0.2196285114	-0.0619910229	-0.1101728426	-0.0820714237	-0.070757599	-0.1087300108	-0.0085232855	0.1551909004	-0.0230157409	-0.087252917	-0.1025447758	-0.0364918099	-0.3300392953	-0.1106164875	0.213924292	0.1743761027	-0.1539656961	0.0233092613	0.0824397586	-0.085369274	0.2553983614	-0.1876358862	0.1049496385	0.0673911659	-0.0778525577	0.0239414429	0.0641281127	-0.0721594768	0.1440283324	0.1388518581	-0.0181406262	-0.0451455582	0.006422897	-0.0999396837	-0.0191642938	0.0974964113	0.0315941957	0.0	0.0	0.0	-0.020345852837849	0.0037558399688607	0.0004139537276994	1.4106333871691546e-05	0.075907970570455	0.0728232773143134	0.005762019996125	0.0053032297187973	0.1849884526968281	-0.1227277779881604	0.0150621074899111	0.0342207276311666	-0.0129984347160123	0.0017631550106982	3.108715591750169e-06	0.0001689593050664	0.001129817293155	-0.0003944639268971	1.2764871159120914e-06	1.5560178962315946e-07	-0.0025797689600807	0.0006981661515992	6.655207887395856e-06	4.874359752388375e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.2653917368914	-0.6172280381966857	292968.2242920905	0.3809704511361293	551.0051039878769	-2.4965984074756307	303606.624620691	6.233003608209855	458.84778089070574	0.2538983518825262	210541.2860283251	0.064464373088663	471.21324669063983	540.318770716472	1.311835	28.179258	0.2037436099468643	0.1068910450980719	-0.0513876261	-0.0585266014	-0.126086941	-0.0438235843	-0.0049215635	-0.0032685701	0.083965536	-0.0904629984	0.0515361491	-0.0650764075	0.0457691501	-0.1173485767	-0.009088489	-0.0054964928	0.0045207959	-0.0326883888	-0.0802844327	-0.2318237557	0.0140335667	-0.126168409	-0.1304987259	0.0012226935	0.0084096329	-0.0055979135	-0.0556962618	-0.1453352987	-0.06238637	-0.0696432651	-0.0952554556	-0.0239553531	0.003448481	0.0231569288	0.0038011937	-0.0569207882	0.1068548518	-0.0568734899	0.0751097624	-0.0466322454	0.013126859	-0.1400518601	0.0760215526	-0.0746744404	0.0313323838	0.122269211	-0.097662179	-0.1265680302	-0.0449682569	0.0414581668	0.0071375252	0.0079952595	-0.0778383219	0.0857381929	0.0038570409	0.1150548391	0.1745039739	0.1201071734	0.10797053	0.0100640072	0.0072991868	-0.0368301134	-0.0284277445	0.1211885818	-0.0188125395	-0.0572683537	0.067889815	-0.0505655186	-0.051522427	-0.123774416	-0.0569949107	-0.0865643728	0.009834554	0.19773862	0.0798485889	0.2144737242	-0.0029316331	-0.0331488383	0.0904888501	-0.1506501193	-0.0680359579	-0.0221691852	-0.0357184016	-0.1168612509	0.0401161932	0.0751201903	-0.1060434711	0.0268903498	0.1302285089	0.1613935172	0.0106823855	0.1525273342	-0.0879925171	0.0292848156	0.2134419566	-0.1356845787	-0.0942326211	0.1609122835	0.0485419928	-0.0832712737	-0.0121481565	-0.1306859231	0.1346981229	0.0563828703	0.029139717	0.0200132667	0.0048186025	-0.1002976618	-0.0144117257	0.0989192302	0.0238730068	0.0	0.0	0.0	-0.0411483258088338	-0.0208024729709848	0.0016931847168699	0.0004327428817085	0.0614178822498985	-0.0144900883205564	0.0037721562600623	0.0002099626595375	0.2212045866828162	0.0362161339859881	0.001311608360891	0.0489314691695155	-0.0111760892231935	0.0018223454928187	3.320943095196992e-06	0.0001249049703247	0.0013901002467813	0.0002602829536263	1.9323786961014315e-06	6.774721594843064e-08	-0.0031418388070223	-0.0005620698469416	9.87115108931131e-06	3.15922512840954e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.9453846051439	0.6799928682524978	293704.79989481735	0.4623903008742588	551.9708234228269	0.9657194349500742	304671.7899100736	0.9326140270402904	458.1259397357748	-0.721841154930928	209879.3766587868	0.521054652952016	470.75702021923513	555.8903891108	1.613508	34.659439	0.4546964380454435	0.2155980618880887	-0.162469427	-0.0027630988	0.0725949931	0.1758032534	0.0925651834	0.0620554383	-0.0536654265	0.1181128336	0.1554511061	0.0151430469	0.0625199002	0.0541275411	0.0205639474	-0.0913200133	0.0437209588	0.0349713796	0.1022034246	0.1688332404	-0.1259262376	-0.1173088572	-0.0087812211	0.1275533733	0.1857718062	-0.1532907439	0.1262983677	0.2275863148	-0.0555104861	0.0439229523	0.1245867198	0.0389609735	-0.1048074906	0.0648034227	-0.0788040113	0.0772231573	0.0552715758	0.0185485523	0.0527109874	-0.0858135121	0.205038541	0.0889154214	-0.05476892	-0.0975140362	-0.0456696746	0.0560103685	0.0802582702	-0.0451138779	0.0062579862	-0.1267810556	-0.0175226634	0.0200598684	0.0904784176	-0.1042996859	0.1023538758	0.0975864454	-0.1602419033	-0.0527480893	-0.0364971679	-0.1480153557	-0.1249900433	-0.2106752837	0.025594022	-0.2211986924	-0.0354892336	0.0515151077	0.0139894543	0.0770458932	-0.0850961166	0.1314905586	0.0303929968	-0.1245805966	-0.1470812853	-0.062117717	-0.0334664978	-0.0135376742	-0.0985803111	-0.1407652323	0.1754503333	0.0596674354	-0.2075873638	0.05586008	0.171922733	0.1255496051	0.0354077359	-0.1195801139	0.187703107	-0.0504455222	0.1247805841	0.0165612539	-0.1765295456	-0.039235886	0.1180116069	0.0148435009	0.1077898911	-0.1152094538	0.1077271493	-0.1652402403	-0.2435243099	0.0723371452	-0.0752667419	0.0275578793	-0.0157486402	-0.1931914651	0.2143608636	-0.1866911777	0.0032130826	-0.1005536208	-0.0096261783	0.0999396837	0.0160001183	0.0	0.0	0.0	-0.0651233288675428	-0.0239750030587089	0.0042410479627901	0.0005748007716651	-0.0626701993979423	-0.1240880816478408	0.0039275538925778	0.0153978520070412	0.0864598774290925	-0.1347447092537237	0.0181561366718705	0.0074753104050536	-0.0099721563959696	0.0012039328272239	1.4494542524673332e-06	9.94439031856774e-05	0.0028237391272281	0.0014336388804468	7.973502658638913e-06	2.055320439528754e-06	-0.003942039981055	-0.0008002011740326	1.5539679212236105e-05	6.403219189233109e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
542.7706769024253	0.8252922972814076	294600.00770511694	0.6811073759520233	554.4557962128611	2.484972790034135	307421.2299540377	6.175089767210033	458.43025139754616	0.3043116617713508	210158.29539641735	0.092605587490041	471.1167981721604	560.0403602143095	1.123789	24.139883	0.247624819865925	0.133494555167719	-0.2245441688	-0.0341484001	0.0135531981	0.1054430282	0.0435509374	-0.007874684	0.04165607	0.1916946271	0.1244224781	0.0015957888	0.0414977669	0.0765069794	0.0611569779	-0.1173568439	0.0786401068	0.0795090547	0.0314412855	0.1725265251	-0.0149902328	-0.0188346049	-0.1237870296	-0.0286103202	0.0921205948	-0.1525043685	-0.1141843149	0.0580976786	0.0642121502	0.0222200202	0.0790435031	-0.0482184185	-0.0287636459	-0.0052510489	0.0128950406	-0.0107492004	-0.0103675152	0.0679330653	0.055623994	-0.0708199492	-0.0166829044	-0.007369011	0.1162405158	-0.1047880013	-0.1055305759	-0.047667627	0.00408442	0.0138002818	0.2377311267	-0.0677447782	0.0043810693	0.1012015285	0.0245739217	-0.0936295561	0.0819503624	-0.005581632	-0.2012981269	0.0899914722	0.024662259	-0.0065576053	-0.0790429407	-0.1409649067	-0.114568568	0.0018933282	0.0506215275	-0.001702542	-0.1290923289	0.0457192358	0.0141371357	0.0611955656	0.0689326046	0.0172541558	0.0226854681	0.0743189815	-0.0688488435	-0.0400832658	-0.0401797731	0.0048854284	-0.1409643407	-0.0426136525	-0.1547773412	0.0416737667	0.2023193234	0.1001281578	0.0974972135	-0.0403510599	-0.0008800756	-0.0387295501	0.1371138662	-0.1050731852	0.0616628174	-0.0263782214	-0.0666536868	0.027524627	0.1362862418	-0.0153867751	-0.0055615422	-0.06467787	-0.1007114284	0.0876595093	-0.0657474205	0.0144638339	0.1591411627	-0.0803169154	-0.0289253506	0.0431618312	0.0016067456	-0.1007073005	-0.0048186025	0.1005536208	0.0080255581	0.0	0.0	0.0	-0.0432714025357938	0.0218519263317489	0.0018724142774147	0.0004775066844081	-0.0552944239156545	0.0073757754822878	0.0030574733161641	5.440206396511784e-05	0.0167326508355643	-0.0697272265935282	0.0048618861284252	0.0002799816039849	-0.0120196071563898	-0.0020474507604202	4.192054616345256e-06	0.0001444709561939	0.0027039529392569	-0.0001197861879712	7.311361497716029e-06	1.4348730828671662e-08	-0.0031358791002792	0.0008061608807757	9.833737731567886e-06	6.498953656932132e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
543.146989409467	0.376312507041689	295008.6521045676	0.1416111029560012	553.4804993446427	-0.9752968682183792	306340.663154795	0.9512039811565784	458.7494827901422	0.3192313925960661	210451.087960223	0.1019086820188237	471.54731536473145	553.5837680162883	0.916468	19.686468	0.0995723223945484	0.0464349078880255	-0.1732596896	-0.019899166	0.0888490557	0.0042586543	0.0599800931	-0.0404517452	-0.0489654022	0.1204276601	0.0953227296	-0.1391990342	0.0435156346	0.0359797492	0.0588656834	-0.0927990774	0.0358738568	-0.0567002128	0.0023752439	0.0574468693	0.0573226998	0.0782632623	0.0589136735	-0.0697230246	0.1663979227	-0.1440059787	-0.0809962067	0.1653052332	-0.0169105862	0.1126170195	-0.019150664	0.1717106624	-0.0408422912	0.0155602284	0.0556646406	-0.0935037681	0.0331687364	-0.02538115	-0.0799374939	0.0367399627	-0.023756257	-0.0225666778	0.0716557783	-0.0253433032	0.0714535969	-0.0756977863	-0.0135029652	-0.0557058293	0.0418579666	0.0248080024	0.0835787094	0.0370449468	0.084157329	0.0396359861	0.0066210205	-0.069789709	-0.0620506635	0.0276103468	-0.0950147859	0.0869307174	-0.2297435194	-0.0494515768	-0.1397938491	-0.0406178705	-0.1934079217	0.0437915139	-0.0575781	0.0103344633	0.0403266204	0.1252141484	0.0430171555	0.0832685488	0.2036567626	-0.0222522514	0.0151363827	0.0773026108	-0.0155405434	0.00581723	-0.1179860863	0.0452796873	0.0610543528	0.0869347108	0.128477224	0.0832139755	0.025787942	0.0022656101	-0.0811968971	-0.0797090623	0.125163849	-0.2228113251	-0.1014025265	0.0428151499	-0.1467182913	-0.0337594282	0.0398304764	0.0423960838	0.0305431296	-0.0183934565	-0.0967368922	0.0637273656	0.0029691459	0.0206492268	0.0700800322	-0.0671733772	0.0296089727	0.0222730274	0.0	-0.1007585444	-0.0	0.1007585444	0.0	0.0	0.0	0.0	-0.0466740953651054	-0.0034026928293116	0.0021784711781509	1.157831849064861e-05	-0.0372524869832489	0.0180419369324056	0.0013877477864371	0.0003255114882729	0.0418849008686805	0.0251522500331162	0.0006326356817283	0.0017543449207791	-0.0118252344319357	0.0001943727244541	3.77807560117098e-08	0.0001398361693702	0.0022755477006053	-0.0004284052386516	5.178117337730068e-06	1.8353104850413436e-07	-0.0026991482113906	0.0004367308888886	7.285401067053075e-06	1.9073386930942677e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
541.427626226974	-1.719363182492998	293143.87444177584	2.9562097533124505	553.246047742439	-0.2344516022036487	306081.1893426291	0.0549675537758579	458.7884879470054	0.0390051568631975	210486.87667269955	0.0015214022619226	471.2363826090059	546.7478699168429	1.171423	25.163092	0.5113690648591779	0.289413422539686	-0.1096546306	-0.0757988731	0.0169603419	-0.11823677	-0.020283593	0.0279993324	0.0195591383	-0.04365124	-0.0476743284	-0.2068809967	0.0831088991	0.0249977471	0.0073033506	0.0621931266	0.0662863239	0.0159532941	-0.0009852295	-0.0966668606	0.0986544045	0.0689409687	0.0257974903	-0.0433550342	0.1459117126	-0.0882542138	-0.1483983257	-0.0180542885	-0.0316585524	-0.0115269671	-0.1416832387	-0.0169578062	-0.1023728224	0.008689509	-0.0253719151	0.1012780143	-0.0045200668	-0.0108101102	-0.0477719602	0.1119245089	0.1095879414	0.0328370581	-0.089175434	0.0321692992	0.0753236407	-0.0836452683	-0.0390445794	0.08370932	0.0054884704	0.0565610182	0.0127462532	0.0715084345	-0.0228627034	0.0333928566	-0.1496096102	-0.0265802699	0.0806804827	0.055147263	-0.0893040743	-0.0115282727	-0.1506123911	-0.0148177565	-0.1471425791	0.1078355616	-0.0386970117	0.0611750471	0.1761418404	0.1192843503	-0.0294658504	-0.092062964	-0.0856763198	0.0322007261	-0.0552160164	-0.0985259027	-0.041827711	-0.0619501429	-0.036550709	-0.062483364	-0.0514152201	0.1439524685	-0.0160938664	-0.012354377	0.067214109	-0.1781766855	0.0316659932	-0.0464157051	0.0363401665	-0.0649330378	0.0624147432	-0.1312035955	0.040431959	0.091741336	-0.1809073292	0.0743584118	-0.063044798	0.0180605657	-0.083576708	-0.0163006869	0.0339047576	0.053129867	0.0708019837	-0.1222244852	-0.162925165	0.0505036391	0.0003048535	-0.0459015292	-0.0016067456	-0.1007073005	0.0048186025	0.1005536208	-0.0080255581	0.0	0.0	0.0	-0.0665259514556453	-0.0198518560905398	0.0044257022170788	0.0003940961902395	0.1107075689811409	0.1479600559643898	0.012256165829714	0.0218921781609853	0.2853458106994537	0.2434609098307732	0.0592732146156278	0.0814222316837284	-0.0129100859968523	-0.0010848515649166	1.1769029179019978e-06	0.0001666703204461	0.0030619052573512	0.0007863575567458	9.375263804994918e-06	6.183582070513812e-07	-0.0028298639491976	-0.0001307157378069	8.008129970968236e-06	1.7086604110428356e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
539.2201216315066	-2.2075045954674124	290758.3395722968	4.873076539009744	551.3459598656857	-1.900087876753332	303982.3674602143	3.6103339393849865	458.2939293293274	-0.4945586176780239	210033.32566011453	0.2445882263195978	470.7373929564907	525.7143343927063	1.109305	23.828749	0.3619294135395064	0.1941649712739457	0.0271723685	-0.120636503	0.0639073351	-0.0340069043	0.1149546728	0.0353208649	0.0268302381	0.0584524158	0.0082071897	-0.0418619537	-0.0267582705	0.0701374687	0.0620458664	0.1067420475	0.017123148	0.0087421419	-0.0034847	0.0309690064	-0.0452988133	0.0283136882	0.0311759653	-0.0236602712	0.0775256626	-0.1611694204	0.1474775726	-0.01333265	0.0277398749	-0.0288151114	0.0122984056	-0.1095779137	-0.1277981328	-0.0241545067	-0.1092593945	-0.1224714427	0.0575342665	0.0164824903	-0.0583652912	-0.025891328	-0.0200320646	0.0282691092	0.0520931713	0.0667707898	-0.0521542861	0.0295174643	-0.1314672785	0.0995128959	-0.1396829044	0.066068959	-0.0841154427	0.022166265	0.0044680358	-0.0307954089	0.0332817818	-0.0167711529	-0.0353253371	0.0162255153	-0.0465587799	0.0545310765	-0.1236602058	-0.0986523661	0.0967363869	-0.0791068738	0.1013660381	-0.0315150186	0.089683354	0.1251876676	-0.0971770213	0.0080725685	-0.0662596591	-0.0214438811	0.0327283099	0.0633476057	-0.1349509507	0.082726383	-0.0975907854	0.0559138348	0.0386275715	-0.0251583793	0.1091196536	0.087909143	0.0935135206	0.0104473523	-0.0304663097	0.0542850451	-0.0359999101	-0.0169915449	0.1772076944	-0.1429859359	0.0157410863	0.0329813653	0.0595214458	-0.074056252	-0.101182189	0.0053087853	0.0884186159	-0.1533470566	-0.0661050737	0.0248246367	0.0001376257	0.0195650572	-0.1106409695	0.0405634804	0.0286558086	-0.0679659031	-0.0032130826	-0.1005536208	0.0096261783	0.0999396837	-0.0160001183	0.0	0.0	0.0	-0.0753920383952646	-0.0088660869396192	0.005683959453393	7.860749762088783e-05	-0.0246917210795913	-0.1353992900607322	0.0006096810898723	0.0183329677489502	0.1530615228516438	-0.1322842878478099	0.0174991328114022	0.0234278297776642	-0.0121169750714343	0.000793110925418	6.290249400173973e-07	0.0001468210848817	0.0026367205771991	-0.000425184680152	6.952295402225155e-06	1.807820122360435e-07	-0.0033191633174544	-0.0004892993682568	1.1016845127934898e-05	2.394138717765036e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
