global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
619.1543262602671	0.629018401839744	383352.07972680527	0.3956641498530256	665.3194143527892	1.899213856022584	442649.9231147384	3.607013270908172	527.1445484727916	0.1504475810739904	0.0226344746510149	277881.3749845833	540.8771670098981	521.3737835229015	1.121688	17.510445	0.0811270321271021	0.0410848522352797	0.0996330294	-0.0091692912	-0.0131928717	0.0730836796	0.0181907565	-0.1062047663	0.0292609661	-0.0581924514	-0.044741023	0.1624165086	0.0156921472	0.0058336323	0.1495391394	0.0744187834	0.0178318464	0.003632028	0.0308295316	-0.0155705514	0.041173179	0.0772045422	-0.0504523482	-0.0058583748	0.0049941932	-0.0507431509	-0.0387700317	0.0608514261	0.0078454336	0.0106841114	-0.1046238463	0.1238860503	0.0861333947	-0.047105276	0.1007136291	-0.0503649076	0.0126648446	0.0676832999	0.1553451798	-0.0739489844	0.0901597972	-0.0779316091	0.0379050464	0.0501858025	-0.0335680921	0.0527386106	-0.0568097852	-0.0409116945	-0.1130779999	-0.0726026232	0.0854522659	-0.0143632048	-0.0752012235	-0.0626688039	-0.0635083212	-0.0551833468	-0.0468323954	0.0122769562	0.0240070621	0.0139140939	-0.0249018573	-0.0554241007	0.0027078935	0.025590212	0.0471416716	0.0197741992	-0.0067337951	-0.0340008352	-0.1159924072	0.0157371836	-0.0562097493	-0.0729332501	-0.07257392	-0.0570564214	0.0678239034	-0.0232473843	0.0478653415	-0.0463014509	0.0887508283	-0.0414924279	-0.0374714248	0.1319226291	0.0480066539	-0.0162764361	-0.0107473117	-0.0385831049	0.0603470382	0.0215600628	-0.0335214952	-0.0004021318	0.0771116777	-0.0296610181	-0.0039166663	-0.0287065547	-0.1590688566	-0.028639569	0.0467538164	0.0364680238	0.0418621221	0.0549498559	0.0234311065	0.005201077	0.0867189333	0.0485126352	-0.0032130826	-0.054043384	-0.0898129658	0.0	0.0	0.0	-0.0314906307271058	-0.0140128523862585	0.0009916598235909	0.000196360031999	0.0762623503887454	-0.0211376467944005	0.0058159460868157	0.0004468001120048	0.1117944281977756	0.0008805117363479	0.0124979941760676	7.753009178465645e-07	0.0011302929791947	0.0006230093938999	3.8814070488764526e-07	1.2775622188168303e-06	0.0007538192865355	0.0001391407785385	5.682435167528903e-07	1.9360156252299933e-08	0.0005640742739199	-0.0001397702517633	3.181797864982624e-07	1.9535723278004205e-08	0.0	0.0	0.0	0.0	0.0
618.9357661231902	-0.2185601370769063	383081.4825865004	0.047768533519076	663.2530349917528	-2.066379361036411	439904.5884257712	4.269923663717246	527.6750770040078	0.5305285312161914	0.2814605224344093	278440.9868911856	540.7587445953893	517.4676670647277	1.173206	18.314682	0.0402496169793745	0.0184004130494996	-0.0940158279	0.0524769842	-0.023894285	0.0237118809	-0.0529835512	0.0574735872	0.0192684448	0.0130088863	-0.0264488474	0.0076481275	-0.0699542583	-0.0981852034	-0.058227824	-0.0280059328	-0.0073092163	-0.0525073169	0.0352924924	0.09189634	-0.0907757342	-0.0064577916	-0.0493846069	0.0102188056	-0.1200052602	-0.0386842276	-0.0157777739	-0.0116171137	0.0407299774	0.0279818575	0.0151549958	0.0237109554	0.0670382567	-0.0235074191	-0.0093124097	-0.1158683298	-0.128719249	0.032690141	-0.0199179402	0.1086167311	0.0276420204	0.0115521268	-0.0243416896	-0.0214303627	-0.0160988377	-0.0365223663	0.0032803391	0.0668754348	-0.1601269319	0.106704569	-0.0275406195	0.0432262641	-0.0120635893	-0.0681648111	0.0727417906	0.0382424267	-0.0758138166	-0.0640557573	0.0070804498	-0.0812820725	0.0747118068	-0.0068781204	0.0223581554	-0.0685136129	0.017493046	0.0662426663	0.0063792812	-0.0157441694	-0.0090911851	0.0444324455	-0.0723332934	0.0671120108	0.0396572751	-0.0733767662	-0.0225465982	0.1073069815	-0.031452121	0.1218202804	-0.1034731015	0.0263816599	0.0908998118	0.0358316008	5.61209e-05	-0.0087952195	0.0190699924	-0.0265024412	-0.0219490508	0.0329951717	-0.014934071	-0.1187477909	0.0720178084	0.1031891308	-0.0977528134	-0.0724413645	0.0110457184	-0.0058074061	-0.0104440479	-0.0625611718	-0.0226154211	0.014819082	-0.0443066362	-0.0363928546	0.0858897861	0.0456718233	-0.0080255581	-0.059354305	-0.0931654345	0.0	0.0	0.0	-0.0278266629170218	0.0036639678100839	0.0007743231690975	1.342466011333172e-05	0.0816058070198124	0.005343456631067	0.0066595077393548	2.85525287680939e-05	0.1231364904208192	0.0113420622230435	0.0151625952731564	0.0001286423754713	0.0013042034787853	0.0001739104995906	3.0244861867852087e-08	1.7009467140756783e-06	0.0007829956192537	2.917633271819989e-05	6.130821397704851e-07	8.512583908831015e-10	0.0007589900479147	0.0001949157739947	5.760658928335586e-07	3.7992158951991934e-08	0.0	0.0	0.0	0.0	0.0
619.1429508413522	0.2071847181620114	383337.99357653706	0.0429255074398721	664.9238250546339	1.6707900628811103	442123.6931252854	2.7915394342222646	527.8378904739229	0.162813469915136	0.0265082259858068	278612.83861996105	541.1200081383382	515.9630689594311	1.111484	17.351151	0.0858836954707541	0.0434532557673423	0.0309504207	-0.1111095224	-0.0116595998	-0.0173100104	0.106097559	-0.04199818	0.0583693739	0.0645346715	-0.0350898454	-0.0740403999	-0.0594290807	0.1547765617	-0.015138226	-0.0783030202	-0.074309886	-0.0091869568	-0.0346010426	-0.0847488158	0.1467347508	-0.0009781086	-0.091169729	-0.0441446034	-0.159321797	-0.0361612318	-0.0442236945	0.0058675088	0.0241807943	-0.0594957716	0.0940578732	0.0091198259	0.0833837163	-0.067608397	-0.091101419	-0.0307789909	0.00898851	0.1060331659	0.0871558742	-0.075164802	0.0197636835	0.0174703599	-0.0043339773	-0.0909640059	0.0150117685	-0.0047952689	0.0462048728	0.0133294044	-0.0007978406	-0.1314752334	-0.0635435293	0.0492811421	0.1092827761	-0.0009774449	0.0052268503	0.0975514797	-0.001020679	0.0115385821	0.0279984211	0.04575485	-0.0334467184	-0.1516941743	-0.0061556262	-0.0992648122	-0.0253306132	0.0416614836	-0.0299578178	-0.1368354922	0.1036272621	0.0258943217	-0.0126658946	0.0194663147	0.0193853028	0.0170311584	-0.0849489957	-0.061527656	0.041412728	-0.0078486916	-0.0076828384	-0.1430457425	-0.0462556276	-0.0161769922	-0.0178847999	-0.0198966671	0.0136799378	-0.0738963319	0.0211678411	0.0183361454	0.0302021346	-0.0915104137	-0.0396027968	0.0157719028	0.0263543769	0.011040229	-0.0159084028	0.0106992812	-0.1127203891	-0.0927098943	-0.0090892445	-0.0986672003	-0.0045524423	0.0488310975	0.0850387965	0.0427845557	-0.0128196682	-0.0644237955	-0.0959258892	0.0	0.0	0.0	-0.0311308681086472	-0.0033042051916254	0.0009691309491979	1.091777194836425e-05	0.1064471326279203	0.0248413256081078	0.011330992044706	0.000617091457968	0.1086964784030684	-0.0144400120177508	0.0118149244172287	0.0002085139470727	0.0006317164010514	-0.0006724870777338	4.5223886971908026e-07	3.990656113573333e-07	0.0008702066121664	8.721099291270008e-05	7.572595478581234e-07	7.605757284819025e-09	0.0006527250654959	-0.0001062649824187	4.26050011126627e-07	1.1292246488467868e-08	0.0	0.0	0.0	0.0	0.0
618.9213857618533	-0.2215650794988732	383063.6817533729	0.049091084453342	663.4978334752525	-1.4259915793813889	440229.37502635387	2.033451984466628	527.5156738734481	-0.3222166004748032	0.103823537621539	278272.7861821581	541.0329218967098	521.6244329735874	1.190635	18.586767	0.0378764393027	0.0239769045623912	0.0119624214	0.1154341709	-0.0183067915	-0.055258095	-0.1244684255	-0.036956689	0.0094709724	0.0217901335	-0.0857159125	-0.0006569649	-0.0193443441	-0.0144408528	-0.0766248356	0.1110855578	0.0526703677	-0.0194876543	0.0647611912	0.0004255262	-0.1421008199	-0.0718636563	-0.0385491304	-0.0755865218	0.1335381601	-0.1031448546	-0.060771231	0.0122513365	-0.0978756911	-0.0137021109	0.0444919767	-0.0136742496	-0.0877606307	0.0375806311	0.0004459761	0.0448953577	-0.0030059265	0.1058326112	0.0367965028	-0.0014180532	0.071165338	-0.0727469214	0.0206180808	-0.057816767	0.0208401113	-0.0342993046	-0.110905458	0.032020752	0.0205078592	0.0735183042	0.0859252616	0.0240781353	0.0871178926	0.0237564468	-0.0894533797	0.034686279	0.0455753457	0.0025630016	-0.0977410297	-0.0900154677	0.1535108623	0.0456686262	0.144428119	0.0344121589	0.073008914	-0.0361824196	0.0275709636	0.074357272	-0.0520116941	-0.0693276304	-0.0653054078	-0.0885400972	0.0724028417	-0.0143858828	-0.0720562649	0.0273911079	-0.0260788941	-0.0269479552	0.0890746677	-0.0007672803	0.1229648863	-0.0131239715	0.1069689874	-0.0218846655	0.0040004273	-0.0431928389	0.0064749721	0.0124625856	0.0147034856	-0.0539234876	-0.0543076589	0.0003052863	0.0453263406	0.059601937	-0.0610542167	0.0031302092	-0.0058629129	-0.0104852642	-0.1442969547	0.0040336102	-0.044135719	0.008837233	0.084166181	0.0398537692	-0.017584442	-0.0692312346	-0.0980767887	0.0	0.0	0.0	-0.0310968699185707	3.399819007650004e-05	0.0009670153187325	1.1558769284778259e-09	0.0973870343248393	-0.0090600983030809	0.0094842344545874	8.20853812614911e-05	0.1299774189780009	0.0212809405749325	0.0168941294441827	0.0004528784317538	0.0006316616703723	-5.4730679099998694e-08	2.995447234747033e-15	3.989964658175242e-07	0.00098771661533	0.0001175100031636	9.755841121989513e-07	1.3808600843509296e-08	0.0006851883763454	3.246331084950005e-05	4.6948311107884553e-07	1.0538665513112675e-09	0.0	0.0	0.0	0.0	0.0
619.0431513636335	0.1217656017801118	383214.4232502184	0.0148268617768727	661.0148609626584	-2.482972512594074	436940.64641348267	6.165152498297729	527.4580560816397	-0.0576177918084113	0.0033198099328774	278212.0009254222	540.6310777589795	512.5875716950661	1.219764	19.041496	0.071345379595984	0.039369279524838	-0.0646118025	-0.0651079902	-0.0266833074	-0.0038356552	0.0895442993	0.0812507323	-0.0588987077	-0.0869034034	0.0360120665	0.1369491685	-0.015864008	-0.0444166108	0.0409288584	-0.1142745961	0.1414846363	-0.0501488006	-0.0006063901	-0.1222686551	-0.0370201462	-0.0349520905	-0.0282737963	-0.0141601454	-0.0328180833	0.1411751568	0.0820262013	0.1010282794	-0.1578873025	0.0255471236	-0.0688454265	-0.0680684485	-0.0621216769	-0.074205721	-0.0515470973	0.0869164219	-0.0350161931	-0.0043543133	0.0499464502	0.0747360549	-0.0526444113	-0.0296574197	-0.1091486976	-0.0911352193	0.0170669355	-0.0586781879	-0.0936456528	-0.0571802371	0.0015661926	-0.0167627444	-0.1074723221	0.0053920007	-0.1359645669	-0.0506719228	0.0405923436	-0.0513018108	0.0725652971	0.0483311634	-0.1056079151	-0.0011754544	-0.0296078314	-0.1010217535	0.0543313152	-0.055729074	-0.110922711	0.0097136313	0.0841153685	0.0850391386	0.0695158271	0.0223941293	-0.0015819679	-0.107935543	0.0423782697	-0.0804975984	0.0893408807	0.0004385559	0.0056562572	0.0184805575	-0.0158353199	0.0217626146	0.0319700654	0.1135801028	-0.1217124238	0.0023119493	-0.0181381683	-0.0595951519	-0.0121070756	0.0217863026	-0.1086538749	-0.0122454143	0.0039165403	0.0715155637	0.0118299682	0.0254640242	-0.0367683221	-0.0549393715	0.0588470423	0.0612294968	-0.0343730634	-0.0040324714	-0.1045044045	0.0428368935	0.0832721614	0.0368824449	-0.0223089761	-0.0737570677	-0.0996044652	0.0	0.0	0.0	-0.0288500578639911	0.0022468120545796	0.0008323258387556	5.048164408604213e-06	0.0827666596739504	-0.0146203746508889	0.0068503199535835	0.0002137553549323	0.1154325709268704	-0.0145448480511305	0.0133246784307869	0.0002115526048304	0.0012727258361323	0.00064106416576	4.109632646215648e-07	1.6198310539586624e-06	0.0009133834075631	-7.433320776690014e-05	8.3426924921158e-07	5.5254257769171444e-09	0.0006019188530846	-8.32695232608e-05	3.623063056986803e-07	6.9338135040809125e-09	0.0	0.0	0.0	0.0	0.0
619.5222524245298	0.4791010608963688	383807.8212491629	0.2295378265520261	665.2162031778475	4.201342215189129	442512.59697035135	17.651276409130297	527.0920649613485	-0.3659911202912553	0.1339495001320481	277826.0449452184	540.7736412679163	528.8801915064787	1.155994	18.045996	0.054230304289061	0.0275597584260565	0.0825962801	0.0522208642	-0.0102454102	0.1269417653	-0.0001393408	-0.0811056531	-0.0916259762	-0.009148666	0.0353614003	0.0141840955	0.0161690969	-0.0332066166	0.0983187293	0.006741944	-0.0881227626	-0.0641967996	0.0967064289	-0.074786622	0.021389882	0.0212646749	0.0771774258	0.0075582119	0.0380951946	0.0347318149	0.0183158891	0.1184190444	-0.0214210795	-0.0563519706	-0.0077053518	0.0016215969	0.1010540269	-0.0773935821	-0.1282598902	-0.0490255437	-0.0083998575	-0.0827711104	0.1087421266	-0.0496737547	-0.0865142076	-0.0303826703	0.0880074901	-0.0029912813	-0.0166036499	-0.0201596657	-0.0826873802	-0.0417451613	0.1003622777	-0.0454083122	0.0584737799	-0.0119778786	-0.0562546278	0.0356195719	0.1009328691	-0.0189372834	-0.0428209179	0.0126884006	-0.007041807	0.0168550916	-0.1127074095	0.0620536128	0.1485044677	0.030735303	0.0200736515	-0.0298365036	0.0819070792	-0.0440533983	0.116880843	0.0226700339	0.0353103417	-0.0305420611	-0.010816424	-0.0316073034	0.0032631942	-0.0417096533	0.1326860044	0.0368855647	-0.1063813624	-0.0526951464	-0.0426933156	0.0649457417	0.1042113789	0.0011846288	-0.0152802203	-0.0243598228	0.0448701277	0.0079404557	-0.0685525599	-0.0842047135	0.0243554149	0.10396913	0.0975349269	-0.0733988384	0.0282773002	0.0399200367	0.0897035892	0.0181579142	0.015985619	-0.0179922518	-0.0880889345	-0.0489201556	0.0823569652	0.0338736052	-0.0269824588	-0.0779828852	-0.1004992113	0.0	0.0	0.0	-0.021466641580389	0.0073834162836021	0.0004608167007408	5.451483601696065e-05	0.0925515563072423	0.0097848966332918	0.0085657905748926	9.574420212420702e-05	0.0940594808107633	-0.021373090116107	0.0088471859303903	0.0004568089811112	0.001199798531479	-7.292730465329996e-05	5.318391763995226e-09	1.4395165161391651e-06	0.0006783581932927	-0.0002350252142703	4.601698384073361e-07	5.523685134284741e-08	0.0005960933468871	-5.825506197500033e-06	3.553272782030645e-07	3.3936522457111287e-11	0.0	0.0	0.0	0.0	0.0
618.3771282960518	-1.1451241284780735	382390.2727996716	1.3113092696226676	664.2553990806022	-0.9608040972453864	441235.23520773	0.923144513283522	526.9557748926749	-0.1362900686735884	0.0185749828190514	277682.3886927394	541.1423632165013	522.6040645453115	1.052957	16.437494	0.0725323674081597	0.0364865540566343	-0.0861014264	-0.0070143479	0.0358971589	0.1066797886	0.0253408	0.0913996782	-0.0923931617	-0.0368905487	-0.0858244086	-0.0789965904	0.0482174803	0.0127545678	-0.0988297374	-0.085139926	0.0197449541	-0.0531553171	0.087593971	-0.0768587846	0.0473417982	0.1329879952	0.088831743	-0.0623143383	0.0842357182	-0.0330205572	-0.0211494071	-0.0299688803	0.119019083	-0.0617452985	-0.1066891305	-0.1054761323	-0.0496856145	0.1082816936	-0.0190924215	0.0656828481	0.0195468704	0.1594741219	-0.1310120824	0.1072152507	0.145587759	-0.0411644765	-0.1078851928	0.0028905137	0.0221541301	0.0573746535	-0.1085395382	-0.0310660476	0.0129636276	0.0380696209	-0.0939982921	-0.0063439184	0.0290812554	0.1418736027	-0.0048627229	-0.0337429619	-0.0431089653	-0.046402744	0.015971373	0.0983556879	0.0655263521	-0.0073667177	0.0827754014	-0.0218654782	0.028382908	-0.0372350766	0.0321278427	0.0488535675	0.1041290899	0.0621014998	-0.1650021947	0.0034142944	-0.0846850485	0.0247618325	-0.00017386	0.1525628273	-0.0282335614	-0.0219202416	-0.027055566	-0.0679559993	0.0718188929	-0.04610171	-0.0389969009	-0.0636317897	0.0591009333	-0.0412618633	0.0555070591	-0.0287670311	-0.0786783511	-0.0302108326	0.0215315404	-0.0093146656	0.08916842	0.0460761493	0.1032340064	-0.1465293594	-0.0130468447	0.0341567637	0.0117947706	-0.0981460672	-0.0654790087	0.0326182674	0.081420825	0.0308303106	-0.0315941957	-0.0818914983	-0.1007553414	0.0	0.0	0.0	-0.031242293006926	-0.009775651426537	0.0009760808723306	9.556336081315489e-05	0.1071150611150244	0.0145635048077821	0.0114736363176754	0.0002120956722862	0.1213539399256689	0.0272944591149055	0.0147267787354828	0.0007449874983752	0.0009537480187459	-0.0002460505127331	6.054085481622143e-08	9.096352832617296e-07	0.0008492845398648	0.000170926346572	7.21284229653365e-07	2.9215815952485633e-08	0.0005950951650136	-9.98181873499977e-07	3.541382554225639e-07	9.963670525839245e-13	0.0	0.0	0.0	0.0	0.0
618.3217123906832	-0.0554159053685907	382321.7400137467	0.0030709225678206	665.3991156415242	1.14371656092203	442755.98309652245	1.3080875717273155	526.9748099298761	0.0190350372012062	0.0003623326412513	277702.450300629	541.1178074924511	519.613693067441	1.025693	16.011883	0.0279694366456787	0.0144829335741695	0.08862852	0.0032422206	0.0800917773	0.1017202101	0.0327982468	-0.0777709394	-0.0790494745	-0.1211774045	-0.0795440242	-0.0069952196	0.0828925841	0.0667196917	0.0708836713	0.0952880599	0.0448401464	-0.0204556239	0.1392829041	-0.0946009317	0.0170594432	0.1067414903	-0.0446408329	0.1324611998	0.0010284382	-0.0408078254	-0.0718879375	-0.0365821615	0.0816122371	-0.0198861862	-0.0608681049	-0.0449215959	-0.004694942	0.0112300948	-0.0678991474	0.0422444871	-0.0858866038	0.0105037309	0.0448382968	-0.0112851848	0.0045410326	0.0527203172	0.0095750179	0.1047306945	-0.0229201748	0.0868449533	0.0895296582	-0.0570468167	-0.0822015992	-0.0739869359	0.0533274921	-0.0496533537	-0.0334060302	0.0990102353	-0.0992264458	-0.1243077473	-0.0740597143	-0.0136343626	-0.0022293482	0.0276554567	-0.0200424674	-0.0537277387	0.0277230463	-0.0782231698	0.0235055615	0.0559575117	-0.0599132115	-0.0448913724	-0.0772872905	0.0996059416	0.0053012259	0.0846258805	0.0349533536	-0.1128737411	0.0110832358	0.0945190384	0.0424665256	-0.0103279639	0.0913204196	-0.073643748	-0.0284806296	0.0197210135	0.0637597549	-0.0773860433	0.0279464291	0.0200596914	0.0697493155	-0.0229826543	-0.0122857983	0.0250492936	0.1065025378	0.0150572797	0.1491307754	-0.0058693903	-0.0750789769	-0.0294239208	0.0488569062	0.0234429592	0.0094900619	-0.0832846459	-0.0871408116	0.0135693831	0.0804639789	0.0277556564	-0.0361336332	-0.0854670082	-0.1003712278	0.0	0.0	0.0	-0.0313701982708636	-0.0001279052639375	0.0009840893395532	1.6359756542946747e-08	0.0975752957912448	-0.0095397653237796	0.0095209383487489	9.100712243278782e-05	0.1213514899057273	-2.4500199415911084e-06	0.0147261841023398	6.0025977141940976e-12	0.0010467646335271	9.301661478120003e-05	8.65209062535416e-09	1.095716198003124e-06	0.0006778649745819	-0.0001714195652828	4.5950092376492006e-07	2.9384667361778397e-08	0.0006966453057099	0.0001015501406962	4.8531468196764e-07	1.0312431075438313e-08	0.0	0.0	0.0	0.0	0.0
617.786508586733	-0.5352038039501394	381660.1701917856	0.2864431117626993	661.0683381429533	-4.33077749857091	437011.347695086	18.75563374212811	526.4553216613165	-0.5194882685595985	0.2698680611710495	277155.2057055202	539.8496526994869	512.1658446339372	1.097131	17.127089	0.0388685012792519	0.0194672765218554	-0.1038767696	0.0249908552	0.0722254087	-0.015520518	-0.0396831114	0.0715786854	0.0208837233	-0.1275546777	-0.0441406938	0.026131954	0.1231681754	-0.0893388418	-0.0410290935	0.0597811089	0.0986382845	0.0071533146	-0.0120609855	-0.0345251016	0.0890228332	0.0313616085	-0.0074197617	0.021297775	0.0139444117	-0.1214615225	-0.0141610829	0.0151230388	0.0662760887	0.0255919707	0.0312658209	-0.0161700129	0.0894007306	-0.0375600309	-0.0892791667	-0.1082481129	0.0208715244	0.1074124571	-0.0920113412	0.0445891733	0.0599412786	0.0924767822	-0.0046167099	0.0402424547	-0.0806317373	-0.1219106308	-0.0585211915	0.02984961	0.1468221482	0.0962333798	-0.0198881182	-0.1127724899	-0.0755953741	0.026399202	-0.0997549153	-0.0254645125	-0.0453544935	-0.0332249207	-0.0443327846	0.022371675	0.0108065795	-0.0361262967	-0.0213782998	-0.0187651471	0.0948091185	0.0100466781	0.0241705231	-0.1466681181	0.0960982879	-0.0341077101	-0.0380716651	0.0692590567	-0.0082027546	-0.0529050098	-0.1188376546	0.0362949718	-0.0747447942	0.0658734025	0.073096204	0.0453707227	0.1068324035	0.0234323442	-0.0514854753	-0.0824536578	0.0574604278	0.0023195621	0.0232988296	0.017529265	0.0275988664	-0.055878788	0.0615760647	-0.0105263435	-0.0514281248	0.0271455065	0.0329401527	-0.0079235432	1.56939e-05	0.0220194743	-0.0089142706	0.0096343729	-0.0357493831	-0.0370455135	0.0794866703	0.0246527703	-0.0405903834	-0.088694871	-0.0993493113	0.0	0.0	0.0	-0.0397583880260441	-0.0083881897551805	0.0015807294184294	7.036172736891519e-05	0.1021742002588439	0.004598904467599	0.0104395671985343	2.1149922302102956e-05	0.1322072372662646	0.0108557473605372	0.0174787535855783	0.0001178472507558	0.0010466581423357	-1.064911913999881e-07	1.13403738457889e-14	1.0954932669176186e-06	0.0009178965007288	0.0002400315261468	8.425339860501759e-07	5.761513354440992e-08	0.0007570204822903	6.037517658040003e-05	5.730800106070384e-07	3.6451619471144835e-09	0.0	0.0	0.0	0.0	0.0
618.1825092385891	0.3960006518560703	382149.6147285183	0.1568165162704326	662.2380192454268	1.1696811024735323	438559.1941341063	1.3681538814836984	526.6766494902054	0.2213278288888887	0.0489860078406691	277388.2931182286	539.8041405164507	510.0693103147391	0.976428	15.24282	0.0538688059416694	0.0308768485779382	0.0336124031	-0.0867766133	0.0812376494	-0.0686828637	0.0689951988	-0.0596835216	0.0727393468	-0.1221897359	-0.0049350505	-0.056556627	0.0724190517	-0.0085871264	0.0802313788	-0.0856922427	0.0009613502	0.0731469973	-0.0580911571	0.0359661185	0.0680967099	-0.0307782957	-0.1319852797	0.0849994342	0.0629691028	0.044023028	-0.0358726588	0.0237436512	-0.1007980377	-0.0844007853	0.0969118515	0.022979563	0.0860442215	-0.0229393474	-0.0097040768	-0.0478673957	-0.0085412299	-0.0822348988	-0.0940231818	-0.0114376562	0.0742506642	0.105902655	0.0579406454	-0.1243223583	-0.0162114014	-0.0165255358	-0.0692388919	-0.0382668231	-0.0401272024	-0.0799072615	0.0057292886	-0.0896934391	-0.0722648011	-0.0294637413	-0.0352662901	0.1364779226	-0.0180051452	-0.0803268008	0.0452481938	0.010204899	-0.0550027102	-0.042521054	0.0544058694	0.0448480578	0.04296695	-0.0048913335	0.0034574467	-0.0143586948	0.008315046	-0.0173631035	0.1311471504	0.0351502765	0.0223960569	-0.0085710061	-0.0844555636	-0.0335170008	-0.0555929516	0.1761193599	-0.0518893925	0.0041610683	-0.0784577637	0.073312421	-0.0536415671	-0.0872514707	0.0071220246	0.0406606916	-0.0309237139	0.0455384769	0.0244500209	-0.0518324297	0.0370349056	0.0246209668	-0.0259623251	-0.0316598977	0.057342331	0.0478045249	-0.0572914919	0.0716510479	-0.0050810129	0.0338812515	-0.0298195379	0.0309900816	0.0784891477	0.0215248083	-0.0449542477	-0.0915619571	-0.0976960858	0.0	0.0	0.0	-0.0414754369470244	-0.0017170489209802	0.0017202118699465	2.9482569970396047e-06	0.0775547081937162	-0.0246194920651277	0.0060147327630124	0.0006061193895448	0.1155043444673182	-0.0167028927989463	0.0133412535908249	0.000278986627853	0.0010341182415666	-1.2539900769100148e-05	1.5724911129887846e-10	1.0694005375407969e-06	0.0010758682464928	0.0001579717457639	1.1574924838114922e-06	2.495507245972584e-08	0.0007109446856911	-4.607579659920004e-05	5.054423461124169e-07	2.1229790322508532e-09	0.0	0.0	0.0	0.0	0.0
