global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
567.3592006541488	-0.4472692160826454	321896.4625669147	0.2000497516551842	553.5125360026759	-1.7044865612416515	306376.1275121136	2.9052744374533903	519.9931185811182	-0.6229591302586641	0.3880780779726313	270392.84337171685	525.5558009946508	475.85802772645786	0.580958	11.436345	0.0284146885617055	0.0131775289713341	-0.0695193746	0.099738707	-0.100420408	-0.0504949462	0.0074349794	-0.0232659469	0.0008605132	-0.0054613287	-0.0538170513	0.0669335836	0.0727036756	0.0200747161	0.0325678244	0.0633320257	0.0394271657	0.0400773422	-0.0862739966	0.0466514563	-0.0514269549	-0.0421820484	-0.0703157265	0.0344037363	-0.0121882171	0.0888784401	-0.0273546586	-0.0193666519	-0.0974661657	0.0204461557	0.0969372726	-0.0959637195	0.0566895467	0.007426817	0.0819764915	-0.0272300186	0.0094027029	-0.0143427337	-0.0031667637	-0.0721879639	0.1079472988	0.0952459865	-0.0358859241	0.0626151532	-0.0667401466	-0.0138076193	-0.0053665532	0.074663808	-0.0516784699	0.0833390483	-0.0029955433	0.0787201035	-0.0133679311	0.0325686101	0.0589440028	0.0086211084	0.0251509899	-0.0209424467	-0.0844079585	-0.0958009868	0.0357430195	-0.0010225633	0.0564263211	0.0230225876	0.0289425209	0.0289734269	0.0829988046	0.0425317089	-0.0141320955	-0.1470392624	-0.1392931188	-0.0519626684	-0.0348008954	-0.158783022	-0.0836274837	-0.0475380031	0.0362322118	-0.0974299125	-0.0600187638	0.0297049899	0.0267746651	0.0036427362	-0.0902882574	0.0434307603	-0.0092602197	0.0268933911	-0.0782987509	0.0786081992	-0.062745399	0.0383024605	-0.0235223868	0.0049758034	-0.0087226919	0.0271496173	-0.0141319332	0.0451993153	0.0106768525	0.0749475171	0.1051077682	-0.073088073	-0.0489642945	0.1076538971	0.074864551	-0.0052344253	0.0044926348	0.0957315257	0.0818679635	0.0602296717	0.0328715671	0.0023917586	0.0	0.0	0.000661401968415	0.0057275722470251	3.280508384489216e-05	4.374525638232367e-07	0.228032275135348	0.0012326053943922	1.5193160582849834e-06	0.051998718503403	0.0251097823706771	0.0074806484928018	0.0006305011707027	5.596010187285787e-05	0.001959005553844	-5.203168930039987e-05	3.837702759991637e-06	2.7072966914533463e-09	-1.3929895975373086e-05	0.0001330800652943	1.9404200188471526e-10	1.771030377874231e-08	0.0005820137501663	9.4365493955e-05	8.904846449371143e-09	3.3874000538264024e-07	0.0	0.0
567.4031074412616	0.0439067871127463	321946.28633399983	0.001927805954564	554.9316267105976	1.4190907079216686	307949.11032367003	2.0138184373096224	520.3434454678232	0.3503268867050337	0.1227289275484415	270757.3012413256	525.867876685993	475.4657182487122	0.622412	12.252365	0.0513127077182691	0.0297230274744007	-0.0791421113	0.1019700793	-0.0795423169	-0.0411811307	-0.0031900956	-0.0471710822	0.031104277	-0.0007281451	-0.1209302217	0.192100168	0.1087416068	-0.0173643677	0.1080926779	0.0819365283	-0.020180906	0.100495918	-0.020167479	-0.0642863914	-0.1076908934	0.0012878656	-0.1301914194	-0.001736409	0.0148790992	0.0940065288	-0.1516056999	0.0798407323	-0.1102414749	-0.0624277716	0.1136573	-0.0096936879	-0.0389281101	-0.0252212765	0.1166502806	-0.1213754705	-0.1037374059	-0.0309575996	-0.0480423494	-0.0495574634	-0.0166658295	-0.0524349802	-0.0535442398	0.0068939311	0.0379805013	-0.0961772566	-0.048726698	-0.0271607891	-0.0888268774	0.0960478104	-0.0214305715	0.0117697934	-0.1004831721	0.056311445	0.0649647336	-0.0077481913	-0.0530827073	0.0009842818	-0.141668708	-0.0756178934	-0.0047281348	-0.0001757474	0.0647701875	-0.0795717918	0.0819501586	0.0302911033	0.077581968	0.0966780727	-0.0036689139	-0.0316565695	-0.0276990947	0.0005986886	-0.0003967418	-0.0544614237	-0.0394028841	-0.0202301139	0.0263635144	-0.0534722688	0.1011009431	0.0707303986	0.1436942468	0.0148952262	-0.1268885381	0.0940665629	-0.0245729694	0.0463044007	-0.0594750963	0.0804764741	-0.0013852718	-0.0149638117	-0.0297893878	0.0473309638	-0.095977748	0.0347560568	0.0063005667	-0.0346991626	-0.0165370944	0.009395814	0.0395445581	0.0336867108	-0.0088012097	0.0641602632	0.0279145631	0.0318799487	-0.0827528305	0.0952339448	0.0799770742	0.0563331336	0.026781626	-0.0055784287	0.0	0.0	-0.0030119978271301	-0.0036733997955451	1.349386605791078e-05	9.072130910636442e-06	0.2282366177864503	0.0002043426511023	4.1755919059519256e-08	0.0520919536985981	0.0408940942210875	0.0157843118504104	0.0016723269421631	0.000249144500591	0.0015875459640633	-0.0003714595897806	2.5203021880136725e-06	1.379822268400459e-07	-0.000181113713455	-0.0001671838174796	3.280217720145984e-08	2.7950428827061204e-08	0.0004876440890024	-9.43696611639e-05	8.905632948189298e-09	2.377967575389806e-07	0.0	0.0
566.7417961883341	-0.6613112529274758	321196.2635467792	0.4373325732485079	553.9916598282197	-0.9399668823779166	306906.75915922585	0.88353773996726	520.1697672490286	-0.1736782187946346	0.0301641236836769	270576.5867599086	525.4777823933454	473.9283876463287	0.672538	13.239116	0.0443113520816295	0.0248818326302357	-0.079232899	0.1021990269	-0.095675078	-0.0272137974	0.0253928009	-0.1009943544	0.1134189826	0.0192379869	-0.0791612844	0.1189327845	0.1202625116	-0.0184109393	0.0667562253	0.1002668847	-0.0509825626	0.0539043735	-0.0166162096	-0.1452850301	-0.0481901151	0.1017645464	-0.1190711417	0.1227527922	-0.0113061776	0.1050047828	-0.0451031192	-0.0851165469	0.0683241071	0.051943214	0.0968447499	0.0105180965	-0.0916562881	-0.0073242367	0.1204253286	-0.1056979264	0.0298077679	0.0658291176	-0.0996936129	-0.0898426527	0.0274567222	-0.0561974603	-0.0447405212	0.0276631367	-0.0437402735	-0.0844831099	0.0213281862	0.0754432943	0.0865559456	0.111710872	-0.0103602163	-0.010441738	-0.1033431113	0.1135067419	-0.0624040665	0.0231627192	-0.0555425459	0.0832021576	-0.1202130202	-0.0092322503	-0.0553232384	0.0470722821	0.0561421774	-0.0935081936	0.060094848	-0.123130342	0.0164123679	-0.0292144772	0.0160273992	0.1122315972	-0.0942116224	-0.0149488439	-0.129391826	-0.1803002978	-0.0390865632	-0.0031219634	0.0571392089	-0.0015639087	-0.04345138	0.0413761883	0.1282008492	0.0435133622	-0.1501979842	0.1414172178	-0.0915297565	0.0491200434	-0.0019257874	0.0383463785	-0.0145605614	-0.0099683303	-0.031125919	0.0834508786	-0.0532260508	0.046532486	0.0036085411	-0.0272401853	-0.1004300499	-0.040732164	-0.0838970725	-0.0110851494	-0.0263804292	-0.0745417281	-0.0340160874	-0.0007045445	-0.010669465	0.0947123893	0.0780056547	0.0523089829	0.0205838446	-0.0135135251	0.0	0.0	-0.0050727104909782	-0.0020607126638481	4.246536682943933e-06	2.573239172528029e-05	0.2409891539112152	0.0127525361247649	0.0001626271776134	0.0580757723028433	0.039608398232616	-0.0012856959884715	0.0015688252105534	1.6530141747717138e-06	0.0018399690631722	0.0002524230991089	3.3854861534307837e-06	6.371742096374157e-08	0.0001299481007028	0.0003110618141578	1.688650887626505e-08	9.67594522271417e-08	0.0004868808561782	-7.632328242000025e-07	5.825243439363119e-13	2.3705296811281705e-07	0.0	0.0
565.4041859498695	-1.3376102384645492	319681.8934896347	1.789201150045188	553.286606036619	-0.705053791600676	306126.06841952086	0.4971008490504895	520.7504197910088	0.5806525419801574	0.3371573745080184	271180.99971251184	525.7865334470116	469.7617266358696	0.726925	14.309751	0.0446468634169281	0.0239346667560536	-0.1053238301	0.0754973748	-0.0876839954	-0.0126606551	0.0085417244	-0.1133881647	0.0419786685	0.0991666423	-0.0142066588	0.0286717823	0.0801206002	0.0149010571	0.0385761354	0.0805461335	-0.1000375786	0.0590442746	0.0064742713	-0.122324013	0.0075220531	0.1295795048	0.0235043245	0.1666676156	-0.0447368042	0.0942928843	-0.0236158553	-0.0677113843	-0.0066066173	0.1041835542	-0.0082741183	0.0149421091	0.0414713796	0.0255720885	-0.0036101791	0.0155549307	0.0254064268	-0.0177874183	0.0157379854	-0.0629986778	-0.0741864598	0.1101550528	0.0298646096	0.0534158605	0.0967909799	0.0704440028	-0.1814027356	-0.0973554253	0.0207004025	0.0983717049	-0.0494108454	-0.0580794468	-0.1151896274	0.0550557154	-0.109232676	0.0653086998	-0.0303771461	0.1449216429	-0.1326648648	-0.0031171904	0.0370598884	0.077884386	0.012091258	-0.0259407814	0.0773481021	-0.080322821	-0.0027231599	-0.0254975392	0.026107178	-0.0188260966	0.0963338606	0.0281268492	-0.1197982925	-0.0432647878	0.0704620047	0.0586236392	-0.0371263181	0.0358809192	0.1175837407	0.0256413848	0.0199562295	0.0512963106	-0.1454524156	0.1503607965	-0.0764703392	0.1526139306	0.0185202189	-0.0257200551	0.033722573	-0.0056415534	-0.0089463989	0.1094280463	-0.0501756465	0.0202859096	0.00500391	-0.0226255355	-0.1410838801	-0.0414817688	-0.1139385308	0.0230692926	0.0106788241	-0.0089471572	-0.101861161	-0.0591426312	-0.0558818432	0.0941669905	0.0759556901	0.0481663355	0.0143031794	-0.0213636154	0.0	0.0	0.0064855640959677	0.0115582745869459	0.0001335937114272	4.206254164290533e-05	0.2599320538033822	0.0189428998921669	0.0003588334563246	0.0675646725944443	0.0366175700048216	-0.0029908282277944	0.001340846433058	8.945053488171805e-06	0.0019549960998617	0.0001150270366895	3.822009750474459e-06	1.3231219169567612e-08	2.1976014580982195e-05	-0.0001079720861218	4.82945216863542e-10	1.1657971381497242e-08	0.0004869789475673	9.809138910003457e-08	9.621920615574376e-15	2.371484953737552e-07	0.0	0.0
564.2541145571213	-1.150071392748259	318382.70579464093	1.322664208417921	550.9672430097269	-2.31936302689212	303564.90286973945	5.379444850514176	519.8103989532417	-0.9400208377670652	0.883639175436295	270202.8508599283	524.5425440285134	463.52832576627895	0.7762609999999999	15.280932	0.0890867293196932	0.0413020807439024	-0.131055255	0.0147187327	-0.1095143047	0.0475097144	-0.072790592	-0.0686525481	-0.070942401	0.064233095	0.0696691048	-0.0419748857	0.163001869	0.0487534828	0.1219625806	0.1170795451	-0.1430690698	0.0005671824	0.1065012922	-0.2164142446	0.095397572	0.1083716444	0.0094614326	0.0264617943	-0.0532365085	0.0587268876	-0.0535412568	0.0178795414	-0.0091244384	0.190309105	0.04529544	-0.1233690454	-0.05679682	-0.0079481626	0.0131567399	0.0549134944	0.086602776	0.0550417747	0.0143549388	0.0560590784	0.0047690125	0.0446860733	0.0433101288	0.045248414	-0.0073228418	0.0467737393	0.1182440581	0.0431557358	0.0807524144	0.1048346531	-0.0559497682	-0.1930064481	-0.0871477318	0.0216232329	-0.1849319353	0.0241340305	-0.0705027043	0.0468051556	-0.1417986147	0.0065062191	0.0736605172	0.061110199	-0.0590620111	-0.0561864747	0.0009685519	-0.0142517829	-0.0991801877	-0.0793996268	-0.0372281021	-0.0448408176	-0.0211331941	0.0182760535	-0.1072873361	0.0824909582	0.0776186417	-0.0591238981	0.0642733208	-0.0851600747	-0.0452658234	-0.0518835108	-0.1059572957	0.0284146289	-0.1772223387	0.1616027782	-0.0771610454	0.1468520303	0.056576468	-0.0201296656	0.0756963444	-0.0287749458	-0.1371324041	0.0349729919	-0.1097478284	0.043302456	0.0767425826	0.0358754081	-0.1587942773	-0.0162612443	-0.0997550332	-0.0014439168	0.0410950395	-0.0865973937	-0.1049608317	-0.0842581967	0.0791717243	0.0935978856	0.0738292446	0.0439145758	0.0079649203	-0.029079319	0.0	0.0	-0.0056131708033433	-0.012098734899311	0.0001463793861638	3.1507686467505664e-05	0.2312303474248835	-0.0287017063784986	0.0008237879490375	0.0534674735702323	0.0430711888574393	0.0064536188526177	0.0018551273095932	4.164919629486269e-05	0.0022579544033907	0.000302958303529	5.098358087791453e-06	9.178373367716968e-08	0.0003408079313618	0.0003188319167808	1.161500460791094e-07	1.0165379115813033e-07	0.0002721157840918	-0.0002148631634755	4.616617901869944e-08	7.404699995189513e-08	0.0	0.0
563.3555625446645	-0.8985520124567756	317369.4898500154	0.8073957190901214	550.9217287307268	-0.0455142790000309	303514.7511876526	0.0020715495928926	519.0269462169788	-0.783452736262916	0.6137981899578502	269388.9708993226	523.9518781298777	445.6922289451823	0.8909559999999999	17.538742	0.0475330846067059	0.0216357536000723	-0.168894684	0.0099057265	-0.1024467187	0.073205222	-0.0863020845	-0.0126677579	-0.0557655473	0.0432996112	-0.0138072185	-0.1114010121	0.2262051766	-0.0974639997	0.1683500922	0.1886690468	-0.1946488678	0.0561021767	0.1477150038	-0.21547278	-0.0830376809	0.047323095	-0.0055534013	0.0297288407	-0.1166854766	0.1472776711	0.0282493575	0.0598207105	-0.0337164154	0.1746419989	0.0221280881	0.0179947256	-0.044018133	-0.0391187036	0.0334597245	0.0631736205	-0.0940753263	-0.103165198	0.0247602236	0.0586648385	-0.1559104481	0.0304184578	0.0723027296	-0.1411570707	0.0784795433	0.0051258035	0.1417730292	-0.1257782718	0.0531394105	0.1546021538	-0.0900725914	-0.2446952952	-0.117446979	0.0798709195	-0.0694919583	-0.0328656084	-0.1279824596	0.0855976219	-0.184712783	0.0833095477	0.0707068436	0.1944854698	0.0046302956	-0.02309753	0.0484112252	-0.0546506124	-0.0252190797	-0.0521578322	0.0492502808	0.0131526441	0.1127088854	0.0622112067	-0.0320715517	0.0786898968	-0.051437891	0.0007811429	0.0770746207	-0.0117478595	0.1206734644	0.0074693671	-0.1601783906	0.0325159002	-0.217821638	0.1880956884	-0.0591142196	0.1378936673	-0.0154212652	0.0219996909	0.069554056	-0.1457212592	-0.1062397864	0.0097918137	-0.070189466	0.1210867195	0.081144332	-0.0530231542	-0.1614956994	0.0132508287	-0.1090608346	-0.0180844456	0.0758314848	-0.0936982195	-0.1688225999	-0.0797828964	0.0807644993	0.0930052179	0.0716284593	0.0395633355	0.0015945894	-0.0366121007	0.0	0.0	-0.0122227052075913	-0.006609534404248	4.368594504093797e-05	0.0001493945225916	0.2254008274640995	-0.0058295199607839	3.398330297317892e-05	0.0508055330215007	0.0544660228861033	0.0113948340286639	0.0029665476490295	0.0001298422425407	0.0025719790402905	0.0003140246368997	6.615076183693641e-06	9.861147258005113e-08	0.0003676794765141	2.6871545152299964e-05	1.351881974496826e-07	7.220799388720956e-10	0.0001390280418837	-0.0001330877422081	1.7712347126049688e-08	1.9328796430015845e-08	0.0	0.0
564.359881120259	1.0043185755945387	318502.0754180729	1.0086558012842433	550.3999541362476	-0.5217745944792114	302940.1095131835	0.2722487274439454	518.9782874135853	-0.0486588033934367	0.0023676791476811	269338.462806738	523.7133463086496	449.1610737112243	0.931999	18.346678	0.0774022050217067	0.0391144015829829	-0.1378256005	-0.0425424951	-0.1111988316	0.0956088672	0.0038434438	-0.0107108143	0.0167774767	0.0526024949	0.0162616603	-0.1183907665	0.1987858227	-0.1759812489	0.0775290737	0.1275124236	-0.0246997397	-0.0356348295	-0.0480505083	-0.1838048096	-0.0696626335	-0.0325490791	-0.0580554801	0.0206401475	-0.0713489706	0.0969231757	-0.0741153726	-0.1638932734	0.1195947814	-0.1391550435	-0.0488259538	0.0153439667	-0.0898605021	-0.140155076	-0.1695175658	0.0519986231	-0.0265533016	-0.1140836581	-0.1061129369	0.1080871386	0.0028123822	-0.0094993597	0.0723574938	0.0679225964	-0.0226479578	0.1311032573	0.1186442452	0.0620000321	-0.0044922831	0.1218122064	0.0411241777	-0.086086308	-0.0430914328	0.1432599937	-0.0587553145	-0.0091970337	0.015905604	0.004812666	-0.0983147927	0.0227643726	-0.103738221	0.0682572149	-0.1240182924	-0.0373929884	0.0487455154	-0.1769676997	-0.0638659547	-0.1028312999	0.0496954792	0.0565492613	-0.0921832627	0.2074126591	0.1111123462	-0.0532976692	-0.0650020677	-0.006819598	0.0767711665	0.1686374362	-0.2232596363	-0.029444063	-0.0439935859	0.0345741556	-0.1043937573	0.1687273389	-0.072540055	0.0005102762	0.0262188816	0.0666746179	0.0060567487	-0.0017767576	-0.0148106342	-0.035328345	-0.0622864705	0.1619659042	0.0864608091	0.0822032326	-0.062030471	-0.0718788784	-0.0930027425	-0.1031555973	-0.143423332	-0.1208405368	-0.1174668065	-0.0260616594	0.0416486282	0.0923891367	0.0693555502	0.0351224716	-0.0047821625	-0.0439145758	0.0	0.0	-0.0201841128624238	-0.0079614076548325	6.338401184642552e-05	0.000407398412043	0.252380121119117	0.0269792936550175	0.0007278822861236	0.0636957255361001	0.0558981196838601	0.0014320967977567	0.0031245997841911	2.0509012381452778e-06	0.002112535861103	-0.0004594431791874	4.462807764446195e-06	2.1108803490191706e-07	0.0004348368578448	6.715738133070002e-05	1.890830929403388e-07	4.510113867197055e-09	-0.0001549595358801	-0.0002939875777638	8.642869587942636e-08	2.4012457760176e-08	0.0	0.0
566.518042968286	2.158161848026907	320942.6930086167	4.657662562278915	551.5498210890178	1.1498669527701395	304207.20514332753	1.3221940090728863	518.6759922449953	-0.3022951685900352	0.0913823689528778	269024.7849313304	523.4708202254884	451.6047337751669	1.0759	21.179432	0.1023738588649296	0.0609907635212845	-0.0930811397	-0.1228177734	-0.0516197825	0.1264350467	0.0339247906	-0.0657277187	-0.0238327702	0.0450021925	-0.0431775807	-0.2198256966	0.0643358844	-0.0373570439	0.0525666499	0.0890053321	0.0873607218	-0.0334110164	0.1677312941	0.017294202	-0.1453337988	0.0656151944	0.0888236251	0.198793734	0.1752533767	0.134600322	-0.0106239011	0.0064320952	-0.0906057947	-0.1041225515	-0.1454283042	0.2024907517	0.1114801123	0.040710072	-0.1243272372	-0.0910051319	0.0088365049	-0.0275444633	0.0295240115	0.035719836	0.0399298055	-0.1364650564	-0.1367673217	0.0900522656	-0.1280908239	-0.0268403317	-0.0446391771	0.0850897324	-0.0416601223	0.0829080059	0.0904504595	-0.069425558	0.0697599769	0.0395457409	0.0342817354	-0.0120661788	-0.040248781	0.2219728588	-0.1045415537	0.1600333788	0.0177124312	-0.2131727036	-0.008417901	0.2498416471	0.0255220068	0.1027672217	0.1089533045	-0.0254888582	-0.1307960375	-0.0049763631	0.0437894043	-0.0339265078	0.0701783298	-0.0944151164	0.0392645842	-0.0213099885	-0.0305508589	0.1459384323	-0.0764222432	-0.1074068005	0.047984531	0.0215049074	0.0105121747	0.1037332562	0.1670616029	-0.0728916924	-0.0671454349	-0.0502598114	0.0288252927	0.1183813269	-0.0621234348	-0.029421947	-0.0993701583	0.3654878224	0.1851345537	0.0923810223	0.1890685213	0.1007497858	-0.0233861719	-0.1037122619	0.155687686	-0.0057826783	-0.0107838731	0.0474969476	0.2072219104	0.091749797	0.067012806	0.0306020439	-0.0111396582	-0.0509408086	0.0	0.0	-0.0316335303208035	-0.0114494174583797	0.0001310891601362	0.0010006802405571	0.2001094482022694	-0.0522706729168476	0.00273222324718	0.0400437912598167	0.0662218739575024	0.0103237542736423	0.0043853365904433	0.0001065799023025	0.0018801081327385	-0.0002324277283645	3.534806590789449e-06	5.402264891268185e-08	0.0004450501627724	1.0213304927600008e-05	1.9806964738373974e-07	1.0431159754413858e-10	-0.0004789187869092	-0.0003239592510291	1.0494959632733545e-07	2.2936320445457975e-07	0.0	0.0
571.0290489319308	4.511005963644834	326074.1747241054	20.349174804039254	556.5654765729862	5.01565548396843	309765.1297129152	25.15679993386259	522.7450727251586	4.069080480163279	16.557415954045826	273262.4110584314	526.9997913150212	468.4959872715993	1.333225	26.244947	0.0956508857513605	0.051899784395523	0.0053575901	-0.2035888827	0.120075311	0.18711397	0.0316533625	0.0456255138	-0.2021300031	-0.0937281564	0.0689674463	-0.0843795128	-0.1567276303	-0.0131521112	0.2093645053	-0.1225446377	-0.0109164334	-0.0158706026	0.1410628383	-0.0736108234	-0.073984878	-0.01647338	0.0673672655	-0.1113122257	0.0298774662	0.1611533233	0.0424234362	-0.0120209011	-0.0046502435	-0.1511027679	-0.1574775394	0.0262401094	-0.0484155622	0.2752824596	0.114242268	-0.0135073646	0.0691006924	0.1286988493	-0.0631582045	0.0042419154	-0.1421029844	-0.0055292228	-0.1529483703	0.089009423	-0.0217146882	0.0516921121	-0.0236993643	-0.0092422628	-0.0798430331	-0.1319869954	0.1067561431	-0.1558247342	-0.0295851723	0.0003787433	0.0351382304	-0.1268962333	-0.01449455	-0.0091195979	-0.1090224412	0.2216920356	-0.0909980303	-0.0943048789	-0.2248759765	-0.0580421501	-0.1709258525	0.1841650575	0.0087613051	0.0742840278	0.1352818195	0.1250949425	-0.0008658065	0.0209854082	0.0547495022	-0.1475861467	-0.0445777872	-0.134699532	0.032545492	-0.0560152748	0.0646410425	-0.004309088	0.0191235297	0.0404504741	0.1464759174	0.0257812499	0.0828016084	0.0548553146	-0.0094906092	0.1269815291	0.1655672182	-0.0974115256	-0.0359224753	-0.0860659091	-0.0511761999	0.0567504464	0.1006406904	0.0415447035	0.1884999233	-0.0404985556	0.0750602452	-0.1881066028	-0.003498429	-0.0944053379	0.0606465394	0.0083136579	-0.1181283235	0.0910873598	0.0646025855	0.0260122928	-0.0174522985	-0.0576466008	0.0	0.0	-0.0323552160197522	-0.0007216856989486	5.208302480670696e-07	0.0010468600036848	0.2394623426054352	0.0393528944031658	0.0015486502979067	0.0573422135260828	0.0586169432148864	-0.0076049307426159	0.0034359460318572	5.7834971599985934e-05	0.0013170548227458	-0.0005630533099926	1.7346334061179709e-06	3.170290298937355e-07	0.0005568719732496	0.0001118218104771	3.101063945909032e-07	1.2504117298398826e-08	-0.0001943664092465	0.0002845523776627	8.097005563349588e-08	3.777830104337792e-08	0.0	0.0
571.083347768437	0.0542988365061773	326136.1900984055	0.0029483636459245	559.6844143636426	3.118937790656446	313246.6436815736	9.727772941984911	522.4166608384708	-0.3284118866878316	0.1078543673178611	272919.1675216178	527.7495669743025	492.53705708063	1.139922	22.439711	0.228187564678121	0.1282991764489338	0.0838088556	-0.1016442786	0.1662456414	0.0430324249	0.0923579816	-0.0495929678	-0.1841970294	-0.0594595884	0.0247753845	-0.0492439335	-0.2682727153	-0.1920543474	0.0698023991	-0.1159852128	0.0149752814	-0.0578885939	0.017239137	-0.0101521701	0.0186713012	-0.0544673617	0.1255925975	-0.0554133404	-0.1110154264	0.220834621	0.3077390005	0.1058015141	0.1962724924	-0.1543553977	-0.0106773173	0.0597542061	-0.0305722017	0.0681518695	-0.0532591736	-0.0958305445	-0.0279298154	0.0674658627	-0.130997323	0.0665035528	0.0754433509	0.0818380669	0.1918993182	0.0139199434	0.0398613247	-0.1306063912	0.003082261	0.000260715	-0.0616048454	-0.1495356292	0.05014404	-0.0268177489	0.0768128487	-0.0045156442	-0.0099455559	-0.1628067343	0.062295306	-0.0735037236	0.1095517894	0.3374507512	-0.2702757087	0.1474151722	-0.122788668	-0.0254237128	0.1629485591	0.2362546131	-0.1068958896	-0.0235128529	0.1050910189	0.0325171536	0.0177164778	-0.0759778233	-0.0376556564	0.0324465249	-0.1088415955	-0.020809948	-0.0492356843	0.0394298875	-0.0029380996	0.2182297742	0.0950761294	0.1019884686	0.2058382477	0.1423747152	-0.1120394739	-0.2341295205	0.0263620708	0.0163886956	0.1455530239	-0.1725741215	-0.0927777091	-0.1998205649	0.1990682737	-0.0679479584	0.0430293183	-0.0046742166	0.3082727854	0.0588847967	0.029200676	-0.2645983758	-0.1702859044	-0.2754728462	-0.0688650524	0.0114564866	-0.1086060996	0.0904019919	0.0621273157	0.0213636154	-0.0236946645	-0.0639897702	0.0	0.0	-0.0538475492987089	-0.0214923332789567	0.0004619203897737	0.0028995585654768	0.3298872055667488	0.0904248629613135	0.0081766558415723	0.1088255683966383	0.1475171167265472	0.0889001735116608	0.0217612997273137	0.0079032408504033	0.0018580539641597	0.0005409991414138	3.4523645337295755e-06	2.926800710105768e-07	0.0005518211898831	-5.050783366499965e-06	3.045066256040003e-07	2.551041261531272e-11	-0.0001930124355031	1.3539737434000115e-06	1.8332448978166398e-12	3.7253800258838346e-08	0.0	0.0
