global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
658.0471416901825	-0.5818397120132204	0.3385374504756272	433026.0406866191	724.8909308608697	-1.382669254225107	1.9117742665794129	525466.8616443382	544.0020598726792	-0.3635209215235591	0.1321474603853376	295938.241145718	559.9763554081773	739.4732280974525	0.657609	17.464363	0.0280984180268261	0.0128492094798451	0.0185374571	0.088254666	0.0567634875	0.0031924659	-0.0099345654	-0.0048248092	-0.0036816597	0.0226762721	-0.0249431177	-0.0838579582	-0.0521492086	0.0082572295	0.005067354	0.0032079352	0.022206098	0.0006015894	0.0523418355	0.0538630015	-0.0160131637	0.0639662039	0.0465373539	0.0165143276	0.0684173372	-0.0563136437	0.0196937161	-0.0396720989	0.0330662796	-0.0394495809	0.0224012187	-0.0197533428	0.0393771346	-0.113332088	0.0484353465	0.0269016242	-0.0122918726	-0.0173209869	0.0271720357	0.0452718334	-0.0169148497	0.0376508062	0.0246297667	0.0504520404	-0.0899487833	0.0875260273	0.0513041019	0.0016067456	-0.0485126352	-0.0858897861	0.0	0.0	0.0	-0.0390426036201745	0.0069528291146952	0.001524324897442	4.834183269815331e-05	-0.0600531971471411	-0.0040836607968657	0.0036063864875933	1.6676285503857813e-05	-0.0071968172170002	0.0049047269758801	2.4056346707926926e-05	5.179417805491051e-05	0.0041806812789155	0.0001599106078196	1.7478095955874544e-05	2.557140249323401e-08	-0.0034831361003533	-2.6064933748299723e-05	1.2132237093584391e-05	6.793807713032539e-10	0.0006637867223205	-5.716848121979992e-05	4.406128127289926e-07	3.268235244978616e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
656.7475828672284	-1.2995588229540544	1.6888531343177275	431317.3876019471	722.2618910808952	-2.629039779974505	6.911850164688394	521662.23930775095	544.2158524474672	0.2137925747880444	0.0457072650345015	296170.89405512344	560.3686293255199	719.6210733310348	0.741997	19.7055	0.1635363521624648	0.1032339221697672	-0.0431640054	0.0798727828	0.0793469461	-0.0105222186	-0.0211247367	-0.0260678715	0.0027001339	0.0107013742	-0.0272892855	-0.0817164836	-0.0622808516	0.0045371577	-0.0145171822	-0.001375884	0.0257680183	-0.0099872127	0.0695334923	0.0306956626	0.005668191	0.0515722476	0.0169895336	0.0274405123	0.0837394167	-0.0404745788	0.0332762416	0.0115826115	0.0391743975	-0.048568172	0.050849852	-0.0052243472	0.0606961589	-0.0720385045	0.0781558624	0.0087414095	-0.0505132268	0.013498713	-0.0429205902	0.022481596	0.0309720666	0.1372211196	-0.0392549949	0.0357511665	-0.0612949177	0.0867189333	0.0485126352	-0.0032130826	-0.054043384	-0.0898129658	0.0	0.0	0.0	-0.0214094728658693	0.0176331307543052	0.0004583655283943	0.0003109273001984	0.0380823114906689	0.09813550863781	0.0014502624484723	0.0096305780556016	0.0027512922357644	0.0099481094527646	9.89648816841844e-05	7.569608966577471e-06	0.0038484124294084	-0.0003322688495071	1.4810278226825063e-05	1.1040258835277203e-07	-0.0038491341526014	-0.0003659980522481	1.4815833724722498e-05	1.3395457424940306e-07	0.000721911886917	5.8125164596499967e-05	5.211567724720634e-07	3.3785347593702124e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
656.722459827893	-0.0251230393354262	0.0006311671054493	431284.3892423985	720.8778210698342	-1.3840700110609987	1.915649795518393	519664.8329103919	543.8613565144346	-0.354495933032581	0.1256673665366401	295785.17510972096	559.7819390441432	732.3895156877359	0.714439	18.973612	0.1705101051873077	0.1091549003554138	0.0012440194	0.0829600973	0.0501971214	-0.007831092	-0.014233089	-0.0305843586	-0.0068387689	0.0047218108	-0.0327728837	-0.0759154551	-0.0718283001	-0.0258125975	-0.0350126027	0.0040088987	0.0169033479	-0.009699599	0.0433822483	0.0159365425	-0.0115602802	0.0642375399	0.036038985	0.0125277029	0.0679482838	-0.0469547526	0.0184284343	-0.0385692664	0.0211912838	-0.0419219011	0.0378131809	-0.0381729641	0.0405985149	-0.0967300771	0.0285036839	0.0127922519	0.0417177261	-0.0188498094	-0.0060804917	0.0328589267	0.020210611	0.040382422	-0.0009962166	0.0771870001	-0.0176384176	0.0858897861	0.0456718233	-0.0080255581	-0.059354305	-0.0931654345	0.0	0.0	0.0	-0.0214015875128268	7.885353042497156e-06	0.0004580279480691	6.217879260481916e-11	-0.065355817676675	-0.1034381291673439	0.0042713829041867	0.0106994465656401	-0.0091528901978819	-0.0119041824336463	0.0001417095594135	8.377539897448258e-05	0.0044941646794649	0.0006457522500565	2.019751616614985e-05	4.169959684530327e-07	-0.0039491081712457	-9.997401864429972e-05	1.5595455348199554e-05	9.994804403890788e-09	0.0010793837828817	0.0003574718959646	1.1650693507480087e-06	1.277861564045973e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
657.476606404103	0.7541465762100188	0.5687370584092937	432275.48796865577	722.2982757879763	1.420454718142082	2.017691606292102	521714.79920628347	543.4696813181687	-0.3916751962659646	0.1534094593699818	295359.2945120718	559.1327181801652	749.793483201859	0.7342959999999998	19.500982	0.0637332521311414	0.0372379898338722	0.0467405037	0.0816732379	0.0260506824	-0.0093899968	-0.009294727	0.0025305642	-0.0193628438	-0.0107191853	-0.0209240735	-0.0662143817	-0.0347668592	-0.02828164	0.0126779534	0.0176875959	0.0051832151	-0.0170816172	0.0318405692	0.0208095387	0.0054659207	0.0554597058	0.0354270595	0.0080119327	0.0398645164	-0.0449558136	-0.0002144361	-0.0294837731	0.0115511227	-0.0094473236	-0.0038561122	0.0115592823	0.033423609	-0.094067183	-0.0079052342	0.0044460488	0.0633092958	-0.0360159176	0.0679982973	0.0087763399	-0.0578531649	0.0467433272	-0.0196170286	-0.0434512724	0.0064498973	0.0850387965	0.0427845557	-0.0128196682	-0.0644237955	-0.0959258892	0.0	0.0	0.0	-0.025821572944622	-0.0044199854317951	0.0006667536293344	1.9536271217281785e-05	-0.0372085633107701	0.0281472543659049	0.0013844771836515	0.0007922679283389	-0.0094262694488733	-0.0002733792509914	7.473621487261899e-08	8.885455572276216e-05	0.0040129805834086	-0.0004811840960563	1.610401316281443e-05	2.3153813429751855e-07	-0.0038880156336005	6.109253764519963e-05	1.51166655671219e-05	3.7322981559301354e-09	0.0010038077549342	-7.557602794749994e-05	1.007630008866039e-06	5.711736000321292e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.5892647787787	1.112658374675675	1.238008658735915	433739.8196818522	722.9996304259008	0.7013546379245099	0.4918983281382204	522728.4655959892	543.7127957097989	0.2431143916302289	0.0591046074177363	295623.6042185655	559.59671273376	743.0160176283048	0.709008	18.829397	0.0973619888157419	0.0459202222024488	0.0250074466	0.0682049566	0.0307131509	0.0025132428	-0.0172807016	-0.0142405923	-0.0081241864	-0.0049927791	-0.0338549325	-0.0555282757	0.0011065751	0.0066812671	-0.010042467	0.0077199551	0.016607664	-0.0157250218	0.0287552543	0.0077659884	-0.0371776078	0.0474962726	0.0337760648	0.0093516858	0.0476722584	-0.0463357367	0.0230216238	-0.0007060255	0.0082017881	-0.0425063365	0.0165205844	-0.0533582161	0.0512969841	-0.0851572606	-0.0355160187	-0.0407010359	-0.0312120351	-0.0515588049	-0.0766133033	-0.0030071637	0.0696770719	0.0197266752	-0.0139959176	-0.0081888662	0.0629672464	0.084166181	0.0398537692	-0.017584442	-0.0692312346	-0.0980767887	0.0	0.0	0.0	-0.0191490643030789	0.0066725086415431	0.0003666866636834	4.452237157146735e-05	-0.023680578740624	0.013527984570146	0.0005607698094908	0.0001830063665301	0.0055008726126644	0.0149271420615377	0.0002228195701253	3.025959950076126e-05	0.0033532664427216	-0.000659714140687	1.1244395835882771e-05	4.3522274742238723e-07	-0.004157814648219	-0.0002697990146185	1.728742264894449e-05	7.27915082891137e-08	0.001318981670479	0.0003151739155447	1.739712647059573e-06	9.933459703984065e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
659.0361572288961	0.4468924501173887	0.1997128619719228	434328.6565350302	723.6543775285993	0.6547471026984795	0.4286937684920532	523675.65811630455	544.6388524266965	0.9260567168976196	0.8575810429111977	296631.4795726689	559.8388536771139	726.2806928396552	1.235431	32.809792	0.347210324529619	0.1703076986827119	-0.0374461065	-0.0228585375	0.0229743239	-0.00213015	-0.0157739414	0.0592492043	0.0167252498	-0.0210843277	-0.0018541582	0.0379302793	-0.0101003178	-0.060318722	0.0215599951	-0.0054652146	-0.0036681654	-0.0306666606	-0.0535275785	0.0021488337	0.0640081357	-0.0029588528	-0.0094532338	-0.0058927146	-0.0096057156	0.0257363994	-0.0043304908	0.0138101941	0.0422346582	-0.0202094409	-0.03047587	0.0685100265	-0.0605692215	0.06692947	0.0900150134	0.09095119	0.047794988	0.025382382	0.0551995454	-0.0720077586	-0.0731844378	-0.1700916481	-0.0650896564	-0.0370706942	0.0223482949	0.0832721614	0.0368824449	-0.0223089761	-0.0737570677	-0.0996044652	0.0	0.0	0.0	-0.0361922996277428	-0.0170432353246639	0.0013098825523443	0.0002904718703318	0.0257284567244653	0.0494090354650893	0.0006619534854226	0.0024412527855904	0.0435166439994603	0.0380157713867959	0.0014451988741331	0.0018936983049757	0.0007512451711509	-0.0026020212715707	5.64369307177545e-07	6.770514697706402e-06	-0.0057018032294469	-0.0015439885812278	3.25105600673311e-05	2.3839007389621423e-06	0.0006101458762162	-0.0007088357942627	3.722779902636345e-07	5.024481832281743e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
657.1009590294823	-1.935198199413776	3.744992071014321	431781.6703574653	723.1507604793626	-0.5036170492367091	0.2536301322818899	522947.0223818805	542.6728363249923	-1.9660161017042128	3.86521931216023	294493.8072850119	558.0194718115257	729.1211480034722	1.075193	28.554289	0.6463997507232456	0.3182493902266969	-0.0412396204	-0.1246734685	-0.0692295075	-0.0065498534	-0.0148164602	0.0084601368	-0.0361673224	-0.0109283453	0.044582826	0.0876621031	0.0456687851	-0.0124019177	-0.0122015027	0.0367660156	-0.0224685236	0.0266524717	-0.0932173831	-0.0443971859	0.0106428759	-0.0754223135	-0.0736247226	0.0049900982	-0.0616227138	0.0582788346	-0.0186039134	0.064221095	0.0232285712	0.0257141339	-0.0684507942	0.0468605234	-0.1122572917	0.1182184266	0.0611925522	0.1379273659	-0.0819509226	0.0627041344	-0.0045605729	-0.1272101496	-0.023869975	-0.0858211006	-0.1457866697	-0.0113456984	-0.0217239553	0.0823569652	0.0338736052	-0.0269824588	-0.0779828852	-0.1004992113	0.0	0.0	0.0	0.0155769070039042	0.051769206631647	0.0002426400318082	0.0026800507552701	0.1969971381694932	0.1712686814450279	0.0388078724469704	0.0293329612439184	0.180616107803111	0.1370994638036506	0.0187962629752485	0.032622178397945	-0.0035510555121457	-0.0043023006832966	1.260999525034036e-05	1.8509791169494392e-05	-0.0063140874337146	-0.0006122842042677	3.986770012059263e-05	3.748919467957309e-07	0.0014208089655103	0.000810663089294	2.0186981164744488e-06	6.571746443438537e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
657.2235403091358	0.1225812796535592	0.015026170121504	431942.7819364743	721.1127998196349	-2.0379606597276734	4.153283650597654	520003.67006371287	543.6151998139492	0.9423634889568576	0.8880489453189413	295517.4854687599	559.1872320030675	734.3981466823154	0.9773440000000002	25.955673	0.3999542853403567	0.2228525646686328	-0.0097109632	-0.052079901	-0.0312050505	-0.0173271891	-0.0097703756	-0.0175589101	-0.0051531761	-0.0087102361	0.0200014804	0.0262928312	0.0558537301	0.006108349	-0.0070608643	0.0098116036	-0.0131107939	0.006132343	-0.0152783026	-0.0225060849	-0.0173953256	-0.0255170746	-0.0238846037	0.0110530461	-0.0236368098	0.008529422	-0.0084210074	0.0852617333	0.0289640145	-0.0206809328	-0.0274117727	0.0095109869	-0.0613192241	0.0867823121	-0.0217646579	0.0097877029	-0.0943350753	-0.0396973649	-0.0727487354	-0.095366122	0.0653753259	-0.1091692998	-0.066480752	0.0016173811	0.104860973	0.081420825	0.0308303106	-0.0315941957	-0.0818914983	-0.1007553414	0.0	0.0	0.0	0.0098985558092294	-0.0056783511946748	9.79814071084291e-05	3.224367229006473e-05	0.1019913818007154	-0.0950057563687778	0.0104022419616193	0.0090260937432035	0.0941578711090969	-0.086458236694014	0.0074750266922381	0.0088657046917973	2.1381384380600053e-05	0.0035724368965263	4.5716359803096786e-10	1.2762305379662464e-05	-0.0059060254218814	0.0004080620118332	3.488113628390937e-05	1.665146055013587e-07	0.001145069052212	-0.0002757399132982	1.311183134333688e-06	7.603249978575396e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.0696836997016	0.8461433905657714	0.7159586373981395	433055.7086046253	720.2062374815649	-0.906562338069989	0.8218552728069249	518697.02450735227	543.2513111066619	-0.3638887072872876	0.1324149912912132	295121.98701910715	558.6149556853554	741.6863025749008	0.656492	17.434698	0.1536945941004728	0.0828923451487128	0.0142638943	-0.025395008	-0.0416013104	-0.0127905219	-0.0189627886	-0.0072033101	-0.0192455301	0.013001545	0.0027022283	0.0436519393	-0.0047514564	0.0254482967	-0.0214791096	0.0221196179	0.0095786209	0.0053887019	-0.0444522023	0.0007058	-0.0107394808	-0.0053106016	-0.0035188901	0.0023821426	-0.0160407277	-0.0002143901	-0.0077198983	0.0388875838	0.0264514786	-0.014682105	-0.0406868153	0.0248217581	-0.066050099	0.0575105489	-0.0411118422	0.0152958442	-0.0777446079	-0.0091615904	-0.015031304	-0.023362652	-0.0319187478	-0.1731347828	-0.0657162656	0.098674245	0.0479786941	0.0804639789	0.0277556564	-0.0361336332	-0.0854670082	-0.1003712278	0.0	0.0	0.0	0.0058813554337007	-0.0040172003755287	3.459034173752075e-05	1.613789885714793e-05	0.0492879621754553	-0.0527034196252601	0.0024293032154091	0.0027776504401962	0.0489044587882929	-0.045253412320804	0.0020478713266766	0.0023916460893758	0.0008878033844766	0.000866422000096	7.881948494881057e-07	7.50687082250353e-07	-0.0057410247865958	0.0001650006352856	3.2959365600307346e-05	2.7225209644651717e-08	0.001148057652408	2.9886001960000973e-06	1.3180363732525683e-06	8.931731131531819e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
657.7966573942668	-0.2730263054347688	0.0745433634593596	432696.4424790705	722.1960283551897	1.98979087362477	3.9592677207604257	521567.10337200994	542.8261178627174	-0.4251932439444772	0.1807892946960277	294660.1942339088	558.6333415725014	748.6925679273567	0.588964	15.64133	0.0836182791987745	0.0459646186194486	0.0414595262	-0.0322186751	-0.0553433674	-0.0085976642	-0.0101507791	0.0157508489	-0.0307833553	-0.0095407936	0.009207499	-0.0082041066	0.025059702	-0.011552063	-0.0048576815	0.0288772643	-0.00164115	0.002361533	-0.0056828798	-0.0153286182	-0.0072952055	-0.0026476926	0.0123688073	-0.0015262813	-0.0372977961	-0.0271588853	-0.0170981481	0.0268604503	0.0206996514	0.0139560728	-0.0543780442	0.0305010925	-0.0911578119	0.0592962176	-0.0633913635	0.0407962557	-0.0693066462	-0.0184174857	0.0477725335	-0.0247657083	-0.0711957537	-0.1384599148	-0.03652253	-0.0182833734	0.0636705242	0.0794866703	0.0246527703	-0.0405903834	-0.088694871	-0.0993493113	0.0	0.0	0.0	-0.0029733134060734	-0.0088546688397741	8.840592610735805e-06	7.840516026206641e-05	0.0147036789362147	-0.0345842832392406	0.0002161981742592	0.001196072647172	0.0489719771540677	6.751836577480186e-05	4.558729716899935e-09	0.0023982545463785	0.0008352628807176	-5.254050375900002e-05	6.976640799046637e-07	2.760504535249495e-09	-0.0052851737033554	0.0004558510832404	2.793306107463943e-05	2.078002100914461e-07	0.0008542130643277	-0.0002938445880803	7.296799592681193e-07	8.634464194408125e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.7037159214296	0.9070585271628032	0.822755171698754	433890.5853686995	721.1654443857622	-1.0305839694275392	1.0621033180410229	520079.5981761138	543.0291937451649	0.2030758824474787	0.0412398140318222	294880.7052595238	558.5853231025465	748.4921529714953	0.599912	15.932082	0.0886501053840922	0.0589790327199451	0.0312508294	-0.0113700407	-0.0105278591	-0.0122921667	-0.0063785817	0.0213025193	-0.0254481942	-0.01494318	0.0207656782	-0.0011139273	-0.0247382286	-0.0004112824	0.0301240372	0.0254438676	-0.0125142416	-0.0010588798	-0.0286080277	0.0145247316	0.0130673829	-0.0012117768	0.0024904356	0.0052588563	-0.0088977629	-0.0139302588	-0.001364513	0.0508709806	0.0287859464	-0.0019118409	-0.040311664	0.032243649	-0.0403213539	0.0332562995	-0.0153037521	0.0089475099	-0.0251125089	-0.0171307767	-0.0034454815	-0.0386642465	-0.0375714386	-0.06455825	-0.0660219631	-0.0823963917	0.0459389522	0.0784891477	0.0215248083	-0.0449542477	-0.0915619571	-0.0976960858	0.0	0.0	0.0	-0.0142620897387502	-0.0112887763326768	0.0002034072037161	0.0001274364710892	0.069100850186345	0.0543971712501303	0.0047749274964756	0.002959052240016	0.0308649488355925	-0.0181070283184752	0.000327864474526	0.0009526450666237	0.0008902454553286	5.498257461100003e-05	7.925369707332264e-07	3.0230835108541843e-09	-0.0052431402288291	4.203347452629968e-05	2.7490519459166067e-05	1.7668129807530841e-09	0.0008543396048466	1.265405188999617e-07	7.298961604094445e-07	1.6012502923471562e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.718052739886	0.0143368184563996	0.0002055443634517	433909.4730054273	724.4136975969587	3.248253211196584	10.55114892404892	524775.205266098	543.2082127952842	0.1790190501193365	0.0320478203056295	295075.1624482468	559.1803359840856	740.7250353377542	0.570463	15.149992	0.1353638908897103	0.060931553089047	0.0043940589	-0.0267841207	0.0036376611	-0.0010892944	-0.0100081452	0.0163216696	-0.0174441208	0.0076744355	-0.0018011248	0.0048038601	0.0247777825	0.027396194	0.0137209337	0.0157744866	0.0058893447	0.0042460295	-0.0161841874	0.0051866776	-0.0291441887	-0.0132275394	-0.0138693908	0.0105726815	-0.010203885	-0.0126230361	0.0076843056	0.0629312702	0.0379918149	-0.0115768047	-0.0383696533	-0.0173795385	-0.0188221014	0.0456162619	-0.0261308881	-0.0006175399	-0.0085880675	-0.0363100978	-0.060335303	-0.0639295562	0.0254392688	-0.0282254764	-0.0319453129	-0.0433844473	0.0537589747	0.0774716648	0.018374952	-0.0492152398	-0.0940566043	-0.0954220565	0.0	0.0	0.0	0.0115319652224457	0.0257940549611959	0.0001329862218916	0.0006653332713411	0.0505167298477857	-0.0185841203385593	0.0025519399945141	0.000345369528758	0.0763590908089426	0.0454941419733501	0.0020697169538913	0.0058307107491683	0.0010432116173288	0.0001529661620001	1.0882904785297704e-06	2.3398646717071388e-08	-0.0047669291838607	0.0004762110449684	2.272361384394284e-05	2.2677695934989581e-07	0.0011349938702101	0.0002806542653635	1.2882110854145016e-06	7.876681666672597e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
657.8213795129658	-0.8966732269202566	0.8040228758755861	432728.9673443414	721.2945408412388	-3.119156755719928	9.729138866753264	520265.8146473735	543.1644146226274	-0.0437981726568068	0.0019182799280754	295027.5813123415	558.6817081046827	744.2064803480612	0.643684	17.094563	0.0379627058508483	0.0186960771812134	0.0215712512	-0.0274498836	-0.0100060489	-0.0060708011	-0.0117034399	-0.0101265568	-0.0213339913	0.0188151673	-0.0011523384	0.021015944	-0.0264037555	0.0329899217	-0.0067209358	0.0209673783	0.0079814477	0.0171997181	-0.042649756	0.0251726133	-0.0302625372	-0.0089245756	-0.0080851548	0.0031688496	-0.0060611487	-0.0163365745	0.0075036505	0.0415511177	0.0311746687	0.010853466	-0.0565975071	-0.0242740749	-0.0072820824	0.0295714717	-0.0308556377	-0.0060524228	0.0385241673	0.0115932653	-0.0219286931	-0.0016617921	-0.0207501704	-0.0893146633	-0.0661447145	0.0508253157	-0.0628135078	0.0764344802	0.0152064054	-0.0533636091	-0.0961686653	-0.0925416736	0.0	0.0	0.0	0.004384944340714	-0.0071470208817317	1.922773687115974e-05	5.107990748390897e-05	0.0503378242347167	-0.0001789056130689	0.0025338965486852	3.2007218387594164e-08	0.0626254057407749	-0.0137336850681677	0.0001886141055516	0.0039219414441966	0.0008749541692002	-0.0001682574481285	7.655447982008122e-07	2.831056885074848e-08	-0.00468706235237	7.98668314906997e-05	2.19685534950042e-05	6.3787107723638205e-09	0.0010450562640718	-8.993760613830015e-05	1.0921425950757075e-06	8.088772997888004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
656.9260363939495	-0.8953431190162746	0.8016393007697908	431551.8172922647	723.2448046003069	1.9502637590680931	3.8035287299344094	523083.0473813361	542.7269182830343	-0.4374963395931672	0.1914030471574199	294552.5078289993	558.7849082368793	746.1627160937044	0.777648	20.652283	0.090294339630067	0.0448779625199099	0.0334233083	-0.0317355838	-0.0400431271	-0.0092701028	-0.0016140894	0.0030172171	-0.0241849792	-4.14083e-05	0.0176064246	-0.015272883	0.0510847798	0.0625488072	0.0162611441	0.0233471853	-0.0076393491	0.0075972302	0.0140251245	-0.0030772822	-0.021479121	-0.0108311912	-0.0101897834	-0.0014970524	-0.0408034479	-0.0141269688	-0.0229513374	0.0255849756	0.0218295062	0.0468975454	-0.067784053	0.0140843723	-0.0472325181	0.048395126	-0.0113703749	0.050027135	0.0085280451	0.019600717	0.073878799	-0.0521417343	-0.07556796	-0.0800475858	-0.0198549095	-0.0337268322	-0.0259689493	0.0753778579	0.0120223915	-0.0573898625	-0.097889549	-0.0890732402	0.0	0.0	0.0	-0.017753062507154	-0.022138006847868	0.0003151712283829	0.0004900913471962	0.0158147241949393	-0.0345231000397774	0.0002501055013619	0.0011918444363564	0.0711656982295565	0.0085402924887816	7.293659579393947e-05	0.0050645566045003	0.0010428759935415	0.0001679218243412	1.0875903379051705e-06	2.819773909011037e-08	-0.0049360235065203	-0.0002489611541502	2.436432805692096e-05	6.198165627584942e-08	0.0009600804374906	-8.497582658119991e-05	9.21754446452142e-07	7.220891103158161e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
656.5395474852543	-0.3864889086952416	0.1493736765444388	431044.17741214245	721.9643692950813	-1.2804353052256374	1.6395145708682712	521232.5505316445	543.1919939581154	0.4650756750811524	0.2162953835521896	295057.5423001933	559.1138863563538	737.0964019615791	0.677598	17.995218	0.2324954619979223	0.1322543065890973	-0.0059768041	-0.0566780938	-0.0305316229	-0.0025458667	-0.0008945183	-0.0014607525	-0.0115200327	0.0018404646	0.0221806862	0.0282954087	0.0496515763	-0.0008175047	0.0064765845	0.0112336439	-0.0063316437	0.0171926195	-0.0244189556	-0.0294233936	-0.0005115767	-0.0365640971	-0.0373643718	4.5329e-06	-0.042588501	0.0063554036	-0.0101514974	0.0588932817	0.0130112565	0.0424159603	-0.0518888329	-0.0054114416	-0.0572922405	0.0920781567	0.0470354722	0.0346988683	-0.0107602266	0.0283757874	-0.008803917	-0.0914035771	0.0126263488	-0.039284148	-0.022700317	-0.0392311161	0.0673330481	0.0743020665	0.0088261488	-0.0612847865	-0.0992122556	-0.0850387965	0.0	0.0	0.0	-0.0151341615348314	0.0026189009723225	0.0002290428453623	6.8586423028322575e-06	0.1189123615725691	0.1030976373776298	0.0141401497347654	0.0106291228328492	0.1052976956265965	0.0341319973970399	0.0011649932463115	0.0110876047042713	-0.0004510954285174	-0.0014939714220589	2.0348708562929677e-07	2.231950609928692e-06	-0.0052522320064081	-0.0003162084998877	2.7585941049137654e-05	9.99878154012926e-08	0.0009173218344187	-4.275860307190009e-05	8.414793479012887e-07	1.8282981366603037e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
