global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27
538.7285241575289	0.2727483355919275	290228.4227409492	0.0743916545681667	577.1346956509262	-2.332998930518329	333084.45692408725	5.442884009799667	492.97770546002096	-0.6781261593270642	243027.0180806272	0.4598550879636748	491.2122942606608	585.7647013778827	1.033473	27.373737	0.2489518506119025	0.1228501576272071	-0.0449758618	0.0577657962	-0.0031966112	-0.0667446977	-0.1296807105	0.0409114056	0.0576731644	-0.0760628518	0.1172778108	-0.04514152	0.0841478535	-0.0903845031	-0.0152686486	-0.0688466519	0.0011525645	-0.0365228641	-0.0049494166	-0.0081516848	-0.0413993618	-0.0285639229	-0.0643251805	-0.0007222461	-0.1079146741	-0.0776132327	0.020417163	0.0679728811	0.1109800198	0.0143986062	0.068378443	-0.0817452156	0.0320994417	-0.0376021217	-0.0460752339	-0.0205958697	0.0708001287	-0.11173072	-0.0469699407	-0.0111179845	-0.0176282924	0.0077977716	0.0029244308	-0.0121411953	0.0917171539	0.0191237129	-0.1022372792	0.0535537482	-0.0124505156	-0.1355219889	-0.0563699669	0.0829801752	0.01738981	0.0925792648	-0.0279271069	-0.0373204773	-0.0130799136	0.0152924269	-0.0765213414	0.0160837457	-0.0714129455	-0.0246982094	-0.0430956773	-0.0101948431	-0.0087054605	-0.0615357229	-0.0206966301	-0.0901478405	-0.0570114273	-0.0232574452	0.0566176532	-0.1256244992	0.0207774433	0.0087258515	0.0881892624	0.0247978897	0.049615599	-0.0601425472	-0.0002226709	-0.130315773	0.0107659812	0.0832721614	0.0368824449	-0.0223089761	-0.0737570677	-0.0996044652	0.0	0.0	0.0	-0.0348625717093113	-0.0178861837364222	0.0012153989061868	0.000319915568653	0.0392870431450234	-0.0914410509688536	0.0083614658022884	0.0015434717590789	0.1187206243723366	-0.0099693442375966	0.0140945866513574	9.938782452770054e-05	0.0050769709434528	-0.0011494535049353	1.3212433600082752e-06	2.5775633960664018e-05	0.0007328604476533	-0.0008231611925624	5.370844357345952e-07	6.775943489407526e-07	0.000140641308916	0.0006204907358828	3.850087533163787e-07	1.9779977773605744e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
538.3142539105838	-0.4142702469450796	289782.23596330854	0.1716198375039372	576.7284974340182	-0.4061982169080238	332615.75975250034	0.1649969914192579	492.6988076435565	-0.2788978164644504	242752.1150533823	0.0777839920286382	491.0589287167504	580.5149594023135	0.711666	18.85	0.1069944216711733	0.0606658549309161	-0.037531734	0.0550320499	0.0080308278	-0.0418375638	-0.1085089571	-0.0443270265	0.0202523137	0.0099969419	0.0069314894	-0.0404668923	0.0213387185	-0.1169856853	-0.0099746432	0.1041907315	0.0504407195	0.0305748159	-0.0447815549	0.0544487514	-0.0240677388	-0.001007244	-0.0692226522	0.0321095416	-0.0862808047	-0.0463380642	-0.1026718282	-0.0342816434	-0.0388480965	-0.1148598888	-0.0475836491	-0.1033867529	-0.0497227943	0.0786474202	-0.2109012751	-0.0212988401	0.0202876424	-0.1240684725	0.0842648479	0.0081134731	0.0854147055	-0.0443989932	0.0070527587	-0.0597238901	0.0115034523	-0.0080639819	-0.0340890615	0.0307536777	-0.0289638132	-0.0881839178	-0.0390520631	-0.0934306534	0.0425433481	-0.0044669082	-0.1232536358	0.0377742327	0.0335245493	0.0326990771	-0.0480264913	0.0051772788	-0.0840800876	-0.0263868922	-0.0025584602	0.0277701912	-0.0401896044	-0.0465387169	-0.06080887	-0.0150713847	-0.0953859608	-0.0195808761	0.0113299425	-0.1414835696	-0.0555806071	-0.0129853471	0.0043086727	0.073077413	-0.077277505	0.0089530311	-0.0034653294	-0.0489060734	-0.0195904905	0.0823569652	0.0338736052	-0.0269824588	-0.0779828852	-0.1004992113	0.0	0.0	0.0	-0.0371244308404072	-0.0022618591310959	0.0013782233652241	5.116006728921913e-06	0.0859071079163698	0.0466200647713464	0.0021734304392845	0.0073800311905548	0.1515296174584577	0.032808993086121	0.0229612249671065	0.0010764300273251	0.0053959234778566	0.0003189525344037	1.017307192026071e-07	2.9115990178884068e-05	0.0007877417163522	5.488126869890005e-05	6.205370116815099e-07	3.0119536540008663e-09	0.0002728775994655	0.0001322362905495	1.7486436538291782e-08	7.446218429005386e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
538.7172556172764	0.4030017066925211	290216.2814998099	0.1624103755970848	579.7486440174615	3.0201465834433066	336108.4902400853	9.121285385484278	493.3135528848602	0.6147452413036945	243358.26145988377	0.3779117117055375	491.4935716220311	565.3310248115807	0.887227	23.500099	0.1908620413233767	0.0997658669046785	0.0410599081	0.040562428	0.0228551622	-0.037529845	-0.0631225453	-0.1185898675	0.0002522121	0.023169859	0.0183606331	0.0325287939	0.0072557505	-0.1137743294	0.0380265121	0.0708888014	-0.0890850625	-0.1176873686	-0.061070497	0.0290699167	-0.0295199826	0.005269525	-0.0524070544	-0.0428728908	0.0689974318	0.0098824527	-0.0198502273	0.0959066363	-0.0557196375	-0.0951874371	-0.0413252545	-0.1057780071	-0.0556224933	0.042045054	-0.0813515973	0.0378873376	-0.0137742841	-0.0987813313	0.0961298796	0.0169651892	-0.040812569	-0.0346497239	-0.1365435207	0.0427611271	0.0342152023	0.0166748385	-0.0039376505	-0.002832117	0.0207691522	0.0299386648	-0.0928948339	0.026668767	0.101172499	-0.0034759236	-0.0786481025	0.0061341501	-0.0770462952	0.0689750221	0.0016968102	-0.0052211978	-0.0764046945	-0.0115659034	0.0055740383	-0.0176470622	-0.0897064753	0.0083967435	-0.0308945625	-0.0442677831	0.0386023181	-0.0029259527	0.0673726793	0.0764352979	-0.0243097984	0.1218300089	-0.0280761465	0.0626665773	-0.0238929601	-0.0919770677	-0.0829119062	0.0344223127	-0.0598115938	0.081420825	0.0308303106	-0.0315941957	-0.0818914983	-0.1007553414	0.0	0.0	0.0	-0.0293921426038963	0.0077322882365109	0.0008638980468477	5.978828137248487e-05	0.1619028475957264	0.0759957396793566	0.0057753524494125	0.026212532059605	0.1874912779911497	0.035961660532692	0.0351529793227545	0.0012932410282685	0.0063520366447311	0.0009561131668745	9.141523878707856e-07	4.0348369536006735e-05	0.0009930440608194	0.0002053023444672	9.861365067286845e-07	4.2149052643728886e-08	1.0846053310856717e-05	-0.0002620315461546	6.866053118019296e-08	1.1763687242194594e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
538.4918000501008	-0.2254555671755724	289973.4187211977	0.050830212770459	580.6511133393245	0.9024693218630092	337155.71542219707	0.8144508769038795	493.3512851139687	0.0377322291084851	243395.4905236044	0.0014237211134952	491.8520369529724	579.937824139974	0.785257	20.799213	0.0468524303616513	0.0219129840454383	-0.0158795432	0.0574581843	0.0298295479	-0.0225093138	-0.0193946627	-0.0932329515	0.0646318693	-0.0146366245	-0.0601480579	0.0111622201	0.0251328378	-0.0731739724	0.0364223974	-0.0613442763	0.0604229183	0.0985575537	-0.0485698506	0.1405438959	-0.1154978022	0.0231890637	0.0166534096	0.014135326	0.0499524148	-0.026275818	0.0321372495	0.0061111551	-0.0521135582	-0.0723785998	-0.1032674208	0.0174588607	0.0896226919	-0.0997905537	-0.0589139711	0.024644692	0.0172448429	-0.0732038921	-0.0754634847	0.0167268437	0.0424575364	-0.1184220525	-0.0083337837	-0.179471358	-0.0036115075	-0.0103720797	0.0487559113	-0.0069292795	-0.014570142	0.046137055	0.0623331598	-0.0042162264	0.0161284925	0.0760653071	-0.0422498621	0.0396916443	0.0206079819	0.0579275141	-0.0154327826	-0.0088171075	-0.0885717926	-0.0160871402	-0.0168566068	-0.0771687747	9.1929e-05	0.0046357623	-0.000187401	-0.090456838	-0.0605393993	-0.0004243745	-0.0610175363	0.0328139657	-0.115799901	-0.0904939732	-0.0332840729	-0.0681894633	0.0379011644	-0.1167902359	0.0361060825	0.0531048507	0.0120878049	0.0804639789	0.0277556564	-0.0361336332	-0.0854670082	-0.1003712278	0.0	0.0	0.0	-0.0235673747784801	0.0058247678254162	0.0005554211539493	3.392792022000379e-05	0.154933261139945	-0.0069695864557814	4.857513536461171e-05	0.0240043154074583	0.2049876490593263	0.0174963710681765	0.0420199362668695	0.0003061230005553	0.0064409499274856	8.891328275449986e-05	7.905571850181642e-09	4.148583596837676e-05	0.0010581166574485	6.507259662909986e-05	1.1196108607699862e-06	4.234442832053539e-09	0.0001880942741728	0.0001772482208619	3.1416931798724233e-08	3.5379455976592465e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
537.4299828764749	-1.0618171736258546	288830.9864946081	1.127455710206798	582.3313130336021	1.680199694277576	339109.7581394391	2.8230710126504595	493.5288937247221	0.1776086107533956	243570.768941148	0.0315448186137512	491.9256943521045	564.5544668257567	0.8289069999999998	21.955364	0.0834987302419412	0.0410705828314172	0.0483106263	0.0421647775	0.0593456687	0.0139667201	0.0250100017	-0.1184263557	0.0915093735	-0.0085069837	-0.0143485855	0.053218202	-0.0088175549	-0.0452042433	0.0714340125	-0.0889580358	-0.0426163994	-0.0347976308	-0.0179969366	0.0641389749	-0.0959003671	-0.0580877787	-0.0471117635	-0.026234006	0.0604104974	0.1761981049	0.0175664331	-0.0117988062	0.0134651699	0.0627606702	0.0016546446	-0.0290225881	0.1014610528	0.0434509612	-0.0575668811	0.0583973572	-0.01950577	-0.0499624719	-0.0839890921	0.0415390916	-0.0713578235	-0.0321315793	-0.1040210058	-0.0770184782	-0.0304535526	-0.0856322889	-0.0570456095	-0.068312805	0.1256280898	0.0524079869	0.0689408126	-0.0231719903	-0.0638592748	0.10278067	-0.0173248726	-0.1292520322	-0.0113733577	0.0826084347	0.0217049065	-0.0080920344	-0.0733874172	0.0003164821	0.014173193	-0.0270380707	-0.0235785746	-0.0767464474	0.0405611589	0.0758996614	-0.005575342	0.0217591188	0.068324537	0.1127104812	-0.0378908048	0.0365467783	-0.0252607701	0.0205139958	0.0339791869	-0.150663503	0.071189077	-0.0159308272	0.0490974193	0.0794866703	0.0246527703	-0.0405903834	-0.088694871	-0.0993493113	0.0	0.0	0.0	-0.0162875839949663	0.0072797907835137	0.000265285392393	5.299535385173242e-05	0.1569793996078772	0.0020461384679322	4.186682629952027e-06	0.0246425319012496	0.2171792297348815	0.0121915806755552	0.0471668178282364	0.0001486346393685	0.0070841793890554	0.0006432294615698	4.1374414023137497e-07	5.018559761631734e-05	0.0012833684298694	0.0002252517724209	1.6470345267854492e-06	5.073836097875698e-08	-0.0001830488981353	-0.000371143172308	1.3774725435091997e-07	3.350689910854743e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
537.121883222043	-0.308099654431885	288499.917435994	0.0949253970610469	579.3002883854197	-3.031024648182438	335588.8241234304	9.187110417889471	493.31740315755206	-0.2114905671700171	243362.06025811075	0.0447282600018955	491.6628502891177	574.8740901559206	0.87993	23.306812	0.0821492481242438	0.0494274799811191	-0.0145361614	0.0617426178	0.0477438375	-0.0220313723	-0.1010057113	-0.075448691	-0.0007046858	-0.1165101893	-0.0692187579	0.0252444843	-0.008544667	-0.0472159849	0.0734386248	0.0709046078	0.0012365256	0.027869514	-0.0967925274	0.0069212974	-0.0417715629	0.0892833049	-0.098947902	0.0133211627	0.0055697947	-0.0152325343	0.0928747326	-0.001570596	-0.0095533798	0.1357365805	0.0182241258	0.0593384179	0.0043355214	0.0548619878	0.0445558063	0.0265305291	-0.0124395117	-0.037112199	0.0498183267	0.0634277464	0.0166528808	-0.1257754532	-0.0330164026	-0.027791921	0.0625827676	0.0773981319	-0.0172828657	0.0246704012	0.0553130921	0.0400220398	0.0963891885	0.0264203637	-0.0702135024	0.001952011	0.1144628565	0.0214906846	0.0197352241	0.0575815106	-0.0091448002	-0.0121659073	-0.0870850046	-0.0060560719	0.0156675475	-0.0007191428	-0.0670444396	-0.0043056871	0.0117965556	-0.0919981521	-0.0148923642	-0.0089995732	-0.0625689143	-0.0492150132	-0.0406222893	0.0666366898	-0.0220310338	-0.0345744854	-0.0331982831	-0.0449135508	0.0034113487	-0.1137656369	0.156844964	0.0784891477	0.0215248083	-0.0449542477	-0.0915619571	-0.0976960858	0.0	0.0	0.0	-0.0158750462128551	0.0004125377821112	0.0002520170922602	1.7018742166923057e-07	0.1131749249356772	-0.0438044746722	0.0019188320013074	0.0128085636341961	0.2151730886911593	-0.0020061410437221	0.0462994580968935	4.024601887306724e-06	0.0067560612853485	-0.0003281181037069	1.0766148998021223e-07	4.564436409138483e-05	0.0010569431292088	-0.0002264253006606	1.11712877838169e-06	5.1268416779243147e-08	-1.907040997859051e-05	0.0001639784881567	2.688894457816011e-08	3.636805367515245e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
536.9380441034535	-0.1838391185895034	288302.46320564224	0.0337968215237655	581.4601897339322	2.1599013485125624	338095.9522454205	4.665173835306386	493.2562712202303	-0.0611319373217611	243301.7490980854	0.0037371137607117	491.3977995827085	550.3462094176499	1.190361	31.529243	0.303255303620541	0.1845233111473187	0.1058950928	0.0239588337	0.096840895	0.0498890402	-0.0558036083	-0.0902684205	0.0059804247	-0.0060564889	-0.0361441415	0.0792794577	-0.0652683681	-0.0950216099	0.0029968582	0.0488445355	-0.076751908	0.0164185697	-0.0327947341	-0.0222195883	0.0457693631	-0.0317911772	0.0192047198	-0.0298314452	0.1175504674	0.0443813481	-0.0085355081	-0.0486698778	0.0323372984	0.0154474853	0.0217475804	-0.0006352228	0.1414431935	-0.0182554803	0.0580642025	0.0776247678	-0.0899021616	-0.0731201674	0.0659975936	0.0068105466	-0.0353260473	-0.0407269112	-0.0306185809	0.0339898322	-0.0647780845	-0.045592532	0.0046629818	-0.0125252591	0.0026221328	0.1150051912	0.0073916604	-0.0248295015	-0.087355459	0.0059018227	0.0120129699	0.0095850782	-0.0319270669	0.0988809552	0.0673188118	-0.0069968209	-0.0565764216	-0.0232612322	0.0251482462	0.0142978604	-0.0345270959	-0.0147466562	-0.0213499031	0.0924134427	-0.0444926548	-0.0001479904	0.0145544077	0.0802771042	-0.1226936212	0.0359990105	-0.0428995777	-0.0624557182	-0.13628004	0.029025463	-0.1007276024	-0.0307184561	-0.0442423968	0.0774716648	0.018374952	-0.0492152398	-0.0940566043	-0.0954220565	0.0	0.0	0.0	-0.0063261608832476	0.0095488853296074	4.0020311520732055e-05	9.11812110379933e-05	0.283454560811208	0.1702796358755308	0.0289951543939033	0.0803464880446748	0.2388434510457315	0.0236703623545721	0.0570461941074347	0.0005602860539967	0.0078400235459156	0.0010839622605671	1.1749741823337394e-06	6.146596920051103e-05	0.0013319479488318	0.000275004819623	1.7740853383972394e-06	7.562765081587879e-08	-0.0006552317310051	-0.0006361613210265	4.047012263701937e-07	4.293286213159398e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
537.2961022357819	0.358058132328324	288687.10147776373	0.1282056261264476	580.1729400122343	-1.28724972169789	336600.64032243966	1.6570118460112953	493.11990640594087	-0.1363648142894362	243167.24209380388	0.0185953625761924	491.3887556393941	561.7965794349994	0.979847	25.953333	0.2066231412634791	0.1307545682159572	0.0340675744	0.0481121808	0.0730287757	-0.03621112	-0.0865513326	-0.0053122497	0.0628597237	-0.1282882934	0.0169505496	0.038637537	-0.0006697082	-0.1279297483	0.0846383936	-0.0077580826	-0.0816525761	-0.0210077697	-0.0748741574	-0.0037265718	0.0559114858	0.0004901764	-0.0365192453	-0.0799523244	0.0046618977	-0.1041105325	0.0205926157	0.0114683412	0.0623586412	0.0245160972	-0.0743966027	-0.0051896459	-0.0558815497	-0.0253478553	0.0436529391	0.0530990539	-0.0177558655	-0.1150637951	-0.00347486	0.0761328544	-0.057127338	-0.0644958747	-0.0447014799	0.0637127928	-0.0099451311	0.0715140037	-0.0534703714	0.01122854	-0.1058555414	0.022529074	0.0039472917	0.0059016546	-0.0146950118	0.0269283402	0.0422573563	0.054234297	-0.0177230856	0.0767138415	0.0181423647	-0.0269615378	-0.0856840113	0.0102861846	0.0107719675	-0.0602659708	-0.0196681532	0.0252354645	0.0122920289	-0.0870461351	0.0088975099	-0.0016491761	0.0308428524	0.0253605486	-0.0010198312	0.0134335049	0.0381061302	-0.0641962851	0.0157863914	-0.0588568547	-0.0815921375	-0.0297369551	-0.0074411189	0.0764344802	0.0152064054	-0.0533636091	-0.0961686653	-0.0925416736	0.0	0.0	0.0	-0.0143549491956065	-0.0080287883123589	0.0002060645664084	6.44614417646709e-05	0.1629885019205517	-0.1204660588906563	0.014512071344647	0.0265652517583056	0.2198867019657626	-0.0189567490799688	0.0483501617013801	0.0003593583356809	0.0070283017610808	-0.0008117217848348	6.588922559753949e-07	4.939702564481147e-05	0.0012271525548324	-0.0001047953939993	1.5059033928316867e-06	1.0982074603489466e-08	-0.0003883180102294	0.0002669137207757	7.124293433832838e-08	1.5079087706852038e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
537.521145739823	0.2250435040411957	288928.9821174521	0.0506445787111397	581.8240600984487	1.651120086214405	338519.2369094433	2.7261975391006645	493.300045816148	0.1801394102071185	243344.9352022137	0.0324502071097685	491.6919193949018	559.2663433758918	0.7418949999999999	19.650681	0.175924753801445	0.0976349236010022	0.0682328754	0.0429930297	0.0822286174	-0.0037326555	-0.0124558528	-0.011273309	0.091015692	0.0005456752	-0.0101405555	0.0465503583	-0.0229698125	-0.1010970316	0.0248151752	-0.011999918	-0.0296402881	0.016989239	-0.0140003667	0.0435197676	0.0749639047	-0.0393425772	0.0871061191	-0.1148962259	0.0922974099	-0.0503176346	-0.0412889278	-0.1175078356	0.013244858	0.0460313053	0.0188818488	-0.1503843669	-0.0176951336	-0.0629315943	-0.039947107	0.0550389761	-0.0281044667	-0.0851184934	-0.0230345357	0.0313411027	-0.0041364899	-0.0098323631	0.0016218686	0.0211178907	-0.0861488294	-0.0119302961	-0.0212791429	-0.060056303	-0.1301580057	0.0746983711	-0.0266807715	-0.0842688534	-0.019941871	-0.0168260047	-0.0953099639	-0.0681010272	-0.0079425821	0.087919022	0.0393681971	-0.0127697764	-0.0588845181	-0.0061366982	0.0146851324	-0.0505803225	0.022152719	-0.0384411166	0.0599249177	0.0099311727	-0.0279035124	-4.59114e-05	-0.0291583733	0.0375807808	-0.0901771869	-0.0253947649	-0.0176453318	-0.1105575533	-0.0239835664	-0.0178594814	-0.0588204369	0.0056003807	-0.1357274935	0.0753778579	0.0120223915	-0.0573898625	-0.097889549	-0.0890732402	0.0	0.0	0.0	-0.0088159347224205	0.005539014473186	7.77207050299794e-05	3.068068133416399e-05	0.2231579197194122	0.0601694177988605	0.0036203588382538	0.0497994571334956	0.2061445461005391	-0.0137421558652235	0.0424955738869972	0.000188846847824	0.0083960993993426	0.0013677976382617	1.8708703792345572e-06	7.049448512364116e-05	0.0015197654163456	0.0002926128615132	2.3096869207201157e-06	8.562228672294318e-08	-0.0006573908237379	-0.0002690728135085	7.240017896938005e-08	4.321626951347948e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
537.8018726311855	0.2807268913624057	289230.8542056098	0.0788075875339999	582.9613332890752	1.1372731906265017	339843.91611017624	1.2933903101177833	493.731078760584	0.4310329444360263	243770.37813409	0.1857893991891905	491.9564250310262	551.612725455307	0.696866	18.457972	0.097066444939594	0.0423303495471513	0.0871468577	0.0384207264	0.1006597651	-0.0291175175	-0.0371449646	-0.0092140345	-0.0150074317	-0.0451136298	-0.021787621	0.0795852963	0.0041433026	-0.0977897559	0.1000545046	-0.0148684825	-0.0600790442	-0.0156711503	-0.0770677935	0.0367255426	0.0501014152	-0.1309863759	0.0695152098	-0.020940609	0.0725481822	0.0273114473	0.040349494	0.0625467938	0.0546031129	-0.0467829576	0.1191244301	-0.0966495941	-0.0925475379	0.0309689141	0.0553862207	0.09571911	-0.0205181977	-0.0842747946	0.0125378849	0.0913241021	-0.0287318957	-0.0381823116	-0.0801695823	0.0453263686	-0.1086607158	-0.0651549958	-0.0736942707	-0.0209326338	-0.0586622921	0.0187480778	-0.1152489151	0.0988948719	0.0109254797	-0.0211237671	-0.0728569923	-0.0389123083	-0.0576944675	0.0978351779	0.0448251597	-0.0316962986	-0.0836857626	0.0083977794	0.020956749	0.0115240185	-0.0464111954	-0.0586201535	0.0412628136	-0.0016319812	0.0104186925	0.0027317645	0.0972308721	0.056973443	0.0155754242	0.1429922289	0.0132215561	0.0361856524	0.056323173	-0.0312717781	-0.0085150312	-0.1033949411	-0.0897496712	0.0743020665	0.0088261488	-0.0612847865	-0.0992122556	-0.0850387965	0.0	0.0	0.0	-0.0209311346350205	-0.0121151999126	0.0004381123971093	0.0001467780689222	0.200750129996436	-0.0224077897229762	0.0005021090402691	0.0403006146935859	0.222796564480312	0.0166520183797728	0.0496383091442298	0.0002772897161202	0.0081803139065518	-0.0002157854927907	4.6563378898968e-08	6.691753560972478e-05	0.001053296523918	-0.0004664688924276	1.1094335672977418e-06	2.1759322760263206e-07	-0.0004218164704714	0.0002355743532665	5.549527591692976e-08	1.779291347609495e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
538.2643899219545	0.4625172907690285	289728.55345805385	0.213922244260322	578.3569841242548	-4.604349164820405	334496.80108530354	21.200031231582365	492.8616875731967	-0.8693911873872935	242912.64307749935	0.755841036706688	491.1731599853152	582.1541081215229	1.348779	35.725288	0.3080372880466752	0.1564142396752508	-0.06222344	-0.0117720156	-0.055626771	-0.0587994916	-0.0526862262	0.0480529948	-0.0530781324	-0.048085741	-0.025032449	-0.0534548973	0.0237081613	-0.0042997298	-0.0065706139	0.0472459161	0.0007397756	0.0774851364	-0.1298985259	-0.1313792074	-0.0446716681	0.045470621	0.0123070757	0.0026650724	-0.0583617986	0.024602225	-0.0387199006	-0.1579859794	0.071726573	0.0019738124	0.0644019457	0.0508451008	-0.0838370957	0.0242020443	0.0874872932	-0.0580639073	0.032856587	-0.0057156901	0.0484078125	0.0213706727	0.0595188135	-0.1149640519	0.0740948332	0.1007745153	0.083073367	-0.028795112	0.0019036457	-0.053703007	0.0203055258	-0.0467222975	0.0395933572	-0.0118342887	-0.0981863206	-0.1105756353	-0.00889963	0.1689812426	0.0434043349	-0.0317324888	-0.0485209597	0.0139583555	-0.0699363728	-0.0389350344	-0.0573346135	0.0564329949	-0.0557657858	0.0313974749	-0.071746575	-0.1143394394	-0.0862718331	-0.0234782032	-0.0832172761	-0.0400623596	-0.0023321097	0.1388827718	0.0351539734	0.0486183336	-0.1623017176	-0.1059440475	0.0308975447	-0.0038259852	0.0955626653	0.0732073795	0.0056209285	-0.0650394679	-0.1001314048	-0.0804639789	0.0	0.0	0.0	-0.0259389764537161	-0.0050078418186956	0.0006728304994664	2.507847968107645e-05	0.147383016925886	-0.0533671130705499	0.0028480487574848	0.021721753678176	0.2706628306760166	0.0478662661957046	0.073258367909554	0.002291179439518	0.0058020039942939	-0.0023783099122579	5.656358038744183e-06	3.366325034980237e-05	0.0001680171799376	-0.0008852793439803	2.822977275418385e-08	7.837195168783672e-07	0.0003505156125248	0.0007723320829962	5.964968464252492e-07	1.2286119462363573e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
