global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
607.1478631397993	0.2316081450749152	368628.5277152244	0.0536423328650429	698.9620330810546	-0.8492094773513372	488547.9236888013	0.7211567364233313	557.2103872638859	-1.0247625481592877	310483.41567476967	1.0501382801099164	555.9196583766045	655.6810771964189	1.411265	28.570282	0.2355905778532364	0.133159989856301	-0.1433230298	0.1645935192	-0.0966257729	-0.0600373409	-0.0718472563	0.0187941354	-0.1860797418	-0.081353171	-0.1510266306	0.1040936342	0.0936094806	0.0895728226	0.021144603	0.0612006496	-0.1057954267	-0.1557900841	-0.0367003796	-0.1362296523	-0.1252213817	0.0639095485	-0.1335749183	0.0992781803	0.1786683144	0.0514916294	0.1176104847	0.1196705548	-0.0466392278	-0.0716531129	0.0224923133	0.0729714798	-0.0683060505	0.0083015696	-0.0264975009	0.0981554171	-0.0550183293	0.0938456956	-0.0096420397	-0.0099190109	0.0209783622	-0.0594062358	-0.0543688842	0.102223963	-0.0528748809	0.0248976893	0.0072246276	-0.1846575814	-0.0225045889	-0.0760594848	-0.1124506935	-0.1134853947	-0.1318971829	-0.0952930058	-0.1878295492	0.1775718049	0.1446340937	-0.0058506665	-0.0777263645	-0.0895991232	0.0129810234	0.1088657993	-0.1550646616	0.065927349	-0.1136796069	-0.096620623	0.0952444294	0.1038321134	-0.0300021105	0.0016101132	0.0723798858	-0.1134578604	0.139474495	-0.0812844185	-0.127146399	0.1338043845	0.0550258714	0.0398373763	0.0615561244	-0.0115850439	-0.0024535798	0.0588641246	-0.1491385413	-0.0966081215	0.0063347049	0.0139960598	0.1536004826	0.1320442569	-0.0175325199	0.0097981877	0.0303589306	0.0203054014	-0.0468044072	0.0383260003	0.06850976	-0.0080869688	-0.0794791189	-0.099720419	-0.0557840552	0.0	0.0	0.0	0.0	-0.0133987415348855	0.0108506662305672	0.0001177369576471	0.0001795262747186	0.0698162637630872	0.0885567016100309	0.007842289400048	0.0048743106858369	0.0538918144742126	0.0329335694160733	0.0029043276673229	0.0010846199944833	-0.0019929058598293	0.0017512841375731	3.971673766141961e-06	3.066996130515157e-06	0.0009881810522356	-0.0002728276553673	7.443492953327272e-08	9.765017919974577e-07	0.0018269869835479	-4.088101899079981e-05	3.337881438053455e-06	1.6712577137261343e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
604.3665351338518	-2.781328005947444	365258.9087896973	7.735785476667583	699.9972725501427	1.0352394690880828	489996.1815776388	1.0717207583577757	557.1922094057684	-0.0181778581174967	310463.15822248167	0.0003304345257398	554.9996617150265	617.7704545610902	1.600881	32.408947	0.219494598203101	0.1220911596099232	-0.005977808	-0.0070028875	-0.0392857099	0.0095591313	-0.0371960092	-0.1297465541	-0.0990097896	0.0281787193	-0.1045357279	0.1061801562	-0.0507833514	0.0775599471	-0.0241648256	0.1375183396	0.0241773986	-0.0376039233	-0.0267750792	0.0354465667	0.0124628869	-0.041222332	0.0447983378	0.0275890422	-0.0592584408	0.1442874817	0.1456844647	0.0510537757	-0.0392564199	-0.0305687832	-0.0162575581	-0.0173914635	-0.0596041857	-0.098663815	-0.0873921646	-0.084574722	-0.0034469172	-0.0342387595	-0.1114255408	0.0189957288	0.0891437629	0.0292755332	0.0129429958	0.0480392377	-0.0302463986	-0.1300932076	0.062264526	0.0228386691	-0.0030447239	0.001459816	-0.1230102282	0.0945752248	-0.0219772118	0.0489214236	0.074021983	0.0803014997	0.0782963141	-0.0353629167	0.0418611241	0.0243151927	-0.0117809151	0.1174827231	-0.1246174	-0.0780555784	0.0030156666	0.012589508	0.0507298205	0.1155589562	-0.0376373277	0.0195829118	0.0251313145	-0.0260204645	0.0584626388	-0.0406334865	0.061018172	-0.002305971	-0.0058995363	-0.1375800427	0.0192961623	0.0957310734	-0.0498561315	-0.0296176547	-0.0833371436	-0.1817549243	-0.0218904692	0.0236786302	0.1148952777	0.0284964588	-0.0118159787	0.0988703042	0.0706880512	-0.0470476654	-0.0775685873	0.0967523337	0.0673111691	-0.01131012	-0.0823840887	-0.0984825911	-0.0488629865	0.0	0.0	0.0	0.0	-0.0159647413308761	-0.0025659997959905	6.584354953023797e-06	0.0002548729657617	0.0991281396872665	0.0293118759241793	0.0008591860701944	0.0098263880778582	0.1353217695083088	0.0814299550340962	0.0183119813028598	0.0066308375768549	-0.0036615295470583	-0.001668623687229	1.340679862398096e-05	2.784305009581704e-06	0.0005581119401427	-0.0004300691120929	1.849594411763754e-07	3.114889377298488e-07	0.0018520295332027	2.5042549654799837e-05	3.4300133918550105e-06	6.271292932131153e-10	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
603.9392031671852	-0.4273319666666566	364742.56112221454	0.1826126097351925	697.4587213369516	-2.5385512131911128	486448.6679689755	6.44424226199407	555.8349741478489	-1.3572352579194558	308952.5184859399	1.842087545339692	554.6493383503456	631.0972614545583	0.963834	19.512283	0.0400916395112586	0.0212529283721068	-0.0509293699	0.0479128161	-0.0672701204	-0.031579746	0.1212596387	0.0825930386	-0.0989992113	-0.0288419798	0.0782513183	-0.0291640292	-0.0775689941	0.009589639	-0.0785585516	-0.086950365	-0.0369346735	0.0561986032	-0.1324741717	0.014481143	-0.0048779929	0.0660795635	-0.0789230683	0.0051525388	-0.0332189409	0.0116524704	0.0440977329	0.1146432822	0.0672083946	0.0856772288	-0.1457577938	0.0631343445	-0.0964802855	0.0726137842	-0.046234256	-0.0431178937	-0.0662231557	0.0392264217	0.0379952233	-0.006783088	0.096662771	0.0453888588	0.0121176136	0.0394135212	0.0598023753	0.0304749502	-0.1153509531	0.0949266715	-0.0412829304	-0.0926445209	0.0168149746	-0.032942968	-0.0347748455	-0.0501300674	-0.0419810093	-0.0200599452	0.1510547978	0.0413272286	0.0144784495	0.0609898857	0.1081453703	0.0728072152	-0.0320359378	0.0265849415	0.0928368922	-0.0243167092	-0.0385374592	0.1160896894	-0.0313980926	-0.011858827	0.0328490144	-0.0252048113	0.0681314347	-0.0527767434	0.0881524091	0.0232349469	-0.044033652	-0.0227388985	0.1004973085	-0.0587342119	0.0863250416	-0.03711195	-0.0438927314	-0.1285990723	0.0266762181	-0.0430527608	0.0419155671	0.0203404407	-0.0371760914	-0.0590634808	0.059832528	-0.0599659874	-0.0352004829	0.0293077458	0.0660952855	-0.0145216494	-0.0850986047	-0.0968400771	-0.0416282462	0.0	0.0	0.0	0.0	-0.0130780725367714	0.0028866687941046	8.332856726857877e-06	0.000171035981277	0.0973256512671838	-0.0018024884200826	3.2489645045322125e-06	0.0094722823945814	0.14310284612516	0.0077810766168512	0.0204784245691212	6.054515331730862e-05	-0.0039576003547444	-0.0002960708076861	1.5662600567873e-05	8.76579231638997e-08	0.000556335738427	-1.7762017157000156e-06	3.154892534855679e-12	3.095094538511154e-07	0.0021066106374053	0.0002545811042026	4.4378083776291645e-06	6.481153861701517e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
604.326997479864	0.3877943126788068	365211.1198830275	0.1503844289460282	697.9591963547927	0.5004750178410404	487147.039776228	0.2504752434829897	556.0394503658765	0.2044762180275938	309179.87036318606	0.0418105237388681	553.8194023145546	624.3901155835631	0.810442	16.406956	0.148458125510521	0.0732959955013986	-0.0260616194	-0.0171139538	-0.0562273584	0.0772583982	-0.0746698827	0.0599060018	-0.0362271885	0.0075060715	-0.0457576848	0.045610565	0.0322243381	0.0022029734	-0.043066876	-0.0615194785	-0.0433210611	-0.086112149	-0.0752525291	-0.108812916	0.0544653472	-0.0218519847	-0.0173766026	0.1152869479	-0.092262582	0.0352745289	-0.1188114277	0.0067764627	0.0363529019	0.0315338264	-0.106138734	0.0552170886	0.0182876223	-0.0756991219	0.0180468866	-0.0581368392	-0.1146880535	0.0206878902	-0.0514923	0.017997171	-0.0508236264	-0.0505524084	-0.0733718005	0.0146957278	0.0974937455	0.0920359528	0.0575964947	0.0072642693	0.0095873534	-0.0854021551	-0.0157726195	-0.0298790815	-0.0563352028	0.0150105635	0.0810006083	0.0156937128	-0.0575431707	-0.0004377295	0.0736023362	-0.0014722027	0.0461809024	0.0421056368	-0.0979849674	0.1102957458	0.0680616089	0.1584825598	-0.0084381184	0.0692599105	0.0805205104	0.0276393369	0.0144949091	0.025855364	0.0539952849	-0.0679172807	0.0215996734	-0.0246726743	-0.0458295597	0.0885247182	0.106295902	0.0313106617	0.0438907249	-0.0060798926	-0.0879858777	-0.1376998518	-0.0180156554	-0.0442302351	0.0125108013	-0.0312513225	0.0275203297	0.1191226004	-0.0227648507	0.0052453159	-0.0443019101	0.0882076347	0.0648624214	-0.0177182567	-0.0876163914	-0.0947996265	-0.0341262771	0.0	0.0	0.0	0.0	0.0088433098686522	0.0219213824054236	0.0004805470065648	7.820412943300138e-05	0.1014232541593997	0.0040976028922159	1.6790349462296144e-05	0.0102866764842821	0.1590160782290866	0.0159132321039265	0.0252861131353589	0.0002532309559934	-0.0050734009268627	-0.0011158005721183	2.5739396964691304e-05	1.2450109167395251e-06	-0.0001052405214005	-0.0006615762598275	4.376831475673438e-07	1.1075567344649096e-08	0.0024597519676386	0.0003531413302332	6.050379742301964e-06	1.2470879911894454e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
604.810083035545	0.4830855556809865	365795.2365414628	0.2333716541076075	699.5934221707857	1.6342258159930907	489430.95634463127	2.670694017658283	556.7654999197346	0.7260495538580471	309987.82190087193	0.5271479546574693	554.6776876201662	632.2638883425321	0.775579	15.701176	0.0729599035911943	0.0334851657759025	-0.040329398	0.0038424302	-0.0031141525	-0.0017858583	-0.0508643398	-0.0609155373	-0.0857717765	0.0441817148	-0.0915945303	-0.0123807369	0.021722189	0.0291717162	0.0236646788	0.0748337511	0.0176434038	-0.0595592035	-0.0996583387	-0.10005671	-0.0034516034	0.0566712355	-0.057179793	0.0071985575	0.0724171619	0.0531762923	-0.0395661932	0.0306878488	0.0352310079	0.1931879102	-0.0895995859	0.02980312	-0.1004936554	-0.0268419264	-0.0461557273	-0.1130366796	0.0219245076	-0.0228793564	0.031695288	-0.0212917706	0.0580306831	0.1208808746	-0.0584458803	0.0176299198	-0.0256185544	-0.041624787	0.0692806519	0.0050849128	-0.0315061756	-0.0315712586	-0.0321763914	-0.0276484402	-0.0990956774	-0.0038073846	-0.0224435161	0.1021551214	0.0114162638	-0.057568699	0.0347928494	0.0751836837	0.047963731	0.003500463	0.010959723	0.0874328715	0.1028836803	0.048305313	-0.0459086928	0.0724736588	0.0999233777	0.0087565399	0.0180628475	0.0174340655	0.0484105555	-0.0516694449	-0.0632255314	-0.0114545628	-0.0252760451	0.0095519358	0.0785812157	0.0795752847	0.0264586746	-0.0103710239	-0.050761888	-0.0971686414	0.0162459762	-0.0116185534	-0.0317406575	-0.0274781312	0.1001371723	0.0141522475	0.0437777433	-0.0094079706	0.0524249827	0.0971062696	0.0636128936	-0.0208966574	-0.0899316284	-0.0923696238	-0.0264052374	0.0	0.0	0.0	0.0	0.0045142155774584	-0.0043290942911937	1.8741057382046745e-05	2.037814227976808e-05	0.092002616789685	-0.0094206373697147	8.874840845166534e-05	0.0084644814961496	0.1810192216907324	0.0220031434616458	0.0327679586215185	0.0004841383221937	-0.0049361811165552	0.0001372198103074	2.436588401543614e-05	1.882927634082628e-08	0.0001468058822744	0.0002520464036749	6.352738960545066e-08	2.1551967070364995e-08	0.0021048776122482	-0.0003548743553904	4.430509762543683e-06	1.25935808113752e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
604.8019929366142	-0.0080900989307792	365785.4506601003	6.5449700709796e-05	701.1938207773062	1.6003986065204572	491672.774296277	2.561275699752621	556.7781276755137	0.0126277557791354	310001.88345785066	0.0001594602160174	555.0713210874455	630.1849699406265	0.840767	17.020868	0.0454211491135851	0.0265889186954052	-0.0142649404	-0.0308833517	0.015875211	-0.0843016672	0.0117634714	-0.0352706976	-0.0487338656	0.0885070776	-0.1245244017	0.0715566939	0.0565333971	0.0288452421	-0.0185894227	0.0261777096	-0.0187438984	0.0338011247	0.0323134077	0.1180743044	-0.1012159837	-0.0398734345	0.0900533062	0.0817044463	-0.1185533297	0.0542497636	0.0197085342	-0.0857504217	0.0479062296	0.1504142445	0.0788552374	-0.1110132566	0.0041633927	0.0208864791	0.0135731	0.1005405858	-0.0774932775	-0.0121458031	-0.0344173823	0.0237367857	0.0070757286	-0.0772945217	0.0327374584	0.01056613	-0.0399250328	-0.080430905	-0.0782846037	-0.0168244974	0.0421462932	0.0666461364	-0.0789877379	0.0266943759	0.0420817351	0.0515472177	0.1112089951	0.0584744569	-0.0220339186	0.0187499695	0.1528506461	0.0125748555	-0.0565949459	0.023777642	-0.0081001447	-0.067559402	0.0543774556	-0.0079864417	-0.1180818542	-0.0884161091	-0.0479854137	-0.1202340584	0.0120203147	0.0323049827	0.0269183413	-0.0203473764	-0.0824273638	-0.0197769932	0.0212305158	-0.1141574682	0.0276999862	-0.1097791479	0.0389731129	-0.0272861167	0.0164135736	-0.1126321562	0.0075210873	-0.0337884652	-0.0348000496	-0.0066154211	0.0047051977	0.0288384283	0.0371566091	0.0740955497	-0.0022780896	0.1154159754	0.0623470231	-0.0240535853	-0.0920389632	-0.0895600545	-0.0185146917	0.0	0.0	0.0	0.0	0.0046167038905622	0.0001024883131038	1.0503854322862591e-08	2.1313954813132155e-05	0.0926044180827148	0.0006018012930298	3.621647962923486e-07	0.0085755782484382	0.1932692365789989	0.0122500148882664	0.037352997807829	0.0001500628647627	-0.00515613387998	-0.0002199527634247	2.6585716588277605e-05	4.8379218138205935e-08	0.0005740719733542	0.0004272660910798	1.8255631258661198e-07	3.295586305907853e-07	0.0021069956501273	2.118037879100202e-06	4.439430669655364e-06	4.486084457303282e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
604.1947661271307	-0.6072268094834499	365051.3154154182	0.3687243981554499	699.570793386606	-1.623027390700145	489399.2949595655	2.63421791096292	556.3247638023063	-0.4533638732074223	309497.2428196919	0.2055388015296357	554.787099907675	628.7879371826818	0.737307	14.926377	0.0450219438696497	0.0271027960278174	-0.0218449788	-0.0359212921	-0.0381421586	-0.0137951646	-0.0251932519	0.1116139816	-0.0544821282	0.096781947	0.0065183381	-0.0040135236	-0.0048688843	0.003178723	-0.0584292464	-0.0254058393	-0.0819043405	0.0228677342	0.0094289895	0.111767064	-0.0580320168	-0.0608770761	-0.0157058423	-0.0223635104	0.0511685823	-0.0494381397	0.1298815877	0.0999022373	0.0284012381	-0.0123739692	0.1062176761	0.0087964047	0.0126382037	-0.1692870221	-0.0133738832	0.1208809575	0.0278112727	0.0348970817	0.0524448166	-0.1179070232	0.0880037309	0.0226676225	0.0167809866	0.0164176596	0.0530072252	0.0558439128	-0.1003165817	-0.0393873182	0.0186823045	0.0464576867	-0.1068942407	0.1137777104	0.0310170637	0.0431190419	-0.0059141027	0.0242562005	0.1542511337	-0.0601097818	0.0092576014	-0.0328837534	-0.046973377	-0.0344962713	0.0081767031	-0.0387898525	0.0108566718	-0.1029538762	0.012976657	0.1503728351	0.0506421783	0.0649093692	0.0147040771	0.0332821843	0.0304254121	-0.0409673561	0.0317554428	-0.0163768037	-0.0180795497	0.0210769364	0.0323766121	-0.1255608139	-0.0748060627	-0.0661961753	-0.0757909816	-0.0981200561	0.0617399035	-0.0156074544	0.0209756656	0.0116673504	0.0596628882	0.0620172627	0.0455351071	0.0783360996	0.0324462059	0.0556473881	0.0610651352	-0.0271857966	-0.0939335243	-0.0863824638	-0.0105052926	0.0	0.0	0.0	0.0	0.007388509015854	0.0027718051252918	7.68290365259389e-06	5.459006547735585e-05	0.0934233699011599	0.0008189518184451	6.706820809345388e-07	0.0087279260436889	0.1995610930617317	0.0062918564827328	0.0398246298639931	3.9587457999306895e-05	-0.004882679152216	0.0002734547277639	2.384055570348476e-05	7.477748813648307e-08	0.0001468631641379	-0.0004272088092162	1.8250736667200898e-07	2.156878898059576e-08	0.002104872578244	-2.123071883300236e-06	4.430488570643544e-06	4.50743422166001e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
603.6261591935029	-0.5686069336278479	364364.5400627001	0.3233138449696638	698.5246166522686	-1.0461767343374504	487936.6400691988	1.0944857594689723	555.853136872592	-0.4716269297142617	308972.7097711005	0.2224319608317011	554.0569150187528	621.2452619861316	0.7638249999999999	15.463225	0.1187130813318808	0.055510659290447	0.0028392535	-0.0460335696	-0.0399549506	0.0633275946	-0.0788111972	-0.0105153256	-0.0490925563	0.0163106938	0.0780912168	0.0029347482	-0.0622350467	-0.0008290511	-0.0688292198	0.0001428381	0.0296815646	-0.0114709198	-0.0678335376	0.0278866131	0.0773226476	-0.0999794262	-0.0563282634	-0.0734878075	-0.0609391095	-0.0954803909	-0.0353586216	-0.0041462388	-0.0497917746	0.0496349141	-0.1718910696	-0.0336921443	-0.0336754689	-0.0090543609	-0.0454560131	-0.0023102259	-0.0552359243	0.0348385745	-0.0673120522	-0.0697308215	0.0573177926	-0.0956046499	0.0165370903	0.0125814626	0.0887145959	0.0052503153	0.0577481456	0.0355811215	-0.0521542368	-0.0306464881	0.0216443089	0.1003816486	0.0473923577	0.0090453103	-0.0221379915	-0.0548970008	0.0428010755	-0.0452305421	0.0151045992	-0.0017576202	0.071716775	0.0008287406	-0.085315639	0.0408608893	-0.0680110181	0.0750795667	0.0035741997	-0.0550092656	0.1124310671	0.0747006786	0.0117045761	0.0486230731	-0.0027727191	-0.0260379514	0.1205234751	-0.0417434229	-0.0451384423	0.0373306895	0.0231236773	0.0656002331	-0.0559375941	-0.0670630313	-0.0516168193	-0.0429321444	0.0461809635	-0.0291564847	-0.0300458231	0.0297020838	-0.0134102637	-0.0571235529	0.0085071158	-0.0082379226	0.026832607	0.1295115	0.0597675591	-0.0302900726	-0.0956109317	-0.082849909	-0.0024284557	0.0	0.0	0.0	0.0	-0.0112993760844943	-0.0186878851003483	0.0003492370495238	0.0001276758998988	0.1319306443046741	0.0385072744035142	0.0014828101819875	0.0174056949066464	0.211675077989085	0.0121139849273533	0.0448063386416852	0.0001467486308201	-0.005413152896016	-0.0005304737438	2.930222427564641e-05	2.81402392861188e-07	0.0005822474476724	0.0004353842835344	1.8955947434884987e-07	3.3901209032102414e-07	0.0021270932889228	2.2220710678799976e-05	4.524525859780413e-06	4.937599830709353e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
603.925680241311	0.2995210478081844	364726.2272549303	0.0897128580801127	699.5068786621093	0.9822620098407242	489309.8732956069	0.964838655976339	555.7263677727686	-0.1267690998233774	308831.7958379145	0.0160704046700294	553.8657116022225	624.3097878751956	0.732112	14.8212	0.0430186211930709	0.0187008322962217	-0.0097843045	-0.0312888012	-0.0302395002	0.0311055529	0.004936558	-0.0734896295	-0.0601919537	0.0764221391	0.0237727911	-0.0698957262	-0.090414004	-0.0216375433	-0.0377875688	-0.0247658699	0.0590622164	-0.0699137203	-0.0565860055	-0.0869242237	0.1326764144	0.0269680555	-0.0626765194	0.0269818517	-0.0300256092	-0.0153532035	-0.0674538968	-0.0217598568	-0.0279353439	0.0146859704	0.1022731972	0.1260821423	0.0109147285	-0.0582702042	-0.0401768842	0.0373764633	0.0560700492	-0.0283468648	-0.0533410883	0.1190345094	-0.0325865507	-0.0554169229	-0.0364274163	-0.007893299	0.0671756391	-0.0354842908	0.0818532037	0.0860994718	-0.008214517	-0.061574999	0.0696806021	-0.0103749625	-0.0852990601	-0.0326990478	0.0261525184	0.0111130301	-0.0510911138	-0.0774532634	0.0040232385	-0.012309498	0.0411357615	-0.0293153752	0.0151671307	0.0170044597	0.0648692178	-0.0453935258	-0.0014837139	0.1116368801	0.1123292305	0.0159893106	0.0113756661	0.0360197971	0.0113986094	0.0057380876	-0.0234666919	-0.013087791	-0.0506102407	-0.0097870311	0.062184052	0.1003518702	0.0650215978	-0.051448241	-0.0001412067	-0.0650978307	0.0295951995	-0.0282978184	-0.1218876239	-0.0204985931	0.0281003054	-0.0239398567	0.0138819123	-0.0209044912	-0.0613427823	0.0012050528	0.0584546282	-0.0333632235	-0.0970673078	-0.0789769061	0.0056639705	0.0	0.0	0.0	0.0	-0.014501163818025	-0.0032017877335306	1.0251444690587653e-05	0.0002102837520771	0.1387292599015381	0.0067986155968639	4.6221174033922205e-05	0.0192458075528285	0.2210039247562463	0.0093288467671613	0.0488427347576645	8.702738200517599e-05	-0.0056617201533023	-0.0002485672572862	3.2055075094309416e-05	6.178568139483357e-08	0.0006853307439282	0.0001030832962558	1.0626165966961043e-08	4.696782285731801e-07	0.0020049564205546	-0.0001221368683681	4.019850248323114e-06	1.4917414614791002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
603.8948418592107	-0.0308383821003417	364688.9800241611	0.0009510058105666	698.1303844745343	-1.3764941875750765	487386.033726561	1.8947362484279695	555.6841352906946	-0.0422324820740414	308784.858213767	0.0017835825421342	554.1124902788026	629.9628883758721	0.765537	15.497868	0.1022400850548415	0.0482359409678887	-0.0112520172	-0.0253416088	0.0130860399	0.0074825154	0.0885740332	-0.0478071709	-0.0793127458	0.0273980544	-0.0339606134	-0.087090542	0.0438240077	-0.0519379251	-0.0457159643	0.0050349954	0.027046405	-0.0143725977	-0.0163556323	0.0155981682	-0.1045778845	0.1779463719	-0.0675982231	-0.0725936844	-0.0940069046	0.0018076593	-0.1238880925	-0.0339550892	0.061267058	0.0700705019	-0.061125834	-0.0010514324	0.1265481215	0.0808956115	0.0489368476	-0.0494385719	-0.0252510527	0.0378568222	-0.0682586167	-0.0449917838	-0.1317956758	-0.0219103562	-0.1458443232	-0.0303023015	0.0336850873	-0.0895948296	-0.091668634	-0.0226646839	0.0260405391	-0.0828836001	0.0342024855	-0.1214355104	-0.0259093049	-0.0517877269	-0.0056698335	-0.0624925875	-0.05443616	-0.001297396	0.0236192379	-0.0326365114	0.0408836396	0.0250940023	0.0809320943	0.002086187	0.0245578144	0.105172515	-0.1007649594	-0.1154203398	-0.0379450796	-0.0187861878	0.0104601085	0.0473465384	0.019610379	0.0167001959	-0.0869152534	0.0057363595	0.0232936818	-0.0801871504	0.0221822388	-0.0325063507	0.0769409757	-0.0485014575	0.0570850901	-0.0668655448	-0.0031002348	-0.0523322622	-0.0636956932	-0.0633846379	0.0081663937	0.0706056958	0.0095177426	-0.0190834165	0.0112873085	0.0553965206	0.0571266799	-0.0364020914	-0.0982992856	-0.0747793702	0.0137200373	0.0	0.0	0.0	0.0	-0.001440960446672	0.013060203371353	0.0001705689121011	2.0763670088731697e-06	0.1123783456606872	-0.0263509142408508	0.0006943706813286	0.0126288925734328	0.2154864286575986	-0.0055174960986477	0.0464344009356063	3.044276319859272e-05	-0.005020175181213	0.0006415449720892	2.520215885006698e-05	4.1157995121306025e-07	0.0010887221399955	0.0004033913960673	1.6272461842112537e-07	1.1853158981163812e-06	0.0021062494792778	0.0001012930587232	4.436286868958003e-06	1.0260283745501652e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
