global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
642.5452595734744	2.64029251117654	412864.41060034354	6.971144544574919	637.1683413260324	5.992370540074035	405983.4951881674	35.90850468954718	594.0007407732327	0.9701842481217682	352836.88003914914	0.9412574753036006	598.8426424553592	516.0518039602094	0.8476869999999999	19.516636	0.1911397625153463	0.1106096924505656	-0.0266779215	-0.0619062559	0.0720843715	0.0072401685	-0.0864887738	0.0258795048	0.0214620489	-0.0536744321	0.0703520451	0.0273659314	0.0303734414	0.0102662681	-7.10588e-05	-0.0726019426	0.0180003296	-0.0773713573	-0.0007075093	-0.031049121	0.1246392105	0.0163641778	-0.0490332602	-0.0792761854	-0.0737109192	0.0463278998	-0.017162424	0.0305059208	0.0040620356	-0.0484323747	-0.0338818777	0.0137982703	-0.044994423	-0.0248315661	-0.1089989934	-0.0533766578	-0.0616075234	-0.0450018793	0.0492372182	0.0357789672	-0.0533871142	0.0248148773	-0.0132237842	0.0649254039	-0.0649338195	-0.0135870151	-0.019735126	-0.0669480525	0.0014990527	-0.0246873189	-0.0134217291	-0.0519823189	0.0379579516	0.076366015	-0.0267747722	0.0056359353	0.0257998299	0.0112097491	0.0715799718	0.0278085791	-0.0061822668	-0.0776315674	0.0904019919	0.0621273157	0.0213636154	-0.0236946645	-0.0639897702	0.0	0.0	-0.0675179773300129	0.0057345505555019	3.288507007360826e-05	0.0045586772627361	-0.2466008914176569	-0.0363747002741803	0.060811999647983	0.0013231188200364	0.3831230176987859	-0.0364708857713793	0.1467832466906242	0.0013301255089489	-0.0503304527102232	-0.0017287054143451	0.002533154470016	2.9884224095863894e-06	-0.001852173225268	-0.0004952340210254	3.4305456563996653e-06	2.452567355810853e-07	-0.0022860478545965	-2.725308291500004e-05	7.42730528371867e-10	5.226014793505261e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
640.5749854216783	-1.970274151796048	410336.3119479834	3.881980233235635	635.6995755876814	-1.4687657383510668	404113.9504023582	2.1572727941539545	593.0299138217936	-0.9708269514391076	351684.47868748393	0.9425049696405516	598.1670186186788	531.7081748771105	0.953745	21.958439	0.173059985246761	0.0881323691940871	-0.0292259347	-0.0574302893	0.0533133033	-0.0044697876	-0.0402331357	0.0093987625	-0.0411911724	-0.0982128558	0.0545825123	-0.0204362449	0.0221007316	0.0098310492	-0.0489389186	-0.0729243073	0.1422063944	0.0698010432	0.0207694528	0.01254443	-0.0490954316	0.0102746737	-0.0260650452	-0.0110881028	-0.15163906	0.0791452299	-0.0001571508	0.0276727461	0.0134986654	-0.0678080657	-0.0047717129	0.0963068727	-0.0320084868	0.045025028	-0.0096623179	0.095414861	0.0250402208	-0.0062967817	0.0408506817	0.047969202	-0.0289258597	0.0245204129	-0.0154859254	0.0295606448	-0.0401530811	-0.011477967	0.0147708497	0.0249675576	-0.0505740067	0.0613802207	-0.064732563	-0.0987587138	-0.0606894923	0.0431665356	0.0661092916	-0.0582044588	-0.0155838276	-0.0172810341	0.0162693539	-0.0449251019	-0.0696920312	-0.0354492698	0.0896938657	0.059589489	0.0166665426	-0.0298416205	-0.0699304151	0.0	0.0	-0.0894679156973552	-0.0219499383673422	0.0004817997943301	0.008004507939229	-0.2003475779313248	0.0462533134863321	0.0401391519829482	0.0021393690084649	0.4240517527395226	0.0409287350407367	0.1798198890014612	0.0016751613520348	-0.0493908007956212	0.0009396519146019	0.0024394512032327	8.829457206152005e-07	-0.0016960985040295	0.0001560747212384	2.876750135371108e-06	2.4359318609675448e-08	-0.002468881185803	-0.0001828333312065	3.3428027000065736e-08	6.095374309612029e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
638.6402756969102	-1.9347097247681404	407861.4017422255	3.743101719112413	631.1351358904158	-4.564439697265584	398331.5597554136	20.834109749973937	593.2481037735024	0.2181899517088368	351943.3126308563	0.0476068550267045	598.2041140680412	515.368449606375	1.028375	23.676678	0.0747598731615945	0.0505024881219776	-0.0157794754	-0.0795331724	0.0319668106	0.0426646158	0.106516308	-0.0178181237	-0.0214118181	-0.0967003567	-0.0725289258	-0.012775626	0.0125674645	-0.0048656754	-0.031447026	-0.0229743247	0.0493869819	0.0185871575	0.0350541057	0.0723300971	-0.0404856466	-0.1394215295	-0.0686364064	0.0202759281	0.0703721776	-0.0085267851	-0.0705701716	0.0191604676	-0.0065292847	-0.0378261109	-0.0020241541	0.0212573935	-0.0564970949	0.0829832484	0.0697970039	0.0448784022	0.1707296783	0.0285413084	0.0349094767	0.0459835092	-0.0280805584	0.0111221784	-0.0148804499	0.0251961493	-0.0332538347	0.0057775189	-0.0321082712	0.0797022913	0.0524534431	-0.0552770316	0.0922531451	0.0384655511	-0.0419823397	0.0097673915	0.04870821	-0.1131039201	0.0448021461	0.0793199335	-0.0444432097	0.0041456566	-0.0756555384	-0.0358389717	0.0889631595	0.0569916607	0.0119317147	-0.0358684148	-0.0754311665	0.0	0.0	-0.082022634046126	0.0074452816512291	5.543221886613011e-05	0.0067277124958647	-0.2467728708071916	-0.0464252928758668	0.0608968497664228	0.00215530781861	0.4289170705740162	0.0048653178344935	0.1839698534297955	2.367131763064116e-05	-0.0495273141528444	-0.0001365133572232	0.0024529548471945	1.863589670034908e-08	-0.0017042872568353	-8.188752805800021e-06	2.904595053811192e-06	6.705567251449772e-11	-0.0022931036798319	0.0001757775059711	3.0897731605420214e-08	5.2583244864586e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
639.0038960966284	0.3636203997182292	408325.9792266707	0.1322197950912448	630.1018797411238	-1.033256149292015	397028.3788532976	1.0676182700497627	593.5725196779841	0.3244159044817252	352328.33611687087	0.1052456790806958	597.7240706803339	513.3407810993251	0.8802029999999998	20.265255	0.1374865725861785	0.0829554745978813	-0.0342488317	-0.0584854845	0.0556918833	0.0230585976	0.005259232	-0.0061237509	0.0313264876	-0.1202770125	-0.0106419187	0.0513144778	0.0189195108	-0.0022797353	-0.0507336267	-0.0424794618	-0.0033407799	-0.0466656781	0.0087597343	0.052539269	0.0285838622	-0.0203168383	-0.0972523034	-0.0567666438	0.0225247219	0.0687513009	-0.0197052566	0.0158246018	0.0058623334	-0.0491245423	0.0068943496	-0.0242762587	-0.0913832064	-0.0357242914	-0.058963801	-0.0009147146	0.0450432892	-0.0610465049	0.0384874866	0.0196844695	-0.0396093713	0.0325649444	-0.0106204546	0.0402432168	-0.0534489825	-0.0146781522	-0.016020551	-0.0737319394	-0.0138965823	-0.0526340685	0.1059361254	-0.0391243446	0.0224920731	0.0869998882	0.0321785167	0.0041876106	-0.0184135836	0.1120347416	-0.0279304332	0.0021190962	-0.0665854001	-0.000918301	0.0882100574	0.0543364466	0.0071698577	-0.0417507797	-0.080457422	0.0	0.0	-0.0862323603160319	-0.0042097262699059	1.7721795267535844e-05	0.0074360199656739	-0.2693971594528506	-0.0226242886456589	0.0725748295212646	0.000511858436722	0.3973240472684125	-0.0315930233056037	0.1578663985377516	0.0009981191215884	-0.0508641762112425	-0.0013368620583981	0.0025871644216483	1.787200163184405e-06	-0.0016899526252749	1.4334631560400076e-05	2.8559398756735267e-06	2.0548166197241788e-10	-0.0025230976771736	-0.0002299939973417	5.2897238813213936e-08	6.366021888558816e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
640.7824451993749	1.778549102746524	410602.1420756899	3.163236910880466	632.836174294608	2.734294553484233	400481.62349583546	7.47636670521354	593.8863418462026	0.3138221682185076	352700.98703146464	0.0984843532653653	598.6303050158031	511.3127799610824	0.840678	19.355257	0.1592623080615306	0.0823821247082405	-0.0300387958	-0.043656808	0.0455733297	-0.0104459579	-0.073643769	0.015287687	0.0090736173	-0.0774719795	0.0514313264	0.0437856038	0.0224952579	0.0171875833	-0.0176622791	-0.0430080853	-0.0237999365	0.0223334233	-0.0177005487	0.0246140014	0.0394442122	0.024829071	0.0698148184	0.0037995189	-0.0363846952	-0.0745813842	0.1635627181	0.0196578582	0.0137510319	-0.0463892473	-0.0017439507	-0.0169131841	0.0034890053	-0.0563925493	-0.0888392125	0.0196884503	-0.0356231654	-0.0400369525	0.0344433711	0.0161268864	-0.0372866005	0.0341356595	-0.0186497409	0.0126672508	-0.0359409021	0.0006393224	0.0109997087	-0.007154441	-0.0598335513	0.0122320492	-0.033086823	-0.13710521	0.0412678563	0.0667312303	-0.0382641162	-0.0744669034	-0.0089245255	0.0927296171	0.0702912863	-0.0094111292	-0.080377481	-0.0594280213	0.0874347489	0.0516265203	0.0023917586	-0.0474650289	-0.0849775642	0.0	0.0	-0.0898834603898279	-0.003651100073796	1.3330531748873167e-05	0.0080790364516497	-0.1914864083886698	0.0779107510641808	0.0366670445975924	0.0060700851313847	0.4074969579875613	0.0101729107191488	0.1660537707691163	0.0001034881124997	-0.0514455415253217	-0.0005813653140792	0.0026466437428335	3.379856284144074e-07	-0.0010039339777097	0.0006860186475652	1.0078834316000202e-06	4.706215848071862e-07	-0.0024399307147299	8.316696244369979e-05	6.916743642111772e-09	5.953261892682361e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
640.6677048149212	-0.1147403844537393	410455.107992819	0.0131653558245919	636.8264948381697	3.9903205435616655	405547.9845278693	15.922658040370266	593.1374885188344	-0.7488533273682378	351812.0802864304	0.5607813059104811	597.9360550375972	522.9770546522112	0.907565	20.895241	0.2309704606170814	0.1017632477121075	-0.0223285389	-0.0494344642	0.0216660068	-0.0197077533	-0.0782650504	0.0217766825	-0.0071140273	-0.0843921067	0.0861942646	0.0390503749	0.0072075067	0.0008058898	-0.0800274728	-0.055263042	0.0422925302	0.0083880936	-0.0300854325	-0.0180560751	0.0026446077	-0.0407709429	0.0253018184	0.0665437721	0.0217744	0.0756232751	-0.0168671408	0.0061880128	-0.0008022134	-0.066659395	0.0538291931	0.061511346	0.0207296254	0.0244296681	-0.0820892453	-0.0288304116	0.0429480381	0.0966092334	0.0255322619	0.0317601363	-0.0171937284	0.0156563328	-0.0199811391	-0.0325385577	-0.0251711032	-0.0033542006	-0.0282929035	0.0466182337	0.0842060793	-0.010732586	-0.0621075637	0.0312649598	-0.0985918292	0.0965873031	0.0200025475	0.0095152269	0.0030156516	0.1076434814	-0.0244954328	-0.0158880949	0.0508208685	-0.0501447133	0.0866374291	0.0488646105	-0.0023917586	-0.0529881532	-0.0889631595	0.0	0.0	-0.1085481451867735	-0.0186646847969455	0.0003483704585693	0.0117826998234888	-0.230447619548741	-0.0389612111600712	0.0531061053556812	0.0015179759750596	0.3703546461315667	-0.0371423118559945	0.137162563911238	0.0013795513300079	-0.049841688285727	0.0016038532395947	0.0024841938911715	2.572345214158416e-06	-0.0016740513823298	-0.0006701174046201	2.802448030680314e-06	4.490573359747789e-07	-0.0028900051265965	-0.0004500744118665	2.0256697621706573e-07	8.352129631754052e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
639.5761246115853	-1.091580203335866	409057.6191731741	1.1915473403147705	632.4498528834752	-4.376641954694492	399992.8164123294	19.15499479959202	594.2979101781041	1.160421659269673	353190.00604206184	1.346578427302181	599.0206013939433	517.3376615518665	0.854693	19.677937	0.0840625385091928	0.0415325941835605	-0.0146199662	-0.0477588276	0.0233378431	0.0005889468	0.0353699115	0.0121508977	-0.0207165384	-0.1233595631	-0.0209808284	0.0181504961	0.0294809146	0.0039116799	-0.0669982047	-0.0411305205	0.0358693712	0.030932757	0.0569890522	-0.0050818495	0.0584565176	-0.0286533315	-0.0535755102	-0.1056096113	0.0010142348	0.0828288246	-0.0288289869	0.0268301799	0.0045657484	-0.0668235698	0.0303748145	0.0357979577	-0.021798793	0.0378351041	-0.0059696395	0.0321452415	-0.0070130568	-0.097778246	0.0180112504	0.0230700202	-0.0146514305	0.0248898001	-0.0138158799	-0.020525044	-0.0240349721	0.0120278334	-0.0062489469	-0.078733008	-0.0010437509	-0.0151585712	0.0339318417	-0.013217574	-0.0585189955	0.0260194221	0.0866923865	-0.0842146109	0.0637486819	0.0452113136	0.0319266431	-0.017502088	-0.1072693679	-0.0078614715	0.0858182988	0.0460534982	-0.0071698577	-0.0582979129	-0.0923891367	0.0	0.0	-0.0983248783718266	0.0102232668149468	0.0001045151843695	0.0096677817068344	-0.2455680900485788	-0.0151204704998378	0.0603036868501069	0.0002286286281364	0.4035585302137647	0.0332038840821979	0.162859487308294	0.001102497918144	-0.0498465721520935	-4.883866366503509e-06	0.0024846807553138	2.3852150685864182e-11	-0.0013996282948651	0.0002744230874646	1.958959363786987e-06	7.530803093365836e-08	-0.0026590137381835	0.0002309913884129	5.3357021520965407e-08	7.070354059848591e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
639.3937260412895	-0.1823985702958452	408824.3369009636	0.0332692384459684	630.3565900966099	-2.093262786865239	397349.4306782255	4.381749094874826	594.1572614899072	-0.1406486881968476	353022.851381186	0.019782053491494	598.569105954365	509.9449376075317	0.8457449999999999	19.47193	0.078848074421552	0.0519597793094625	-0.0007728345	-0.055094025	-0.0017500789	0.0328916102	0.097980225	-0.0056164725	0.0292886632	-0.0946991408	-0.0741647693	0.0771656736	0.0237045495	0.0095633032	-0.0437859998	-0.0097534843	0.0223930586	-0.0317037694	0.0293580681	0.0874494214	-0.010396239	0.0079057014	-0.020870957	-0.0418921333	0.100139115	0.0137145896	0.03948966	0.0227208987	0.0073243967	-0.027852968	0.0228581516	-0.0057178356	-0.0788972527	-0.0187420096	0.0309240843	0.0377848601	0.0321454313	-0.0673243981	0.0146233244	0.0271508745	0.0010123355	0.0179326351	-0.0127024862	-0.0215178498	-0.0163692658	0.0053977127	0.0076123668	0.0223751134	-0.0792799739	0.0497160308	0.0998670103	-0.0726369973	0.0169174056	0.0477356622	0.0173040812	-0.0284819521	-0.0104675411	0.0978039867	-0.0881575966	-0.0254251957	-0.0090935157	-0.044234963	0.0849775642	0.0431960139	-0.0119317147	-0.0633729275	-0.0952339448	0.0	0.0	-0.095778260206103	0.0025466181657236	6.485264081993444e-06	0.0091734751281079	-0.1970033340373191	0.0485647560112597	0.0388103136218195	0.0023585355264331	0.4228996706592483	0.0193411404454835	0.1788441314437006	0.0003740797137319	-0.0498364569541895	1.0115197904003724e-05	0.0024836724417467	1.0231722863716136e-10	-0.0013267076345908	7.292066027430005e-05	1.7601531476815156e-06	5.317422694839881e-09	-0.0025741384003801	8.487533780340015e-05	7.203822967241286e-09	6.626188504311419e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
640.6702547412722	1.2765286999826913	410458.3753102466	1.6295255218794995	634.5521970912389	4.195606994628975	402656.4908333185	17.603118053379575	594.3877580257328	0.2304965358255231	353296.80689085706	0.0531286530275666	599.3344084476134	510.775143395483	0.8837199999999998	20.346243	0.1065836716373768	0.0589431999273893	-0.0018081947	-0.0290422111	0.0282878826	0.01820565	-0.0205338174	0.0003195452	-0.0246722137	-0.0168330287	0.0109969452	0.0613008886	0.0254807434	0.0006591565	-0.0226718059	-0.0054245914	-0.0019451941	-0.0842898468	-0.0114120119	0.0527221803	0.0300599424	-0.0544571375	-0.0535273012	0.0800456145	-0.063744033	-0.0091609346	0.0627987386	0.0261207719	0.0142407383	-0.0082854453	0.0153403512	-0.049416553	-0.054277878	-0.0048062014	-0.0681557557	-0.0269870821	0.0796529593	0.0775697292	0.0138088968	0.0093015391	-0.0104931534	0.0181759616	-0.0110631284	-0.0197585802	-0.0121525533	0.001047012	-0.0317009356	0.0862985046	0.0497857802	-0.0389091091	0.0445419433	0.0073982051	0.0139435469	0.0582260388	-0.0703113774	0.0490298223	-0.0341607573	0.10048566	0.1202318431	0.0173222367	-0.0629725297	-0.0023610006	0.084115437	0.0402950349	-0.0166665426	-0.0681927617	-0.0974796887	0.0	0.0	-0.0993167730896402	-0.0035385128835371	1.2521073426958718e-05	0.009863821416939	-0.2194143226134883	-0.0224109885761692	0.0481426449679359	0.0005022524089611	0.4060794619793029	-0.0168202086799453	0.1649005294414001	0.0002829194200369	-0.0507095578925092	-0.0008731009383197	0.0025714592616537	7.62305248494743e-07	-0.001217588898275	0.0001091187363157	1.4825227252025285e-06	1.1906898615157057e-08	-0.0028681979556991	-0.000294059555319	8.64710220744081e-08	8.226559513076496e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
641.2868409296025	0.6165861883303023	411248.8123494693	0.380178527639691	635.3488500104631	0.7966529192242433	403668.161209618	0.6346558737085087	594.1833532777284	-0.2044047480043218	353053.85731236584	0.0417813010067103	598.9784917586888	514.7768792008932	0.780126	17.961153	0.1214208687377553	0.0597162403097077	-0.0133893586	-0.0085486602	0.0280975038	0.0018662566	-0.0769477568	0.0146965406	0.0317387388	-0.0509476505	0.0982219576	0.0576349541	0.0172546779	-0.0012753018	-0.0342297884	-0.0186504005	0.0230091477	0.0182640812	-0.0048889984	-0.006603844	0.0732349594	0.0564610619	-0.0267169805	0.0583853745	-0.0400653431	-0.0124819697	-0.0759731902	0.0131113143	-0.0024733	-0.0282447301	0.020028899	0.0350188141	0.0285383891	-0.0003355698	-0.1028369944	-0.0012370176	-0.0371187523	0.0439630828	0.0146028185	-0.0063255638	-0.0106420231	0.0253375714	-0.011507832	-0.0147559718	-0.0217999749	-0.021583395	-0.0146960032	-0.0700856142	0.0295462356	-0.0254118236	-0.0230768336	-0.0265643011	-0.0160449203	0.0589466239	-0.0477898403	-0.0683205005	0.0616678141	0.0808345755	0.0475572057	0.0549340578	0.0015346632	-0.0130355363	0.0832321342	0.0373534822	-0.0213636154	-0.0727380076	-0.0991122417	0.0	0.0	-0.0978887159281356	0.0014280571615045	2.039347256524569e-06	0.0095822007060592	-0.2519409851628609	-0.0325266625493725	0.0634742600048328	0.0010579837766007	0.3872134220172896	-0.0188660399620133	0.1499342341903396	0.0003559274638482	-0.0513463256461843	-0.000636767753675	0.002636445157364	4.054731721204302e-07	-0.0016809783582387	-0.0004633894599636	2.825688240866876e-06	2.147297916054495e-07	-0.0025963529880406	0.0002718449676585	7.389968644125094e-08	6.741048838507352e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
641.5437146437854	0.256873714182916	411578.3377989467	0.0659841050381264	637.1323500279018	1.783500017438655	405937.6314520768	3.180872312203683	593.6742560735444	-0.5090972041840587	352449.1223244763	0.2591799633080251	598.4568252780838	519.6570422586086	0.790837	18.20776	0.1132973694476957	0.0602164244235241	-0.0231025799	0.0046077224	0.033614586	-0.0169673343	-0.057468516	0.0071024249	-0.0068717473	-0.0325694364	0.0341442942	0.0028039762	0.0076931524	0.0162166814	-0.0541556777	-0.0030611955	0.0493908446	0.052353291	0.005227283	-0.0316640415	0.014026034	0.1075159095	-0.016729671	-0.0278766322	0.0411790916	-0.0201817849	0.0959615925	0.0031591495	0.0129279743	-0.0329462846	0.0384087271	0.078653294	0.036017353	0.010121632	0.0060064626	0.0278710951	-0.0945564239	-0.0261888255	0.0110547885	-0.012757392	-0.0072881694	0.0366613894	-0.0141299599	-0.019476551	-0.0167606194	-0.0124737272	0.0068718413	-0.0674758273	-0.0150240865	-0.0022583584	-0.0552164565	-0.0870890738	-0.062041789	0.0434589445	0.0898770264	0.0469966877	-0.02908642	0.0493866393	-0.0373688942	-0.0109136058	0.0617610851	0.0259135771	0.0823278781	0.0343743178	-0.0260122928	-0.0769903634	-0.1001213343	0.0	0.0	-0.0953362356337379	0.0025524802943976	6.515155653288552e-06	0.0090889978248115	-0.1975330589561537	0.0544079262067072	0.0390193093805752	0.0029602224341144	0.4086272021974153	0.0214137801801256	0.1669761903756873	0.0004585499816027	-0.0517482497682242	-0.0004019241220399	0.0026778813540745	1.615429998775476e-07	-0.0018189767007603	-0.0001379983425215	3.308676237908826e-06	1.9043542538708813e-08	-0.0027548941788084	-0.0001585411907677	2.513530917007192e-08	7.589441936432408e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
640.9504853988418	-0.5932292449435863	410817.5247330109	0.3519209370563375	636.7293070765904	-0.4030429513113631	405424.210490235	0.1624436206017738	593.8274697696461	0.1532136961017158	352631.06385302	0.0234744366731489	598.5495268992888	517.4305876482905	0.8276219999999999	19.054665	0.0901763430047289	0.0440129405473522	-0.0323818942	0.0102095174	0.0253841363	0.0170713894	0.0607107287	0.010816451	-0.0253870289	-0.0105154144	-0.0184404205	-0.0594494895	0.0074904037	-0.0126284356	-0.0682802924	-0.0293122326	0.0231421364	0.0562142961	-0.0241602919	0.0266084355	-0.0365312031	-0.0909861139	-0.0092447761	-0.0065924961	-0.015658175	0.0957644226	0.0141580357	0.0073608645	-0.0011811608	-0.0468724723	0.0358735986	0.053433795	0.0255530665	-0.0125307627	0.0785644153	0.0429117167	0.0828862606	0.0238275992	0.0145207442	-0.0212222383	-0.0048950018	0.0290504702	-0.0158669222	-0.0252245523	-0.0177936707	-0.011778483	0.0025942583	0.1256317763	-0.0053485558	-0.0549776724	-0.001165411	-0.0181005157	-0.0454388404	-0.0420447591	0.0830700215	-0.0321070943	-0.0019750982	-0.0178680214	0.0640576887	0.0165985116	-0.0383331006	0.093455857	0.0814028964	0.0313605413	-0.0306020439	-0.080932706	-0.1005006188	0.0	0.0	-0.0929885629029456	0.0023476727307922	5.51156725090576e-06	0.008646872830755	-0.1889417909575002	0.0085912679986535	0.0356990003702277	7.380988582468784e-05	0.4290875931651285	0.0204603909677132	0.1841161626082428	0.0004186275985516	-0.052420090836737	-0.0006718410685127	0.0027478659233317	4.513704213404195e-07	-0.001517161928821	0.0003018147719392	2.301780318263857e-06	9.10921565607716e-08	-0.0025530097931091	0.0002018843856993	4.0757305189183744e-08	6.5178590037109685e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
641.9579131551579	1.0074277563161331	412109.9622625253	1.0149106841961582	635.8841806030273	-0.8451264735631412	404348.6911411834	0.7142387563172707	594.1860189218351	0.3585491521889707	353057.02508217935	0.1285574945354297	598.8301026723776	514.6668713493684	0.7517399999999999	17.30761	0.1240157678016743	0.0811588864741688	0.0020513802	-0.0003777667	-0.0101939797	0.0210002885	0.102000707	0.0067833687	-0.0008442273	0.0303156692	-0.0980587196	-0.0360671494	0.0059444166	-0.0008229652	-0.0097359828	0.023318307	-0.0273183542	0.0395911359	0.0132581114	0.0304353417	-0.0561856225	-0.0602792914	-0.0528345954	-0.007146313	0.0057135017	-0.019295016	-0.037403525	0.0072587862	-0.0023516643	0.0106241717	0.0110355541	-0.0338583665	-0.0017486265	0.0038463754	0.0923157104	0.023602177	0.0405408867	-0.0091957726	-0.0029202751	-0.0024138784	0.0117101701	0.0138510181	-0.0104895926	-0.0396197526	-0.0048886612	0.0136455552	-0.0109577437	-0.0134926118	0.021843122	-0.0396041727	0.072259896	0.0475283875	-0.0192304791	-0.0518795598	0.0391009233	-0.0918143529	0.0960363318	0.0170128777	0.0299166405	0.0230377913	0.0368987496	-0.0105018598	0.080457422	0.0283151873	-0.0351224716	-0.0845491613	-0.1002477094	0.0	0.0	-0.092860036901385	0.0001285260015606	1.651893307715604e-08	0.0086229864533265	-0.2160677931608461	-0.0271260022033459	0.0466852912413981	0.0007358199955359	0.4110841454969858	-0.0180034476681427	0.168990174678987	0.0003241241279395	-0.0508859984070952	0.0015340924296418	0.0025893848338868	2.3534395826842874e-06	-0.0015307775746338	-1.3615645812799964e-05	2.34327998300174e-06	1.853858108996172e-10	-0.0025255620299912	2.744776311789992e-05	7.533797001763472e-10	6.378463567333271e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
