global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60
560.8228540274886	-0.5143509428825155	0.2645568924441327	314522.27359953773	654.0409970126309	2.5205995329133657	6.353422005323077	427769.62577327626	476.14883806892993	-0.5728024600597337	226717.71599439209	0.3281026582504828	484.3644832688935	818.3036565116005	0.603648	16.104389	0.0460593828099515	0.0260125914668916	-0.0117455649	0.0187569236	-0.0098757862	-0.0483585623	-0.012752243	-0.0300628355	0.0087929141	-0.0490040079	0.0457930141	0.0464973035	-0.0021035927	-0.0264637545	0.0095461375	-0.0072207448	0.0236682263	0.0331327206	0.0446527801	0.0976033328	-0.0694937169	-0.0316747009	0.0027310337	0.0144168244	0.0444597841	-0.0119212243	-0.0370461601	0.0133084939	-0.0121081206	-0.0242970386	0.1185392046	0.020471827	0.0277455151	0.0343164712	0.0662023734	0.0023200702	-0.0349749961	-0.0160078373	-0.0042286604	0.0016946551	-0.0035703136	0.010877307	-0.0036666003	0.0284835685	-0.004641423	0.0315190334	-0.0272788672	-0.0028119506	-0.0236564772	-0.0201099608	0.0043580906	-0.0199841423	0.0361569151	-0.0155744323	0.016489081	0.0300460845	-0.0290235771	0.0416819104	0.0303983576	0.0250946178	0.0335733827	0.0918943786	0.0668615196	0.0300644653	-0.0120223915	-0.0519939245	0.0	0.0	0.0	0.0494124306769379	-0.0065285614605413	4.262211474406644e-05	0.0024415883054031	0.1122819117468054	0.0043760191258427	1.914954338974189e-05	0.0126072277055173	0.2279140612237853	0.0209759283025192	0.0519448193035193	0.0004399895681524	-6.525320099798283e-05	3.2587735960960405e-05	4.2579802404831476e-09	1.061960535061272e-09	-0.0007060228124167	-0.0002509888704003	4.984682116527869e-07	6.299541306481862e-08	0.000698976618281	-8.720597000598517e-10	7.604881204684787e-19	4.885683129035428e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
559.9849031745437	-0.837950852944914	0.7021616319511089	313583.091783403	648.5735621190333	-5.467434893597556	29.89284431572812	420647.6654797716	475.4432962139001	-0.7055418550298214	226046.3279147384	0.4977893091989214	483.0292043401458	813.5470467232035	0.637173	16.998781	0.063249297481578	0.0317635298862453	0.0041005631	0.0121464282	-0.0282254944	-0.0378875959	-0.0622260082	-0.0336341468	-0.0288646581	-0.0194672762	-0.0650095463	0.0673928057	0.0303451735	-0.0380869932	-0.0146310841	-0.0063004483	0.0004206739	-0.013172458	0.0004850468	0.0312749538	-0.0386365322	0.0567170767	0.030038293	-0.0705781085	0.0188618356	0.0222152088	-0.0397525745	-0.0114652433	-0.0286996325	0.0065660044	0.0272315411	0.0009984755	0.0023123449	0.0259412675	-0.0795134242	-0.0825249158	-0.0090788331	-0.0101773454	0.0006759951	-0.0071028533	-0.0044464766	0.0092715591	-0.0143991171	0.0399654627	0.0316461575	0.045014195	-0.0286015532	0.0229631078	0.0145610463	-0.0362174004	0.0389530132	-0.0396533022	-0.005264594	0.0049104568	0.0413385468	-0.0378346299	0.0176479068	-0.0581042546	0.0031736815	0.0553202225	0.0259230952	0.0912237143	0.0644237955	0.0254309664	-0.018374952	-0.0587032092	0.0	0.0	0.0	0.0593997475244094	0.0099873168474714	9.974649781178804e-05	0.0035283300059635	0.1048529865991412	-0.0074289251476641	5.51889288495974e-05	0.0109941487987596	0.2513416726759985	0.0234276114522132	0.0631726364235687	0.0005488529783558	0.0001168393875021	0.0001820925885	1.365144247186588e-08	3.31577107866605e-08	-0.0009719587800047	-0.000265935967588	9.447038700282248e-07	7.072193885696577e-08	0.0006990569428775	8.032459650002786e-08	6.452040802892289e-15	4.886806093852363e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
560.7901651541827	0.805261979638999	0.6484468558521197	314485.60933365545	650.3774919614688	1.8039298424354229	3.2541628764290897	422990.8820500904	475.72469804742366	0.281401833523546	226313.9883323124	0.0791869919104134	482.7835461962354	816.6400701284795	0.597132	15.930557	0.0609411736043077	0.0260988455910731	-0.0109346067	0.0076649111	-0.0220446069	-0.0293419028	-0.0315904481	-0.0209096264	-0.0194332642	0.0135909565	-0.0194770523	0.0135028178	0.0297765844	-0.0207963474	-0.0060022846	0.016322711	-0.0108749864	-0.0746677197	-0.0337354714	-0.0883484082	0.019766776	0.0447740562	0.1120796038	-0.0032412839	-0.0190548723	0.0262635675	-0.0278396356	-0.0066615599	-0.0049747509	0.02710997	-0.0833848859	0.0056117915	-0.0217754942	0.0104648154	-0.1400268769	0.0343954119	-0.024827276	-0.0139757904	0.0019007817	-0.0057746582	-0.0013831356	0.0249696544	-0.0172311902	0.0141504913	-0.0150383141	0.0235192955	-0.0227818995	-0.0087240773	-0.0317446965	-0.0164336375	0.0174617383	0.0223453934	0.0075429898	-0.0026697069	0.0621456565	-0.0400939346	0.0454668928	-0.0772486863	0.0316034134	-0.0321414346	-0.0156218803	0.0905298512	0.0619205419	0.020739272	-0.0246527703	-0.0650394679	0.0	0.0	0.0	0.0526508605165645	-0.0067488870078449	4.554747584465769e-05	0.0027721131131347	0.0869752762405227	-0.0178777103586185	0.0003196125276666	0.0075646986771152	0.2611970830879428	0.0098554104119443	0.0682239162136497	9.712911438786052e-05	0.0003269831821571	0.000210143794655	1.0691800141358325e-07	4.4160414432002803e-08	-0.0011478674263656	-0.0001759086463609	1.3175996285111863e-06	3.0943851864524195e-08	0.0008421878183796	0.000143130875502	2.0486447521997642e-08	7.092803214269901e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
561.7269924738329	0.936827319650206	0.8776454268429892	315537.2140736975	650.3040965992016	-0.0733953622672061	0.0053868792023344	422895.4180537037	475.9372001733673	0.2125021259436152	226516.21850886388	0.0451571535305561	483.19818081698577	815.1626224641475	0.634827	16.93619	0.1813145891129131	0.0804995979572145	0.006617627	0.0246005833	0.0078231726	-0.0127798693	-0.011398151	-0.0348544302	0.03099747	0.092124269	0.0796183674	0.0352417428	0.0254537769	0.0007288704	-0.0101531799	0.0215055386	-0.0110670891	0.0198140002	-0.0040682128	-0.0719061126	0.0165236776	0.0362207501	0.0258345224	0.0785038096	0.0043034965	0.0241767471	0.000945276	-0.011963775	0.0324573095	0.0017078195	-0.0306838196	-0.0387109363	-0.0402811676	-0.0686949588	-0.0181339048	0.1087038	-0.0658676616	-0.0038391597	0.0038030879	-0.0139750047	0.0043069145	0.0199493103	-9.50987e-05	0.0007180429	-0.0103334203	0.0278673937	0.0085952069	0.0021331995	-0.0023411736	0.0226757095	-0.0171403584	0.0166941064	0.0451895394	-0.0163566346	-0.0312146415	0.0043850736	-0.0022454292	0.0669866964	0.0449651706	0.0003710623	-0.0032999764	0.0898129658	0.059354305	0.0160001183	-0.0308303106	-0.0709624373	0.0	0.0	0.0	0.0389631964923609	-0.0136876640242036	0.0001873521464394	0.0015181306809023	0.1181638168049232	0.0311885405644005	0.0009727250625372	0.0139626876019074	0.2961420951517368	0.0349450120637939	0.0877001405208603	0.0012211538681387	-0.00050195202365	-0.000828935205807	2.519558340463301e-07	6.871335754264592e-07	-0.000149160638234	0.0009987067881316	2.2248895998374226e-08	9.974152486601368e-07	0.000639962363108	-0.0002022254552715	4.0895134759805865e-08	4.095518261947757e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
562.7624862098845	1.0354937360516487	1.0722472774022016	316701.6158851305	654.34546485314	4.041368253938458	16.332657363941582	428167.9873738719	476.5530276180653	0.6158274446980272	227102.7881319445	0.3792434416433017	483.9358348756608	823.0419692622205	0.68963	18.398245	0.0940655588754999	0.0517520558044413	-0.0224942345	0.0156088975	-0.0196802877	0.0274932581	0.0228337094	-0.001179166	0.0351749592	0.0091916051	-0.0030257309	0.0828155868	-0.0077845247	-0.0085714599	0.0286088996	0.0453944936	0.0109810989	0.0573245261	-0.0284877223	0.0130287219	-0.0417275242	0.087645885	-0.0179012681	-0.0645006339	0.0411506117	-0.0035485735	0.0088993903	0.0229753048	0.045350544	0.0089468959	0.0436365011	-0.0710175641	-0.0124663431	-0.0074817897	-0.0038092725	-0.0673315712	-0.0476338765	-0.0131161377	-0.0065482151	-0.0100584024	0.0124923478	-0.0003983368	-0.0035979169	0.023051865	0.0254012549	0.0114449899	0.0021570172	0.0414846167	0.0504608907	0.0099268929	0.0104054477	0.0168334413	0.0123178162	0.0070461286	-0.0421711388	-0.0609470257	0.0152319367	0.020008238	0.0088817462	0.0954371189	0.003477183	0.0890732402	0.0567276952	0.0112243504	-0.0368824449	-0.0764344802	0.0	0.0	0.0	0.0320389294536767	-0.0069242670386841	4.7945474023008457e-05	0.0010264930005376	0.0833933232799921	-0.0347704935249311	0.0012089872199672	0.0069544463676812	0.2940362406584071	-0.0021058544933296	0.0864573108205287	4.434623147076773e-06	-0.0010423138644046	-0.0005403618407546	1.0864181919300508e-06	2.919909189436997e-07	-0.0005968243209721	-0.000447663682738	3.561992701038082e-07	2.004027728426382e-07	0.0006226890102296	-1.7273352878400053e-05	2.983687196617314e-10	3.877416034607189e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
563.3464283420689	0.5839421321843474	0.3409884137400019	317359.1983257657	655.6472779158707	1.30181306273073	1.6947172502963637	429873.35303849104	476.6910722711113	0.1380446530459949	227234.37838298184	0.0190563262345891	483.95762061773326	821.8620608297314	0.585508	15.620446	0.077907399064574	0.0463104322393188	-0.0090995468	0.0195558478	-0.006581949	0.0256263551	0.0238219384	-0.002315793	-0.001755532	0.0067315239	-0.0858008766	0.0601633581	-0.0081337882	0.0284053462	0.0059890407	0.0266460619	0.0107461367	0.0152117105	0.0165976535	0.0370830696	-0.0336730449	-0.0540542371	0.0269942967	-0.1459664913	-0.0188475461	-0.0060939846	0.0227478898	-0.0012808351	0.028540457	0.0084058082	0.0732599763	-5.00184e-05	-0.0213714231	0.0387269622	-0.0815590003	-0.0792403694	0.0571842649	-0.0209357003	-0.0066445903	-0.0155490081	0.0097758612	-0.0089503629	0.0013843552	-0.0179588805	-0.0106665724	0.0042134482	0.0197040051	0.017395136	-0.020165012	0.0364786039	-0.0227069772	0.0280660959	0.0401985109	-0.0103691108	0.0034058119	-0.0834509585	0.0080296981	-0.0394169397	-0.0351728729	0.0221591864	0.0012172797	0.0883108628	0.054043384	0.006422897	-0.0427845557	-0.081420825	0.0	0.0	0.0	0.0383739866607868	0.00633505720711	4.013294981735759e-05	0.0014725628522422	0.0447586221562659	-0.0386347011237262	0.0014926401309196	0.0020033342573273	0.2701495731103094	-0.0238866675480977	0.0729807918516824	0.0005705728865533	-0.0010878286269041	-4.5514762499499926e-05	1.1833711215120595e-06	2.071593605385885e-09	-0.0006432900460171	-4.646572504500004e-05	4.138220833046826e-07	2.159063603957544e-09	0.0005336500340613	-8.90389761683e-05	7.927939277099095e-09	2.8478235885362664e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
563.6012876812139	0.254859339145014	0.0649532827494332	317646.4114759224	652.9738050188337	-2.6734728970370725	7.147457331191797	426374.7900407738	476.45089913700406	-0.2401731341072377	227005.4592884596	0.0576831343468932	483.2960323890674	825.7168834445156	0.607145	16.197693	0.0896184504623263	0.0499833079780383	-0.0208406704	0.01448385	6.01502e-05	0.0361773488	0.0173693557	0.0247667974	0.0113395056	0.0382150384	-0.0557266262	-0.0413991869	-0.0008424909	-0.0022762434	-0.0088860325	0.0047660093	-0.0569516884	-0.1115426423	0.0196536316	-0.098116099	0.0591933589	-0.0685831814	0.0458727029	-0.0871249563	0.0020029761	0.0050307737	0.0149394141	-0.0232683288	0.0132643444	0.0073503603	-0.1348837072	0.0095094566	-0.0897251836	0.0642363311	-0.0881840119	0.0158893	0.0796248705	-0.0146231343	0.0024688925	-0.0169306036	0.0159935684	0.0135612262	-0.0062374543	0.0027281068	-0.0072474706	-0.0043688282	0.0107883734	0.0123143918	0.0225577248	0.0199975563	-0.0178839933	0.0352514021	0.0210063761	-0.0108268754	0.0247236893	-0.0716245594	0.0839608927	-0.0877933614	-0.0040394438	-0.0582209453	-0.0499342006	0.0875260273	0.0513041019	0.0016067456	-0.0485126352	-0.0858897861	0.0	0.0	0.0	0.038628254581468	0.0002542679206812	6.465217548754122e-08	0.0014921420520107	0.0691688596348143	0.0244102374785483	0.0005958596937591	0.0047843311431806	0.3073728231706312	0.0372232500603217	0.0944780524238841	0.0013855703450532	-0.0007457591438134	0.0003420694830906	5.561567005812954e-07	1.1701153126193863e-07	-0.0007162511470479	-7.296110103080001e-05	5.130157056474325e-07	5.323322263626607e-09	0.0006732333499953	0.0001395833159339	1.9483502087130852e-08	4.532431435458941e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
563.4473229529887	-0.153964728225219	0.0237051375374655	317472.8857428895	652.159670651614	-0.8141343672197081	0.6628147678882346	425312.2360244216	476.7078183977792	0.2569192607751347	227250.34412157003	0.0660075065572416	483.934826358334	826.9304164997762	0.7797969999999999	20.803766	0.2630609557097099	0.1368790904985684	-0.0249258052	0.005311446	-0.0223160124	0.0304953335	0.0273586624	-0.0307753182	0.1007953844	0.0404030937	0.0495376228	-0.059516432	-0.0215894199	-0.0298121213	-0.0008817827	0.0142166464	0.0271467337	0.0427309364	0.0308804103	0.0037177017	0.047912872	0.0507932097	-0.0413545162	0.0136800275	0.070500682	-0.023521505	-0.0176944158	0.0107003844	0.0584024225	-0.0020757162	-0.0164130601	-0.0079063922	-8.53554e-05	-0.1101475351	0.1056511685	0.0363013944	-0.0459056329	-0.0366213045	-0.0153794776	-0.0033712164	0.0029655649	-0.0366883964	0.0001989204	-0.0170530366	0.010377232	-0.0221102924	0.0120601427	0.0327578318	0.0061857221	0.0152740955	-0.0022967293	0.0209847303	0.0474406831	-0.0029686834	-0.0604855212	-0.0268486528	-0.0206773965	0.0075415765	-0.0154241093	0.0352104493	-0.0601245362	0.0867189333	0.0485126352	-0.0032130826	-0.054043384	-0.0898129658	0.0	0.0	0.0	0.0402708597328285	0.0016426051513604	2.698151683276048e-06	0.0016217421436211	0.1244130359162483	0.055244176281434	0.0030519190130141	0.0154786035058976	0.1966116962858208	-0.1107611268848104	0.0386561591163878	0.012268027228793	0.0001560183186952	0.0009017774625086	2.4341715768476993e-08	8.132025918884494e-07	-0.0001979855690013	0.0005182655780466	3.9198285532768536e-08	2.6859920938797645e-07	0.0001850154427084	-0.0004882179072868	2.3835672499560006e-07	3.4230714040585245e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
563.7232249148776	0.2759019618889624	0.0761218925741784	317783.8743084297	650.1536088880601	-2.0060617635538165	4.024283799192649	422699.7151501687	477.0612639352177	0.3534455374385175	227587.44954746743	0.1249237479352024	483.8080469248246	831.7472292097887	0.7271389999999999	19.398945	0.2207053291289775	0.1305181567541338	-0.0404110588	0.0209430784	0.0195890572	0.0540762015	0.0098085241	-0.0278996685	0.0653931372	0.0194505717	-0.0529406822	-0.0129141243	-0.0289062999	0.0109801112	0.0009337954	0.0419770352	0.0108438821	0.0366881028	0.0126983778	0.0061084918	0.0182335529	0.0195530399	-0.0232468986	0.111582708	-0.082410538	-0.0281726413	0.0122267777	0.0044673361	0.0667620407	-0.0089560389	0.0095244936	0.009501358	0.0171464619	-0.0668705916	0.0314547449	-0.0061267789	-0.0198059621	-0.0346488192	-0.0041781091	-0.0128853852	0.0117000568	-0.0595857095	-0.0258381286	-0.0815300669	0.0194040443	-0.0724235424	0.0328337143	0.0273214037	-0.0045743865	-0.0152319476	0.0155272297	0.0223428841	-0.0337473053	0.0520162302	-0.0124596298	-0.031151512	-0.0406805856	0.0221057176	0.0271116193	0.0069423964	-0.0154179845	0.0858897861	0.0456718233	-0.0080255581	-0.059354305	-0.0931654345	0.0	0.0	0.0	0.0367629716223945	-0.0035078881104339	1.230527899532419e-05	0.0013515160825089	0.0133375244912912	-0.1110755114249571	0.0123377692383157	0.0001778895595557	0.2275708308009072	0.0309591345150864	0.0517884830314151	0.0009584680099232	-0.0008309249882978	-0.000986943306993	6.90436336177699e-07	9.74057091218279e-07	-0.0006750937948558	-0.0004771082258545	4.557516318528049e-07	2.276322591780286e-07	0.0002242198114309	3.92043687225e-05	1.5369825269297362e-09	5.0274523838108365e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
563.2640794432847	-0.459145471592933	0.2108145640842969	317266.42319109093	654.7356144831731	4.582005595112946	20.994775273646344	428678.7248726583	477.2597392907304	0.1984753555126985	227776.858747856	0.039392466745892	484.643305851863	828.9293173630774	0.721619	19.25168	0.2045414298482971	0.092865173135427	-0.0387239487	0.0169439654	0.0199810439	0.0125124548	0.054899911	-0.017352805	0.0866172778	0.023748265	0.0408435615	-0.0169234846	-0.0468135102	-0.0089930627	0.0073373354	0.0314777103	0.0042964685	0.0425441753	-0.0045656334	0.0287203965	-0.0696327457	0.0137040061	-0.0996676331	0.0734391185	-0.0083740963	-0.0471140551	-0.0032166926	0.0180168241	0.0553665236	-0.0131235669	0.0376579264	-0.0364698415	0.041299908	-0.0113424862	0.1387998854	0.0478876769	-0.0491399475	-0.0432946803	-0.0218994092	0.0003932009	0.0062784638	-0.0385998852	-0.0073702587	-0.0442794402	-0.0103717437	-0.048154507	0.0004225635	0.0078861928	-0.0298037975	0.0012368205	0.0016895932	0.0226528863	0.0217697455	-0.006927842	-0.03979864	0.010292366	-0.0548751878	0.0673310421	-0.0199279257	-0.0014310352	0.0170552794	0.0850387965	0.0427845557	-0.0128196682	-0.0644237955	-0.0959258892	0.0	0.0	0.0	0.0242843263193464	-0.0124786453030481	0.0001557165885992	0.0005897285047845	0.0565882459674327	0.0432507214761415	0.0018706249082067	0.0032022295816706	0.1731999672129092	-0.054370863587998	0.0299982286425528	0.0029561908073046	3.4014237590237215e-05	0.000864939225888	1.1569683588451063e-09	7.481198644797969e-07	-4.598942707234599e-05	0.0006291043677834	2.1150274024426303e-09	3.957723055642194e-07	0.0006190002073816	0.0003947803959507	1.558515610269915e-07	3.8316125673846397e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
562.6901824251339	-0.5738970181507739	0.3293577874423496	316620.2413976305	654.2572696392352	-0.4783448439378617	0.2288137897219372	428052.57487578696	476.743875842148	-0.5158634485824223	227284.72315299345	0.2661150975833494	484.1580860371493	829.3439662135787	0.698775	18.642235	0.1777414562275499	0.089576717088698	-0.0294165573	0.0207625341	0.0221997799	0.0073996432	0.0301979848	0.0320644647	0.0048609332	-0.1027759159	-0.108717369	0.0396416005	-0.028168056	-0.0041563872	0.0217754679	0.0073362559	0.0046922301	-0.0125240524	0.0177523395	0.0781823525	-0.0172644288	-0.0774623051	-0.0222572572	0.0417588673	0.0107052189	-0.0298625415	-0.0142356406	0.0191136914	0.0035989038	-0.0121103295	0.0515578738	0.0479430083	0.0457767277	0.0892662883	0.0449905256	-0.0680036717	0.0682255106	-0.0321565938	-0.0100805521	-0.0026894249	0.0018051269	-0.0257066534	0.0122681006	-0.0120773648	-0.015385811	-0.0157175673	0.0221729956	0.0165218473	-0.0302663537	-0.0009056113	-0.0182535608	-0.0027367112	0.0077883508	-0.0222465753	0.0215158974	-0.0035125687	-0.0563589102	-0.0161595697	-0.0015466186	-0.007953437	0.0580820971	0.084166181	0.0398537692	-0.017584442	-0.0692312346	-0.0980767887	0.0	0.0	0.0	0.0242325378613372	-5.178845800919707e-05	2.682044382970368e-09	0.0005872158912011	0.1194743055727372	0.0628860596053045	0.0039546564926819	0.0142741096920877	0.2293710591708659	0.0561710919579566	0.0526110827851648	0.0031551915717492	-0.0005499471788601	-0.0005839614164503	3.024418995361828e-07	3.410109359026841e-07	-0.0003310871104984	-0.000285097683426	1.0961867473817974e-07	8.128068909490253e-08	0.0003154089831324	-0.0003035912242492	9.216763144112807e-08	9.94828266406146e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
