global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37
554.7243005798591	-0.1106452235470669	307719.0496538139	0.0122423654937804	708.0345068359375	-0.1604883422852481	501312.8628704092	0.0257565080094669	480.5373887000591	-0.6184267332886293	230916.1819386717	0.3824516244460454	508.1061229918526	870.4841130955872	0.523546	16.002699	0.1432672951494993	0.076383222921703	-0.00435996	-0.0367600526	0.0395583323	0.0077426855	0.01463394	-0.0105947219	0.0018087526	-0.0010772817	-0.0127497328	-0.0144985519	0.0072664736	0.046502851	-0.0582000541	-0.1091284304	0.0548056934	0.0302611111	0.0389615505	-0.0342427744	-0.0148050357	0.0432268378	-0.024797542	0.0006562323	-0.0010183741	0.0143998999	-0.0050426447	0.0309970208	0.0196496232	0.1088288053	0.0104562788	0.0599772492	-0.1414860129	0.0091802246	0.0018303945	-0.0366695671	0.0047715168	-0.0013256556	0.0451275093	-0.0162886726	0.0244614828	-0.040312826	-0.0226777297	0.0077858118	-0.0290053076	-0.0398771595	0.0164133131	-0.0211549507	0.0335229121	0.0465221747	-0.0734417874	0.0059986213	0.0154055613	0.0814009205	-0.0898636772	-0.000568675	-0.0593192248	0.0883108628	0.054043384	0.006422897	-0.0427845557	-0.081420825	0.0	0.0	0.0	-0.0530855804177861	-0.0020170610323617	0.0028180788482932	4.068535208272428e-06	0.1946066913505291	0.0373332881510748	0.0013937744041711	0.0378717643184001	0.4541278946439249	0.0214407865806975	0.2062321446937237	0.000459707329199	-0.0071528455530468	-0.0012707370039237	1.6147725331409816e-06	5.116319950574138e-05	-0.001402030216844	-0.0003747882801173	1.965688728943634e-06	1.4046625491328377e-07	-0.0011150284984897	-3.997903666299934e-06	1.2432885524441949e-06	1.5983233725014457e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
554.6336988357683	-0.0906017440908044	307618.5398842457	0.0082086760322956	706.7809723510742	-1.2535344848632803	499539.3428775299	1.5713487047414496	480.8564309001505	0.31904220009136	231222.9071380312	0.1017879254391353	508.401800325812	868.5933195945928	0.573746	17.537109	0.0852857920307732	0.0496372943288629	-0.0026414894	-0.0263558498	0.0188611407	0.0023900374	-0.0145194098	-0.0254335109	0.0048047255	-0.0065768027	0.012153636	-0.0101358434	0.0454081612	-0.0436322269	0.0517780416	0.0350113016	0.0302165697	0.0183304714	-0.1184857725	-0.131852053	0.0072353841	0.0185352347	0.0437579621	-0.0065938405	0.0040142544	0.0054198096	0.0315841227	0.0705080162	-0.0256228964	-0.0607837761	0.0488188319	0.0232727992	0.0136571925	0.005888548	-0.0025681546	-0.0386836668	0.0015426464	-0.0013868085	0.0241827148	0.0028149793	0.0235750929	0.0008192929	0.0365198793	0.0039605024	-0.0535692166	-0.0448388388	-0.0576419877	-0.0993395086	0.0081047274	0.0103091458	0.1052546151	0.0131484494	0.0205051239	-0.087677269	-0.0444731548	-0.01194315	-0.0713725692	0.0875260273	0.0513041019	0.0016067456	-0.0485126352	-0.0858897861	0.0	0.0	0.0	-0.0490975819917309	0.0039879984260551	0.0024105725574347	1.5904131446218733e-05	0.1781630225995343	-0.0164436687509948	0.0002703942419924	0.0317420626218021	0.4101938391459967	-0.0439340554979281	0.1682589856733318	0.001930201232495	-0.0072701821313497	-0.0001173365783029	1.3767872607832668e-08	5.285554822299647e-05	-0.0011029692411976	0.0002990609756464	1.2165411470280097e-06	8.943746715457673e-08	-0.0011130246653231	2.0038331665999352e-06	1.2388239056175987e-06	4.015347359565924e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
554.6059002248159	-0.027798610952459	307587.7045641784	0.0007727627708861	707.734198425293	0.9532260742188328	500887.695620692	0.9086399485706476	480.432397021704	-0.4240338784464939	230815.2881080202	0.1798047300703759	508.6115628990542	868.8252434220906	0.54786	16.745878	0.09965329528828	0.0558367362240635	-0.0149096588	-0.0273179528	-0.0062268553	0.0095682432	0.0199700594	-0.0210221436	-0.0120270048	-0.0100583331	0.0104096243	0.013620106	0.0211646351	-0.0649332081	0.0576719978	0.0471302379	-0.0040248656	0.0449968166	-0.0748232284	0.0602965609	-0.0431597924	-0.0048573436	0.0074950851	-0.0056447544	-0.0137108158	-0.0023408364	0.0195755691	0.0017911287	-0.0323246733	-0.0703070806	-0.0048383147	-0.0346310477	0.0216306767	0.0075879156	-0.0048834963	-0.035287783	-0.0046512233	0.0004873597	-0.0117648757	0.0102827989	0.0333987945	0.0290655003	0.0622461462	-0.0191360548	-0.0317750479	0.0442204295	0.0182167145	-0.0138878871	0.0077614343	-0.0236862909	0.0077885041	0.0229084858	-0.0001696397	-0.0701265687	0.0263617106	-0.0498704035	0.0329159571	0.0867189333	0.0485126352	-0.0032130826	-0.054043384	-0.0898129658	0.0	0.0	0.0	-0.0520048328140063	-0.0029072508222754	0.0027045026360127	8.452107343620993e-06	0.1396681174566794	-0.0384949051428548	0.0014818577219573	0.0195071830338927	0.4348840116874015	0.0246901725414047	0.1891241036213279	0.0006096046201243	-0.0066501337149071	0.0006200484164426	3.844600387329768e-07	4.42242784261441e-05	-0.001052814345529	5.0154895668600005e-05	1.1084180461516565e-06	2.5155135595281516e-09	-0.0011120086417994	1.0160235237000829e-06	1.2365632194365462e-06	1.0323038007119328e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
553.7823822355375	-0.8235179892783435	306674.926874467	0.6781818786650459	706.8382565307617	-0.8959418945313473	499620.3208954468	0.8027118783764199	480.2657476651079	-0.1666493565961104	230655.18838032507	0.0277720080538975	507.8268937603692	863.4766645032372	0.605849	18.518364	0.0797852821730217	0.0411392580378891	0.0057392363	-0.0193882531	0.029923972	0.0025444345	0.0325872485	0.0083777163	-0.0468524851	-0.0135414762	-0.0023390832	-0.0092696557	-0.0141125531	-0.055855002	0.0065006368	-0.0086220408	0.0359388774	0.0575842732	0.0826360613	0.0703308146	-0.0124588913	0.0311193301	-0.1273810805	-0.0060056217	-0.0135607849	0.0032822356	0.0091426694	0.0134827368	-0.0599899575	0.0121887829	0.0106000861	0.032842118	-0.0306223617	0.0080962388	-0.0041751302	-0.0351698528	-0.0005367532	0.0005383811	0.0249245177	-0.0309734698	0.0102595773	-0.0865498782	-0.0455285587	0.0108550229	0.0001461613	-0.004249199	0.0222788753	-0.0243586799	-0.0131584376	0.0429882548	-0.0717738464	0.0829195573	0.02763997	-0.0039555257	0.0778104151	-0.0037636226	-0.0445862196	0.0858897861	0.0456718233	-0.0080255581	-0.059354305	-0.0931654345	0.0	0.0	0.0	-0.0511714593445162	0.00083337346949	0.0026185182514474	6.945113396499632e-07	0.1664355701008872	0.0267674526442077	0.0007164965210599	0.0277007989948073	0.4554442346677803	0.0205602229803787	0.2074294508921201	0.0004227227690028	-0.0071672155617353	-0.0005170818468282	2.673736363192625e-07	5.136897890838065e-05	-0.0011670279677691	-0.0001142136222401	1.3619542775552755e-06	1.3044751505204288e-08	-0.00111319783431	-1.1891925106000904e-06	1.2392094183124745e-06	1.414178827267346e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
553.1400755269875	-0.6423067085499952	305963.94315400143	0.4125579078483284	708.1059569702148	1.267700439453165	501414.04629670375	1.6070644041897475	480.28823381278113	0.0224861476732485	230676.7875390007	0.0005056268371831	508.5454462753353	866.7648780566873	0.545796	16.682775	0.0364784828249513	0.0230415445112953	-0.0043427019	-0.01948812	0.0213279686	0.0118290372	0.0133647253	-0.0242464142	-0.0234705255	0.0038876001	-0.0112472304	-0.0162050544	0.0328793871	0.0226702262	-0.0665254315	-0.122073682	0.0454387821	-0.0340727704	0.0482855695	0.03614407	-0.017040555	-0.0525349092	-0.0336446877	0.0037819035	-0.0040721135	0.0244790051	0.0227548138	-0.0084190045	0.0036867438	0.1096530122	-0.0580652606	-0.0294842973	-0.0379301533	0.0075708989	-0.0049915289	-0.0354139788	-0.0044482396	-0.0012223114	0.0029993807	-0.0239327594	-0.0012130017	-0.0476580841	-0.0195170639	-0.000889272	0.0074137722	-0.0583096191	-0.0385163114	0.0033214801	0.019056791	0.0423413704	-0.0828254383	0.0045277197	0.0269025958	0.0584053124	-0.0292446187	0.0047544648	-0.0440401334	0.0850387965	0.0427845557	-0.0128196682	-0.0644237955	-0.0959258892	0.0	0.0	0.0	-0.0504280914954335	0.0007433678490827	0.0025429924118718	5.525957590498424e-07	0.1864133053244501	0.0199777352235629	0.0003991099046627	0.0347499204019866	0.4440749599861746	-0.0113692746816057	0.1972025700867225	0.0001292604067858	-0.0071416792085651	2.5536353170200164e-05	6.52105333233192e-10	5.100358191805103e-05	-0.0011050399496805	6.198801808860008e-05	1.2211132903898818e-06	3.842514386552611e-09	-0.0011129601041548	2.3773015519991045e-07	1.2386801934402635e-06	5.651562669137351e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
553.1319969477016	-0.0080785792858932	305955.0060473522	6.526344327846404e-05	707.291158569336	-0.8147984008788853	500260.78299035353	0.6638964340747887	480.7653383086289	0.4771044958477546	231135.3105190104	0.22762869995814	508.9603432155453	866.6249404773228	0.570486	17.437477	0.0709812479960358	0.0442494512849009	-0.0042509465	-0.0190203939	0.0168486536	-0.0019358395	-0.0120055067	-0.0372007661	0.0180985922	-0.0059041207	-0.0158906113	0.0005190797	0.0441330245	-0.0258861102	-0.0071478894	-0.0230247874	0.0233552247	-0.0063293085	-0.0752710845	-0.1311335738	0.0677021149	-0.084701248	0.0695010448	0.0050537848	-0.014241116	0.0088323512	0.030666262	0.0165553507	-0.0223647152	-0.0103094364	-0.0275106004	-0.0213822831	0.0242533622	0.0091368941	0.0021969717	-0.0345623246	0.0022401545	0.0033079934	0.0097666435	0.0125843789	0.0279692525	0.0271664026	0.0404470335	0.0018557925	-0.0169862301	-0.0508774306	-0.0405257682	-0.0654023154	0.0324051046	-0.0126500679	0.0677995102	-0.0270047609	-0.0066222974	-0.0044768751	0.0231462235	-0.0324623835	-0.0156943278	0.084166181	0.0398537692	-0.017584442	-0.0692312346	-0.0980767887	0.0	0.0	0.0	-0.0502864429971481	0.0001416484982854	0.0025287263493054	2.0064297066509033e-08	0.1834656241934311	-0.002947681131019	8.688824050165502e-06	0.0336596352606852	0.484070868396941	0.0399959084107664	0.2343246056305686	0.0015996726896024	-0.0075767566730691	-0.000435077464504	1.8929240011922962e-07	5.740724168289714e-05	-0.0011449867452499	-3.994679556939998e-05	1.3109946467979591e-06	1.5957464762634335e-09	-0.0011958560432007	-8.28959390459e-05	1.4300716760596348e-06	6.8717367103015674e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
553.0977945689151	-0.0342023787865173	305917.1703569978	0.0011698027146564	706.4332870178223	-0.8578715515136537	499047.9890068049	0.7359435988964433	480.2173684733561	-0.5479698352727951	230608.72098347507	0.3002709403688942	508.567048225261	865.3673558506017	0.575358	17.586374	0.0745372424300903	0.0347447934196338	-0.0102557397	-0.012276516	-0.0045289576	0.0022881969	0.0194046286	-0.0104069882	-0.0120520707	-0.0011570941	0.0064984064	6.70857e-05	0.0015053911	-0.0176854967	0.023886291	0.0155711152	0.0261336432	0.0279718839	-0.1056585123	0.0790499105	0.0157717731	-0.0302118811	0.0460259855	-0.0038138542	-0.0107416673	0.006214421	0.0044324549	-0.0294471284	-0.0031941159	-0.0862615876	-0.054759741	-0.0392502718	-0.0142449936	0.0090286027	-0.000115965	-0.0340111722	0.0063365047	0.0064869632	0.0030766008	0.0248528033	0.0349315404	0.040600534	0.0720499449	-0.0173822558	-0.0353258784	0.0781472417	0.0230632838	-0.0374579584	0.0385306259	-0.0570561118	0.041092995	-0.0112355872	0.0192245164	-0.0182355831	0.0486244598	-0.0681811038	0.0398676379	0.0832721614	0.0368824449	-0.0223089761	-0.0737570677	-0.0996044652	0.0	0.0	0.0	-0.0426324320359299	0.0076540109612181	0.0018175242612981	5.858388379444832e-05	0.1643222268471191	-0.0191433973463119	0.0003664696619587	0.027001794235996	0.5093761547751612	0.0253052863782201	0.259464067053529	0.0006403575186837	-0.0076822870732876	-0.0001055304002185	1.1136665370276831e-08	5.901753467640176e-05	-0.0013459779719733	-0.0002009912267234	1.8116567010373572e-06	4.039747321977719e-08	-0.0010536867152558	0.0001421693279449	1.1102556939065572e-06	2.021211780830456e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
553.122015881773	0.0242213128578896	305943.96445311635	0.0005866719965597	707.0273083190918	0.5940213012695494	499887.61470894015	0.3528613063619688	480.51892263707015	0.3015541637140586	230898.4350122906	0.0909349136532852	508.4579030005019	859.3647900500818	0.593372	18.137009	0.062128086809889	0.0297440568350927	0.0089493002	-0.0018885593	0.0282439305	0.011181742	0.0041220473	0.0059228805	-0.0212540791	-0.009787084	-0.0124190529	-0.0196272768	-0.0282138396	-0.0660291326	0.1440063043	0.0709900179	0.0198707329	0.0424786655	0.1025572214	0.0319006933	0.0625019419	0.021484383	-0.039579668	-0.0080793616	-0.0147358791	0.0018581402	0.0017695865	0.0477004539	-0.0873451856	-0.1307852107	0.0080512483	0.0243694623	0.0388006454	0.0128183506	0.0053176386	-0.0314955049	0.0124493122	0.0097297887	0.0368262345	-0.0287063344	0.0242252621	-0.0748158878	-0.0354353091	0.0310808646	-0.0085107212	0.0273632251	0.0332822143	-0.0577117164	-0.0372102338	-0.0373236537	0.0402534715	0.0764262193	0.0302983922	0.03443399	0.1316135627	-0.0686551739	-0.0064394547	0.0823569652	0.0338736052	-0.0269824588	-0.0779828852	-0.1004992113	0.0	0.0	0.0	-0.0437524058446854	-0.0011199738087554	0.001914273017198	1.2543413322982932e-06	0.1564856701490811	-0.007836556698038	6.141162088156441e-05	0.024487764962007	0.5303160976722268	0.0209399428970655	0.2812351634502987	0.0004384812085323	-0.0080200009813121	-0.0003377139080245	1.1405068367318053e-07	6.432041574024706e-05	-0.0014203670966064	-7.438912463310007e-05	2.0174426891220944e-06	5.533741863678896e-09	-0.0012862159507188	-0.000232529235463	1.6543514718834664e-06	5.406984534500729e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
553.3152571676425	0.1932412858694761	306157.7738144943	0.0373421945644885	708.0739857788086	1.0466774597167614	501368.7693366885	1.0955337046791327	480.77892759857866	0.260004961508514	231148.3772228393	0.0676025800090438	508.88976075126334	863.4258948819341	0.459669	14.050237	0.1539369801457989	0.0913639691855438	-0.0023453629	0.0050163057	0.0467542519	0.0241864778	0.0077427156	-0.0013102024	0.0040648144	-0.0217135294	-0.0066201734	-0.0169731874	-0.0077429603	-0.0241711496	0.1084944343	0.064845042	-0.0083025862	0.0039126797	0.0157733628	-0.0610147778	-0.0259143087	-0.0043501254	-0.0354209589	-0.0183878453	-0.0237941019	0.0110739551	0.0063608757	0.0690876054	-0.0297859475	-0.0766579375	0.0273977574	0.0004208368	0.0702148953	0.0146145155	0.0144654104	-0.0413896925	0.0233385982	0.0190941573	0.0368407951	0.0018562984	0.0166583064	0.0077400175	-0.020845756	0.0476327174	-0.0397733409	-0.0065138106	-0.022373294	-0.0340593472	-0.0184015964	0.0125977469	0.031204461	0.0546336199	0.0032903107	-0.0255469418	0.0652565022	-0.0114066072	0.0542756133	0.081420825	0.0308303106	-0.0315941957	-0.0818914983	-0.1007553414	0.0	0.0	0.0	-0.041033029654713	0.0027193761899724	0.0016837095226445	7.395006862588814e-06	0.2068510458514794	0.0503653757023982	0.0025366710696437	0.0427873551698508	0.5381644222798201	0.0078483246075933	0.2896209454077725	6.159619914615494e-05	-0.0095800280256982	-0.001560027044386	2.4336843792160284e-06	9.177693697316294e-05	-0.0015541720663461	-0.0001338049697396	2.4154508118105063e-06	1.790376992704202e-08	-0.0011199698919279	0.0001662460587908	1.254332558824992e-06	2.7637752063507373e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
553.9599896155864	0.6447324479439658	306871.67009490065	0.4156799294318185	708.2807205810547	0.2067348022460464	501661.579146818	0.0427392784597119	481.0062823660192	0.2273547674405449	231367.0436755786	0.0516901902779442	509.1256500868106	865.6912092342861	0.421402	12.880561	0.0843044794122311	0.0488309544488091	-0.0092684676	0.0090474624	0.0433680064	0.0223045907	0.0036911219	0.0107240214	0.0439565571	-0.0435995961	-0.00793986	0.0029868976	-0.0117009703	-0.0138641696	0.0811583764	0.0235706491	0.0308477893	0.0043919104	-0.0496486236	-0.0712646335	-0.0583099495	0.0036060217	0.1048842885	-0.0244632554	-0.0400675571	-0.000407127	-0.0034022316	0.054013168	-0.0150478769	-0.0608311711	0.0074532552	-0.0059594349	0.0282018685	0.0162042165	0.0189502312	-0.0350271307	0.0328391794	0.018072845	0.0412159847	0.0360781375	0.0284646731	0.0668565205	0.0311965895	0.04881624	-0.0737814251	-0.0054727293	-0.0116818415	-0.0226585008	0.0130738426	-0.0230007443	0.0724034743	-0.0088301087	-0.0289926273	-0.0618623617	0.0290169671	-0.0157082992	0.0609868503	0.0804639789	0.0277556564	-0.0361336332	-0.0854670082	-0.1003712278	0.0	0.0	0.0	-0.035219866271106	0.0058131633836069	0.0012404389801545	3.3792868524509146e-05	0.1788012163532499	-0.0280498294982295	0.0007867929348797	0.0319698749694016	0.5764648473286798	0.0383004250488596	0.332311720205678	0.0014669225589233	-0.0098195392033046	-0.0002395111776063	5.7365604198404304e-08	9.642335016523591e-05	-0.0015510354690346	3.136597311499895e-06	2.405711026203382e-06	9.838242694508368e-12	-0.0011201433466407	-1.7345471279997873e-07	1.2547211170234271e-06	3.0086537392523107e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
553.8074478024113	-0.1525418131751621	306702.6892414205	0.023269004766766	707.4870650024415	-0.7936555786131976	500537.9471457689	0.6298891774638494	480.6532207529048	-0.3530616131143915	231027.51862014065	0.1246525026549363	508.8974468982796	865.1919433174736	0.493892	15.096301	0.0331440788356724	0.0188272653243662	-0.0061955732	0.0153273156	0.0385470339	0.0155675349	0.04415951	0.014687375	0.0026157557	-0.028008247	-0.0150690935	-0.009005028	-0.0220189568	-0.0021436327	0.141661821	0.0093415371	-0.0032823504	0.0251123466	0.0255638633	0.0310331001	0.0106616056	0.0611276252	0.103570605	-0.0115812424	-0.035965422	0.0093302468	-0.0166444426	0.0290411608	-0.0040869825	-0.133297273	-0.012452496	-0.0184838141	-0.0136674556	0.018268223	0.0184669263	-0.0424769245	0.0330592741	0.0233285408	0.022690006	0.0093679122	0.0285552447	0.0216964046	0.017487662	0.0512601188	-0.0598660367	0.0961719946	0.0515543166	-0.0304136059	0.027212538	-0.0605157699	0.0560535173	0.0152810358	0.029398218	0.0301982444	0.0631692125	-0.0502747524	0.0301329234	0.0794866703	0.0246527703	-0.0405903834	-0.088694871	-0.0993493113	0.0	0.0	0.0	-0.0292723098348375	0.0059475564362685	0.0008568681230667	3.537342756259886e-05	0.1644065553697515	-0.0143946609834983	0.0002072062648298	0.0270295154485471	0.5745437479377742	-0.0019210993909055	0.3301005182943846	3.690622869737742e-06	-0.0098321543104386	-1.261510713400013e-05	1.5914092800230098e-10	9.667125838427632e-05	-0.0017540280875047	-0.00020299261847	3.076614531755396e-06	4.120600315334756e-08	-0.0011221508615366	-2.007514895900056e-06	1.2592225560473335e-06	4.030116057260611e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
553.2726254797756	-0.534822322635705	306110.598105284	0.2860349167894501	707.424898223877	-0.0621667785644604	500449.9866270627	0.0038647083570826	480.5385492830977	-0.1146714698070923	230917.29734710412	0.0131495459877188	508.81448628024987	859.6871990058098	0.530105	16.203192	0.0627982393339598	0.0307472290461789	0.0024210923	0.0259325764	0.050614177	0.0246531436	0.0113658867	0.0076155631	-0.0137354856	-0.0295004754	-0.0148113798	-0.0186677071	-0.0595957451	-0.0504284978	0.170377132	0.0185623171	-0.0104507279	0.0184895781	0.0953862407	0.04831358	-0.0313161226	0.0069319365	0.0421462401	-0.0227799907	-0.0314334376	0.0085546044	-0.0213520716	0.074434234	-0.063219416	-0.1182852904	-0.0156480304	-0.027923892	0.0499564183	0.017243871	0.0197058631	-0.0304355565	0.0412952551	0.0262215678	0.0454722273	-0.0155534054	0.014590205	-0.0525396328	-0.0585721565	0.074634821	-0.0275713677	0.0183054745	0.0178072788	-0.0372891938	-0.0351431654	-0.0500362159	0.0452508859	0.0663610018	0.0137622972	0.0279400008	0.1170304582	-0.0300704203	0.0135355906	0.0784891477	0.0215248083	-0.0449542477	-0.0915619571	-0.0976960858	0.0	0.0	0.0	-0.030281460751155	-0.0010091509163174	0.0009169668652237	1.0183855719044456e-06	0.1763886593020913	0.0119821039323398	0.0001435708146453	0.0311129591303892	0.5920068063235817	0.0174630583858075	0.3504720587334468	0.0003049584081861	-0.0102570490252513	-0.0004248947148127	1.8053551867576627e-07	0.0001052070547064	-0.0015337978459895	0.0002202302415152	2.35253583236203e-06	4.8501359277843354e-08	-0.0011203972958746	1.7535656620000506e-06	1.255290100603116e-06	3.0749925309456755e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
